,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
347,348,Thijs Oosting,nl NED,"DF,FW",AZ Alkmaar,21,2000,1.5,3,2,1,1,1,2,4,50.0,2,1,0,1,1,4,2,0,Matches
348,349,Thijs Oosting,nl NED,MF,Willem II,21,2000,3.0,4,2,2,1,1,4,9,44.4,5,4,2,2,2,6,5,0,Matches
349,350,Loïs Openda,be BEL,FW,Vitesse,21,2000,29.4,21,12,6,12,3,6,24,25.0,18,16,1,15,6,27,2,0,Matches
350,351,Fredrik Oppegard,no NOR,DF,PSV Eindhoven,18,2002,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
351,352,Ragnar Oratmangoen,nl NED,"MF,FW",Go Ahead Eag,23,1998,29.2,34,20,11,17,6,21,51,41.2,30,32,2,30,22,56,18,0,Matches
352,353,Alois Oroz,hr CRO,"DF,MF",Vitesse,20,2000,9.0,16,8,8,7,1,10,17,58.8,7,16,5,11,26,42,35,0,Matches
353,354,Yanick van Osch,nl NED,GK,Fortuna Sittard,24,1997,32.0,2,1,2,0,0,2,2,100.0,0,1,0,1,2,4,17,1,Matches
354,355,Mohammed Osman,sy SYR,MF,Sparta R'dam,27,1994,7.5,14,8,4,7,3,6,16,37.5,10,4,0,4,6,20,2,0,Matches
355,356,Anas Ouahim,de GER,"MF,FW",Heracles Almelo,23,1997,7.7,16,6,3,12,1,4,28,14.3,24,8,0,8,8,24,4,0,Matches
356,357,Yassin Oukili,nl NED,MF,RKC Waalwijk,20,2001,10.0,28,14,15,11,2,14,33,42.4,19,16,3,13,15,43,11,0,Matches
357,358,Sékou Oumar Sylla,gn GUI,DF,Cambuur,22,1999,4.2,10,5,5,5,0,5,14,35.7,9,6,3,3,6,16,15,0,Matches
358,359,Joris van Overeem,nl NED,MF,Utrecht,27,1994,11.7,31,14,10,18,3,15,31,48.4,16,16,8,8,26,57,26,0,Matches
359,360,Gaultiér Overman,nl NED,"MF,DF",Sparta R'dam,20,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
360,361,Leeroy Owusu,nl NED,DF,Willem II,24,1996,30.6,34,23,21,10,3,18,31,58.1,13,30,15,15,16,50,63,0,Matches
361,362,Kenneth Paal,sr SUR,"DF,MF",Zwolle,24,1997,18.2,37,25,22,13,2,19,39,48.7,20,23,4,19,29,66,22,0,Matches
362,363,Mark Pabai,lr LBR,DF,Zwolle,20,2000,7.6,10,4,7,1,2,5,8,62.5,3,9,0,9,10,20,15,0,Matches
363,364,Maarten Paes,nl NED,GK,Utrecht,23,1998,17.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,14,1,Matches
364,365,Jelte Pal,nl NED,FW,Willem II,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
365,366,Remko Pasveer,nl NED,GK,Ajax,37,1983,20.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,7,0,Matches
366,367,Mitchell Paulissen,nl NED,"MF,FW",Cambuur,28,1993,15.4,27,12,15,10,2,14,42,33.3,28,18,4,14,9,36,36,1,Matches
367,368,Vangelis Pavlidis,gr GRE,FW,AZ Alkmaar,22,1998,27.7,31,11,6,12,13,11,33,33.3,22,27,2,25,12,43,17,0,Matches
368,369,Marcus Pedersen,no NOR,DF,Feyenoord,21,2000,22.0,23,13,13,4,6,16,19,84.2,3,21,7,14,19,42,28,0,Matches
369,370,Pedro,es ESP,FW,NEC Nijmegen,21,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
370,371,Kik Pierie,nl NED,"DF,MF",Twente,21,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,Matches
371,372,Ivo Pinto,pt POR,DF,Fortuna Sittard,31,1990,16.6,22,12,16,6,0,11,17,64.7,6,19,12,7,18,40,75,1,Matches
372,373,Michael Pinto,lu LUX,DF,Sparta R'dam,28,1993,17.1,41,29,25,12,4,24,45,53.3,21,16,3,13,27,68,54,0,Matches
373,374,Julio Pleguezuelo,es ESP,DF,Twente,24,1997,14.8,16,10,12,4,0,13,20,65.0,7,11,8,3,20,36,69,0,Matches
374,375,Ernest Poku,nl NED,"FW,MF",AZ Alkmaar,17,2004,0.5,3,3,1,2,0,3,4,75.0,1,0,0,0,1,4,0,0,Matches
375,376,Bram van Polen,nl NED,DF,Zwolle,35,1985,29.4,52,28,34,16,2,23,39,59.0,16,39,24,15,75,127,86,2,Matches
376,377,Robin Polley,gh GHA,FW,Heracles Almelo,22,1998,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
377,378,Romano Postema,nl NED,"FW,MF",Groningen,19,2002,7.9,7,6,1,4,2,2,8,25.0,6,8,1,7,0,7,2,0,Matches
378,379,Dirk Proper,nl NED,MF,NEC Nijmegen,19,2002,15.1,40,17,16,15,9,9,29,31.0,20,18,5,13,5,45,23,0,Matches
379,380,Davy Pröpper,nl NED,MF,PSV Eindhoven,29,1991,3.2,10,5,3,7,0,8,15,53.3,7,5,0,5,7,17,1,0,Matches
380,381,Robin Pröpper,nl NED,DF,Twente,27,1993,31.7,30,23,20,10,0,22,42,52.4,20,36,23,13,40,70,137,3,Matches
381,382,Giacomo Quagliata,it ITA,DF,Heracles Almelo,21,2000,28.3,58,36,34,19,5,28,43,65.1,15,29,9,20,56,114,40,0,Matches
382,383,André Ramalho,br BRA,DF,PSV Eindhoven,29,1992,18.8,22,15,13,9,0,15,29,51.7,14,17,11,6,27,49,49,0,Matches
383,384,Bart Ramselaar,nl NED,"MF,FW",Utrecht,25,1996,22.2,23,9,9,8,6,14,29,48.3,15,14,1,13,9,32,7,0,Matches
384,385,Jan Ras,nl NED,MF,Heerenveen,22,1999,0.0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
385,386,Jacob Rasmussen,dk DEN,DF,Vitesse,24,1997,24.3,47,29,27,17,3,31,40,77.5,9,34,19,15,48,95,88,2,Matches
386,387,Daishawn Redan,nl NED,"FW,MF",Zwolle,20,2001,22.7,22,13,8,9,5,6,16,37.5,10,10,0,10,4,26,5,0,Matches
387,388,Youri Regeer,nl NED,DF,Ajax,17,2003,1.7,4,2,3,1,0,2,5,40.0,3,3,0,3,4,8,2,0,Matches
388,389,Gyan de Regt,nl NED,DF,Vitesse,18,2002,0.4,3,2,1,1,1,3,7,42.9,4,1,1,0,0,3,0,0,Matches
389,390,Eliano Reijnders,nl NED,"DF,MF",Zwolle,20,2000,14.1,38,19,20,12,6,13,48,27.1,35,18,2,16,15,53,15,0,Matches
390,391,Tijjani Reijnders,nl NED,MF,AZ Alkmaar,23,1998,14.5,24,16,7,15,2,13,21,61.9,8,14,2,12,22,46,24,3,Matches
391,392,Devyne Rensch,nl NED,DF,Ajax,18,2003,8.9,23,17,16,5,2,11,20,55.0,9,8,3,5,18,41,10,1,Matches
392,393,Marco Rente,de GER,DF,Heracles Almelo,24,1997,25.7,52,30,44,8,0,31,46,67.4,15,37,16,21,85,137,120,2,Matches
393,394,Ben Rienstra,nl NED,MF,Fortuna Sittard,31,1990,23.9,30,17,13,14,3,15,39,38.5,24,25,5,20,22,52,33,1,Matches
394,395,Thomas Rier,nl NED,"DF,FW",Cambuur,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
395,396,Mees Rijks,nl NED,MF,Utrecht,18,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
396,397,Rocco Robert Shein,ee EST,MF,Utrecht,18,2003,0.6,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,0,0,Matches
397,398,Godfried Roemeratoe,nl NED,"MF,DF",Willem II,21,1999,7.8,22,11,8,13,1,8,19,42.1,11,15,4,11,11,33,24,1,Matches
398,399,Ole Romeny,nl NED,FW,NEC Nijmegen,21,2000,1.9,1,1,0,1,0,0,0,,0,1,1,0,0,1,2,0,Matches
399,400,Maximiliano Romero,ar ARG,FW,PSV Eindhoven,22,1999,1.9,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,1,0,Matches
400,401,Philippe Rommens,be BEL,MF,Go Ahead Eag,23,1997,30.0,55,24,26,23,6,27,60,45.0,33,35,6,29,37,92,35,1,Matches
401,402,Bart van Rooij,nl NED,"DF,MF",NEC Nijmegen,20,2001,33.0,97,64,66,25,6,48,92,52.2,44,45,12,33,40,137,85,1,Matches
402,403,Ruben Roosken,nl NED,DF,Heracles Almelo,21,2000,5.4,17,13,7,6,4,6,7,85.7,1,5,0,5,11,28,6,0,Matches
403,404,Frank Ross,sct SCO,"MF,FW",Go Ahead Eag,23,1998,0.8,4,3,1,2,1,2,3,66.7,1,2,0,2,2,6,0,0,Matches
404,405,Llazaros Rota,gr GRE,DF,Fortuna Sittard,23,1997,2.0,4,1,4,0,0,2,5,40.0,3,3,0,3,3,7,5,0,Matches
405,406,Daan Rots,nl NED,FW,Twente,20,2001,19.0,39,19,9,19,11,17,49,34.7,32,29,5,24,10,49,22,0,Matches
406,407,Robbin Ruiter,nl NED,GK,Willem II,34,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
407,408,Dries Saddiki,ma MAR,MF,Willem II,24,1996,29.8,92,49,36,39,17,34,89,38.2,55,63,19,44,55,147,54,0,Matches
408,409,Michal Sadílek,cz CZE,"MF,DF",Twente,22,1999,28.7,62,41,25,28,9,27,70,38.6,43,36,12,24,50,112,56,0,Matches
409,410,Görkem Sağlam,de GER,MF,Willem II,23,1998,12.8,14,7,3,4,7,5,18,27.8,13,11,4,7,8,22,6,0,Matches
410,411,Anass Salah-Eddine,nl NED,DF,Ajax,19,2002,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
411,412,Andreas Samaris,gr GRE,"DF,MF",Fortuna Sittard,32,1989,12.0,24,12,14,7,3,15,28,53.6,13,23,19,4,16,40,57,0,Matches
412,413,David Sambissa,ga GAB,"MF,DF",Cambuur,25,1996,9.3,21,12,8,10,3,6,22,27.3,16,14,3,11,11,32,11,0,Matches
413,414,Bassala Sambou,eng ENG,FW,Fortuna Sittard,23,1997,4.6,2,0,0,1,1,1,4,25.0,3,2,1,1,0,2,6,0,Matches
414,415,Philippe Sandler,nl NED,DF,Feyenoord,24,1997,0.6,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
415,416,Ibrahim Sangaré,ci CIV,MF,PSV Eindhoven,23,1997,26.8,95,60,33,46,16,31,60,51.7,29,44,14,30,74,169,29,1,Matches
416,417,Amin Sarr,se SWE,FW,Heerenveen,20,2001,12.0,16,10,3,9,4,4,11,36.4,7,10,1,9,6,22,7,0,Matches
417,418,Mustafa Saymak,nl NED,MF,Zwolle,28,1993,14.3,26,15,10,12,4,7,32,21.9,25,18,0,18,14,40,10,1,Matches
418,419,Sem Scheperman,nl NED,DF,Heracles Almelo,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
419,420,Vincent Schippers,nl NED,"DF,FW",Willem II,20,2001,1.8,9,6,5,4,0,6,9,66.7,3,2,0,2,3,12,6,0,Matches
420,421,Doke Schmidt,nl NED,DF,Cambuur,29,1992,27.7,55,33,34,21,0,33,67,49.3,34,27,11,16,46,101,115,2,Matches
421,422,Lasse Schöne,dk DEN,MF,NEC Nijmegen,35,1986,32.6,43,27,16,27,0,24,66,36.4,42,33,14,19,55,98,44,1,Matches
422,423,Lucas Schoofs,be BEL,"MF,DF",Heracles Almelo,24,1997,23.3,63,41,32,23,8,21,49,42.9,28,43,14,29,32,95,38,1,Matches
423,424,Erik Schouten,nl NED,DF,Cambuur,29,1991,26.5,37,21,24,11,2,17,44,38.6,27,25,16,9,46,83,132,2,Matches
424,425,Markus Schubert,de GER,GK,Vitesse,23,1998,19.5,3,2,3,0,0,3,6,50.0,3,1,0,1,0,3,10,2,Matches
425,426,Perr Schuurs,nl NED,DF,Ajax,21,1999,11.6,12,9,7,4,1,6,9,66.7,3,12,8,4,12,24,25,0,Matches
426,427,Jenson Seelt,nl NED,DF,PSV Eindhoven,18,2003,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,Matches
427,428,Lisandro Semedo,cv CPV,"FW,MF",Fortuna Sittard,25,1996,5.2,9,4,8,1,0,5,12,41.7,7,8,2,6,4,13,6,0,Matches
428,429,Marcos Senesi,ar ARG,DF,Feyenoord,24,1997,28.3,57,40,34,17,6,34,62,54.8,28,33,16,17,52,109,73,3,Matches
429,430,Mats Seuntjens,nl NED,"FW,MF",Fortuna Sittard,29,1992,31.7,43,25,17,22,4,20,63,31.7,43,34,3,31,9,52,29,1,Matches
430,431,Stanislav Shopov,bg BUL,MF,Heerenveen,19,2002,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
431,432,Kaj Sierhuis,nl NED,FW,Heracles Almelo,23,1998,15.8,6,5,2,1,3,5,17,29.4,12,7,3,4,0,6,10,1,Matches
432,433,Elias Sierra,be BEL,"MF,FW",Heracles Almelo,19,2001,4.3,6,4,3,3,0,4,7,57.1,3,6,0,6,1,7,3,0,Matches
433,434,Luis Sinisterra,co COL,FW,Feyenoord,22,1999,26.7,39,28,15,16,8,17,34,50.0,17,36,3,33,17,56,18,1,Matches
434,435,Dimitris Siovas,gr GRE,DF,Fortuna Sittard,32,1988,11.2,13,5,12,1,0,10,15,66.7,5,15,5,10,22,35,62,0,Matches
435,436,Gijs Smal,nl NED,DF,Twente,23,1997,20.8,57,33,32,17,8,32,62,51.6,30,14,5,9,37,94,43,1,Matches
436,437,Bryan Smeets,nl NED,MF,Sparta R'dam,28,1992,16.4,22,12,12,7,3,13,35,37.1,22,6,1,5,8,30,3,1,Matches
437,438,Milan Smit,nl NED,"FW,MF",Cambuur,18,2003,0.7,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0,Matches
438,439,Sven Sonnenberg,de GER,DF,Heracles Almelo,22,1999,5.3,1,1,1,0,0,1,4,25.0,3,6,5,1,9,10,23,0,Matches
439,440,Kamal Sowah,gh GHA,"FW,MF",AZ Alkmaar,21,2000,1.8,3,3,1,2,0,0,2,0.0,2,2,0,2,0,3,2,0,Matches
440,441,Wesley Spieringhs,nl NED,"MF,FW",Willem II,19,2002,1.1,2,1,1,0,1,2,2,100.0,0,5,1,4,2,4,1,0,Matches
441,442,Tommy St. Jago,nl NED,DF,Utrecht,21,2000,2.2,4,2,3,1,0,2,4,50.0,2,7,5,2,2,6,8,0,Matches
442,443,Casper Staring,nl NED,MF,Twente,20,2001,1.1,2,1,1,1,0,1,1,100.0,0,3,0,3,1,3,2,1,Matches
443,444,Maarten Stekelenburg,nl NED,GK,Ajax,38,1982,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
444,445,Filip Stevanovic,rs SRB,"FW,MF",Heerenveen,18,2002,9.5,10,5,4,4,2,5,23,21.7,18,6,0,6,5,15,5,0,Matches
445,446,Sonny Stevens,nl NED,GK,Cambuur,29,1992,28.9,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,13,6,Matches
446,447,Finn Stokkers,nl NED,"FW,MF",RKC Waalwijk,25,1996,12.4,7,5,1,3,3,2,9,22.2,7,17,4,13,1,8,9,0,Matches
447,448,Jørgen Strand Larsen,no NOR,FW,Groningen,21,2000,26.0,16,10,5,7,4,5,26,19.2,21,9,1,8,6,22,28,1,Matches
448,449,Sander van de Streek,nl NED,"MF,FW",Utrecht,28,1993,17.3,30,15,9,16,5,14,48,29.2,34,10,3,7,4,34,15,0,Matches
449,450,Rico Strieder,de GER,MF,Zwolle,29,1992,16.1,38,21,22,15,1,16,34,47.1,18,15,7,8,29,67,24,0,Matches
450,451,Yukinari Sugawara,jp JPN,"DF,FW",AZ Alkmaar,21,2000,29.3,79,53,41,30,8,50,62,80.6,12,28,9,19,26,105,52,2,Matches
451,452,Tomáš Suslov,sk SVK,"MF,FW",Groningen,19,2002,26.1,70,39,31,31,8,24,78,30.8,54,20,2,18,20,90,18,0,Matches
452,453,Max Svensson,se SWE,"FW,MF",Willem II,23,1998,21.2,20,11,2,13,5,6,28,21.4,22,16,2,14,10,30,18,0,Matches
453,454,Marin Šverko,hr CRO,DF,Groningen,23,1998,11.1,19,16,15,3,1,11,19,57.9,8,16,10,6,13,32,33,1,Matches
454,455,Moussa Sylla,fr FRA,FW,Utrecht,21,1999,15.3,21,9,8,8,5,8,19,42.1,11,17,0,17,16,37,9,0,Matches
455,456,Adrian Szöke,hu HUN,"FW,MF",Heracles Almelo,23,1998,1.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
456,457,Mohamed Taabouni,nl NED,FW,AZ Alkmaar,19,2002,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
457,458,Dušan Tadić,rs SRB,FW,Ajax,32,1988,32.6,20,9,7,8,5,8,21,38.1,13,32,0,32,12,32,24,0,Matches
458,459,Nicolás Tagliafico,ar ARG,DF,Ajax,28,1992,10.4,21,17,7,9,5,12,30,40.0,18,13,1,12,10,31,11,1,Matches
459,460,Anas Tahiri,be BEL,MF,Heerenveen,26,1995,11.0,13,6,3,9,1,5,12,41.7,7,6,1,5,8,21,6,0,Matches
460,461,Oussama Tannane,ma MAR,"MF,FW",Vitesse,27,1994,2.3,3,3,0,1,2,1,3,33.3,2,6,0,6,2,5,3,0,Matches
461,462,Elayis Tavsan,nl NED,"FW,MF",NEC Nijmegen,20,2001,24.9,17,6,3,10,4,5,11,45.5,6,19,2,17,8,25,11,0,Matches
462,463,Kenneth Taylor,nl NED,MF,Ajax,19,2002,6.5,14,8,2,10,2,8,14,57.1,6,10,0,10,4,18,3,0,Matches
463,464,Mike te Wierik,nl NED,DF,Groningen,29,1992,23.8,55,36,35,17,3,22,31,71.0,9,42,19,23,45,100,84,0,Matches
464,465,Slobodan Tedić,rs SRB,FW,Zwolle,21,2000,13.2,5,2,2,1,2,2,7,28.6,5,5,0,5,3,8,15,0,Matches
465,466,Tesfaldet Tekie,se SWE,MF,Fortuna Sittard,24,1997,23.5,39,21,15,16,8,20,45,44.4,25,21,7,14,18,57,22,3,Matches
466,467,Hidde ter Avest,nl NED,DF,Utrecht,24,1997,20.4,37,26,22,8,7,26,36,72.2,10,22,5,17,39,76,57,0,Matches
467,468,Jasper Ter Heide,nl NED,"MF,DF",Cambuur,22,1999,5.3,17,12,9,5,3,9,16,56.3,7,5,2,3,6,23,14,0,Matches
468,469,Jordan Teze,nl NED,DF,PSV Eindhoven,21,1999,22.7,19,12,9,5,5,14,29,48.3,15,19,2,17,22,41,63,1,Matches
469,470,Ryan Thomas,nz NZL,"MF,FW",PSV Eindhoven,26,1994,2.2,8,5,4,3,1,4,8,50.0,4,6,1,5,8,16,2,0,Matches
470,471,Lennart Thy,de GER,"FW,MF",Sparta R'dam,29,1992,26.5,17,11,6,7,4,7,20,35.0,13,15,1,14,6,23,30,0,Matches
471,472,Guus Til,nl NED,MF,Feyenoord,23,1997,28.6,41,24,8,18,15,10,30,33.3,20,30,4,26,15,56,23,0,Matches
472,473,Jurrien Timber,nl NED,DF,Ajax,20,2001,28.3,73,42,30,33,10,24,35,68.6,11,32,12,20,50,123,44,3,Matches
473,474,Quinten Timber,nl NED,MF,Utrecht,20,2001,26.1,61,34,20,29,12,17,40,42.5,23,46,7,39,43,104,14,0,Matches
474,475,Mickaël Tirpan,be BEL,DF,Fortuna Sittard,27,1993,22.0,41,26,26,10,5,16,36,44.4,20,28,7,21,42,83,73,1,Matches
475,476,Marco Tol,nl NED,DF,Cambuur,23,1998,13.6,19,12,14,4,1,9,16,56.3,7,22,16,6,22,41,83,0,Matches
476,477,Jens Toornstra,nl NED,"MF,FW",Feyenoord,32,1989,19.9,40,17,11,15,14,19,41,46.3,22,33,3,30,27,67,17,0,Matches
477,478,Ahmed Touba,dz ALG,DF,RKC Waalwijk,23,1998,27.7,51,31,34,15,2,20,36,55.6,16,50,28,22,59,110,113,1,Matches
478,479,Gernot Trauner,at AUT,DF,Feyenoord,29,1992,29.2,53,33,25,23,5,33,50,66.0,17,32,10,22,42,95,114,3,Matches
479,480,Sondre Tronstad,no NOR,MF,Vitesse,25,1995,29.4,95,50,34,54,7,51,101,50.5,50,46,12,34,55,150,41,0,Matches
480,481,Giovanni Troupée,nl NED,DF,Twente,23,1998,18.9,33,17,20,13,0,19,26,73.1,7,13,3,10,19,52,45,1,Matches
481,482,Turan Tuzlacik,nl NED,"DF,MF",Go Ahead Eag,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
482,483,Manfred Ugalde,cr CRC,"FW,MF",Twente,19,2002,7.2,9,4,2,2,5,3,10,30.0,7,8,0,8,1,10,3,0,Matches
483,484,Roberts Uldriķis,lv LVA,FW,Cambuur,23,1998,17.1,12,7,0,9,3,3,14,21.4,11,16,5,11,7,19,40,0,Matches
484,485,Lars Unnerstall,de GER,GK,Twente,31,1990,32.0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,11,2,Matches
485,486,Etienne Vaessen,nl NED,GK,RKC Waalwijk,26,1995,31.0,3,1,3,0,0,2,6,33.3,4,2,0,2,0,3,16,4,Matches
486,487,Amourrichio Van Axel Dongen,nl NED,FW,Ajax,16,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
487,488,Dave Van Den Berg,nl NED,MF,Utrecht,21,2000,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
488,489,Dario Van den Buijs,be BEL,DF,RKC Waalwijk,25,1995,11.7,19,12,10,8,1,14,21,66.7,7,19,10,9,37,56,55,0,Matches
489,490,Simon Van Duivenbooden,nl NED,MF,Vitesse,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
490,491,Syb Van Ottele,nl NED,DF,Heerenveen,19,2002,2.2,10,4,9,1,0,4,6,66.7,2,1,0,1,2,12,4,1,Matches
491,492,Henk Veerman,nl NED,FW,Heerenveen,28,1993,17.3,7,5,0,5,2,2,12,16.7,10,8,2,6,2,9,38,0,Matches
492,493,Henk Veerman,nl NED,"FW,MF",Utrecht,28,1993,4.6,2,0,0,2,0,0,3,0.0,3,3,0,3,0,2,11,0,Matches
493,494,Joey Veerman,nl NED,MF,Heerenveen,22,1998,16.9,31,16,14,12,5,14,36,38.9,22,22,5,17,19,50,18,0,Matches
494,495,Joey Veerman,nl NED,"MF,FW",PSV Eindhoven,22,1998,11.5,27,17,5,15,7,15,29,51.7,14,14,4,10,16,43,15,1,Matches
495,496,Calvin Verdonk,nl NED,"DF,MF",NEC Nijmegen,24,1997,10.7,44,25,29,15,0,25,38,65.8,13,14,3,11,19,63,50,1,Matches
496,497,Hobie Verhulst,nl NED,GK,AZ Alkmaar,28,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
497,498,Thibaud Verlinden,be BEL,FW,Fortuna Sittard,22,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
498,499,Michael Verrips,nl NED,GK,Fortuna Sittard,24,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
499,500,Arno Verschueren,be BEL,MF,Sparta R'dam,24,1997,10.7,31,19,13,13,5,12,34,35.3,22,18,6,12,16,47,24,0,Matches
500,501,Yorbe Vertessen,be BEL,"FW,MF",PSV Eindhoven,20,2001,8.9,13,8,5,4,4,6,15,40.0,9,11,1,10,8,21,4,0,Matches
501,502,Javier Vet,nl NED,"MF,FW",NEC Nijmegen,27,1993,6.2,12,6,2,7,3,3,16,18.8,13,10,0,10,6,18,7,0,Matches
502,503,Nick Viergever,nl NED,DF,PSV Eindhoven,31,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
503,504,Peter Vindahl Jensen,dk DEN,GK,AZ Alkmaar,23,1998,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,13,3,Matches
504,505,Carlos Vinícius,br BRA,FW,PSV Eindhoven,26,1995,12.3,9,4,1,2,6,3,9,33.3,6,8,2,6,2,11,5,0,Matches
505,506,Michel Vlap,nl NED,MF,Twente,24,1997,27.0,43,32,8,28,7,11,50,22.0,39,20,4,16,15,58,10,0,Matches
506,507,Rai Vloet,nl NED,MF,Heracles Almelo,26,1995,11.3,21,12,7,10,4,8,18,44.4,10,9,1,8,8,29,8,0,Matches
507,508,Siemen Voet,be BEL,DF,Zwolle,21,2000,13.8,30,22,18,10,2,15,21,71.4,6,12,6,6,24,54,63,0,Matches
508,509,Dennis Vos,nl NED,DF,PSV Eindhoven,19,2001,0.5,2,2,2,0,0,1,1,100.0,0,1,1,0,0,2,3,0,Matches
509,510,Bart Vriends,nl NED,DF,Sparta R'dam,30,1991,31.4,47,29,31,13,3,30,49,61.2,19,44,21,23,52,99,154,1,Matches
510,511,Patrick Vroegh,nl NED,MF,Vitesse,21,1999,7.3,11,6,3,4,4,7,15,46.7,8,6,1,5,4,15,7,0,Matches
511,512,Max de Waal,nl NED,"MF,FW",Zwolle,19,2002,1.8,4,3,4,0,0,0,1,0.0,1,0,0,0,0,4,1,0,Matches
512,513,Patrik Wålemark,se SWE,"FW,MF",Feyenoord,19,2001,4.2,8,5,2,5,1,3,7,42.9,4,2,0,2,2,10,2,0,Matches
513,514,Django Warmerdam,nl NED,DF,Utrecht,25,1995,21.4,45,33,26,17,2,29,41,70.7,12,27,6,21,25,70,37,0,Matches
514,515,Timon Wellenreuther,de GER,GK,Willem II,25,1995,31.0,1,1,1,0,0,1,5,20.0,4,0,0,0,1,2,20,5,Matches
515,516,Sai van Wermeskerken,jp JPN,"DF,MF",Zwolle,27,1994,3.1,4,2,1,2,1,3,7,42.9,4,1,0,1,3,7,7,0,Matches
516,517,Owen Wijndal,nl NED,DF,AZ Alkmaar,21,1999,29.8,42,26,12,23,7,26,43,60.5,17,21,2,19,31,73,42,0,Matches
517,518,Dani de Wit,nl NED,"MF,FW",AZ Alkmaar,23,1998,31.5,78,44,19,45,14,29,67,43.3,38,53,8,45,28,106,51,0,Matches
518,519,Mees de Wit,nl NED,"DF,FW",Zwolle,23,1998,25.8,75,39,37,31,7,31,53,58.5,22,34,9,25,26,101,56,0,Matches
519,520,Aslak Witry,no NOR,DF,AZ Alkmaar,25,1996,15.5,22,9,11,10,1,11,33,33.3,22,18,2,16,20,42,29,0,Matches
520,521,Maximilian Wittek,de GER,"DF,MF",Vitesse,25,1995,24.7,55,37,30,20,5,31,86,36.0,55,35,6,29,32,87,42,1,Matches
521,522,Ricky van Wolfswinkel,nl NED,FW,Twente,32,1989,28.4,26,12,6,10,10,4,20,20.0,16,31,1,30,14,40,28,0,Matches
522,523,Lucas Woudenberg,nl NED,DF,Heerenveen,27,1994,16.7,29,14,18,9,2,16,29,55.2,13,22,8,14,18,47,30,1,Matches
523,524,Luuk Wouters,nl NED,DF,RKC Waalwijk,22,1999,6.5,16,10,10,5,1,7,16,43.8,9,8,2,6,8,24,23,0,Matches
524,525,Romaric Yapi,fr FRA,"DF,FW",Vitesse,21,2000,3.3,11,7,9,2,0,6,8,75.0,2,4,2,2,2,13,4,0,Matches
525,526,John Yeboah,de GER,"FW,MF",Willem II,21,2000,0.9,2,2,2,0,0,0,0,,0,0,0,0,0,2,1,0,Matches
526,527,Ulrik Yttergård Jenssen,no NOR,DF,Willem II,25,1996,20.9,20,11,16,3,1,11,25,44.0,14,23,12,11,16,36,101,2,Matches
