,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
209,210,Gianluca Gaetano,it ITA,MF,Napoli,21,2000,0.2,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
210,211,Luca Gagliano,it ITA,"FW,DF",Cagliari,21,2000,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
211,212,Roberto Gagliardini,it ITA,MF,Inter,27,1994,7.2,336,330,5,3,1,2,5,2,0,0,0,0,285,1,7,Matches
212,213,Riccardo Gagliolo,se SWE,DF,Salernitana,31,1990,12.6,510,463,45,20,0,2,15,25,0,0,0,0,392,2,9,Matches
213,214,Nicolas Galazzi,it ITA,MF,Venezia,20,2000,0.2,8,6,2,0,0,0,3,2,0,0,0,0,5,0,0,Matches
214,215,Pablo Galdames Millán,cl CHI,MF,Genoa,24,1996,11.4,443,403,38,25,1,7,31,4,8,2,5,1,324,2,7,Matches
215,216,Luca Gemello,it ITA,GK,Torino,21,2000,1.0,35,30,4,1,0,0,0,0,0,0,0,0,14,1,0,Matches
216,217,Paolo Ghiglione,it ITA,DF,Genoa,24,1997,6.7,343,257,83,4,0,1,37,73,6,2,2,0,212,3,15,Matches
217,218,Faouzi Ghoulam,dz ALG,DF,Napoli,30,1991,3.7,280,243,37,10,0,0,26,18,9,5,4,0,229,0,5,Matches
218,219,Sebastian Giovinco,it ITA,MF,Sampdoria,34,1987,0.4,13,11,1,0,0,0,1,0,1,1,0,0,7,1,2,Matches
219,220,Olivier Giroud,fr FRA,FW,Milan,34,1986,21.0,480,463,14,0,3,1,4,1,0,0,0,0,321,3,11,Matches
220,221,Diego Godín,uy URU,DF,Cagliari,35,1986,9.1,439,418,20,18,1,2,0,0,0,0,0,0,394,1,1,Matches
221,222,Edoardo Goldaniga,it ITA,DF,Cagliari,27,1993,10.4,486,408,77,17,0,5,13,60,0,0,0,0,345,1,8,Matches
222,223,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,27,1993,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
223,224,Cedric Gondo,ci CIV,FW,Salernitana,24,1996,7.8,167,156,11,0,0,0,9,0,0,0,0,0,119,0,5,Matches
224,225,Nicolás González,ar ARG,FW,Fiorentina,23,1998,26.2,940,897,37,6,3,26,64,27,3,2,0,0,693,6,27,Matches
225,226,Robin Gosens,de GER,DF,Atalanta,27,1994,5.1,261,221,39,1,0,2,5,38,0,0,0,0,212,1,2,Matches
226,227,Robin Gosens,de GER,DF,Inter,27,1994,1.9,107,97,9,0,0,0,7,9,0,0,0,0,83,1,3,Matches
227,228,Alberto Grassi,it ITA,MF,Cagliari,26,1995,24.2,1041,998,37,35,2,5,5,1,1,1,0,0,840,6,16,Matches
228,229,Koray Günter,de GER,DF,Hellas Verona,26,1994,26.8,1288,1213,70,43,0,8,0,1,0,0,0,0,1035,5,9,Matches
229,230,Albert Guðmundsson,is ISL,"FW,MF",Genoa,24,1997,6.7,239,207,32,8,0,0,41,8,15,5,7,0,155,0,10,Matches
230,231,Emmanuel Gyasi,gh GHA,"FW,MF",Spezia,27,1994,33.7,939,900,37,5,2,1,23,17,0,0,0,0,765,2,34,Matches
231,232,Norbert Gyömbér,sk SVK,DF,Salernitana,29,1992,28.5,1058,944,112,36,0,2,19,75,0,0,0,0,805,2,8,Matches
232,233,Nicolas Haas,ch SUI,MF,Empoli,25,1996,11.1,459,444,9,3,1,2,15,5,1,0,0,0,351,6,14,Matches
233,234,Samir Handanović,si SVN,GK,Inter,37,1984,37.0,1260,1081,179,37,0,1,0,0,0,0,0,0,1074,0,1,Matches
234,235,Ridgeciano Haps,sr SUR,DF,Venezia,28,1993,22.8,858,683,172,3,0,3,34,169,0,0,0,0,638,3,24,Matches
235,236,Abdou Harroui,nl NED,MF,Sassuolo,23,1998,5.0,292,289,2,1,1,6,7,1,0,0,0,0,252,1,7,Matches
236,237,Hans Hateboer,nl NED,"DF,MF",Atalanta,27,1994,15.4,850,719,128,9,0,5,38,119,0,0,0,0,703,3,25,Matches
237,238,Silvan Hefti,ch SUI,DF,Genoa,23,1997,14.3,551,417,134,5,1,0,33,129,0,0,0,0,393,0,19,Matches
238,239,Liam Henderson,sct SCO,MF,Empoli,25,1996,22.4,856,765,84,18,1,4,87,15,30,5,17,0,592,7,37,Matches
239,240,Dalbert Henrique,br BRA,"DF,MF",Cagliari,27,1993,23.1,841,642,195,16,0,4,73,166,13,3,4,0,592,4,22,Matches
240,241,Matheus Henrique,br BRA,MF,Sassuolo,23,1997,12.0,606,597,9,3,0,3,12,1,5,2,2,0,545,0,8,Matches
241,242,Thomas Henry,fr FRA,FW,Venezia,26,1994,23.5,434,408,20,0,3,4,5,3,0,0,0,0,263,6,18,Matches
242,243,Theo Hernández,fr FRA,DF,Milan,23,1997,30.1,1741,1383,354,71,4,18,126,241,42,2,38,0,1404,4,34,Matches
243,244,Hernani,br BRA,"MF,FW",Genoa,27,1994,7.6,237,221,16,9,0,3,15,1,4,2,2,0,171,0,12,Matches
244,245,Daan Heymans,be BEL,"MF,FW",Venezia,22,1999,2.8,96,92,4,2,0,0,3,0,0,0,0,0,79,0,2,Matches
245,246,Aaron Hickey,sct SCO,DF,Bologna,19,2002,31.3,1289,1021,267,16,2,0,52,251,0,0,0,0,1032,1,33,Matches
246,247,Martin Hongla,cm CMR,MF,Hellas Verona,23,1998,7.2,303,297,4,3,0,5,4,1,0,0,0,0,229,2,4,Matches
247,248,Sydney van Hooijdonk,nl NED,"FW,MF",Bologna,21,2000,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
248,249,Petko Hristov,bg BUL,DF,Spezia,22,1999,13.9,627,586,38,29,0,5,1,5,0,0,0,0,504,3,3,Matches
249,250,Elseid Hysaj,al ALB,DF,Lazio,27,1994,22.5,1412,1254,157,14,2,8,26,143,0,0,0,0,1216,1,27,Matches
250,251,Roger Ibanez,br BRA,DF,Roma,22,1998,32.1,1937,1828,108,64,1,13,3,41,0,0,0,0,1691,1,8,Matches
251,252,Zlatan Ibrahimović,se SWE,FW,Milan,39,1981,11.3,428,408,14,1,3,2,6,2,0,0,0,0,304,6,15,Matches
252,253,Igor,br BRA,DF,Fiorentina,23,1998,24.9,1688,1629,59,50,1,17,2,9,0,0,0,0,1550,0,9,Matches
253,254,Jonathan Ikone,fr FRA,FW,Fiorentina,23,1998,7.2,273,270,3,1,2,3,9,2,0,0,0,0,227,0,4,Matches
254,255,Ivan Ilić,rs SRB,MF,Hellas Verona,20,2001,28.1,1366,1271,91,61,0,10,40,9,21,9,7,0,1102,4,10,Matches
255,256,Josip Iličić,si SVN,"MF,FW",Atalanta,33,1988,9.3,492,453,38,6,5,16,41,2,27,12,11,0,359,1,9,Matches
256,257,Ciro Immobile,it ITA,FW,Lazio,31,1990,30.1,884,854,28,0,3,3,13,5,1,0,0,0,681,2,29,Matches
257,258,Lorenzo Insigne,it ITA,FW,Napoli,30,1991,25.4,1509,1378,126,33,16,26,90,30,62,22,23,0,1208,5,17,Matches
258,259,Ardian Ismajli,al ALB,DF,Empoli,24,1996,14.1,725,683,40,22,1,1,3,9,0,0,0,0,616,2,6,Matches
259,260,Armando Izzo,it ITA,DF,Torino,29,1992,5.8,307,280,26,20,0,0,3,6,0,0,0,0,240,1,0,Matches
260,261,Mato Jajalo,ba BIH,MF,Udinese,33,1988,7.0,318,302,14,8,2,0,4,1,0,0,0,0,252,2,7,Matches
261,262,Paweł Jaroszyński,pl POL,DF,Salernitana,26,1994,5.7,230,177,51,7,0,0,21,40,4,0,4,0,149,2,8,Matches
262,263,Juan Jesus,br BRA,DF,Napoli,30,1991,14.2,838,796,42,29,0,2,2,1,0,0,0,0,740,0,9,Matches
263,264,Dennis Johnsen,no NOR,"FW,MF",Venezia,23,1998,16.1,321,319,2,0,0,7,42,1,1,1,0,0,188,0,21,Matches
264,265,Kaio Jorge,br BRA,"MF,FW",Juventus,19,2002,1.3,39,38,1,0,0,0,1,0,0,0,0,0,29,0,1,Matches
265,266,Flavio Junior Bianchi,it ITA,"FW,MF",Genoa,21,2000,3.5,77,75,2,0,0,0,1,0,1,0,1,0,60,0,0,Matches
266,267,Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,21,2000,19.7,832,767,62,9,2,11,60,5,47,34,4,0,646,3,22,Matches
267,268,Nikola Kalinić,hr CRO,FW,Hellas Verona,33,1988,4.5,104,88,15,1,1,0,1,2,0,0,0,0,85,1,3,Matches
268,269,Yayah Kallon,sl SLE,"FW,MF",Genoa,20,2001,7.1,171,170,1,0,0,0,18,1,0,0,0,0,110,0,6,Matches
269,270,Pierre Kalulu,fr FRA,DF,Milan,21,2000,21.6,1160,1073,83,35,0,0,22,46,0,0,0,0,1020,4,10,Matches
270,271,Dimitrije Kamenović,rs SRB,DF,Lazio,21,2000,0.5,20,18,2,2,0,0,0,0,0,0,0,0,15,0,0,Matches
271,272,Rick Karsdorp,nl NED,"DF,FW",Roma,26,1995,32.0,1819,1526,281,15,3,11,103,266,0,0,0,0,1466,12,33,Matches
272,273,Denso Kasius,nl NED,"DF,FW",Bologna,18,2002,2.0,126,110,16,1,0,1,7,15,0,0,0,0,103,0,3,Matches
273,274,Grigoris Kastanos,cy CYP,"MF,FW",Salernitana,23,1998,15.0,586,514,71,30,3,2,52,7,34,11,20,0,418,1,22,Matches
274,275,Moise Kean,it ITA,FW,Juventus,21,2000,12.2,228,220,8,1,0,3,6,1,0,0,0,0,174,0,3,Matches
275,276,Wajdi Kechrida,tn TUN,"DF,MF",Salernitana,25,1995,10.6,333,292,40,1,0,1,32,32,7,1,6,0,241,1,10,Matches
276,277,Dimitrios Keramitsis,gr GRE,MF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
277,278,Franck Kessié,ci CIV,MF,Milan,24,1996,25.6,1342,1284,52,41,2,9,12,7,0,0,0,0,1174,6,15,Matches
278,279,Jakub Kiwior,pl POL,MF,Spezia,21,2000,21.8,695,672,23,23,0,6,7,0,0,0,0,0,539,0,14,Matches
279,280,Sofian Kiyine,ma MAR,"MF,FW",Venezia,23,1997,13.8,532,471,58,22,2,15,49,11,18,9,6,0,392,3,10,Matches
280,281,Simon Kjær,dk DEN,DF,Milan,32,1989,8.9,463,440,17,17,2,5,1,0,0,0,0,0,404,6,4,Matches
281,282,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,30,1991,0.6,24,22,2,0,0,0,0,0,0,0,0,0,15,0,1,Matches
282,283,Aleksandar Kolarov,rs SRB,DF,Inter,35,1985,0.5,38,36,2,2,0,0,0,0,0,0,0,0,31,0,0,Matches
283,284,Teun Koopmeiners,nl NED,MF,Atalanta,23,1998,23.6,1485,1348,131,55,3,38,97,15,56,30,21,0,1173,6,18,Matches
284,285,Kalidou Koulibaly,sn SEN,DF,Napoli,30,1991,26.7,1652,1550,96,74,1,18,2,3,0,0,0,0,1429,6,13,Matches
285,286,Christos Kourfalidis,gr GRE,"MF,FW",Cagliari,18,2002,0.2,13,13,0,0,0,0,0,0,0,0,0,0,8,0,2,Matches
286,287,Viktor Kovalenko,ua UKR,MF,Spezia,25,1996,14.7,597,559,36,16,0,2,24,4,16,11,3,1,455,2,19,Matches
287,288,Julian Kristoffersen,no NOR,FW,Salernitana,24,1997,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
288,289,Rade Krunić,ba BIH,"MF,FW",Milan,27,1993,15.7,562,540,19,8,3,2,11,3,4,0,1,0,466,3,8,Matches
289,290,Dejan Kulusevski,se SWE,"FW,MF",Juventus,21,2000,8.6,243,238,4,0,1,1,8,3,0,0,0,0,194,1,8,Matches
290,291,Marash Kumbulla,al ALB,DF,Roma,21,2000,11.4,633,624,9,9,0,10,2,0,0,0,0,0,544,0,13,Matches
291,292,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,25,1996,21.9,1282,1099,183,21,1,2,99,140,22,3,19,0,1045,0,24,Matches
292,293,Andrea La Mantia,it ITA,"FW,MF",Empoli,30,1991,5.4,105,102,3,0,0,0,1,0,0,0,0,0,63,0,3,Matches
293,294,Sam Lammers,nl NED,"FW,MF",Atalanta,24,1997,0.4,20,19,1,0,0,0,0,0,0,0,0,0,12,0,1,Matches
294,295,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,28,1992,13.2,273,254,15,0,1,5,10,2,0,0,0,0,179,4,17,Matches
295,296,Darko Lazović,rs SRB,DF,Hellas Verona,30,1990,30.7,1540,1266,261,9,0,2,94,246,6,3,0,0,1077,13,50,Matches
296,297,Manuel Lazzari,it ITA,DF,Lazio,27,1993,18.5,1014,836,178,18,1,1,56,160,0,0,0,0,859,0,18,Matches
297,298,Patrick Leal,us USA,FW,Venezia,18,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,299,Rafael Leão,pt POR,FW,Milan,22,1999,28.9,787,759,21,3,4,9,63,14,2,0,0,0,555,7,38,Matches
299,300,Lucas Leiva,br BRA,MF,Lazio,34,1987,18.9,1235,1194,37,36,0,2,4,0,1,0,1,0,1131,4,12,Matches
300,301,Luca Lezzerini,it ITA,GK,Venezia,26,1995,5.5,199,132,67,23,0,0,0,0,0,0,0,0,155,0,0,Matches
301,302,Ben Lhassine Kone,ci CIV,MF,Torino,21,2000,0.9,37,37,0,0,0,2,0,0,0,0,0,0,29,0,1,Matches
302,303,Matthijs de Ligt,nl NED,DF,Juventus,21,1999,29.7,1704,1643,58,34,1,12,4,9,0,0,0,0,1510,3,6,Matches
303,304,Anderson Lima,br BRA,MF,Lazio,21,1999,0.7,31,30,0,0,0,0,1,0,0,0,0,0,24,1,0,Matches
304,305,Karol Linetty,pl POL,"MF,FW",Torino,26,1995,10.0,279,264,14,3,0,1,8,1,8,0,4,0,218,1,11,Matches
305,306,Stanislav Lobotka,sk SVK,MF,Napoli,26,1994,18.7,1419,1401,18,17,2,2,3,1,0,0,0,0,1327,0,9,Matches
306,307,Manuel Locatelli,it ITA,MF,Juventus,23,1998,24.0,1435,1371,58,54,6,22,8,2,0,0,0,0,1221,6,16,Matches
307,308,Maxime Lopez,fr FRA,MF,Sassuolo,23,1997,32.6,2599,2522,75,69,1,5,17,4,2,0,1,0,2357,2,23,Matches
308,309,Matteo Lovato,it ITA,DF,Atalanta,21,2000,3.4,194,189,5,5,0,1,3,0,0,0,0,0,165,0,2,Matches
309,310,Matteo Lovato,it ITA,DF,Cagliari,21,2000,13.8,592,535,55,52,0,4,0,3,0,0,0,0,488,2,4,Matches
310,311,Hirving Lozano,mx MEX,FW,Napoli,26,1995,17.9,585,571,12,1,1,2,49,10,1,0,0,0,454,2,30,Matches
311,312,José Luis Palomino,ar ARG,DF,Atalanta,31,1990,29.7,1663,1595,66,60,0,5,9,6,0,0,0,0,1349,2,15,Matches
312,313,Saša Lukić,rs SRB,MF,Torino,24,1996,33.1,1741,1666,71,62,6,10,25,4,5,2,1,0,1512,4,29,Matches
313,314,Sebastiano Luperto,it ITA,DF,Empoli,24,1996,21.8,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4,Matches
314,315,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,27,1993,20.2,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32,Matches
315,316,Niki Mäenpää,fi FIN,GK,Venezia,36,1985,16.5,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1,Matches
316,317,Giulio Maggiore,it ITA,MF,Spezia,23,1998,31.3,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25,Matches
317,318,Francesco Magnanelli,it ITA,MF,Sassuolo,36,1984,3.0,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1,Matches
318,319,Giangiacomo Magnani,it ITA,DF,Hellas Verona,25,1995,5.9,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2,Matches
319,320,Giangiacomo Magnani,it ITA,DF,Sampdoria,25,1995,2.7,155,152,3,3,0,1,0,0,0,0,0,0,130,0,0,Matches
320,321,Mike Maignan,fr FRA,GK,Milan,26,1995,32.0,1155,940,214,65,0,3,0,0,0,0,0,0,914,1,0,Matches
321,322,Ainsley Maitland-Niles,eng ENG,DF,Roma,23,1997,5.4,326,256,69,2,1,5,25,67,0,0,0,0,249,1,8,Matches
322,323,Jean-Victor Makengo,fr FRA,MF,Udinese,23,1998,26.1,843,829,8,1,2,3,8,4,1,0,0,0,702,6,22,Matches
323,324,Nikola Maksimović,rs SRB,DF,Genoa,29,1991,12.4,508,467,40,28,1,3,3,0,0,0,0,0,421,1,6,Matches
324,325,Kévin Malcuit,ma MAR,"DF,MF",Napoli,30,1991,3.2,156,131,24,1,1,1,12,23,0,0,0,0,110,1,3,Matches
325,326,Daniel Maldini,it ITA,MF,Milan,19,2001,1.6,48,45,2,1,0,0,1,0,0,0,0,0,33,1,1,Matches
326,327,Youssef Maleh,it ITA,MF,Fiorentina,22,1998,11.3,417,408,6,3,0,4,18,3,0,0,0,0,332,3,10,Matches
327,328,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,28,1993,17.7,928,836,90,22,7,15,102,8,60,29,28,1,669,2,29,Matches
328,329,Rey Manaj,al ALB,FW,Spezia,24,1997,19.6,448,387,59,4,1,1,6,0,1,0,1,0,329,2,12,Matches
329,330,Gianluca Mancini,it ITA,DF,Roma,25,1996,32.0,1817,1758,56,42,3,8,15,8,0,0,0,0,1533,3,13,Matches
330,331,Leonardo Mancuso,it ITA,FW,Empoli,29,1992,4.7,77,67,10,0,0,0,5,1,0,0,0,0,51,0,1,Matches
331,332,Rolando Mandragora,it ITA,MF,Torino,24,1997,14.7,769,654,113,58,0,2,47,2,38,24,8,0,647,2,7,Matches
332,333,Kostas Manolas,gr GRE,DF,Napoli,30,1991,3.5,234,228,5,3,0,1,0,0,0,0,0,0,223,1,1,Matches
333,334,Riccardo Marchizza,it ITA,DF,Empoli,23,1998,15.0,667,504,157,10,0,1,42,146,1,0,0,0,460,6,26,Matches
334,335,Gian Marco Ferrari,it ITA,DF,Sassuolo,29,1992,34.7,2259,2070,184,120,2,24,1,6,0,0,0,0,2028,5,6,Matches
335,336,Davide Marfella,it ITA,GK,Napoli,21,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
336,337,Pablo Marí,es ESP,DF,Udinese,27,1993,14.9,621,515,99,44,1,8,3,54,0,0,0,0,441,7,6,Matches
337,338,Răzvan Marin,ro ROU,MF,Cagliari,25,1996,31.3,1303,1113,183,83,6,12,127,9,78,27,43,0,997,7,27,Matches
