,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
192,193,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,192,136,56,17,0,0,0,0,0,0,0,0,118,0,1,Matches
193,194,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,53,50,3,0,0,0,11,3,0,0,0,0,37,0,2,Matches
194,195,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,1935,1840,92,89,2,20,2,3,0,0,0,0,1716,3,10,Matches
195,196,Fernando,br BRA,FW,Porto,28,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
196,197,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,1429,1374,50,48,4,14,3,2,0,0,0,0,1264,5,9,Matches
197,198,André Ferreira,pt POR,GK,Paços,25,1996,32.0,999,601,395,107,0,2,0,0,0,0,0,0,650,3,0,Matches
198,199,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,739,603,132,13,0,4,43,115,4,3,1,0,539,4,23,Matches
199,200,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,836,633,199,27,0,10,29,172,0,0,0,0,602,4,23,Matches
200,201,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,696,657,33,8,2,4,49,22,2,0,1,0,483,6,24,Matches
201,202,João Ferreira,pt POR,DF,Vitória,20,2001,10.9,562,448,113,15,0,8,25,98,0,0,0,0,403,1,11,Matches
202,203,Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,30,26,4,0,0,0,4,4,0,0,0,0,23,0,3,Matches
203,204,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,671,500,169,25,2,6,47,144,0,0,0,0,478,2,15,Matches
204,205,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,82,74,8,2,0,1,8,0,5,4,1,0,54,0,4,Matches
205,206,Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,298,260,37,3,0,2,6,1,0,0,0,0,223,1,8,Matches
206,207,Rui Fonte,pt POR,DF,Braga,31,1990,0.1,7,7,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
207,208,André Franco,pt POR,MF,Estoril,23,1998,28.0,855,722,122,48,9,9,113,4,69,33,17,0,593,11,10,Matches
208,209,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,402,376,23,6,1,8,14,6,0,0,0,0,299,3,13,Matches
209,210,Fransérgio,br BRA,MF,Braga,30,1990,1.6,69,63,6,6,0,0,0,0,0,0,0,0,60,0,2,Matches
210,211,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,607,399,208,53,1,1,0,0,0,0,0,0,442,0,1,Matches
211,212,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,307,217,88,15,0,0,46,64,9,2,5,0,196,2,13,Matches
212,213,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,1034,978,54,8,9,8,52,9,36,11,17,0,835,2,24,Matches
213,214,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
214,215,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,102,96,4,1,3,2,7,0,3,0,3,0,65,2,3,Matches
215,216,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,28,26,2,0,0,1,2,2,0,0,0,0,24,0,0,Matches
216,217,Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,112,104,8,0,1,3,6,8,0,0,0,0,80,0,4,Matches
217,218,Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,400,371,29,3,4,6,23,26,0,0,0,0,295,0,7,Matches
218,219,Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,514,489,25,21,0,1,0,4,0,0,0,0,458,0,2,Matches
219,220,João Gamboa,pt POR,MF,Estoril,24,1996,23.5,886,844,34,34,2,7,7,0,0,0,0,0,705,8,10,Matches
220,221,Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,74,70,4,4,0,0,0,0,0,0,0,0,65,0,0,Matches
221,222,Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,488,452,35,35,1,2,0,0,0,0,0,0,422,1,6,Matches
222,223,Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,17,17,0,0,0,0,1,0,0,0,0,0,12,0,1,Matches
223,224,Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,637,592,39,21,5,2,29,1,15,8,2,1,479,6,13,Matches
224,225,Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,1027,839,179,8,1,3,55,170,1,0,1,0,807,9,34,Matches
225,226,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,152,124,28,2,0,0,2,26,0,0,0,0,118,0,1,Matches
226,227,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,250,243,6,2,0,3,10,4,0,0,0,0,175,1,14,Matches
227,228,Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,157,110,47,1,0,0,8,46,0,0,0,0,98,0,2,Matches
228,229,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,15,14,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
229,230,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,18.8,617,533,79,23,1,4,97,6,50,20,19,0,406,5,23,Matches
230,231,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,471,397,72,11,3,0,46,52,9,8,1,0,365,2,13,Matches
231,232,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1.0,15,8,6,1,0,0,0,0,0,0,0,0,8,1,0,Matches
232,233,Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,184,177,6,4,0,2,0,2,0,0,0,0,155,1,2,Matches
233,234,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,723,669,46,6,6,7,71,1,38,10,23,1,545,8,17,Matches
234,235,Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,600,562,37,17,0,3,1,20,0,0,0,0,491,1,3,Matches
235,236,Mario González,es ESP,FW,Braga,25,1996,6.2,115,105,10,0,1,0,2,0,0,0,0,0,84,0,1,Matches
236,237,Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,163,157,3,3,0,0,0,0,0,0,0,0,139,3,3,Matches
237,238,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,428,398,29,10,4,8,32,7,10,6,1,0,313,1,18,Matches
238,239,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,33,32,1,0,1,0,6,0,1,0,1,0,22,0,2,Matches
239,240,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,1910,1518,387,55,9,10,170,257,75,44,20,0,1546,5,39,Matches
240,241,Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,558,548,8,8,0,6,0,0,0,0,0,0,463,2,6,Matches
241,242,Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,28,27,1,1,0,0,0,0,0,0,0,0,21,0,1,Matches
242,243,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,707,686,15,11,11,2,13,3,1,0,0,0,550,6,21,Matches
243,244,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,9.1,503,466,34,20,1,1,15,7,6,1,1,0,399,3,9,Matches
244,245,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,507,420,87,13,0,0,11,74,0,0,0,0,386,0,14,Matches
245,246,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,1016,739,268,39,2,8,124,213,16,7,9,0,694,9,29,Matches
246,247,Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,514,495,16,16,0,7,2,0,0,0,0,0,422,3,7,Matches
247,248,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,119,109,8,1,3,0,9,1,6,3,1,0,91,2,3,Matches
248,249,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,97,73,23,6,0,0,0,0,0,0,0,0,73,1,0,Matches
249,250,Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,220,213,6,0,1,1,10,4,2,0,0,0,161,1,7,Matches
250,251,Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,920,848,68,46,0,8,8,14,3,0,0,0,719,4,6,Matches
251,252,Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,801,753,46,44,0,6,0,2,0,0,0,0,668,2,9,Matches
252,253,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,35,22,13,1,0,0,0,0,0,0,0,0,29,0,0,Matches
253,254,André Horta,pt POR,MF,Braga,24,1996,17.4,1150,1116,30,18,4,27,18,3,9,2,4,1,998,4,10,Matches
254,255,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,1157,1002,152,41,14,4,110,27,82,38,26,1,883,3,23,Matches
255,256,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,94,93,1,1,0,0,0,0,0,0,0,0,84,0,2,Matches
256,257,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
257,258,Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,282,267,15,15,0,2,0,0,0,0,0,0,244,0,1,Matches
258,259,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,98,94,4,3,0,0,3,0,1,1,0,0,88,0,1,Matches
259,260,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,2137,2069,65,62,2,19,4,3,0,0,0,0,1936,3,12,Matches
260,261,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,461,399,52,18,9,1,38,10,22,9,6,0,353,10,15,Matches
261,262,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,53,43,9,4,0,0,8,0,5,5,0,0,43,1,2,Matches
262,263,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,670,628,38,20,0,32,29,5,8,4,1,0,552,4,9,Matches
263,264,Jean,br BRA,MF,Gil Vicente FC,26,1994,0.1,9,8,1,1,0,1,0,0,0,0,0,0,8,0,0,Matches
264,265,Jefferson,br BRA,MF,Moreirense,27,1994,11.0,446,427,17,9,0,11,5,6,0,0,0,0,355,2,8,Matches
265,266,Jeimes,br BRA,GK,Paços,20,2001,1.9,77,52,25,8,0,0,0,0,0,0,0,0,51,0,0,Matches
266,267,Anderson Jesus,br BRA,DF,FC Vizela,26,1995,17.0,611,586,20,20,0,6,1,0,0,0,0,0,480,5,5,Matches
267,268,Joãozinho,pt POR,DF,Estoril,32,1989,32.1,1722,1326,388,67,1,12,114,321,0,0,0,0,1291,8,50,Matches
268,269,Henrique Jocú,pt POR,MF,Portimonense,19,2001,6.6,261,248,12,10,0,0,0,2,0,0,0,0,204,1,3,Matches
269,270,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,16.9,310,282,26,3,0,0,13,0,0,0,0,0,225,2,12,Matches
270,271,Jójó,cv CPV,DF,B-SAD,20,2001,0.5,19,12,7,0,0,0,0,7,0,0,0,0,11,0,1,Matches
271,272,Igor Julião,br BRA,DF,FC Vizela,26,1994,11.1,428,302,124,11,0,3,27,113,0,0,0,0,295,2,24,Matches
272,273,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,951,669,277,61,0,1,0,0,0,0,0,0,682,5,3,Matches
273,274,Renato Junior,br BRA,FW,Portimonense,19,2002,3.8,71,57,13,1,0,0,1,0,0,0,0,0,49,1,2,Matches
274,275,Welinton Júnior,br BRA,FW,Portimonense,28,1993,9.3,151,136,14,1,0,0,9,3,1,0,0,0,100,1,8,Matches
275,276,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,31.8,1782,1684,92,89,1,14,7,3,0,0,0,0,1523,6,13,Matches
276,277,Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,0.5,9,9,0,0,0,0,2,0,0,0,0,0,4,0,1,Matches
277,278,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
278,279,Kewin,br BRA,GK,Moreirense,25,1995,15.0,477,313,161,55,0,1,0,0,0,0,0,0,276,3,0,Matches
279,280,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,0.8,18,17,1,0,0,0,0,0,0,0,0,0,13,0,1,Matches
280,281,Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,9.6,372,306,63,13,0,0,18,50,0,0,0,0,276,3,8,Matches
281,282,Kobamelo Kodisang,za RSA,FW,Braga,21,1999,0.2,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
282,283,Philippe Koffi,fr FRA,FW,Paços,19,2002,0.3,8,6,1,0,0,0,0,0,0,0,0,0,5,1,0,Matches
283,284,Koffi Kouao,ci CIV,DF,FC Vizela,23,1998,21.0,925,728,196,18,0,5,67,178,0,0,0,0,678,1,34,Matches
284,285,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,16.3,719,691,28,27,1,4,1,1,0,0,0,0,598,0,9,Matches
285,286,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4.0,166,118,48,9,0,1,0,0,0,0,0,0,118,0,0,Matches
286,287,Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,0.2,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
287,288,Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,8.7,195,188,7,0,0,0,3,4,0,0,0,0,128,0,8,Matches
288,289,Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,17.0,436,415,20,3,0,8,42,15,2,2,0,0,301,1,21,Matches
289,290,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,69,58,10,3,0,0,5,6,1,1,0,0,42,1,1,Matches
290,291,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,705,606,99,17,1,3,40,80,2,0,1,0,572,0,10,Matches
291,292,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,497,489,7,0,1,9,46,4,3,0,1,0,406,1,17,Matches
292,293,Daniel Leite,pt POR,GK,Estoril,23,1998,24.0,1089,789,296,54,0,2,0,0,0,0,0,0,879,4,2,Matches
293,294,Diogo Leite,pt POR,DF,Braga,22,1999,20.6,1574,1416,153,44,0,12,4,109,0,0,0,0,1331,5,14,Matches
294,295,Helton Leite,br BRA,GK,Benfica,30,1990,2.0,43,26,17,3,0,0,0,0,0,0,0,0,33,0,0,Matches
295,296,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
296,297,Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,70,67,3,0,1,0,5,1,0,0,0,0,45,0,2,Matches
297,298,Nuno Lima,pt POR,DF,Paços,20,2001,10.8,557,534,23,21,0,2,0,2,0,0,0,0,468,0,5,Matches
298,299,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,288,223,64,13,1,3,22,51,0,0,0,0,195,1,5,Matches
299,300,Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,1473,1240,218,109,9,18,167,11,81,43,21,0,1082,15,37,Matches
300,301,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,0.1,,,,,,,0,,,,,,,,,Matches
301,302,André Lopes,pt POR,DF,B-SAD,19,2001,1.0,11,8,3,0,0,0,1,2,1,1,0,0,6,0,1,Matches
302,303,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,322,309,8,4,2,2,7,2,1,0,0,0,236,5,11,Matches
303,304,André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,409,397,8,1,0,1,7,1,0,0,0,0,253,4,13,Matches
304,305,Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,367,316,50,23,1,4,33,3,21,12,5,0,259,1,8,Matches
305,306,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,287,257,29,16,2,3,37,0,13,6,7,0,212,1,6,Matches
306,307,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,24,20,4,1,0,0,5,3,0,0,0,0,15,0,2,Matches
307,308,Maga,pt POR,DF,Vitória,22,1999,12.0,,,,,,,19,,,,,,,,,Matches
308,309,Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,1087,1045,38,17,1,4,30,4,13,8,2,0,856,4,21,Matches
309,310,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,415,304,108,9,0,1,27,89,10,1,8,0,296,3,10,Matches
310,311,Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,175,139,36,1,1,1,4,35,0,0,0,0,146,0,7,Matches
311,312,Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,255,243,11,10,2,18,3,1,0,0,0,0,205,1,2,Matches
312,313,Mansur,br BRA,DF,Santa Clara,28,1993,22.1,1016,794,219,24,1,11,35,195,0,0,0,0,784,3,18,Matches
313,314,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,223,185,35,7,1,1,32,5,15,11,3,0,141,3,6,Matches
314,315,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,139,131,8,8,0,1,0,0,0,0,0,0,116,0,0,Matches
315,316,Maracás,br BRA,DF,Paços,27,1994,23.0,946,918,27,27,0,7,0,0,0,0,0,0,802,1,7,Matches
316,317,Iván Marcano,es ESP,DF,Porto,34,1987,7.3,453,423,30,6,1,2,10,24,0,0,0,0,390,0,2,Matches
317,318,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
318,319,Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,10,6,4,2,0,0,0,0,0,0,0,0,4,0,0,Matches
319,320,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,21,20,1,0,0,0,0,1,0,0,0,0,19,0,0,Matches
320,321,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,1238,966,269,34,2,6,75,234,1,0,1,0,935,3,25,Matches
321,322,João Mário,pt POR,MF,Benfica,28,1993,19.3,1280,1154,117,45,9,11,86,9,61,14,26,2,1086,9,12,Matches
322,323,João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,1343,1122,219,15,2,3,77,204,0,0,0,0,1093,2,23,Matches
323,324,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,60,53,7,0,0,0,0,1,0,0,0,0,39,0,1,Matches
324,325,José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
325,326,Toni Martínez,es ESP,FW,Porto,24,1997,5.3,113,112,0,0,0,0,6,0,0,0,0,0,63,1,5,Matches
326,327,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,170,145,23,6,1,2,20,6,11,1,5,2,128,2,3,Matches
327,328,Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,490,462,27,0,1,2,8,2,0,0,0,0,309,1,11,Matches
328,329,Matheus,br BRA,GK,Braga,29,1992,32.0,1268,949,314,87,0,2,0,0,0,0,0,0,938,5,3,Matches
329,330,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,33,28,5,0,1,0,0,0,0,0,0,0,25,0,1,Matches
330,331,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,0.3,13,8,5,1,0,0,0,4,0,0,0,0,8,0,0,Matches
331,332,Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,1905,1853,50,48,3,9,4,2,0,0,0,0,1719,2,9,Matches
332,333,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,214,212,1,0,0,2,33,1,0,0,0,0,154,1,6,Matches
333,334,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,663,572,88,27,9,19,72,11,50,20,17,2,491,3,12,Matches
334,335,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,599,579,18,10,3,6,1,0,0,0,0,0,533,2,4,Matches
335,336,Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0,Matches
336,337,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,819,619,199,22,3,2,20,177,0,0,0,0,616,1,25,Matches
337,338,Diogo Mendes,pt POR,MF,Marítimo,23,1998,20.4,818,765,52,50,0,6,3,2,0,0,0,0,699,1,6,Matches
338,339,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
339,340,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,86,69,17,3,0,0,5,12,2,0,2,0,69,0,1,Matches
340,341,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,16.1,596,518,76,25,1,3,69,6,44,16,17,0,432,2,18,Matches
341,342,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,40,38,2,0,0,0,1,2,0,0,0,0,31,0,1,Matches
342,343,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,298,280,16,0,1,2,2,2,0,0,0,0,173,2,7,Matches
343,344,João Miguel,pt POR,DF,Porto,21,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
344,345,Milson,ao ANG,MF,Marítimo,21,1999,0.2,8,8,0,0,0,0,1,0,0,0,0,0,5,0,1,Matches
345,346,Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,277,265,11,11,3,5,0,0,0,0,0,0,245,1,1,Matches
346,347,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,102,98,4,4,0,2,5,0,0,0,0,0,79,0,5,Matches
347,348,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,126,117,7,0,0,0,5,3,0,0,0,0,84,2,4,Matches
348,349,João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,8,3,5,0,0,0,0,0,0,0,0,0,7,0,0,Matches
349,350,António Montez,pt POR,MF,B-SAD,19,2001,1.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
350,351,Morato,br BRA,DF,Benfica,20,2001,11.2,757,730,25,23,1,3,0,2,0,0,0,0,684,2,5,Matches
351,352,Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,Matches
352,353,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,1875,1665,195,95,11,62,141,5,95,39,53,0,1445,15,31,Matches
353,354,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,1260,1216,39,28,6,15,13,8,0,0,0,0,1022,5,22,Matches
354,355,Mosquito,br BRA,GK,Estoril,25,1996,10.0,397,292,103,14,0,4,0,0,0,0,0,0,309,2,1,Matches
355,356,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,21,20,1,0,0,0,2,0,0,0,0,0,15,0,1,Matches
356,357,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,1467,1068,395,41,0,5,109,354,0,0,0,0,1057,4,39,Matches
357,358,Moura,pt POR,"DF,MF",Braga,21,1999,16.5,698,640,57,11,1,2,41,46,0,0,0,0,513,1,20,Matches
358,359,Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,1186,1155,29,26,0,9,3,3,0,0,0,0,1000,2,4,Matches
359,360,Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,17,17,0,0,0,0,0,0,0,0,0,0,14,0,1,Matches
360,361,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,11.9,,,,,,,16,,,,,,,,,Matches
361,362,Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,555,488,63,2,2,2,7,0,0,0,0,0,355,4,6,Matches
362,363,Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,8,7,1,0,0,0,0,0,0,0,0,0,5,0,1,Matches
363,364,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,542,469,67,19,2,2,58,3,28,17,9,0,390,6,13,Matches
364,365,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,78,54,24,7,0,0,0,0,0,0,0,0,59,0,0,Matches
365,366,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
366,367,Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,21.7,592,539,50,10,4,14,42,27,9,6,1,0,434,3,21,Matches
367,368,Nathan,br BRA,"DF,MF",Boavista,19,2001,25.8,1052,863,187,25,1,6,34,162,0,0,0,0,821,2,32,Matches
368,369,Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,28.9,406,344,61,1,0,1,1,0,0,0,0,0,320,1,14,Matches
369,370,Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,1.1,55,40,15,1,1,0,2,14,0,0,0,0,47,0,3,Matches
370,371,Alioune Ndour,sn SEN,FW,B-SAD,20,2001,9.2,122,113,8,1,1,0,5,0,0,0,0,0,77,1,5,Matches
371,372,Christian Neiva Afonso,pt POR,DF,FC Vizela,26,1994,19.9,1084,839,239,49,2,3,107,154,36,4,24,1,734,6,21,Matches
372,373,Nelson,ao ANG,"FW,MF",Vitória,23,1998,3.8,97,95,2,0,0,1,4,2,0,0,0,0,75,0,3,Matches
373,374,Wellington Nem,br BRA,DF,Arouca,29,1992,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
374,375,João Neto,br BRA,"MF,FW",Famalicão,18,2003,0.7,16,16,0,0,1,0,0,0,0,0,0,0,11,0,0,Matches
375,376,Luís Neto,pt POR,DF,Sporting CP,33,1988,15.5,1143,1095,46,43,0,9,2,3,0,0,0,0,1060,2,2,Matches
376,377,Babacar Niasse,mr MTN,GK,Tondela,24,1996,5.1,197,143,54,14,0,0,0,0,0,0,0,0,134,0,0,Matches
377,378,Payam Niazmand,ir IRN,GK,Portimonense,26,1995,2.0,72,47,25,5,0,2,0,0,0,0,0,0,42,0,0,Matches
378,379,Yusupha Njie,gm GAM,"FW,MF",Boavista,27,1994,17.4,351,334,17,1,0,4,7,3,0,0,0,0,266,0,5,Matches
379,380,Paul-Georges Ntep,cm CMR,"FW,MF",Boavista,29,1992,5.6,151,147,3,0,0,1,12,2,0,0,0,0,94,1,15,Matches
380,381,Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",Arouca,31,1989,24.3,735,644,86,32,1,3,105,11,43,26,12,0,515,5,16,Matches
381,382,Matheus Nunes,pt POR,MF,Sporting CP,22,1998,28.4,1443,1400,33,27,9,28,28,6,0,0,0,0,1216,10,20,Matches
382,383,Darwin Núñez,uy URU,"FW,MF",Benfica,22,1999,22.0,469,458,10,2,2,6,51,4,1,0,0,0,293,1,23,Matches
383,384,Pedro Nuno,pt POR,"MF,FW",B-SAD,26,1995,15.8,456,411,43,16,1,3,38,0,15,3,10,0,342,2,16,Matches
384,385,Lawrence Ofori,gh GHA,MF,Famalicão,23,1998,1.7,79,76,2,2,0,1,1,0,0,0,0,0,70,1,1,Matches
385,386,Richard Ofori,gh GHA,DF,FC Vizela,28,1993,19.0,895,726,166,17,0,4,53,149,0,0,0,0,639,3,18,Matches
