,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
557,558,Renato Tapia,pe PER,MF,Celta Vigo,26,1995,15.7,50,31,15,31,4,20,50,40.0,30,21,5,16,28,78,43,0,Matches
558,559,Cristian Tello,es ESP,FW,Betis,29,1991,9.1,17,11,6,7,4,13,31,41.9,18,9,0,9,10,27,6,0,Matches
559,560,Nahuel Tenaglia,ar ARG,DF,Alavés,25,1996,11.9,42,27,30,9,3,24,37,64.9,13,10,2,8,26,68,42,0,Matches
560,561,Marc Tenas,es ESP,"FW,MF",Alavés,20,2001,0.6,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,1,Matches
561,562,Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,35.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,13,5,Matches
562,563,David Timor,es ESP,MF,Getafe,31,1989,3.8,1,1,1,0,0,0,3,0.0,3,3,2,1,1,2,4,1,Matches
563,564,Raúl de Tomás,es ESP,FW,Espanyol,26,1994,32.4,15,11,6,7,2,6,17,35.3,11,12,3,9,6,21,42,1,Matches
564,565,Raúl Torrente,es ESP,DF,Granada,19,2001,14.2,31,21,18,11,2,16,29,55.2,13,14,9,5,12,43,69,0,Matches
565,566,Ferrán Torres,es ESP,FW,Barcelona,21,2000,15.7,10,5,3,4,3,3,7,42.9,4,12,3,9,6,16,7,0,Matches
566,567,Óliver Torres,es ESP,"MF,FW",Sevilla,26,1994,11.2,22,12,8,7,7,8,25,32.0,17,10,1,9,6,28,4,0,Matches
567,568,Pau Torres,es ESP,DF,Villarreal,24,1997,31.7,32,19,23,7,2,18,25,72.0,7,32,23,9,19,51,105,2,Matches
568,569,Roberto Torres,es ESP,"MF,FW",Osasuna,32,1989,9.0,7,4,3,1,3,3,15,20.0,12,8,0,8,8,15,4,0,Matches
569,570,Lucas Torró,es ESP,MF,Osasuna,27,1994,30.3,71,40,25,38,8,29,57,50.9,28,32,11,21,47,118,55,0,Matches
570,571,Adama Traoré,es ESP,FW,Barcelona,25,1996,4.2,4,2,0,3,1,3,5,60.0,2,2,0,2,4,8,3,1,Matches
571,572,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33,1988,22.3,42,24,14,18,10,15,50,30.0,35,26,1,25,13,55,11,0,Matches
572,573,Manu Trigueros,es ESP,"MF,FW",Villarreal,29,1991,24.2,45,25,16,18,11,23,66,34.8,43,19,3,16,13,58,17,0,Matches
573,574,Kieran Trippier,eng ENG,"DF,FW",Atlético Madrid,30,1990,10.8,22,12,12,5,5,12,21,57.1,9,12,1,11,10,32,11,0,Matches
574,575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2002,2.3,0,0,0,0,0,0,4,0.0,4,1,0,1,2,2,2,0,Matches
575,576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1993,1.0,2,2,2,0,0,1,2,50.0,1,1,1,0,0,2,4,0,Matches
576,577,Enes Ünal,tr TUR,FW,Getafe,24,1997,31.1,37,22,2,18,17,5,42,11.9,37,25,5,20,5,42,36,0,Matches
577,578,Myrto Uzuni,al ALB,"FW,MF",Granada,26,1995,9.5,7,4,6,1,0,0,2,0.0,2,13,1,12,10,17,7,0,Matches
578,579,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,26,1994,0.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
579,580,Óscar Valentín,es ESP,MF,Rayo Vallecano,26,1994,28.5,102,53,46,51,5,44,105,41.9,61,56,10,46,39,141,43,0,Matches
580,581,Germán Valera,es ESP,FW,Real Sociedad,19,2002,0.6,3,2,3,0,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
581,582,Martin Valjent,sk SVK,DF,Mallorca,25,1995,35.3,31,19,18,12,1,13,24,54.2,11,34,26,8,31,62,173,1,Matches
582,583,Jesús Vallejo,es ESP,DF,Real Madrid,24,1997,3.8,7,5,7,0,0,5,6,83.3,1,9,8,1,6,13,16,0,Matches
583,584,Manu Vallejo,es ESP,"MF,FW",Alavés,24,1997,4.1,8,2,1,4,3,4,13,30.8,9,7,0,7,0,8,4,0,Matches
584,585,Manu Vallejo,es ESP,"FW,MF",Valencia,24,1997,1.1,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0,Matches
585,586,Federico Valverde,uy URU,MF,Real Madrid,23,1998,20.4,36,16,11,16,9,12,31,38.7,19,23,5,18,24,60,12,0,Matches
586,587,José Luis García Vayá,es ESP,MF,Levante,22,1998,22.4,46,27,10,31,5,16,41,39.0,25,24,5,19,38,84,30,0,Matches
587,588,Jesus Vazquez,es ESP,DF,Valencia,18,2003,9.0,24,13,10,8,6,10,22,45.5,12,16,3,13,9,33,19,0,Matches
588,589,Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,14.8,34,24,12,13,9,14,28,50.0,14,20,7,13,36,70,34,0,Matches
589,590,Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,20.4,43,22,24,9,10,17,35,48.6,18,25,7,18,20,63,41,1,Matches
590,591,Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,1.2,5,4,0,4,1,3,12,25.0,9,2,0,2,4,9,1,0,Matches
591,592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,26.5,26,11,11,9,6,8,42,19.0,34,31,13,18,19,45,22,0,Matches
592,593,Gonzalo Verdú,es ESP,DF,Elche,32,1988,15.5,19,9,15,4,0,8,16,50.0,8,20,14,6,13,32,59,1,Matches
593,594,Mikel Vesga,es ESP,MF,Athletic Club,28,1993,15.1,27,14,7,18,2,11,31,35.5,20,16,5,11,20,47,34,2,Matches
594,595,Rúben Vezo,pt POR,DF,Levante,27,1994,26.9,41,29,28,12,1,26,41,63.4,15,41,25,16,36,77,105,1,Matches
595,596,Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,21.1,31,25,17,9,5,19,39,48.7,20,19,6,13,25,56,35,2,Matches
596,597,Nacho Vidal,es ESP,DF,Osasuna,26,1995,32.2,83,47,49,25,9,39,77,50.6,38,32,14,18,58,141,79,0,Matches
597,598,Dídac Vilà,es ESP,"DF,MF",Espanyol,32,1989,2.3,7,5,2,5,0,4,9,44.4,5,2,1,1,3,10,8,0,Matches
598,599,Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,10.3,16,6,7,8,1,7,21,33.3,14,10,2,8,8,24,17,0,Matches
599,600,Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
600,601,Asier Villalibre,es ESP,FW,Athletic Club,23,1997,6.1,4,3,2,1,1,1,2,50.0,1,3,1,2,1,5,7,0,Matches
601,602,Gonzalo Villar,es ESP,MF,Getafe,23,1998,3.3,5,3,4,1,0,2,5,40.0,3,4,1,3,1,6,1,0,Matches
602,603,Vitolo,es ESP,MF,Getafe,31,1989,2.5,3,2,1,1,1,2,5,40.0,3,3,0,3,1,4,1,0,Matches
603,604,Daniel Vivian,es ESP,DF,Athletic Club,22,1999,22.1,32,21,24,7,1,17,24,70.8,7,20,15,5,26,58,107,1,Matches
604,605,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29,1992,10.2,27,17,14,12,1,12,20,60.0,8,10,1,9,12,39,30,0,Matches
605,606,Nikola Vukčević,me MNE,MF,Levante,29,1991,1.3,3,2,2,1,0,0,1,0.0,1,2,0,2,2,5,1,0,Matches
606,607,Daniel Wass,dk DEN,"DF,FW",Atlético Madrid,32,1989,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
607,608,Daniel Wass,dk DEN,MF,Valencia,32,1989,17.6,23,13,6,14,3,8,31,25.8,23,13,2,11,13,36,19,0,Matches
608,609,Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,30.9,14,5,1,6,7,5,17,29.4,12,18,3,15,3,17,20,0,Matches
609,610,Nico Williams,es ESP,MF,Athletic Club,19,2002,14.9,20,10,6,11,3,10,31,32.3,21,18,2,16,5,25,9,0,Matches
610,611,Okay Yokuşlu,tr TUR,"DF,MF",Getafe,27,1994,5.2,9,8,6,2,1,5,5,100.0,0,7,5,2,5,14,17,0,Matches
611,612,Okay Yokuşlu,tr TUR,"DF,MF",Celta Vigo,27,1994,1.6,4,1,2,1,1,2,3,66.7,1,2,1,1,2,6,6,0,Matches
612,613,Joseba Zaldúa,es ESP,DF,Real Sociedad,29,1992,13.0,31,22,20,8,3,16,22,72.7,6,14,4,10,13,44,35,0,Matches
613,614,Oier Zarraga,es ESP,MF,Athletic Club,22,1999,13.0,13,5,4,7,2,3,28,10.7,25,17,10,7,19,32,10,0,Matches
614,615,Luca Zidane,fr FRA,GK,Rayo Vallecano,23,1998,7.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
615,616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,18.3,20,10,12,8,0,12,18,66.7,6,16,6,10,27,47,53,0,Matches
616,617,Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,28.8,52,25,19,30,3,22,44,50.0,22,30,13,17,49,101,48,1,Matches
