,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
818,819,Alan Velasco,ar ARG,FW,FC Dallas,19,2002,26,1928,74,63.0,21.4,23,80,4,3,27,0,1.64,31,18,+13,+0.61,+0.77,24.8,23.8,+1.0,+0.05,+0.22,Matches
819,820,Matías Vera,ar ARG,MF,Houston Dynamo,26,1995,28,2184,78,71.4,24.3,28,78,10,0,,1,1.07,26,41,-15,-0.62,-0.82,27.9,40.4,-12.5,-0.52,-0.48,Matches
820,821,Kenneth Vermeer,nl NED,GK,FC Cincinnati,36,1986,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
821,822,Ranko Veselinović,rs SRB,DF,Vancouver,22,1999,31,2761,89,90.2,30.7,31,89,27,0,,2,1.32,33,49,-16,-0.52,-0.22,33.5,44.3,-10.8,-0.35,-0.07,Matches
822,823,Jorge Villafaña,us USA,"DF,FW",LA Galaxy,32,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
823,824,Pedro Vite,ec ECU,"MF,FW",Vancouver,19,2002,24,1193,50,39.0,13.3,14,68,4,10,24,7,1.04,20,26,-6,-0.45,+0.08,17.4,18.6,-1.2,-0.09,+0.42,Matches
824,825,Robert Voloder,ba BIH,DF,Sporting KC,20,2001,12,719,60,23.5,8.0,7,82,5,5,29,21,1.17,9,13,-4,-0.50,-0.19,9.0,9.6,-0.7,-0.08,+0.19,Matches
825,826,Justin Vom Steeg,us USA,GK,Portland Timbers,24,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
826,827,Giacomo Vrioni,al ALB,FW,New England,23,1998,7,251,36,8.2,2.8,2,70,0,5,22,1,0.86,1,2,-1,-0.36,-0.29,3.8,4.5,-0.7,-0.25,+0.02,Matches
827,828,Nikola Vujnović,me MNE,FW,Sporting KC,25,1997,9,334,37,10.9,3.7,4,69,2,5,12,2,0.78,2,9,-7,-1.89,-1.72,3.1,7.5,-4.3,-1.17,-1.06,Matches
828,829,Kai Wagner,de GER,DF,Philadelphia,24,1997,33,2950,89,96.4,32.8,33,89,32,0,,0,1.97,68,24,+44,+1.34,-0.29,57.2,36.1,+21.1,+0.64,+0.52,Matches
829,830,Anton Walkes,eng ENG,DF,Charlotte,24,1997,23,1806,79,59.0,20.1,21,86,19,2,3,6,1.39,31,35,-4,-0.20,+0.09,26.6,24.0,+2.6,+0.13,+0.48,Matches
830,831,Casey Walls,us USA,DF,San Jose,19,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
831,832,Rémi Walter,fr FRA,MF,Sporting KC,26,1995,34,2972,87,97.1,33.0,34,87,31,0,,0,1.18,41,53,-12,-0.36,-0.36,37.6,45.0,-7.4,-0.22,+0.05,Matches
832,833,Victor Wanyama,ke KEN,MF,CF Montréal,30,1991,32,2633,82,86.0,29.3,30,86,24,2,22,0,1.91,50,42,+8,+0.27,-0.78,45.4,33.0,+12.5,+0.43,-0.78,Matches
833,834,Collen Warner,us USA,MF,Colorado Rapids,33,1988,18,640,36,20.9,7.1,6,76,3,12,15,15,1.33,8,15,-7,-0.98,-0.84,8.9,14.3,-5.4,-0.76,-0.91,Matches
834,835,Taylor Washington,us USA,"DF,MF",Nashville,28,1993,14,601,43,19.6,6.7,6,86,5,8,11,20,1.36,8,7,+1,+0.15,-0.22,9.9,8.6,+1.2,+0.18,-0.07,Matches
835,836,Joel Waterman,ca CAN,DF,CF Montréal,26,1996,30,2671,89,87.3,29.7,30,89,27,0,,2,1.94,54,44,+10,+0.34,-0.36,48.1,33.4,+14.7,+0.50,-0.31,Matches
836,837,Quentin Westberg,us USA,GK,Toronto FC,35,1986,10,900,90,29.4,10.0,10,90,10,0,,16,0.70,9,24,-15,-1.50,-1.42,12.3,18.8,-6.5,-0.65,-0.24,Matches
837,838,Brian White,us USA,FW,Vancouver,25,1996,26,1667,64,54.5,18.5,19,79,8,7,25,0,1.31,18,27,-9,-0.49,+0.03,20.9,23.6,-2.6,-0.14,+0.44,Matches
838,839,Caleb Wiley,us USA,"DF,FW",Atlanta Utd,17,2004,26,1497,58,48.9,16.6,18,78,7,8,12,4,1.15,20,29,-9,-0.54,-0.71,27.1,24.3,+2.8,+0.17,+0.01,Matches
839,840,Derrick Williams,ie IRL,DF,LA Galaxy,29,1993,26,2154,83,70.4,23.9,24,88,21,2,19,5,1.39,36,36,0,0.00,-0.70,37.9,34.9,+3.0,+0.13,-0.70,Matches
840,841,Josh Williams,us USA,DF,Columbus Crew,33,1988,23,1427,62,46.6,15.9,15,87,14,8,15,4,1.39,21,20,+1,+0.06,-0.16,17.6,22.1,-4.4,-0.28,-0.41,Matches
841,842,Thomas Williams,us USA,DF,Orlando City,17,2004,4,181,45,5.9,2.0,2,68,1,2,23,20,0.75,1,6,-5,-2.49,-2.36,0.5,5.5,-5.0,-2.50,-2.41,Matches
842,843,Eryk Williamson,us USA,MF,Portland Timbers,24,1997,22,1157,53,37.8,12.9,13,69,1,9,29,3,1.41,24,19,+5,+0.39,+0.63,20.2,18.6,+1.6,+0.13,+0.28,Matches
843,844,Joe Willis,us USA,GK,Nashville,33,1988,32,2880,90,94.1,32.0,32,90,32,0,,2,1.39,47,38,+9,+0.28,-0.72,49.6,41.5,+8.0,+0.25,+0.17,Matches
844,845,Danny Wilson,sct SCO,DF,Colorado Rapids,30,1991,26,2101,81,68.7,23.3,25,83,21,1,31,1,1.35,36,42,-6,-0.26,+0.21,37.3,32.9,+4.4,+0.19,+0.73,Matches
845,846,Owen Wolff,us USA,"FW,MF",Austin,17,2004,24,913,38,29.8,10.1,11,62,0,13,18,4,1.73,11,16,-5,-0.49,-1.37,9.5,16.1,-6.6,-0.65,-0.86,Matches
846,847,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,18,2003,5,253,51,8.3,2.8,4,63,0,1,1,6,2.00,3,6,-3,-1.07,-0.97,2.9,5.0,-2.2,-0.77,-1.02,Matches
847,848,Bobby Wood,us USA,FW,Real Salt Lake,29,1992,14,983,70,32.1,10.9,13,74,4,1,17,0,1.93,14,15,-1,-0.09,-0.05,14.2,14.3,-0.1,-0.01,-0.04,Matches
848,849,Darren Yapi,us USA,"FW,MF",Colorado Rapids,17,2004,11,173,16,5.7,1.9,1,67,0,10,11,13,1.27,1,3,-2,-1.04,-0.76,2.0,3.3,-1.3,-0.68,-0.68,Matches
849,850,William Yarbrough,us USA,GK,Colorado Rapids,32,1989,34,3014,89,98.5,33.5,34,89,33,0,,0,1.26,46,54,-8,-0.24,+5.63,49.7,49.4,+0.4,+0.01,+3.41,Matches
850,851,Dru Yearwood,eng ENG,MF,NY Red Bulls,21,2000,25,1546,62,50.5,17.2,18,77,7,7,23,4,1.48,26,24,+2,+0.12,-0.30,26.8,20.4,+6.4,+0.37,+0.38,Matches
851,852,Steffen Yeattes,ca CAN,"DF,MF",Toronto FC,22,2000,2,33,17,1.1,0.4,0,,0,2,17,0,0.00,0,1,-1,-2.73,-2.25,0.2,2.8,-2.6,-7.06,-6.65,Matches
852,853,Yaw Yeboah,gh GHA,FW,Columbus Crew,24,1997,19,791,42,25.8,8.8,10,68,0,9,13,9,1.05,10,14,-4,-0.46,-0.81,13.3,11.6,+1.7,+0.20,+0.35,Matches
853,854,DeAndre Yedlin,us USA,DF,Inter Miami,28,1993,34,2986,88,97.6,33.2,33,90,32,1,28,0,1.37,46,56,-10,-0.30,-1.52,41.2,47.2,-6.0,-0.18,+0.46,Matches
854,855,Griffin Yow,us USA,"MF,DF",D.C. United,19,2002,7,271,39,8.9,3.0,3,66,0,4,18,6,1.29,3,3,0,0.00,+1.13,3.0,4.8,-1.8,-0.60,+0.01,Matches
855,856,Jackson Yueill,us USA,"MF,DF",San Jose,24,1997,31,2690,87,87.9,29.9,31,87,26,0,,2,1.06,49,61,-12,-0.40,+0.81,38.9,54.2,-15.3,-0.51,-0.36,Matches
856,857,Luis Zamudio,us USA,GK,D.C. United,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
857,858,Abdoul Zanne,ci CIV,FW,D.C. United,18,2003,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+1.03,0.1,0.0,+0.1,+2.22,+2.84,Matches
858,859,Gyasi Zardes,us USA,FW,Colorado Rapids,30,1991,26,2059,79,67.3,22.9,24,84,16,2,27,0,1.23,34,43,-9,-0.39,-0.21,35.1,36.6,-1.5,-0.07,-0.08,Matches
859,860,Gyasi Zardes,us USA,FW,Columbus Crew,30,1991,7,206,29,6.7,2.3,1,58,0,6,25,0,1.14,5,4,+1,+0.44,+0.31,5.9,2.7,+3.1,+1.37,+1.53,Matches
860,861,Eriq Zavaleta,sv SLV,"DF,MF",LA Galaxy,29,1992,4,205,51,6.7,2.3,3,62,0,1,20,18,1.00,2,3,-1,-0.44,-0.69,3.0,2.7,+0.3,+0.14,-0.21,Matches
861,862,Sean Zawadzki,us USA,MF,Columbus Crew,21,2000,5,289,58,9.4,3.2,4,70,1,1,9,3,1.80,2,4,-2,-0.62,-0.85,2.6,4.2,-1.6,-0.49,-0.47,Matches
862,863,Zeca,br BRA,DF,Houston Dynamo,27,1994,20,1133,57,37.0,12.6,12,85,6,8,15,12,0.65,15,25,-10,-0.79,-0.65,16.4,21.9,-5.4,-0.43,-0.08,Matches
863,864,Gedion Zelalem,us USA,"MF,FW",NYCFC,25,1997,11,197,18,6.4,2.2,1,56,0,10,14,18,1.73,3,4,-1,-0.46,-0.99,2.6,2.9,-0.4,-0.17,-0.82,Matches
864,865,Lucas Zelarayán,am ARM,"MF,FW",Columbus Crew,29,1992,29,2316,80,75.7,25.7,25,87,18,4,37,0,1.28,38,33,+5,+0.19,+0.19,34.1,35.2,-1.1,-0.04,+0.08,Matches
865,866,Adrian Zendejas,mx MEX,GK,Charlotte,26,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
866,867,Walker Zimmerman,us USA,DF,Nashville,28,1993,30,2521,84,82.4,28.0,28,88,26,2,24,1,1.45,45,35,+10,+0.36,+0.19,45.1,36.6,+8.5,+0.30,+0.35,Matches
867,868,Rida Zouhir,ca CAN,MF,CF Montréal,18,2003,5,122,24,4.0,1.4,1,45,0,4,19,9,0.80,0,4,-4,-2.95,-3.47,2.2,1.9,+0.3,+0.22,-0.33,Matches
868,869,Ethan Zubak,us USA,FW,Nashville,23,1998,11,211,19,6.9,2.3,2,84,1,9,5,20,1.82,3,3,0,0.00,-0.35,2.5,3.7,-1.1,-0.49,-0.79,Matches
869,870,Dario Župarić,ba BIH,DF,Portland Timbers,29,1992,30,2192,73,71.6,24.4,24,89,20,6,9,1,1.37,42,39,+3,+0.12,+0.43,39.1,38.1,+1.1,+0.04,+0.31,Matches
870,871,Graham Zusi,us USA,DF,Sporting KC,35,1986,21,1659,79,54.2,18.4,20,82,14,1,13,0,1.10,24,29,-5,-0.27,+0.18,22.3,24.4,-2.1,-0.11,+0.24,Matches
871,872,Róbert Þorkelsson,is ISL,"DF,MF",CF Montréal,19,2002,11,167,15,5.5,1.9,0,,0,11,15,13,2.55,1,6,-5,-2.69,-3.25,2.5,2.1,+0.4,+0.22,-0.33,Matches
