,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
180,181,Stephen Eustáquio,ca CAN,MF,Paços,24,1996,16.4,2,0,0,32,20,1,19,28,23,1,0,0,107,14,10,58.3,Matches
181,182,Evanilson,br BRA,FW,Porto,21,1999,22.5,2,0,0,30,58,10,4,5,17,0,0,0,68,26,57,31.3,Matches
182,183,Ewerton,br BRA,MF,Portimonense,28,1992,8.1,3,0,0,13,13,0,0,8,10,0,0,0,58,9,9,50.0,Matches
183,184,Fabiano,br BRA,"DF,MF",Braga,21,2000,15.8,6,0,0,31,28,1,46,23,25,0,0,0,87,11,18,37.9,Matches
184,185,Miguel Falé,pt POR,"FW,MF",Braga,17,2004,2.8,0,0,0,8,2,0,9,0,1,0,0,0,17,2,8,20.0,Matches
185,186,Zouhair Feddal,ma MAR,DF,Sporting CP,32,1989,11.2,5,0,0,15,3,1,3,12,5,0,0,0,41,20,8,71.4,Matches
186,187,Luiz Felipe,br BRA,GK,B-SAD,24,1997,32.0,4,0,0,1,10,0,0,2,0,0,1,0,61,9,2,81.8,Matches
187,188,Volnei Feltes,br BRA,DF,Estoril,21,2000,1.7,0,0,0,2,0,0,0,2,0,0,0,0,5,1,3,25.0,Matches
188,189,Gedson Fernandes,pt POR,MF,Benfica,22,1999,0.6,0,0,0,2,5,0,0,1,2,0,0,0,4,0,0,,Matches
189,190,Ivanildo Fernandes,pt POR,DF,FC Vizela,25,1996,15.1,2,1,0,20,4,0,1,11,13,0,0,0,73,37,24,60.7,Matches
190,191,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,13.6,5,0,0,16,10,0,1,21,21,0,1,0,79,31,25,55.4,Matches
191,192,Lucas Fernandes,br BRA,MF,Portimonense,23,1997,15.8,6,1,1,30,30,1,40,12,7,0,0,0,93,6,11,35.3,Matches
192,193,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
193,194,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,0,0,0,1,2,0,11,2,0,0,0,0,6,0,4,0.0,Matches
194,195,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,3,1,0,10,11,3,2,30,3,0,0,0,122,61,44,58.1,Matches
195,196,Fernando,br BRA,FW,Porto,28,1993,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
196,197,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,8,1,0,20,25,0,3,30,22,0,0,0,128,39,21,65.0,Matches
197,198,André Ferreira,pt POR,GK,Paços,25,1996,32.0,4,0,0,1,3,0,0,1,2,0,1,0,35,11,3,78.6,Matches
198,199,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,3,0,0,22,5,1,43,27,11,0,0,0,87,14,16,46.7,Matches
199,200,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,4,0,0,13,22,0,29,27,13,0,0,0,86,9,11,45.0,Matches
200,201,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,9,1,0,34,41,4,49,11,13,0,0,0,77,18,31,36.7,Matches
201,202,João Ferreira,pt POR,DF,Vitória,20,2001,10.9,3,0,0,28,11,2,25,17,13,0,0,0,56,24,7,77.4,Matches
202,203,Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,0,0,0,0,1,0,4,2,0,0,0,0,2,0,0,,Matches
203,204,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,5,0,0,16,5,1,47,18,26,0,1,0,76,5,10,33.3,Matches
204,205,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,1,1,0,6,8,0,8,3,1,0,0,0,17,0,4,0.0,Matches
205,206,Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,3,0,0,21,32,1,6,5,8,0,0,0,36,40,44,47.6,Matches
206,207,Rui Fonte,pt POR,DF,Braga,31,1990,0.1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,75.0,Matches
207,208,André Franco,pt POR,MF,Estoril,23,1998,28.0,5,1,0,23,25,8,113,16,19,2,0,0,127,10,16,38.5,Matches
208,209,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,4,0,0,25,29,0,14,16,17,0,0,0,62,7,28,20.0,Matches
209,210,Fransérgio,br BRA,MF,Braga,30,1990,1.6,2,0,0,3,8,0,0,1,1,0,0,0,13,3,2,60.0,Matches
210,211,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,3,0,0,0,6,0,0,3,0,0,0,0,25,3,0,100.0,Matches
211,212,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,2,0,0,6,7,2,46,9,7,0,0,0,30,8,7,53.3,Matches
212,213,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,6,1,0,30,24,11,52,10,12,0,0,0,104,10,16,38.5,Matches
213,214,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
214,215,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,0,0,0,5,4,2,7,0,5,0,0,0,11,4,6,40.0,Matches
215,216,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,2,0,0,5,8,0,2,1,2,0,0,0,5,1,3,25.0,Matches
216,217,Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,1,0,0,6,8,1,6,2,3,0,0,0,16,6,5,54.5,Matches
217,218,Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,2,0,0,15,30,3,23,9,14,1,0,0,51,11,12,47.8,Matches
218,219,Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,4,0,0,15,8,1,0,15,5,0,1,0,53,19,14,57.6,Matches
219,220,João Gamboa,pt POR,MF,Estoril,24,1996,23.5,8,0,0,39,30,0,7,38,11,0,1,0,110,26,32,44.8,Matches
220,221,Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,0,0,0,1,0,0,0,5,0,0,0,0,7,4,0,100.0,Matches
221,222,Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,5,0,0,22,12,0,0,19,4,0,0,0,33,21,15,58.3,Matches
222,223,Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,0,0,0,2,3,0,1,0,6,0,0,0,3,0,0,,Matches
223,224,Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,8,0,0,29,46,4,29,14,14,0,1,0,107,6,9,40.0,Matches
224,225,Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,5,0,0,37,19,3,55,20,30,0,0,1,89,14,28,33.3,Matches
225,226,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,0,0,0,7,2,0,2,2,2,1,1,0,15,2,2,50.0,Matches
226,227,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,0,0,0,6,10,5,10,6,7,0,0,0,36,3,13,18.8,Matches
227,228,Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,0,0,0,4,4,0,8,0,4,0,0,0,22,3,5,37.5,Matches
228,229,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
229,230,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,18.8,3,1,0,35,47,7,97,20,17,0,0,0,98,11,23,32.4,Matches
230,231,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,5,1,0,18,19,2,46,5,11,0,0,0,35,5,9,35.7,Matches
231,232,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
232,233,Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,1,0,0,4,1,0,0,3,3,0,0,0,20,5,8,38.5,Matches
233,234,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,4,0,0,18,20,2,71,14,16,1,0,0,88,2,17,10.5,Matches
234,235,Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,4,1,0,15,8,1,1,20,14,1,1,0,61,39,30,56.5,Matches
235,236,Mario González,es ESP,FW,Braga,25,1996,6.2,0,0,0,3,14,4,2,0,0,0,0,0,18,18,18,50.0,Matches
236,237,Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,1,0,0,5,3,0,0,2,2,0,0,0,20,8,4,66.7,Matches
237,238,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,8,0,0,29,32,14,32,8,8,1,0,0,82,0,7,0.0,Matches
238,239,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,0,0,0,3,1,0,6,2,1,0,0,0,7,0,0,,Matches
239,240,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,4,0,0,14,30,5,170,29,36,0,0,0,157,21,30,41.2,Matches
240,241,Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,5,1,1,22,7,0,0,16,15,1,0,0,72,56,20,73.7,Matches
241,242,Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,0,0,0,5,2,0,0,0,1,0,0,0,9,3,1,75.0,Matches
242,243,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,3,0,0,14,54,1,13,6,12,1,0,0,89,0,6,0.0,Matches
243,244,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,9.1,4,0,0,17,9,2,15,10,4,0,0,0,55,8,9,47.1,Matches
244,245,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,2,0,0,11,6,1,11,11,6,0,1,0,35,37,24,60.7,Matches
245,246,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,5,0,0,28,11,3,124,22,21,0,1,0,136,30,27,52.6,Matches
246,247,Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,5,0,0,25,5,0,2,13,4,0,0,0,55,18,9,66.7,Matches
247,248,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,0,0,0,8,8,1,9,0,4,0,0,0,13,3,3,50.0,Matches
248,249,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,Matches
249,250,Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,2,1,1,18,39,6,10,14,13,1,0,0,40,10,7,58.8,Matches
250,251,Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,5,0,0,22,13,0,8,24,9,0,2,0,103,21,22,48.8,Matches
251,252,Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,7,2,1,21,15,0,0,30,9,0,1,0,75,34,23,59.6,Matches
252,253,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
253,254,André Horta,pt POR,MF,Braga,24,1996,17.4,3,1,0,26,18,0,18,7,14,0,1,0,109,4,10,28.6,Matches
254,255,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,4,0,0,19,42,6,110,13,28,0,0,0,147,3,17,15.0,Matches
255,256,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,2,0,0,6,2,0,0,3,3,0,0,0,19,2,3,40.0,Matches
256,257,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
257,258,Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,1,0,0,3,1,0,0,15,3,0,0,0,26,8,6,57.1,Matches
258,259,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,2,0,0,2,3,0,3,0,3,0,0,0,16,2,2,50.0,Matches
259,260,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,1,0,0,19,6,0,4,26,18,0,0,0,160,42,39,51.9,Matches
260,261,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,1,0,0,12,42,7,38,11,6,0,0,0,71,10,16,38.5,Matches
261,262,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,1,0,0,1,4,0,8,1,0,0,0,0,6,0,2,0.0,Matches
262,263,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,4,0,0,29,4,0,29,11,13,0,0,0,77,7,11,38.9,Matches
263,264,Jean,br BRA,MF,Gil Vicente FC,26,1994,0.1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,Matches
264,265,Jefferson,br BRA,MF,Moreirense,27,1994,11.0,3,0,0,22,19,0,5,11,15,0,0,0,61,10,15,40.0,Matches
265,266,Jeimes,br BRA,GK,Paços,20,2001,1.9,1,0,0,0,2,0,0,0,0,0,0,0,4,2,0,100.0,Matches
266,267,Anderson Jesus,br BRA,DF,FC Vizela,26,1995,17.0,4,0,0,11,6,0,1,28,11,0,0,0,58,54,39,58.1,Matches
267,268,Joãozinho,pt POR,DF,Estoril,32,1989,32.1,9,0,0,26,19,2,114,30,33,0,0,1,134,21,28,42.9,Matches
268,269,Henrique Jocú,pt POR,MF,Portimonense,19,2001,6.6,2,0,0,5,7,0,0,3,6,0,0,0,38,7,5,58.3,Matches
269,270,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,16.9,5,1,0,36,25,9,13,8,5,1,0,0,38,35,56,38.5,Matches
270,271,Jójó,cv CPV,DF,B-SAD,20,2001,0.5,0,0,0,1,0,1,0,1,0,0,0,0,2,1,1,50.0,Matches
271,272,Igor Julião,br BRA,DF,FC Vizela,26,1994,11.1,3,0,0,11,13,1,27,9,11,0,1,0,53,10,10,50.0,Matches
272,273,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,3,0,0,2,5,0,0,0,0,0,1,0,37,6,2,75.0,Matches
273,274,Renato Junior,br BRA,FW,Portimonense,19,2002,3.8,2,0,0,11,10,0,1,0,1,0,0,0,13,10,18,35.7,Matches
274,275,Welinton Júnior,br BRA,FW,Portimonense,28,1993,9.3,5,0,0,20,25,4,9,6,3,0,0,0,22,11,28,28.2,Matches
275,276,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,31.8,8,1,1,38,45,0,7,55,24,0,3,0,201,95,49,66.0,Matches
276,277,Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,0.5,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,,Matches
277,278,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,50.0,Matches
278,279,Kewin,br BRA,GK,Moreirense,25,1995,15.0,4,0,0,1,4,0,0,0,1,0,1,0,17,5,2,71.4,Matches
279,280,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,0.8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,33.3,Matches
280,281,Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,9.6,5,0,0,28,23,1,18,14,10,0,1,0,49,11,14,44.0,Matches
281,282,Kobamelo Kodisang,za RSA,FW,Braga,21,1999,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
282,283,Philippe Koffi,fr FRA,FW,Paços,19,2002,0.3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,5,0.0,Matches
283,284,Koffi Kouao,ci CIV,DF,FC Vizela,23,1998,21.0,11,1,0,35,33,1,67,39,39,0,2,0,137,16,15,51.6,Matches
284,285,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,16.3,9,0,0,37,18,0,1,12,11,0,1,0,89,44,31,58.7,Matches
285,286,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4.0,1,0,0,0,2,0,0,0,0,0,0,0,9,2,1,66.7,Matches
286,287,Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,0.2,1,0,0,3,0,0,0,2,4,0,0,0,0,0,0,,Matches
287,288,Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,8.7,5,0,0,14,27,3,3,7,14,1,1,0,49,29,22,56.9,Matches
288,289,Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,17.0,3,0,0,16,21,9,42,5,11,0,0,0,69,1,16,5.9,Matches
289,290,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,0,0,0,6,5,0,5,5,6,0,1,0,11,6,0,100.0,Matches
290,291,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,2,0,0,11,4,2,40,11,9,0,0,0,58,9,11,45.0,Matches
291,292,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,4,0,0,18,16,10,46,10,9,0,0,0,71,2,5,28.6,Matches
292,293,Daniel Leite,pt POR,GK,Estoril,23,1998,24.0,4,0,0,1,6,0,0,0,0,0,1,0,37,1,1,50.0,Matches
293,294,Diogo Leite,pt POR,DF,Braga,22,1999,20.6,1,0,0,29,23,0,4,31,20,0,0,0,117,76,41,65.0,Matches
294,295,Helton Leite,br BRA,GK,Benfica,30,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
295,296,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
296,297,Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,1,0,0,4,4,3,5,3,1,0,0,0,14,5,13,27.8,Matches
297,298,Nuno Lima,pt POR,DF,Paços,20,2001,10.8,2,0,0,10,12,1,0,13,11,0,0,0,59,25,14,64.1,Matches
298,299,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,0,0,0,4,5,0,22,13,5,0,0,0,21,13,4,76.5,Matches
299,300,Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,5,1,1,33,76,5,167,14,20,0,0,0,143,9,25,26.5,Matches
300,301,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
301,302,André Lopes,pt POR,DF,B-SAD,19,2001,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,Matches
302,303,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,7,0,0,31,23,8,7,3,3,0,0,0,55,10,18,35.7,Matches
303,304,André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,5,0,0,18,28,3,7,2,5,0,0,0,44,113,76,59.8,Matches
304,305,Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,4,0,0,17,10,1,33,14,7,0,0,0,41,8,11,42.1,Matches
305,306,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,4,0,0,7,12,0,37,3,6,0,0,0,33,2,7,22.2,Matches
306,307,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,0,0,0,2,3,0,5,0,2,0,0,0,4,1,2,33.3,Matches
307,308,Maga,pt POR,DF,Vitória,22,1999,12.0,2,0,0,23,9,1,19,19,17,,,0,,,,,Matches
308,309,Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,6,1,1,46,45,0,30,35,27,0,0,0,153,30,23,56.6,Matches
309,310,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,3,0,0,17,4,0,27,30,14,0,0,0,76,15,17,46.9,Matches
310,311,Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,1,0,0,4,1,0,4,2,3,0,0,0,14,2,4,33.3,Matches
311,312,Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,2,0,0,9,6,0,3,4,5,0,0,0,37,10,15,40.0,Matches
312,313,Mansur,br BRA,DF,Santa Clara,28,1993,22.1,10,1,1,39,23,1,35,37,18,0,1,0,100,43,37,53.8,Matches
313,314,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,2,0,0,18,16,2,32,3,7,0,0,0,39,16,25,39.0,Matches
314,315,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,0,0,0,5,1,2,0,11,2,0,0,0,13,9,7,56.3,Matches
315,316,Maracás,br BRA,DF,Paços,27,1994,23.0,6,0,0,34,7,3,0,53,21,0,1,0,93,49,52,48.5,Matches
316,317,Iván Marcano,es ESP,DF,Porto,34,1987,7.3,2,0,0,8,2,0,10,10,7,0,0,0,35,17,15,53.1,Matches
317,318,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,Matches
318,319,Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
319,320,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,0,0,0,0,2,2,0,1,0,0,0,0,4,1,1,50.0,Matches
320,321,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,2,0,0,25,12,5,75,42,22,0,1,0,152,38,34,52.8,Matches
321,322,João Mário,pt POR,MF,Benfica,28,1993,19.3,2,0,0,35,33,0,86,15,22,0,0,0,127,12,12,50.0,Matches
322,323,João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,4,0,0,22,36,1,77,28,28,0,0,0,121,25,24,51.0,Matches
323,324,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,0,0,0,3,11,0,0,0,1,0,0,0,9,1,4,20.0,Matches
324,325,José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
325,326,Toni Martínez,es ESP,FW,Porto,24,1997,5.3,3,1,1,15,2,3,6,0,1,0,0,0,14,27,20,57.4,Matches
326,327,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,1,0,0,11,13,1,20,2,3,0,0,0,21,1,3,25.0,Matches
327,328,Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,4,0,0,44,19,18,8,2,9,0,0,0,87,54,70,43.5,Matches
328,329,Matheus,br BRA,GK,Braga,29,1992,32.0,4,0,0,0,12,0,0,1,0,0,0,0,38,12,1,92.3,Matches
329,330,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,0,0,0,4,2,4,0,1,0,0,0,0,6,5,12,29.4,Matches
330,331,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,0.3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,Matches
331,332,Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,3,0,0,21,6,0,4,25,15,0,1,0,163,34,40,45.9,Matches
332,333,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,1,0,0,17,12,5,33,8,4,0,0,0,30,17,15,53.1,Matches
333,334,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,1,0,0,11,14,6,72,8,13,0,0,0,57,3,13,18.8,Matches
334,335,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,1,0,0,21,16,0,1,13,5,0,0,0,70,12,4,75.0,Matches
335,336,Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
336,337,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,2,0,0,16,21,0,20,26,28,0,0,0,121,11,17,39.3,Matches
337,338,Diogo Mendes,pt POR,MF,Marítimo,23,1998,20.4,6,0,0,37,38,0,3,27,22,0,1,0,101,33,24,57.9,Matches
338,339,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,100.0,Matches
339,340,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,1,0,0,4,2,0,5,1,2,0,0,1,9,1,0,100.0,Matches
340,341,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,16.1,7,0,0,25,15,1,69,13,12,0,1,0,101,9,29,23.7,Matches
341,342,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,0,0,0,0,2,1,1,0,1,0,0,0,3,1,0,100.0,Matches
342,343,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,2,0,0,22,13,9,2,2,7,0,0,0,41,60,50,54.5,Matches
343,344,João Miguel,pt POR,DF,Porto,21,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
344,345,Milson,ao ANG,MF,Marítimo,21,1999,0.2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,,Matches
345,346,Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,5,1,1,17,18,0,0,2,5,0,1,0,30,16,13,55.2,Matches
346,347,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,0,0,0,6,2,1,5,1,1,0,0,0,15,1,5,16.7,Matches
347,348,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,2,0,0,15,11,7,5,3,8,0,0,0,27,23,25,47.9,Matches
348,349,João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0.0,Matches
349,350,António Montez,pt POR,MF,B-SAD,19,2001,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
350,351,Morato,br BRA,DF,Benfica,20,2001,11.2,1,0,0,17,2,1,0,8,10,0,0,0,63,23,7,76.7,Matches
351,352,Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,Matches
352,353,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,7,0,0,45,76,1,141,28,38,0,0,0,237,21,28,42.9,Matches
353,354,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,6,1,1,42,17,1,13,45,18,0,1,0,174,17,19,47.2,Matches
354,355,Mosquito,br BRA,GK,Estoril,25,1996,10.0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,1,75.0,Matches
355,356,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,0,0,0,0,0,1,2,2,1,0,0,0,4,2,6,25.0,Matches
356,357,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,8,1,0,29,59,4,109,51,24,0,0,0,156,42,48,46.7,Matches
357,358,Moura,pt POR,"DF,MF",Braga,21,1999,16.5,4,0,0,49,16,3,41,18,19,0,0,0,82,22,35,38.6,Matches
358,359,Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,11,2,2,25,18,0,3,34,25,0,1,0,113,35,30,53.8,Matches
359,360,Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,Matches
360,361,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,11.9,2,0,0,12,27,5,16,2,7,,,0,,,,,Matches
361,362,Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,11,1,1,60,33,21,7,4,10,0,0,0,54,113,100,53.1,Matches
362,363,Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,1,0,0,3,1,1,0,0,0,0,0,0,2,3,1,75.0,Matches
363,364,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,1,0,0,6,46,8,58,4,11,0,0,0,87,1,12,7.7,Matches
364,365,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,Matches
365,366,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0.0,Matches
