,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
381,382,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,273,149,123,35,0,0,0,0,0,0,0,0,161,1,0,Matches
382,383,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,30,1991,13.1,593,579,13,12,0,2,0,1,0,0,0,0,503,1,2,Matches
383,384,Thomas Mangani,fr FRA,MF,Angers,34,1987,24.4,1491,1337,149,98,1,23,88,2,49,15,29,0,1165,5,21,Matches
384,385,Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,1057,837,218,17,3,10,39,201,0,0,0,0,808,2,22,Matches
385,386,Myziane Maolida,fr FRA,MF,Nice,22,1999,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
386,387,Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,193,167,25,0,1,0,4,1,0,0,0,0,129,1,8,Matches
387,388,Marcelo,br BRA,DF,Bordeaux,34,1987,10.0,674,659,15,14,1,8,0,1,0,0,0,0,560,0,2,Matches
388,389,Marcelo,br BRA,DF,Lyon,34,1987,2.0,168,164,4,3,0,0,0,1,0,0,0,0,152,0,0,Matches
389,390,Guillermo Maripán,cl CHI,DF,Monaco,27,1994,20.4,1350,1316,31,29,2,5,1,0,0,0,0,0,1195,3,11,Matches
390,391,Marquinhos,br BRA,DF,Paris S-G,27,1994,31.8,2408,2324,76,63,3,21,6,5,0,0,0,0,2241,8,3,Matches
391,392,Jonas Martin,fr FRA,MF,Rennes,31,1990,23.4,1695,1632,61,56,4,18,3,5,0,0,0,0,1533,2,19,Matches
392,393,Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,21.2,664,656,3,0,1,3,35,3,0,0,0,0,504,5,30,Matches
393,394,Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,1013,978,31,19,5,15,4,4,7,1,2,0,838,4,12,Matches
394,395,Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,394,386,7,7,1,4,1,0,0,0,0,0,341,1,4,Matches
395,396,Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,88,86,2,1,0,0,0,1,0,0,0,0,74,0,1,Matches
396,397,Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,1185,1164,15,15,2,11,3,0,0,0,0,0,985,6,19,Matches
397,398,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,558,545,13,1,1,0,26,4,1,0,1,0,434,0,21,Matches
398,399,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
399,400,Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,1435,1312,115,11,7,16,68,20,47,9,6,1,1139,8,28,Matches
400,401,Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,292,281,10,4,0,7,0,6,0,0,0,0,245,1,2,Matches
401,402,Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,1,Matches
402,403,Moustapha Mbow,sn SEN,DF,Reims,21,2000,1.0,25,23,2,2,0,2,0,0,0,0,0,0,19,0,0,Matches
403,404,Nathanael Mbuku,fr FRA,"FW,MF",Reims,19,2002,15.8,373,355,18,4,0,1,35,0,7,2,3,0,261,0,15,Matches
404,405,Facundo Medina,ar ARG,DF,Lens,22,1999,28.8,2262,2161,99,68,2,21,5,26,0,0,0,0,2018,2,22,Matches
405,406,Farid El Melali,dz ALG,FW,Angers,24,1997,0.2,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0,Matches
406,407,Birger Meling,no NOR,DF,Rennes,26,1994,20.3,1119,929,187,13,0,2,25,174,0,0,0,0,948,3,22,Matches
407,408,Houboulang Mendes,fr FRA,DF,Lorient,23,1998,35.8,1446,1238,206,34,0,9,65,172,0,0,0,0,1174,2,16,Matches
408,409,Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,1131,974,154,20,0,3,39,127,7,3,1,1,980,3,22,Matches
409,410,Pedro Mendes,pt POR,DF,Montpellier,30,1990,0.2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
410,411,Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,20.7,1564,1505,55,36,6,23,11,11,7,4,3,0,1374,4,9,Matches
411,412,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,26,1994,8.8,404,346,57,2,1,4,39,55,0,0,0,0,315,1,10,Matches
412,413,Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,1242,1212,29,28,1,9,5,1,0,0,0,0,1059,1,12,Matches
413,414,Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,790,659,127,8,0,2,54,118,1,0,0,0,638,4,17,Matches
414,415,Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,1358,1072,281,30,1,8,137,205,46,15,23,0,1027,5,28,Matches
415,416,Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,23.9,1657,1566,72,24,28,19,32,3,34,13,1,0,1400,19,31,Matches
416,417,Mexer,mz MOZ,DF,Bordeaux,32,1988,13.6,692,661,29,24,1,12,6,5,0,0,0,0,579,2,7,Matches
417,418,Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,54,54,0,0,0,0,0,0,0,0,0,0,51,0,3,Matches
418,419,Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
419,420,William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,311,244,66,3,1,2,23,63,0,0,0,0,224,1,11,Matches
420,421,Arkadiusz Milik,pl POL,FW,Marseille,27,1994,15.7,377,343,33,0,2,2,5,5,0,0,0,0,299,1,12,Matches
421,422,Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,567,527,39,0,6,3,7,2,0,0,0,0,413,1,16,Matches
422,423,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,42,42,0,0,0,0,1,0,0,0,0,0,36,0,0,Matches
423,424,Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,29.2,1179,1063,107,32,2,9,105,14,59,23,21,0,951,9,23,Matches
424,425,Thomas Monconduit,fr FRA,MF,Lorient,30,1991,25.0,1280,1184,93,53,4,37,43,7,23,10,10,0,997,3,23,Matches
425,426,Jérémy Morel,mg MAD,DF,Lorient,37,1984,6.7,296,288,8,5,0,3,1,3,0,0,0,0,248,0,4,Matches
426,427,Lebo Mothiba,za RSA,"FW,MF",Troyes,25,1996,5.8,128,123,5,1,0,1,1,0,0,0,0,0,102,0,5,Matches
427,428,Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
428,429,Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,33,33,0,0,0,0,2,0,0,0,0,0,24,0,2,Matches
429,430,Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,235,233,2,2,1,0,3,0,0,0,0,0,205,0,3,Matches
430,431,Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,930,895,35,31,0,17,0,4,0,0,0,0,826,0,8,Matches
431,432,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,239,135,104,29,0,2,0,0,0,0,0,0,164,0,0,Matches
432,433,Steve Mounié,bj BEN,FW,Brest,26,1994,25.7,723,719,1,0,2,4,10,1,0,0,0,0,429,3,17,Matches
433,434,Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,16.8,709,690,15,11,1,6,6,4,0,0,0,0,598,4,15,Matches
434,435,Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,20.9,680,661,14,12,1,13,4,2,0,0,0,0,535,5,8,Matches
435,436,Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,54,53,1,1,0,1,1,0,0,0,0,0,44,0,1,Matches
436,437,Kévin N'Doram,fr FRA,MF,Metz,25,1996,13.7,521,498,23,22,1,7,2,1,0,0,0,0,437,0,6,Matches
437,438,Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,27,26,1,1,0,0,0,0,0,0,0,0,22,0,0,Matches
438,439,Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,31.0,1836,1510,320,26,7,14,111,291,3,0,2,0,1415,6,33,Matches
439,440,Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,1216,1175,39,37,0,9,0,2,0,0,0,0,985,2,9,Matches
440,441,Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,536,296,238,61,1,2,0,0,0,0,0,0,299,2,0,Matches
441,442,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,20.6,547,392,155,23,0,0,0,0,0,0,0,0,501,0,1,Matches
442,443,Papa Ndiaga Yade,sn SEN,"DF,FW",Metz,21,2000,7.7,312,258,53,1,1,4,31,50,1,0,0,0,226,1,9,Matches
443,444,Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,7.8,525,498,25,24,4,2,2,1,0,0,0,0,466,2,6,Matches
444,445,Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,52,49,2,0,0,1,1,0,0,0,0,0,37,1,2,Matches
445,446,Neymar,br BRA,"FW,MF",Paris S-G,29,1992,20.6,1313,1207,96,25,20,9,64,19,50,28,6,0,1032,10,25,Matches
446,447,Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,10.4,508,490,16,11,1,4,4,2,2,0,0,0,427,2,4,Matches
447,448,Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,11.6,253,242,11,1,0,0,5,2,0,0,0,0,184,0,8,Matches
448,449,Sikou Niakaté,fr FRA,DF,Metz,22,1999,7.3,226,220,6,6,0,1,1,0,0,0,0,0,176,0,6,Matches
449,450,Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,426,380,46,2,2,2,7,8,1,0,1,0,301,0,9,Matches
450,451,M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,8.6,179,158,21,0,1,1,3,3,0,0,0,0,106,0,9,Matches
451,452,Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,25,24,0,0,0,0,0,0,0,0,0,0,20,1,1,Matches
452,453,Casimir Ninga,td CHA,FW,Angers,28,1993,4.5,71,63,8,0,0,1,3,2,0,0,0,0,56,0,1,Matches
453,454,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,20.8,600,532,66,8,1,1,83,12,35,16,15,0,442,2,26,Matches
454,455,Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,1121,771,348,68,0,5,0,0,0,0,0,0,839,2,1,Matches
455,456,Gerzino Nyamsi,fr FRA,DF,Strasbourg,24,1997,33.2,1461,1418,37,29,1,7,2,2,0,0,0,0,1214,6,6,Matches
456,457,Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,27.0,1515,1473,37,35,2,5,2,2,0,0,0,0,1263,5,5,Matches
457,458,Warmed Omari,fr FRA,DF,Rennes,21,2000,31.1,1986,1951,34,30,0,19,2,4,0,0,0,0,1833,1,9,Matches
458,459,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,28.7,1071,744,326,64,0,1,0,0,0,0,0,0,842,1,3,Matches
459,460,Amadou Onana,be BEL,MF,Lille,19,2001,15.1,623,615,5,4,4,4,1,1,0,0,0,0,516,3,15,Matches
460,461,Jean Onana,cm CMR,MF,Bordeaux,21,2000,20.4,1079,1046,25,20,8,16,18,5,0,0,0,0,863,8,12,Matches
461,462,Otávio,br BRA,MF,Bordeaux,27,1994,12.7,718,700,17,16,0,13,4,1,0,0,0,0,635,1,8,Matches
462,463,Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,9.0,278,265,12,0,3,1,18,8,1,0,0,0,170,1,13,Matches
463,464,Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,19.3,694,612,73,22,4,15,67,31,19,13,4,0,446,9,29,Matches
464,465,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,20.8,600,355,243,76,0,3,0,0,0,0,0,0,386,2,0,Matches
465,466,Azzedine Ounahi,ma MAR,MF,Angers,21,2000,18.1,909,876,31,9,3,6,19,20,0,0,0,0,782,2,13,Matches
466,467,Ambroise Oyongo,cm CMR,DF,Montpellier,30,1991,7.3,356,280,76,5,0,0,23,70,0,0,0,0,255,0,11,Matches
467,468,Vincent Pajot,fr FRA,MF,Metz,30,1990,25.7,1079,1032,46,27,2,10,10,8,0,0,0,0,920,1,20,Matches
468,469,Nicolas Pallois,fr FRA,DF,Nantes,33,1987,27.2,1139,1101,34,25,0,6,6,9,0,0,0,0,906,4,6,Matches
469,470,Erik Palmer-Brown,us USA,DF,Troyes,24,1997,19.3,652,634,15,15,1,3,0,0,0,0,0,0,541,3,5,Matches
470,471,Emerson Palmieri,it ITA,DF,Lyon,26,1994,25.2,1820,1553,265,27,1,4,69,210,28,7,19,0,1541,2,26,Matches
471,472,Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,30.0,1586,1488,91,29,16,10,31,33,11,4,1,1,1241,7,44,Matches
472,473,Rubén Pardo,es ESP,MF,Bordeaux,28,1992,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
473,474,Leandro Paredes,ar ARG,MF,Paris S-G,27,1994,9.3,937,909,26,24,1,4,0,2,0,0,0,0,896,2,4,Matches
474,475,Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,5.0,399,388,9,8,0,3,5,1,0,0,0,0,330,2,4,Matches
475,476,Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,28.8,1675,1421,243,64,20,20,236,19,139,64,62,0,1241,11,26,Matches
476,477,Timothee Pembele,fr FRA,DF,Bordeaux,18,2002,15.7,609,430,178,7,0,0,41,171,0,0,0,0,434,1,30,Matches
477,478,Brayann Pereira,fr FRA,"DF,MF",Lens,18,2003,0.2,17,17,0,0,0,0,2,0,0,0,0,0,14,0,1,Matches
478,479,Danilo Pereira,pt POR,MF,Paris S-G,29,1991,22.6,1547,1526,20,16,3,11,0,4,0,0,0,0,1463,1,6,Matches
479,480,Mathias Pereira Lage,pt POR,DF,Angers,24,1996,11.6,525,419,104,4,0,5,26,99,0,0,0,0,363,2,11,Matches
480,481,Luan Peres Petroni,br BRA,DF,Marseille,27,1994,29.8,1975,1759,212,40,0,14,24,172,0,0,0,0,1725,4,17,Matches
481,482,Lucas Perrin,fr FRA,DF,Strasbourg,22,1998,27.8,1454,1373,80,60,5,12,4,20,0,0,0,0,1221,1,18,Matches
482,483,Danijel Petković,me MNE,GK,Angers,28,1993,15.0,456,305,148,28,0,0,0,0,0,0,0,0,352,3,0,Matches
483,484,Léo Pétrot,fr FRA,DF,Lorient,24,1997,20.2,954,927,24,21,1,3,1,3,0,0,0,0,788,3,5,Matches
484,485,Romain Philippoteaux,fr FRA,MF,Brest,33,1988,0.3,7,6,1,0,0,0,1,0,0,0,0,0,6,0,1,Matches
485,486,Jérôme Phojo,fr FRA,DF,Clermont Foot,28,1993,0.1,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0,Matches
486,487,Jérémy Pied,fr FRA,"DF,FW",Lille,32,1989,0.1,25,22,3,0,0,0,3,2,1,0,0,0,17,0,0,Matches
487,488,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,23,1998,28.3,1428,1130,296,17,1,6,38,279,0,0,0,0,1198,2,34,Matches
488,489,Julian Pollersbeck,de GER,GK,Lyon,26,1994,4.8,174,137,37,3,0,0,0,0,0,0,0,0,149,0,0,Matches
489,490,Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13.0,484,323,161,50,0,2,0,0,0,0,0,0,346,0,0,Matches
490,491,Sanjin Prcić,ba BIH,MF,Strasbourg,27,1993,24.3,1401,1327,68,42,5,25,49,2,24,14,10,0,1176,6,16,Matches
491,492,Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,21.9,600,522,75,18,2,6,76,1,37,10,24,0,398,3,16,Matches
492,493,Nemanja Radonjić,rs SRB,FW,Marseille,25,1996,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
493,494,Rafinha,br BRA,"FW,MF",Paris S-G,28,1993,2.4,188,184,4,1,0,1,1,2,1,1,0,0,169,0,2,Matches
494,495,Predrag Rajković,rs SRB,GK,Reims,25,1995,38.0,1266,860,400,115,1,0,0,0,0,0,0,0,898,6,2,Matches
495,496,Adil Rami,fr FRA,DF,Troyes,35,1985,13.0,525,504,19,15,0,13,1,4,0,0,0,0,443,2,3,Matches
496,497,Sergio Ramos,es ESP,DF,Paris S-G,35,1986,8.9,829,808,20,17,0,19,0,2,0,0,0,0,776,1,2,Matches
497,498,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,28,1993,19.5,583,568,14,2,0,3,38,7,4,0,2,0,428,1,26,Matches
498,499,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,23,1998,2.2,167,155,10,4,3,1,1,3,2,1,0,0,139,2,4,Matches
499,500,Tiago Ribeiro,pt POR,FW,Monaco,19,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
500,501,Sergio Rico,es ESP,GK,Paris S-G,27,1993,0.3,7,6,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
501,502,Renaud Ripart,fr FRA,"MF,FW",Troyes,28,1993,21.0,675,630,44,3,1,5,48,34,0,0,0,0,465,1,30,Matches
502,503,Mihailo Ristić,rs SRB,DF,Montpellier,25,1995,20.0,1055,826,224,24,5,13,61,200,0,0,0,0,784,5,25,Matches
503,504,Maxence Rivera,fr FRA,FW,Saint-Étienne,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
504,505,Patrick Roberts,eng ENG,MF,Troyes,24,1997,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
505,506,Stian Rode Gregersen,no NOR,DF,Bordeaux,26,1995,21.7,914,889,23,12,0,6,6,11,0,0,0,0,772,2,11,Matches
506,507,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,26,1995,9.4,223,199,23,1,1,1,10,3,4,3,0,0,157,1,10,Matches
507,508,Valentin Rongier,fr FRA,"MF,DF",Marseille,26,1994,24.4,1950,1783,163,34,5,11,7,127,0,0,0,0,1753,4,26,Matches
508,509,Pablo Rosario,nl NED,MF,Nice,24,1997,30.3,1737,1695,36,29,0,6,15,7,0,0,0,0,1522,6,17,Matches
509,510,Roli Pereira de Sa,fr FRA,MF,Nantes,24,1996,6.4,272,263,7,1,1,1,6,1,3,0,3,0,222,2,5,Matches
510,511,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,19,2002,0.8,14,14,0,0,0,0,2,0,0,0,0,0,11,0,0,Matches
511,512,Falaye Sacko,ml MLI,DF,Saint-Étienne,26,1995,7.4,437,403,34,11,0,2,8,23,0,0,0,0,368,0,10,Matches
512,513,Rafiki Said Ahamada,fr FRA,"MF,FW",Brest,21,2000,1.4,57,54,3,1,1,0,5,1,1,0,1,0,42,0,3,Matches
513,514,Wesley Saïd,fr FRA,"FW,MF",Lens,26,1995,7.3,232,222,6,3,0,2,10,2,0,0,0,0,164,4,8,Matches
514,515,Mamadou Sakho,fr FRA,DF,Montpellier,31,1990,28.6,1579,1514,64,57,1,5,0,3,0,0,0,0,1408,1,3,Matches
515,516,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,33,1988,1.7,43,39,4,2,0,0,4,0,0,0,0,0,30,0,0,Matches
516,517,William Saliba,fr FRA,DF,Marseille,20,2001,36.0,3068,2971,95,77,0,12,4,18,0,0,0,0,2853,2,19,Matches
517,518,Romain Salin,fr FRA,GK,Rennes,37,1984,1.0,33,29,4,1,0,0,0,0,0,0,0,0,30,0,0,Matches
518,519,Yoann Salmier,gf GUF,DF,Troyes,28,1992,29.6,1347,1226,118,59,1,15,11,59,0,0,0,0,1120,3,21,Matches
519,520,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,25,1995,19.1,425,413,11,2,1,2,16,4,0,0,0,0,289,1,20,Matches
520,521,Junior Sambia,fr FRA,"DF,FW",Montpellier,24,1996,17.0,726,573,152,9,0,5,50,141,2,0,1,0,552,1,7,Matches
521,522,Renato Sanches,pt POR,"MF,FW",Lille,23,1997,18.3,1208,1120,80,32,5,31,65,12,34,9,18,0,986,8,18,Matches
522,523,Philippe Sandler,nl NED,DF,Troyes,24,1997,0.8,27,26,1,0,0,0,0,1,0,0,0,0,21,0,0,Matches
523,524,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,26,1995,28.0,1551,1525,23,18,2,21,15,5,0,0,0,0,1337,3,17,Matches
524,525,Pablo Sarabia,es ESP,FW,Paris S-G,29,1992,0.2,20,19,1,1,0,0,2,0,0,0,0,0,13,0,1,Matches
525,526,Martin Satriano,uy URU,FW,Brest,20,2001,10.4,177,159,16,0,0,1,5,1,0,0,0,0,124,2,4,Matches
526,527,Téji Savanier,fr FRA,MF,Montpellier,29,1991,26.8,1617,1343,264,98,11,56,199,31,108,36,48,2,1070,10,42,Matches
527,528,Morgan Schneiderlin,fr FRA,MF,Nice,31,1989,7.2,404,392,10,9,0,4,1,1,0,0,0,0,344,2,5,Matches
528,529,Alidu Seidu,gh GHA,DF,Clermont Foot,21,2000,15.7,648,633,14,3,0,4,3,11,0,0,0,0,560,1,4,Matches
529,530,Matz Sels,be BEL,GK,Strasbourg,29,1992,37.0,960,659,298,59,0,3,0,0,0,0,0,0,696,3,0,Matches
530,531,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,29,1991,7.5,349,312,36,3,4,4,38,4,29,14,7,0,259,1,8,Matches
531,532,Mahame Siby,ml MLI,DF,Strasbourg,25,1996,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
532,533,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,25,1996,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
533,534,Djibril Sidibé,fr FRA,DF,Monaco,29,1992,10.5,755,635,115,16,2,7,23,97,2,0,1,0,588,5,7,Matches
534,535,Kaj Sierhuis,nl NED,FW,Reims,23,1998,0.9,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1,Matches
535,536,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,24,1997,29.6,1873,1518,346,54,1,10,127,256,36,21,5,0,1405,9,32,Matches
536,537,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,30,1991,7.9,332,227,103,6,0,0,7,97,0,0,0,0,237,2,12,Matches
537,538,Moses Simon,ng NGA,"FW,MF",Nantes,26,1995,25.9,830,695,135,35,2,5,207,19,81,42,30,1,521,0,32,Matches
538,539,Xavi Simons,nl NED,"MF,FW",Paris S-G,18,2003,1.5,60,60,0,0,0,1,1,0,0,0,0,0,48,0,0,Matches
539,540,Issouf Sissokho,ml MLI,MF,Bordeaux,19,2002,4.8,217,212,2,2,3,0,6,0,0,0,0,0,183,3,8,Matches
540,541,Ibrahima Sissoko,fr FRA,"MF,DF",Strasbourg,23,1997,25.6,1040,1020,16,11,2,5,21,4,0,0,0,0,826,4,18,Matches
541,542,Nelson Sissoko,fr FRA,DF,Saint-Étienne,24,1997,0.5,12,7,5,0,0,0,0,5,0,0,0,0,9,0,0,Matches
542,543,Sambou Sissoko,fr FRA,"MF,DF",Reims,22,1999,2.0,101,76,24,4,0,1,1,20,0,0,0,0,71,1,2,Matches
543,544,Islam Slimani,dz ALG,FW,Lyon,33,1988,6.4,186,175,10,0,6,0,1,1,0,0,0,0,144,1,2,Matches
544,545,Florian Sotoca,fr FRA,"FW,MF",Lens,30,1990,27.6,1206,1147,54,8,4,37,48,16,1,0,0,0,911,5,29,Matches
545,546,Sambou Soumano,sn SEN,"FW,MF",Lorient,20,2001,5.0,93,84,9,0,0,1,4,1,0,0,0,0,55,0,4,Matches
546,547,Arnaud Souquet,fr FRA,DF,Montpellier,29,1992,25.9,1190,926,260,10,2,4,77,250,0,0,0,0,846,4,45,Matches
547,548,Saidou Sow,gn GUI,DF,Saint-Étienne,19,2002,11.0,573,554,18,11,0,10,3,7,0,0,0,0,476,1,4,Matches
548,549,Calvin Stengs,nl NED,MF,Nice,22,1998,11.9,411,377,32,13,4,0,41,4,15,12,3,0,295,2,11,Matches
549,550,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,19,2002,11.3,350,345,4,1,1,11,28,1,1,0,1,0,266,1,11,Matches
550,551,Abdoulaye Sylla,gn GUI,DF,Nantes,21,2000,1.7,77,76,1,1,0,0,1,0,0,0,0,0,54,0,1,Matches
551,552,Waniss Taibi,fr FRA,"MF,FW",Angers,19,2002,1.5,72,66,6,0,0,0,0,6,0,0,0,0,55,0,0,Matches
552,553,Flavien Tait,fr FRA,MF,Rennes,28,1993,23.6,1253,1219,30,21,4,19,9,9,0,0,0,0,1075,4,18,Matches
553,554,Florian Tardieu,fr FRA,MF,Troyes,29,1992,29.2,2048,1806,237,127,3,48,135,15,95,60,29,0,1689,5,17,Matches
554,555,Oussama Targhalline,ma MAR,FW,Marseille,19,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
555,556,Loum Tchaouna,fr FRA,"FW,MF",Rennes,17,2003,1.0,38,34,4,2,0,0,4,1,1,1,0,0,24,0,1,Matches
556,557,Warren Tchimbembé,cg CGO,MF,Metz,23,1998,2.3,96,92,4,2,0,1,2,0,2,1,0,0,84,0,0,Matches
557,558,Aurélien Tchouaméni,fr FRA,MF,Monaco,21,2000,32.5,2090,2019,64,62,6,13,17,2,0,0,0,0,1795,7,23,Matches
558,559,Mathys Tel,fr FRA,"FW,MF",Rennes,16,2005,0.6,26,25,1,0,0,1,6,0,1,1,0,0,16,0,0,Matches
559,560,Jordan Tell,fr FRA,FW,Clermont Foot,24,1997,3.2,89,84,5,0,0,1,2,2,0,0,0,0,75,0,5,Matches
560,561,Martin Terrier,fr FRA,"FW,MF",Rennes,24,1997,30.9,959,931,21,3,5,11,28,2,0,0,0,0,757,7,20,Matches
561,562,Tetê,br BRA,"FW,MF",Lyon,21,2000,6.5,242,225,17,5,1,1,20,1,11,4,3,0,189,0,6,Matches
562,563,Sada Thioub,sn SEN,FW,Angers,26,1995,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
563,564,Sada Thioub,sn SEN,"DF,MF",Saint-Étienne,26,1995,10.6,524,448,73,2,2,4,32,70,1,0,1,0,408,3,6,Matches
564,565,Romain Thomas,fr FRA,DF,Angers,33,1988,28.5,1706,1635,70,65,0,19,0,5,0,0,0,0,1471,1,14,Matches
565,566,Adrien Thomasson,fr FRA,MF,Strasbourg,27,1993,26.5,1305,1252,45,16,9,3,57,14,6,1,1,0,991,8,39,Matches
566,567,Thuler,br BRA,DF,Montpellier,22,1999,9.5,332,321,11,7,0,0,2,2,0,0,0,0,275,0,5,Matches
567,568,Khéphren Thuram-Ulie,fr FRA,MF,Nice,20,2001,21.1,1134,1095,37,33,3,4,10,4,0,0,0,0,971,2,15,Matches
568,569,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,22,1999,1.7,35,33,2,0,1,0,0,0,1,0,0,0,31,0,0,Matches
569,570,Jean-Clair Todibo,fr FRA,DF,Nice,21,1999,34.6,2446,2368,73,64,5,17,9,9,0,0,0,0,2131,5,19,Matches
570,571,Karl Toko Ekambi,cm CMR,FW,Lyon,28,1992,25.5,941,916,21,1,6,10,51,17,0,0,0,0,732,4,28,Matches
571,572,Yoann Touzghar,tn TUN,FW,Troyes,34,1986,16.2,302,269,33,0,0,0,8,0,0,0,0,0,237,0,5,Matches
