,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
162,163,Gonçalo Cunha,pt POR,DF,FC Vizela,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
163,164,Lucas Cunha,br BRA,DF,Gil Vicente FC,24,1997,32,2880,90,94.1,32.0,32,90,32,0,,0,1.47,41,40,+1,+0.03,-1.97,37.7,45.4,-7.7,-0.24,-1.63,Matches
164,165,Sessi D'Almeida,bj BEN,MF,Tondela,25,1995,8,218,27,7.1,2.4,2,68,1,6,14,4,0.38,2,8,-6,-2.48,-1.84,2.1,7.3,-5.2,-2.16,-1.58,Matches
165,166,Oday Dabbagh,ps PLE,"FW,MF",Arouca,22,1998,23,684,30,22.4,7.6,4,74,2,19,20,2,0.87,13,10,+3,+0.39,+1.42,11.8,9.2,+2.6,+0.35,+1.12,Matches
166,167,Julien Dacosta,fr FRA,"DF,MF",Portimonense,25,1996,11,400,36,13.1,4.4,5,67,1,6,11,3,1.09,4,14,-10,-2.25,-2.11,5.5,12.6,-7.1,-1.60,-1.21,Matches
167,168,Renat Dadaşov,az AZE,FW,Tondela,22,1999,30,1441,48,47.1,16.0,14,82,8,16,19,3,0.73,22,38,-16,-1.00,-0.44,18.0,30.0,-12.0,-0.75,-0.10,Matches
168,169,Dalberson,br BRA,GK,Famalicão,24,1997,2,180,90,5.9,2.0,2,90,2,0,,12,0.50,2,3,-1,-0.50,-0.34,4.1,1.3,+2.8,+1.39,+1.40,Matches
169,170,Daniel,br BRA,FW,Tondela,25,1996,27,1596,59,52.2,17.7,18,78,6,9,21,1,0.81,22,31,-9,-0.51,+0.54,16.0,28.8,-12.8,-0.72,-0.06,Matches
170,171,Tiago Dantas,pt POR,MF,Tondela,20,2000,26,1099,42,35.9,12.2,11,78,4,15,16,4,0.73,22,28,-6,-0.49,+0.43,16.2,28.3,-12.1,-0.99,-0.46,Matches
171,172,Or Dasa,il ISR,"MF,FW",Arouca,22,1998,4,56,14,1.8,0.6,0,,0,4,14,7,0.00,1,1,0,0.00,+0.72,0.7,1.8,-1.1,-1.69,-1.19,Matches
172,173,Hernán De La Fuente,ar ARG,"DF,MF",Famalicão,24,1997,19,924,49,30.2,10.3,8,85,6,11,22,12,1.32,13,18,-5,-0.49,-0.44,11.9,14.6,-2.7,-0.27,-0.49,Matches
173,174,Juan Delgado,cl CHI,"DF,FW",Paços,28,1993,31,1973,64,64.5,21.9,23,77,11,8,24,1,1.10,16,31,-15,-0.68,-0.68,19.7,33.5,-13.7,-0.63,-0.12,Matches
174,175,Denílson,br BRA,FW,Paços,26,1995,30,1813,60,59.2,20.1,20,78,4,10,25,0,1.20,19,20,-1,-0.05,+0.96,20.0,30.9,-10.9,-0.54,+0.11,Matches
175,176,Jordan van der Gaag,nl NED,"MF,FW",B-SAD,22,1999,4,178,45,5.8,2.0,1,86,0,3,31,4,0.25,1,6,-5,-2.53,-1.68,1.0,4.0,-3.0,-1.54,-0.83,Matches
176,177,Luca van der Gaag,nl NED,DF,B-SAD,20,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
177,178,Lamine Diaby,fr FRA,"MF,FW",Paços,24,1996,13,226,17,7.4,2.5,0,,0,13,17,10,0.85,0,6,-6,-2.39,-2.10,1.7,5.0,-3.3,-1.33,-0.80,Matches
178,179,Luis Díaz,co COL,"MF,FW",Porto,24,1997,18,1491,83,48.7,16.6,18,83,5,0,,0,2.78,44,11,+33,+1.99,+0.21,43.5,11.0,+32.5,+1.96,+0.31,Matches
179,180,Marcelo Djaló,gw GNB,DF,Boavista,27,1993,1,54,54,1.8,0.6,1,54,0,0,,2,1.00,1,2,-1,-1.67,-1.31,0.6,1.4,-0.8,-1.38,-1.05,Matches
180,181,Matchoi Djaló,pt POR,"MF,FW",Paços,18,2003,23,709,31,23.2,7.9,5,73,0,18,19,7,1.17,7,12,-5,-0.63,-0.25,8.9,15.0,-6.1,-0.77,-0.24,Matches
181,182,Ivan Dolček,hr CRO,"DF,MF",Famalicão,21,2000,9,198,22,6.5,2.2,1,59,0,8,17,4,1.67,5,2,+3,+1.36,+1.65,3.6,2.4,+1.3,+0.58,+0.54,Matches
182,183,Bruno Duarte,br BRA,"FW,MF",Vitória,25,1996,31,1011,33,33.0,11.2,8,75,1,23,18,1,1.42,25,13,+12,+1.07,+1.20,22.4,15.3,+7.0,+0.63,+0.87,Matches
183,184,Rodrigo Duarte,pt POR,FW,Sporting CP,16,2005,4,43,11,1.4,0.5,0,,0,4,11,1,3.00,1,0,+1,+2.09,+0.63,0.6,0.3,+0.3,+0.67,-0.77,Matches
184,185,Marcus Edwards,eng ENG,"MF,FW",Sporting CP,22,1998,12,524,44,17.1,5.8,5,77,2,7,20,3,2.58,17,5,+12,+2.06,+0.71,14.0,3.3,+10.7,+1.84,+0.49,Matches
185,186,Marcus Edwards,eng ENG,FW,Vitória,22,1998,18,1286,71,42.0,14.3,14,83,9,4,32,0,1.39,25,19,+6,+0.42,+0.27,26.2,23.7,+2.5,+0.18,+0.23,Matches
186,187,Ricardo Esgaio,pt POR,"DF,MF",Sporting CP,28,1993,27,1466,54,47.9,16.3,15,80,10,12,22,4,2.44,34,14,+20,+1.23,-0.47,32.2,12.4,+19.8,+1.21,-0.42,Matches
187,188,Tiago Esgaio,pt POR,DF,Arouca,25,1995,19,917,48,30.0,10.2,9,83,5,10,17,10,0.95,9,16,-7,-0.69,+0.03,9.3,13.8,-4.5,-0.44,+0.12,Matches
188,189,Tiago Esgaio,pt POR,DF,Braga,25,1995,1,69,69,2.3,0.8,0,,0,1,69,2,3.00,2,0,+2,+2.61,+2.04,1.0,0.2,+0.8,+1.05,+0.60,Matches
189,190,Dario Essugo,pt POR,MF,Sporting CP,16,2005,1,45,45,1.5,0.5,1,45,0,0,,5,3.00,0,0,0,0.00,-1.49,0.2,0.1,+0.1,+0.28,-1.17,Matches
190,191,Gonçalo Esteves,pt POR,"DF,FW",Sporting CP,17,2004,4,141,35,4.6,1.6,1,76,0,3,22,11,3.00,5,2,+3,+1.91,+0.47,2.4,0.8,+1.6,+1.01,-0.44,Matches
191,192,Luís Esteves,pt POR,MF,Vitória,23,1998,3,38,13,1.2,0.4,0,,0,3,13,1,0.00,1,0,+1,+2.37,+2.13,1.9,0.4,+1.5,+3.59,+3.59,Matches
192,193,Paulo Estrela Moreira,pt POR,MF,Portimonense,22,1999,1,11,11,0.4,0.1,0,,0,1,11,3,0.00,0,0,0,0.00,+0.41,0.0,0.4,-0.3,-2.59,-2.05,Matches
193,194,Oscar Estupiñan,co COL,FW,Vitória,24,1996,28,2166,77,70.8,24.1,26,80,7,2,40,0,1.57,32,27,+5,+0.21,-0.19,31.9,31.7,+0.3,+0.01,-0.12,Matches
194,195,Friday Etim,ng NGA,"FW,MF",FC Vizela,19,2002,2,21,11,0.7,0.2,0,,0,2,11,8,0.50,1,1,0,0.00,+0.62,0.4,0.4,0.0,-0.12,+0.27,Matches
195,196,Vitor Eudes,br BRA,GK,Marítimo,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
196,197,Stephen Eustáquio,ca CAN,MF,Porto,24,1996,8,87,11,2.8,1.0,1,30,0,7,8,5,2.75,1,0,+1,+1.03,-0.87,1.7,1.1,+0.6,+0.62,-1.21,Matches
197,198,Stephen Eustáquio,ca CAN,MF,Paços,24,1996,17,1477,87,48.3,16.4,17,87,15,0,,0,1.06,12,20,-8,-0.49,-0.09,16.1,25.0,-8.9,-0.54,+0.08,Matches
198,199,Evanilson,br BRA,FW,Porto,21,1999,30,2025,68,66.2,22.5,25,79,8,5,9,2,2.70,54,15,+39,+1.73,-0.44,55.2,12.8,+42.4,+1.88,+0.26,Matches
199,200,Mário Évora,cv CPV,GK,Vitória,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
200,201,Ewerton,br BRA,MF,Portimonense,28,1992,15,729,49,23.8,8.1,11,63,1,4,9,7,1.00,7,13,-6,-0.74,-0.43,9.3,12.4,-3.1,-0.38,+0.22,Matches
201,202,Fabiano,br BRA,"DF,MF",Braga,21,2000,27,1418,53,46.3,15.8,16,69,7,11,29,5,1.89,19,19,0,0.00,-1.15,18.8,22.6,-3.7,-0.24,-1.32,Matches
202,203,Miguel Falé,pt POR,"FW,MF",Braga,17,2004,8,249,31,8.1,2.8,3,60,0,5,14,9,1.50,6,3,+3,+1.08,+0.51,4.9,3.3,+1.6,+0.56,+0.10,Matches
203,204,Zouhair Feddal,ma MAR,DF,Sporting CP,32,1989,14,1012,72,33.1,11.2,13,77,6,1,13,11,2.36,23,6,+17,+1.51,+0.06,21.5,8.7,+12.7,+1.13,-0.44,Matches
204,205,Luiz Felipe,br BRA,GK,B-SAD,24,1997,32,2880,90,94.1,32.0,32,90,32,0,,0,0.81,22,44,-22,-0.69,+4.31,30.5,50.8,-20.4,-0.64,+2.02,Matches
205,206,Volnei Feltes,br BRA,DF,Estoril,21,2000,4,157,39,5.1,1.7,1,90,1,3,22,7,1.00,1,4,-3,-1.72,-1.60,1.0,5.5,-4.5,-2.59,-2.30,Matches
206,207,Gedson Fernandes,pt POR,MF,Benfica,22,1999,3,50,17,1.6,0.6,0,,0,3,17,4,3.00,1,1,0,0.00,-1.44,0.7,1.3,-0.5,-0.97,-2.20,Matches
207,208,Ivanildo Fernandes,pt POR,DF,FC Vizela,25,1996,17,1362,80,44.5,15.1,16,84,14,1,18,1,0.82,15,24,-9,-0.59,+0.04,18.1,20.6,-2.6,-0.17,+0.39,Matches
208,209,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,15,1224,82,40.0,13.6,13,89,12,2,31,7,0.87,12,21,-9,-0.66,-1.54,17.1,19.8,-2.7,-0.20,-0.41,Matches
209,210,Lucas Fernandes,br BRA,MF,Portimonense,23,1997,25,1424,57,46.5,15.8,17,74,6,8,21,1,1.04,14,18,-4,-0.25,+0.30,14.9,22.9,-8.0,-0.50,+0.09,Matches
210,211,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,7,534,76,17.5,5.9,5,89,4,2,45,27,0.86,6,13,-7,-1.18,-0.86,8.8,8.0,+0.9,+0.14,+0.19,Matches
211,212,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,7,119,17,3.9,1.3,0,,0,7,17,10,1.00,7,4,+3,+2.27,+1.72,3.7,1.6,+2.1,+1.58,+1.16,Matches
212,213,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,33,2948,89,96.3,32.8,33,89,31,0,,0,1.52,45,40,+5,+0.15,+0.15,40.9,44.6,-3.6,-0.11,+0.93,Matches
213,214,Fernando,br BRA,FW,Porto,28,1993,1,5,5,0.2,0.1,0,,0,1,5,2,3.00,1,0,+1,+18.00,+16.14,0.2,0.0,+0.2,+2.27,+0.48,Matches
214,215,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,24,1987,83,64.9,22.1,23,85,21,1,23,4,1.08,24,28,-4,-0.18,+0.07,24.3,28.4,-4.1,-0.19,+0.63,Matches
215,216,André Ferreira,pt POR,DF,Braga,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
216,217,André Ferreira,pt POR,GK,Paços,25,1996,32,2880,90,94.1,32.0,32,90,32,0,,1,1.16,28,41,-13,-0.41,+0.59,32.5,48.9,-16.4,-0.51,+1.20,Matches
217,218,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,24,1418,59,46.3,15.8,14,85,11,10,23,7,1.08,16,27,-11,-0.70,-0.59,15.7,24.9,-9.2,-0.58,-0.45,Matches
218,219,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,24,1492,62,48.8,16.6,16,82,10,8,22,5,1.25,13,20,-7,-0.42,+0.04,17.2,28.2,-11.0,-0.67,-0.16,Matches
219,220,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,32,1572,49,51.4,17.5,18,68,2,14,25,0,1.19,20,23,-3,-0.17,+0.55,19.6,25.1,-5.5,-0.32,+0.54,Matches
220,221,João Ferreira,pt POR,DF,Vitória,20,2001,14,985,70,32.2,10.9,12,77,6,2,32,10,1.07,15,19,-4,-0.37,-0.93,15.9,17.6,-1.6,-0.15,-0.29,Matches
221,222,Joel Ferreira,pt POR,DF,Arouca,29,1992,1,45,45,1.5,0.5,1,45,0,0,,6,0.00,0,1,-1,-2.00,-1.31,0.2,0.9,-0.7,-1.50,-0.98,Matches
222,223,Ricardo Abel Barbosa Ferreira,pt POR,GK,Portimonense,31,1989,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
223,224,Tiago Ferreira,pt POR,FW,Sporting CP,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
224,225,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,15,1268,85,41.4,14.1,15,85,13,0,,1,0.73,18,24,-6,-0.43,-0.43,21.8,18.9,+2.9,+0.20,+0.22,Matches
225,226,Bernardo Folha,pt POR,MF,Porto,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
226,227,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,13,310,24,10.1,3.4,3,68,0,10,11,8,1.00,2,10,-8,-2.32,-2.16,2.3,6.0,-3.7,-1.06,-0.79,Matches
227,228,Rúben Fonseca,pt POR,FW,Tondela,21,2000,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
228,229,Rui Fonte,pt POR,FW,Estoril,31,1990,23,1281,56,41.9,14.2,14,73,2,9,28,1,0.87,14,19,-5,-0.35,-0.25,11.3,22.1,-10.7,-0.75,-0.59,Matches
229,230,Rui Fonte,pt POR,DF,Braga,31,1990,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,1,0,+1,+11.25,+10.66,0.9,0.0,+0.9,+10.07,+9.62,Matches
230,231,Bernardo Fontes,br BRA,GK,Braga,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
231,232,André Franco,pt POR,MF,Estoril,23,1998,33,2524,76,82.5,28.0,29,83,18,4,28,0,1.18,28,31,-3,-0.11,+0.56,29.0,37.2,-8.2,-0.29,+0.69,Matches
232,233,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,23,1145,50,37.4,12.7,11,73,2,12,28,5,0.70,17,20,-3,-0.24,+0.47,18.9,16.0,+2.9,+0.23,+0.42,Matches
233,234,Fransérgio,br BRA,MF,Braga,30,1990,2,145,73,4.7,1.6,2,73,1,0,,0,1.50,2,2,0,0.00,-0.65,1.4,1.0,+0.5,+0.31,-0.17,Matches
234,235,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19,1710,90,55.9,19.0,19,90,19,0,,3,1.47,28,23,+5,+0.26,+0.26,29.2,22.4,+6.8,+0.36,+1.14,Matches
235,236,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,12,581,48,19.0,6.5,7,76,3,5,9,1,0.67,5,7,-2,-0.31,+0.27,8.1,7.0,+1.1,+0.18,+0.26,Matches
236,237,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,32,2394,75,78.2,26.6,32,75,6,0,,0,1.47,34,26,+8,+0.30,+0.71,33.5,32.7,+0.9,+0.03,+0.82,Matches
237,238,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,1,6,6,0.2,0.1,0,,0,1,6,4,3.00,0,0,0,0.00,+0.47,0.1,0.1,+0.1,+0.99,+1.01,Matches
238,239,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,6,298,50,9.7,3.3,4,65,0,2,20,0,1.50,4,4,0,0.00,+0.49,3.2,4.2,-1.0,-0.29,+0.32,Matches
239,240,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,8,87,11,2.8,1.0,0,,0,8,11,5,0.38,2,1,+1,+1.03,+1.61,2.7,0.9,+1.8,+1.85,+1.94,Matches
240,241,Galeno,br BRA,"MF,FW",Porto,23,1997,12,313,26,10.2,3.5,0,,0,12,26,2,2.42,10,1,+9,+2.59,+0.79,12.1,2.8,+9.3,+2.67,+0.98,Matches
241,242,Galeno,br BRA,"MF,DF",Braga,23,1997,14,950,68,31.0,10.6,10,77,4,4,45,0,1.64,17,15,+2,+0.19,-0.62,14.1,12.6,+1.5,+0.14,-0.47,Matches
242,243,Nino Galović,hr CRO,DF,Arouca,29,1992,12,929,77,30.4,10.3,10,86,9,2,37,0,1.00,10,13,-3,-0.29,+0.60,11.2,14.4,-3.2,-0.31,+0.32,Matches
243,244,João Gamboa,pt POR,MF,Estoril,24,1996,31,2117,68,69.2,23.5,26,77,13,5,22,2,1.16,21,30,-9,-0.38,-0.57,23.1,35.3,-12.2,-0.52,-0.36,Matches
244,245,Pedro Ganchas,pt POR,DF,Paços,21,2000,2,140,70,4.6,1.6,2,70,0,0,,9,0.00,0,4,-4,-2.57,-2.23,0.6,3.4,-2.8,-1.82,-1.29,Matches
245,246,Javi García,es ESP,"DF,MF",Boavista,34,1987,18,1240,69,40.5,13.8,15,82,12,3,4,3,1.33,17,19,-2,-0.15,+0.40,13.8,17.5,-3.7,-0.27,+0.13,Matches
246,247,Bruno Gaspar,ao ANG,DF,Vitória,28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
247,248,Geovani,br BRA,"FW,MF",Famalicão,20,2001,2,74,37,2.4,0.8,1,59,0,1,15,1,0.00,0,2,-2,-2.43,-2.31,0.6,2.0,-1.4,-1.71,-1.83,Matches
248,249,Francisco Geraldes,pt POR,MF,Estoril,26,1995,32,1638,51,53.5,18.2,18,74,3,14,21,1,1.19,23,30,-7,-0.38,-0.38,20.0,30.4,-10.3,-0.57,-0.34,Matches
249,250,Gilberto,br BRA,"DF,MF",Benfica,28,1993,21,1348,64,44.1,15.0,16,75,6,5,29,7,2.00,34,11,+23,+1.54,+0.22,29.9,14.0,+15.9,+1.07,-0.24,Matches
250,251,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,6,238,40,7.8,2.6,3,75,2,3,4,23,2.17,2,6,-4,-1.51,-1.80,2.7,5.8,-3.1,-1.17,-1.12,Matches
251,252,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,12,738,62,24.1,8.2,10,71,2,2,13,2,2.17,9,5,+4,+0.49,-0.17,10.4,8.8,+1.6,+0.20,-0.36,Matches
252,253,Sana Gomes,gw GNB,DF,Portimonense,19,2002,8,367,46,12.0,4.1,3,90,3,5,19,8,0.50,4,9,-5,-1.23,-0.93,5.1,6.5,-1.3,-0.32,+0.26,Matches
253,254,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,3,61,20,2.0,0.7,0,,0,3,20,5,0.00,0,2,-2,-2.95,-2.53,0.4,1.5,-1.2,-1.72,-1.74,Matches
254,255,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,30,1688,56,55.2,18.8,18,70,0,12,36,1,1.00,21,25,-4,-0.21,+0.90,24.0,23.0,+1.0,+0.05,+0.98,Matches
255,256,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,23,862,37,28.2,9.6,10,62,0,13,19,1,2.26,19,10,+9,+0.94,-0.66,18.6,10.6,+8.0,+0.83,-0.51,Matches
256,257,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1,90,90,2.9,1.0,1,90,1,0,,15,0.50,2,5,-3,-3.00,-2.45,0.2,1.7,-1.5,-1.47,-1.12,Matches
257,258,João Gonçalves,pt POR,GK,Boavista,20,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
258,259,Jota Gonçalves,pt POR,DF,Tondela,21,2000,5,372,74,12.2,4.1,5,74,4,0,,0,0.60,5,7,-2,-0.48,+0.32,3.9,6.8,-2.8,-0.69,+0.01,Matches
259,260,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,27,2017,75,65.9,22.4,25,78,8,2,32,0,2.59,56,14,+42,+1.87,+1.18,49.3,14.4,+34.9,+1.56,+0.38,Matches
260,261,Cristian González,uy URU,DF,Santa Clara,25,1996,20,1339,67,43.8,14.9,15,87,14,5,6,5,1.25,14,17,-3,-0.20,+0.48,18.4,17.8,+0.5,+0.04,+0.09,Matches
261,262,Mario González,es ESP,FW,Braga,25,1996,14,562,40,18.4,6.2,6,65,0,8,22,6,1.86,14,4,+10,+1.60,+1.21,10.4,4.6,+5.7,+0.92,+0.55,Matches
262,263,Jean Gorby,fr FRA,MF,Braga,19,2002,7,211,30,6.9,2.3,1,90,1,6,20,11,1.86,2,1,+1,+0.43,-0.21,3.0,3.1,-0.1,-0.03,-0.53,Matches
263,264,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,30,1663,55,54.3,18.5,20,71,1,10,24,0,1.03,24,28,-4,-0.22,+0.36,18.8,24.6,-5.8,-0.32,+0.07,Matches
264,265,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,2,86,43,2.8,1.0,1,67,0,1,19,1,3.00,2,0,+2,+2.09,+0.70,1.9,0.6,+1.4,+1.43,+0.24,Matches
265,266,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,29,2323,80,75.9,25.8,27,85,20,2,14,1,2.14,64,24,+40,+1.55,+0.57,55.4,24.4,+31.0,+1.20,+0.02,Matches
266,267,Marko Grujić,rs SRB,MF,Porto,25,1996,21,892,42,29.2,9.9,10,76,5,11,12,6,2.67,24,4,+20,+2.02,+0.19,22.0,6.9,+15.1,+1.52,-0.38,Matches
267,268,Gui Guedes,pt POR,MF,Vitória,19,2002,5,62,12,2.0,0.7,0,,0,5,12,7,0.80,2,4,-2,-2.90,-3.23,2.0,1.2,+0.8,+1.18,+1.15,Matches
268,269,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,29,1907,66,62.3,21.2,22,78,4,7,28,1,1.17,23,23,0,0.00,+0.39,22.9,32.0,-9.1,-0.43,+0.38,Matches
269,270,Guito,pt POR,DF,Boavista,18,2003,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
270,271,Luiz Gustavo,br BRA,DF,Arouca,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
271,272,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,24,822,34,26.9,9.1,7,55,1,17,26,4,1.08,12,15,-3,-0.33,+0.40,13.8,15.4,-1.6,-0.18,+0.28,Matches
272,273,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,22,664,30,21.7,7.4,7,82,4,15,6,8,1.59,9,12,-3,-0.41,-0.71,9.6,13.5,-3.9,-0.53,-0.50,Matches
273,274,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,25,1842,74,60.2,20.5,21,81,12,4,36,0,1.04,27,32,-5,-0.24,+0.35,24.9,26.9,-2.0,-0.10,+0.68,Matches
274,275,Tomás Händel,pt POR,MF,Vitória,20,2000,16,1036,65,33.9,11.5,14,72,4,2,14,4,1.56,17,17,0,0.00,-0.40,15.6,18.0,-2.4,-0.21,-0.38,Matches
275,276,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,13,255,20,8.3,2.8,1,59,0,12,16,11,1.08,8,6,+2,+0.71,+0.61,4.9,3.8,+1.2,+0.41,+0.60,Matches
276,277,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3,270,90,8.8,3.0,3,90,3,0,,5,1.00,4,7,-3,-1.00,-0.32,3.5,3.9,-0.4,-0.12,+0.45,Matches
277,278,Henrique,br BRA,"FW,MF",Marítimo,27,1993,26,805,31,26.3,8.9,8,59,0,18,19,4,1.31,14,10,+4,+0.45,+0.81,13.0,11.4,+1.6,+0.17,+1.02,Matches
278,279,Danny Henriques,nl NED,DF,B-SAD,24,1997,26,1970,76,64.4,21.9,21,87,18,5,29,6,0.88,14,28,-14,-0.64,+0.85,17.8,33.8,-16.0,-0.73,+0.06,Matches
279,280,Manu Hernando,es ESP,DF,Tondela,23,1998,23,1599,70,52.3,17.8,17,87,13,6,21,4,0.83,23,33,-10,-0.56,+0.42,20.7,29.3,-8.6,-0.49,+0.44,Matches
280,281,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1,90,90,2.9,1.0,1,90,1,0,,0,1.50,4,4,0,0.00,-0.64,0.8,2.7,-1.9,-1.88,-2.42,Matches
281,282,André Horta,pt POR,MF,Braga,24,1996,28,1567,56,51.2,17.4,19,69,1,9,28,3,1.93,27,10,+17,+0.98,+0.74,27.3,17.2,+10.1,+0.57,+0.21,Matches
282,283,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,32,2788,87,91.1,31.0,31,89,25,1,26,0,1.94,41,27,+14,+0.45,-1.86,46.2,34.0,+12.2,+0.40,-0.83,Matches
283,284,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,10,181,18,5.9,2.0,1,79,0,9,11,12,0.70,0,3,-3,-1.49,-1.12,1.9,4.8,-2.9,-1.46,-0.93,Matches
284,285,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,1,1,1,0.0,0.0,0,,0,1,1,3,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,+2.33,+2.25,Matches
285,286,Tiago Ilori,pt POR,DF,Boavista,28,1993,10,507,51,16.6,5.6,8,62,4,2,6,7,1.30,5,7,-2,-0.36,+0.03,5.6,7.9,-2.2,-0.40,-0.06,Matches
286,287,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,9,139,15,4.5,1.5,1,45,0,8,12,6,1.33,2,2,0,0.00,+0.43,3.1,2.6,+0.5,+0.33,+0.92,Matches
287,288,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,28,2473,88,80.8,27.5,28,88,26,0,,0,2.57,64,18,+46,+1.67,+1.06,58.0,18.5,+39.6,+1.44,+0.05,Matches
288,289,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,18,1264,70,41.3,14.0,15,78,4,3,34,2,0.89,20,23,-3,-0.21,-0.06,19.1,18.8,+0.2,+0.02,-0.10,Matches
289,290,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,5,96,19,3.1,1.1,0,,0,5,19,6,1.00,2,1,+1,+0.94,+1.51,1.7,1.4,+0.3,+0.26,+0.31,Matches
290,291,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,34,1091,32,35.7,12.1,8,73,3,26,19,0,1.41,24,16,+8,+0.66,+0.61,19.1,17.1,+2.0,+0.16,+0.18,Matches
291,292,Jean,br BRA,MF,Gil Vicente FC,26,1994,2,12,6,0.4,0.1,0,,0,2,6,8,3.00,0,0,0,0.00,-0.15,0.2,0.4,-0.2,-1.18,-1.04,Matches
292,293,Jefferson,br BRA,MF,Moreirense,27,1994,14,991,71,32.4,11.0,12,78,6,2,27,0,0.93,10,11,-1,-0.09,+0.65,14.1,12.1,+2.0,+0.18,+0.32,Matches
293,294,Jeimes,br BRA,GK,Paços,20,2001,2,173,87,5.7,1.9,1,90,1,1,83,7,0.50,1,3,-2,-1.04,-0.64,1.2,4.1,-2.9,-1.49,-0.96,Matches
294,295,Anderson Jesus,br BRA,DF,FC Vizela,26,1995,17,1530,90,50.0,17.0,17,90,17,0,,0,1.00,21,29,-8,-0.47,+0.29,20.9,24.6,-3.7,-0.22,+0.34,Matches
295,296,Joãozinho,pt POR,DF,Estoril,32,1989,33,2890,88,94.4,32.1,32,90,32,1,10,0,1.18,32,39,-7,-0.22,-0.22,33.4,46.0,-12.6,-0.39,+0.29,Matches
296,297,Henrique Jocú,pt POR,MF,Portimonense,19,2001,11,594,54,19.4,6.6,7,79,2,4,10,14,1.36,7,15,-8,-1.21,-0.99,6.8,13.2,-6.4,-0.96,-0.51,Matches
