,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
0,1,Trustin van 't Loo,nl NED,MF,Heerenveen,17,2004,0.3,0,1,0,0.0,3.75,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
1,2,Dirk Abels,nl NED,"DF,MF",Sparta R'dam,24,1997,32.2,0,14,4,28.6,0.43,0.12,0.00,0.00,21.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
2,3,Zakaria Aboukhlal,ma MAR,"FW,MF",AZ Alkmaar,21,2000,9.1,4,38,14,36.8,4.20,1.55,0.11,0.29,14.5,0,0,0,4.6,4.6,0.12,-0.6,-0.6,Matches
3,4,Paulos Abraham,se SWE,"FW,MF",Groningen,19,2002,15.0,0,24,8,33.3,1.60,0.53,0.00,0.00,,,0,0,,,,,,Matches
4,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,21,2000,19.1,0,4,1,25.0,0.21,0.05,0.00,0.00,12.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
5,6,Luka Adžić,rs SRB,"FW,MF",Zwolle,22,1998,8.1,0,19,4,21.1,2.36,0.50,0.00,0.00,18.7,2,0,0,2.2,2.2,0.13,-2.2,-2.2,Matches
6,7,Joost van Aken,nl NED,DF,Heerenveen,27,1994,2.2,1,6,3,50.0,2.71,1.36,0.17,0.33,12.4,0,0,0,0.9,0.9,0.14,+0.1,+0.1,Matches
7,8,Ali Akman,tr TUR,FW,NEC Nijmegen,19,2002,17.4,6,31,15,48.4,1.78,0.86,0.19,0.40,16.3,0,0,0,4.1,4.1,0.13,+1.9,+1.9,Matches
8,9,Hamdi Akujobi,nl NED,"DF,FW",Heerenveen,21,2000,1.6,0,3,1,33.3,1.90,0.63,0.00,0.00,15.0,0,0,0,0.7,0.7,0.24,-0.7,-0.7,Matches
9,10,Pontus Almqvist,se SWE,"FW,MF",Utrecht,22,1999,2.9,0,7,1,14.3,2.44,0.35,0.00,0.00,15.8,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
10,11,Edson Álvarez,mx MEX,MF,Ajax,23,1997,25.9,5,42,13,31.0,1.62,0.50,0.12,0.38,16.6,0,0,0,4.6,4.6,0.11,+0.4,+0.4,Matches
11,12,Mohamed Amissi,bi BDI,"FW,MF",Heracles Almelo,20,2000,1.4,0,4,1,25.0,2.79,0.70,0.00,0.00,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
12,13,Djavan Anderson,nl NED,"DF,MF",Zwolle,26,1995,11.4,0,15,3,20.0,1.31,0.26,0.00,0.00,22.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
13,14,Martin Angha,ch SUI,DF,Fortuna Sittard,27,1994,28.8,0,8,1,12.5,0.28,0.03,0.00,0.00,15.2,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
14,15,Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,30.3,1,9,1,11.1,0.30,0.03,0.11,1.00,17.2,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
15,16,Antony,br BRA,FW,Ajax,21,2000,19.2,8,79,26,32.9,4.12,1.36,0.10,0.31,19.1,0,0,0,7.1,7.1,0.09,+0.9,+0.9,Matches
16,17,Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,2.3,1,4,1,25.0,1.71,0.43,0.25,1.00,20.1,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
17,18,Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,27.5,3,15,3,20.0,0.55,0.11,0.20,1.00,18.3,1,0,0,1.3,1.3,0.09,+1.7,+1.7,Matches
18,19,Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,1.6,0,1,0,0.0,0.62,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
19,20,Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,27.6,1,22,5,22.7,0.80,0.18,0.05,0.20,23.6,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
20,21,Aventis Aventisian,gr GRE,DF,Go Ahead Eag,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
21,22,Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,18.6,0,10,2,20.0,0.54,0.11,0.00,0.00,15.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
22,23,Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,23,1998,4.8,3,7,4,57.1,1.44,0.83,0.43,0.75,17.3,0,0,0,0.5,0.5,0.07,+2.5,+2.5,Matches
