,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
82,83,Victor Bezerra,us USA,"FW,DF",Chicago Fire,21,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
83,84,David Bingham,us USA,GK,Portland Timbers,32,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
84,85,Steve Birnbaum,us USA,DF,D.C. United,31,1991,31.7,29,0.92,20,3,0,6,0,0,2,0.06,2,0,0,0,0,0,Matches
85,86,Tyler Blackett,eng ENG,DF,FC Cincinnati,27,1994,14.9,15,1.01,13,0,0,2,0,0,2,0.13,1,0,0,1,0,0,Matches
86,87,Tristan Blackmon,us USA,DF,Vancouver,25,1996,23.7,14,0.59,10,1,0,2,0,1,1,0.04,0,0,0,1,0,0,Matches
87,88,Andre Blake,jm JAM,GK,Philadelphia,31,1990,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
88,89,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,33,1988,20.2,92,4.55,59,12,6,5,9,1,13,0.64,11,0,1,0,1,0,Matches
89,90,Latif Blessing,gh GHA,"MF,FW",Los Angeles FC,25,1996,14.8,44,2.96,35,0,4,4,1,0,4,0.27,4,0,0,0,0,0,Matches
90,91,Emmanuel Boateng,gh GHA,"FW,MF",New England,28,1994,11.1,48,4.32,43,1,2,1,1,0,4,0.36,4,0,0,0,0,0,Matches
91,92,Blake Bodily,us USA,"FW,DF",Portland Timbers,24,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
92,93,Isaac Boehmer,us USA,GK,Vancouver,20,2001,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
93,94,Jonathan Bond,eng ENG,GK,LA Galaxy,28,1993,34.0,9,0.26,4,3,0,0,0,2,3,0.09,2,1,0,0,0,0,Matches
94,95,Pablo Bonilla,ve VEN,DF,Portland Timbers,22,1999,2.8,2,0.71,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
95,96,Alex Bono,us USA,GK,Toronto FC,27,1994,24.0,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
96,97,Jonathan Bornstein,us USA,"DF,MF",Chicago Fire,37,1984,13.3,16,1.20,13,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
97,98,Dylan Borrero,co COL,FW,New England,20,2002,6.7,15,2.24,13,0,0,1,0,1,3,0.45,3,0,0,0,0,0,Matches
98,99,Gustavo Bou,ar ARG,FW,New England,31,1990,17.8,60,3.37,40,3,6,10,1,0,7,0.39,4,0,1,1,1,0,Matches
99,100,Denis Bouanga,ga GAB,FW,Los Angeles FC,27,1994,5.5,26,4.72,13,0,4,6,3,0,3,0.54,0,0,1,1,1,0,Matches
100,101,Ousseni Bouda,bf BFA,"FW,MF",San Jose,21,2000,1.3,6,4.66,4,0,0,1,1,0,2,1.55,0,0,0,1,1,0,Matches
101,102,Michael Boxall,nz NZL,DF,Minnesota Utd,33,1988,31.0,15,0.48,9,1,1,3,0,1,1,0.03,1,0,0,0,0,0,Matches
102,103,Michael Bradley,us USA,MF,Toronto FC,34,1987,33.9,66,1.95,57,1,2,3,0,3,10,0.30,8,0,2,0,0,0,Matches
103,104,Christopher Brady,us USA,GK,Chicago Fire,17,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
104,105,Zachary Brault-Guillard,ca CAN,DF,CF Montréal,23,1998,7.0,24,3.43,22,0,2,0,0,0,4,0.57,4,0,0,0,0,0,Matches
105,106,Claudio Bravo,ar ARG,DF,Portland Timbers,24,1997,24.5,55,2.25,44,2,2,4,2,1,5,0.20,3,1,0,1,0,0,Matches
106,107,Brenner,br BRA,FW,FC Cincinnati,22,2000,22.8,67,2.93,52,0,3,6,5,1,9,0.39,9,0,0,0,0,0,Matches
107,108,Sebastian Breza,ca CAN,GK,CF Montréal,23,1998,23.0,1,0.04,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
108,109,Emiliano Brienza,ca CAN,FW,Vancouver,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
109,110,Andrew Brody,us USA,DF,Real Salt Lake,26,1995,32.8,83,2.53,73,1,4,1,2,2,7,0.21,7,0,0,0,0,0,Matches
110,111,Brandt Bronico,us USA,MF,Charlotte,26,1995,31.2,45,1.44,40,0,0,2,3,0,4,0.13,4,0,0,0,0,0,Matches
111,112,Javain Brown,jm JAM,DF,Vancouver,22,1999,20.6,28,1.36,21,2,1,3,0,1,2,0.10,1,1,0,0,0,0,Matches
112,113,Gastón Brugman,uy URU,MF,LA Galaxy,29,1992,12.5,34,2.73,27,2,3,1,0,1,3,0.24,3,0,0,0,0,0,Matches
113,114,Will Bruin,us USA,FW,Seattle,32,1989,9.6,19,1.97,18,0,0,0,1,0,1,0.10,1,0,0,0,0,0,Matches
114,115,Noel Buck,us USA,"MF,FW",New England,16,2005,3.2,6,1.84,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
115,116,Adam Buksa,pl POL,FW,New England,25,1996,9.1,12,1.33,7,0,2,3,0,0,4,0.44,2,0,1,1,0,0,Matches
116,117,Teal Bunbury,us USA,"FW,MF",Nashville,31,1990,7.3,23,3.16,14,0,1,6,2,0,1,0.14,1,0,0,0,0,0,Matches
117,118,Cory Burke,jm JAM,FW,Philadelphia,30,1991,13.3,36,2.71,20,0,6,5,3,2,6,0.45,3,0,0,2,0,1,Matches
118,119,Kendall Burks,us USA,DF,Chicago Fire,22,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
119,120,Handwalla Bwana,so SOM,FW,Nashville,24,1997,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
120,121,Brandon Bye,us USA,DF,New England,26,1995,28.5,75,2.63,63,4,4,1,2,1,8,0.28,7,0,1,0,0,0,Matches
121,122,Nathan Byrne,eng ENG,DF,Charlotte,29,1992,3.2,3,0.93,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
122,123,Kevin Cabral,fr FRA,"FW,MF",LA Galaxy,22,1999,18.7,53,2.84,37,0,1,6,7,2,4,0.21,3,0,0,0,1,0,Matches
123,124,Martín Cáceres,uy URU,DF,LA Galaxy,34,1987,4.8,2,0.42,2,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
124,125,Deiber Caicedo,co COL,"FW,MF",Vancouver,21,2000,10.9,40,3.65,24,9,2,3,2,0,5,0.46,4,0,0,0,1,0,Matches
125,126,Scott Caldwell,us USA,MF,Real Salt Lake,30,1991,15.1,19,1.25,16,0,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches
126,127,Drake Callender,us USA,GK,Inter Miami,24,1997,24.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
127,128,Alexander Callens,pe PER,DF,NYCFC,29,1992,26.5,26,0.98,18,1,1,4,1,1,2,0.08,0,0,0,1,0,1,Matches
128,129,Francisco Calvo,cr CRC,DF,San Jose,29,1992,13.0,18,1.38,11,0,1,3,1,2,4,0.31,2,0,0,0,1,1,Matches
129,130,Rudy Camacho,fr FRA,DF,CF Montréal,30,1991,27.5,22,0.80,15,2,1,3,0,1,4,0.15,2,1,1,0,0,0,Matches
130,131,Geoff Cameron,us USA,DF,FC Cincinnati,36,1985,23.5,10,0.43,6,0,0,3,0,1,1,0.04,0,0,0,1,0,0,Matches
131,132,Leonardo Campana,ec ECU,FW,Inter Miami,21,2000,17.6,31,1.76,27,0,1,2,1,0,6,0.34,5,0,1,0,0,0,Matches
132,133,George Campbell,us USA,DF,Atlanta Utd,20,2001,16.4,20,1.22,16,1,0,0,1,2,1,0.06,1,0,0,0,0,0,Matches
133,134,Russell Canouse,us USA,MF,D.C. United,26,1995,13.2,15,1.13,9,1,1,0,3,1,1,0.08,1,0,0,0,0,0,Matches
