,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
196,197,Carlos Dominguez,es ESP,DF,Celta Vigo,20,2001,8,344,43,10.1,3.8,3,86,2,5,17,24,2.25,6,2,+4,+1.05,+1.16,5.9,5.7,+0.2,+0.05,+0.13,Matches
197,198,Mario Dominguez,es ESP,FW,Valencia,17,2004,2,25,13,0.7,0.3,0,,0,2,13,2,2.00,0,0,0,0.00,+0.13,0.3,0.1,+0.2,+0.59,+0.74,Matches
198,199,John Donald,es ESP,DF,Elche,20,2000,2,180,90,5.3,2.0,2,90,2,0,,12,1.50,3,2,+1,+0.50,+0.86,3.6,3.4,+0.2,+0.08,+0.88,Matches
199,200,Domingos Duarte,pt POR,DF,Granada,26,1995,21,1687,80,49.3,18.7,19,85,16,2,34,4,0.81,21,31,-10,-0.53,-0.17,22.3,31.2,-8.9,-0.47,+0.08,Matches
200,201,Óscar Duarte,cr CRC,DF,Levante,32,1989,23,1773,77,51.8,19.7,20,84,15,3,33,10,1.09,25,36,-11,-0.56,+0.21,29.6,28.8,+0.8,+0.04,+0.07,Matches
201,202,Rubén Duarte,es ESP,DF,Alavés,25,1995,34,2621,77,76.6,29.1,31,83,19,3,13,0,0.91,25,44,-19,-0.65,+1.04,33.0,45.5,-12.5,-0.43,+0.79,Matches
202,203,Unai Dufur,es ESP,DF,Osasuna,22,1999,1,90,90,2.6,1.0,1,90,1,0,,5,0.00,0,2,-2,-2.00,-1.68,0.7,1.2,-0.5,-0.48,-0.27,Matches
203,204,Hugo Duro,es ESP,"DF,MF",Getafe,21,1999,1,12,12,0.4,0.1,0,,0,1,12,2,0.00,0,0,0,0.00,+0.21,0.6,0.0,+0.6,+4.53,+4.78,Matches
204,205,Hugo Duro,es ESP,"FW,MF",Valencia,21,1999,30,1834,61,53.6,20.4,22,76,4,8,20,1,1.20,27,28,-1,-0.05,+0.18,21.9,22.9,-0.9,-0.05,+0.21,Matches
205,206,Aritz Elustondo,es ESP,DF,Real Sociedad,27,1994,30,2105,70,61.5,23.4,22,88,19,8,21,6,1.77,27,21,+6,+0.26,+0.46,34.1,25.5,+8.6,+0.37,+0.02,Matches
206,207,Adri Embarba,es ESP,"FW,MF",Espanyol,29,1992,32,1986,62,58.1,22.1,24,75,6,8,22,6,1.19,21,23,-2,-0.09,+0.60,23.2,31.8,-8.6,-0.39,+0.11,Matches
207,208,Emerson,br BRA,DF,Barcelona,22,1999,3,91,30,2.7,1.0,1,62,0,2,15,0,2.33,3,3,0,0.00,-0.81,1.8,1.2,+0.6,+0.61,-0.13,Matches
208,209,Youssef En-Nesyri,ma MAR,FW,Sevilla,24,1997,23,1277,56,37.3,14.2,15,73,3,8,24,2,1.83,13,5,+8,+0.56,-0.07,18.9,15.0,+3.9,+0.27,+0.22,Matches
209,210,Gonzalo Escalante,ar ARG,MF,Alavés,28,1993,17,1300,76,38.0,14.4,15,81,6,2,40,0,0.88,14,26,-12,-0.83,+0.10,17.3,24.3,-7.0,-0.48,+0.21,Matches
210,211,Aarón Escandell,es ESP,GK,Granada,25,1995,4,284,71,8.3,3.2,3,90,3,1,14,31,1.00,4,8,-4,-1.27,-0.89,2.7,5.7,-3.0,-0.96,-0.48,Matches
211,212,Sergio Escudero,es ESP,"DF,MF",Granada,31,1989,27,1434,53,41.9,15.9,15,83,9,12,16,3,1.26,23,22,+1,+0.06,+0.88,21.6,23.5,-1.9,-0.12,+0.68,Matches
212,213,Alfonso Espino,uy URU,DF,Cádiz,29,1992,37,3329,90,97.3,37.0,37,90,36,0,,0,1.03,35,51,-16,-0.43,-0.43,44.4,54.5,-10.2,-0.28,-0.57,Matches
213,214,Estanis,es ESP,FW,Barcelona,17,2003,1,11,11,0.3,0.1,0,,0,1,11,0,3.00,0,0,0,0.00,-0.79,0.0,0.6,-0.6,-5.18,-5.93,Matches
214,215,Pervis Estupiñán,ec ECU,DF,Villarreal,23,1998,28,1575,56,46.1,17.5,17,78,7,11,22,9,1.46,30,17,+13,+0.74,+0.11,34.6,22.8,+11.9,+0.68,+0.44,Matches
215,216,Jokin Ezkieta,es ESP,GK,Athletic Club,24,1996,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
216,217,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,19,2001,10,580,58,17.0,6.4,6,81,1,4,24,3,1.70,8,8,0,0.00,-0.95,11.5,6.7,+4.8,+0.75,+0.02,Matches
217,218,Radamel Falcao,co COL,FW,Rayo Vallecano,35,1986,22,838,38,24.5,9.3,8,75,2,14,17,4,1.00,10,12,-2,-0.21,+0.10,13.7,14.1,-0.4,-0.05,0.00,Matches
218,219,Fali,es ESP,"DF,MF",Cádiz,27,1993,28,1803,64,52.7,20.0,23,74,11,5,22,5,1.21,20,24,-4,-0.20,+0.47,24.7,29.2,-4.5,-0.22,+0.08,Matches
219,220,Omar Faraj,se SWE,FW,Levante,19,2002,1,4,4,0.1,0.0,0,,0,1,4,1,3.00,0,0,0,0.00,+0.66,0.0,0.8,-0.8,-17.15,-17.17,Matches
220,221,Ansu Fati,es ESP,FW,Barcelona,18,2002,10,336,34,9.8,3.7,3,59,0,7,23,0,1.70,8,4,+4,+1.07,+0.31,4.6,3.8,+0.7,+0.20,-0.60,Matches
221,222,Aleix Febas,es ESP,MF,Mallorca,25,1996,4,117,29,3.4,1.3,1,58,0,3,20,14,0.25,2,5,-3,-2.31,-1.65,1.6,3.5,-1.9,-1.47,-1.24,Matches
222,223,Nabil Fekir,fr FRA,MF,Betis,28,1993,34,2794,82,81.7,31.0,33,84,15,1,33,1,1.71,51,32,+19,+0.61,+0.18,47.6,38.6,+8.9,+0.29,+0.11,Matches
223,224,Yassin Fekir,fr FRA,FW,Betis,24,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
224,225,Felipe,br BRA,DF,Atlético Madrid,32,1989,26,1504,58,44.0,16.7,15,87,13,11,18,8,2.00,32,25,+7,+0.42,-0.29,27.4,19.3,+8.1,+0.48,-0.07,Matches
225,226,João Félix,pt POR,"FW,MF",Atlético Madrid,21,1999,24,1263,53,36.9,14.0,13,74,4,11,27,0,1.71,28,22,+6,+0.43,-0.24,20.7,15.5,+5.2,+0.37,-0.25,Matches
226,227,Aitor Fernández,es ESP,GK,Levante,30,1991,13,1166,90,34.1,13.0,13,90,12,0,,22,0.62,12,29,-17,-1.31,-0.99,16.6,19.6,-3.1,-0.24,-0.37,Matches
227,228,Álex Fernández,es ESP,MF,Cádiz,28,1992,32,2051,64,60.0,22.8,22,83,14,10,23,4,1.00,21,32,-11,-0.48,-0.15,27.9,37.5,-9.6,-0.42,-0.41,Matches
228,229,César Fernández,es ESP,GK,Celta Vigo,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
229,230,Marcos Fernández Cózar,,DF,Mallorca,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
230,231,Fernando,br BRA,"MF,DF",Sevilla,34,1987,24,1850,77,54.1,20.6,21,85,17,3,19,0,2.08,29,17,+12,+0.58,-0.05,25.0,23.0,+2.0,+0.10,-0.09,Matches
231,232,Fidel,es ESP,MF,Elche,31,1989,33,2261,69,66.1,25.1,29,73,7,4,36,1,1.06,21,31,-10,-0.40,-0.24,21.7,40.9,-19.1,-0.76,-0.02,Matches
232,233,Juan Flere,ar ARG,GK,Cádiz,23,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
233,234,José Fontán,es ESP,DF,Celta Vigo,21,2000,9,276,31,8.1,3.1,3,75,2,6,9,25,1.00,1,4,-3,-0.98,-1.06,4.1,4.5,-0.4,-0.12,-0.05,Matches
234,235,Hernâni Fortes,pt POR,"FW,MF",Levante,29,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
235,236,Dimitri Foulquier,fr FRA,DF,Granada,28,1993,2,180,90,5.3,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,+0.47,1.4,3.2,-1.8,-0.90,-0.40,Matches
236,237,Dimitri Foulquier,fr FRA,DF,Valencia,28,1993,29,2342,81,68.5,26.0,25,89,23,4,31,0,1.17,30,36,-6,-0.23,-0.31,28.4,30.5,-2.1,-0.08,+0.19,Matches
237,238,Juan Foyth,ar ARG,DF,Villarreal,23,1998,25,1924,77,56.3,21.4,22,84,12,3,29,5,1.24,29,19,+10,+0.47,-0.49,34.8,26.5,+8.3,+0.39,-0.11,Matches
238,239,Enric Franquesa,es ESP,"DF,FW",Levante,24,1997,16,625,39,18.3,6.9,6,75,4,10,18,17,0.69,7,12,-5,-0.72,-0.08,9.7,10.7,-1.0,-0.14,-0.18,Matches
239,240,José Friaza,es ESP,FW,Elche,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
240,241,Jorge de Frutos,es ESP,"MF,FW",Levante,24,1997,25,1760,70,51.5,19.6,20,82,8,5,24,0,0.56,23,43,-20,-1.02,-0.75,26.3,30.2,-4.0,-0.20,-0.44,Matches
241,242,Toni Fuidias,es ESP,GK,Real Madrid,20,2001,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
242,243,George Gagua,ge GEO,FW,Alavés,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
243,244,Javi Galán,es ESP,DF,Celta Vigo,26,1994,37,3298,89,96.4,36.6,37,89,35,0,,0,1.22,43,43,0,0.00,0.00,45.3,48.3,-3.0,-0.08,-0.21,Matches
244,245,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27,1993,22,1378,63,40.3,15.3,17,75,2,5,20,0,1.14,12,18,-6,-0.39,+0.53,16.8,18.2,-1.5,-0.10,+0.29,Matches
245,246,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,32,1989,31,1148,37,33.6,12.8,9,76,3,22,21,2,1.06,18,16,+2,+0.16,+0.24,21.5,15.3,+6.2,+0.49,+0.84,Matches
246,247,Pablo Gálvez,es ESP,FW,Mallorca,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
247,248,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,28,1992,36,2998,83,87.7,33.3,34,86,24,2,31,0,1.14,36,44,-8,-0.24,+0.40,46.9,45.2,+1.7,+0.05,+0.78,Matches
248,249,Álvaro García,es ESP,DF,Espanyol,21,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
249,250,Dani García,es ESP,MF,Athletic Club,31,1990,32,2177,68,63.7,24.2,27,76,6,5,24,2,1.41,25,22,+3,+0.12,-0.17,31.1,28.2,+2.9,+0.12,-0.46,Matches
250,251,David García,es ESP,DF,Osasuna,27,1994,35,3105,89,90.8,34.5,35,89,34,0,,1,1.34,37,45,-8,-0.23,+1.48,38.1,43.1,-5.0,-0.15,+0.82,Matches
251,252,Eric García,es ESP,DF,Barcelona,20,2001,26,2039,78,59.6,22.7,23,82,16,3,48,7,2.00,46,20,+26,+1.15,+0.89,45.1,24.7,+20.5,+0.90,+0.42,Matches
252,253,Francisco Garcia,es ESP,DF,Rayo Vallecano,21,1999,34,3025,89,88.5,33.6,34,89,32,0,,2,1.21,36,40,-4,-0.12,+1.48,44.2,45.4,-1.2,-0.04,+0.08,Matches
253,254,Joan García,es ESP,GK,Espanyol,20,2001,2,108,54,3.2,1.2,1,90,1,1,18,30,0.50,1,3,-2,-1.67,-1.37,1.5,0.8,+0.7,+0.61,+1.08,Matches
254,255,Manu García,es ESP,MF,Alavés,23,1998,24,1077,45,31.5,12.0,10,75,3,14,24,13,0.83,9,15,-6,-0.50,+0.57,12.3,18.1,-5.8,-0.48,+0.20,Matches
255,256,Raúl García,es ESP,FW,Athletic Club,35,1986,35,1802,51,52.7,20.0,24,65,1,11,22,1,1.37,19,17,+2,+0.10,-0.18,26.0,22.8,+3.2,+0.16,-0.27,Matches
256,257,Rubén García,es ESP,"MF,FW",Osasuna,28,1993,37,2375,64,69.4,26.4,30,74,1,7,21,1,1.27,25,36,-11,-0.42,-0.16,28.5,29.9,-1.3,-0.05,+0.56,Matches
257,258,Saúl García,es ESP,MF,Alavés,26,1994,1,4,4,0.1,0.0,0,,0,1,4,21,3.00,0,0,0,0.00,+0.90,0.0,0.2,-0.2,-5.05,-4.44,Matches
258,259,Unai García,es ESP,DF,Osasuna,29,1992,18,1408,78,41.2,15.6,15,89,14,3,25,18,0.94,10,18,-8,-0.51,-0.24,12.3,18.5,-6.2,-0.40,-0.30,Matches
259,260,Mario Gaspar,es ESP,DF,Villarreal,30,1990,12,623,52,18.2,6.9,7,80,4,5,12,26,1.58,14,8,+6,+0.87,+0.22,11.7,10.7,+1.0,+0.14,-0.36,Matches
260,261,Gavi,es ESP,"MF,FW",Barcelona,16,2004,34,2316,68,67.7,25.7,28,78,11,6,23,2,1.85,44,27,+17,+0.66,-0.40,43.7,22.4,+21.3,+0.82,+0.28,Matches
261,262,Tomás Giaquinto,ar ARG,MF,Mallorca,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
262,263,David Gil,es ESP,GK,Cádiz,27,1994,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
263,264,Óscar Gil,es ESP,DF,Espanyol,23,1998,22,1688,77,49.4,18.8,20,82,8,2,27,1,1.27,21,21,0,0.00,+0.68,21.1,24.4,-3.3,-0.17,+0.52,Matches
264,265,Mario Gila,es ESP,DF,Real Madrid,20,2000,2,25,13,0.7,0.3,0,,0,2,13,1,3.00,2,0,+2,+7.20,+5.95,0.6,0.1,+0.4,+1.53,+0.73,Matches
265,266,Carlos Giménez,es ESP,DF,Levante,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
266,267,Alan Godoy,es ESP,FW,Alavés,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
267,268,Dani Gómez,es ESP,FW,Levante,23,1998,28,1063,38,31.1,11.8,11,68,1,17,19,5,0.86,18,28,-10,-0.85,-0.27,21.5,23.0,-1.5,-0.13,-0.20,Matches
268,269,Jonathan Gomez,mx MEX,DF,Real Sociedad,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
269,270,Maxi Gómez,uy URU,FW,Valencia,24,1996,29,1956,67,57.2,21.7,21,82,9,8,30,0,1.31,27,28,-1,-0.05,+0.20,25.1,28.2,-3.1,-0.14,0.00,Matches
270,271,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,29,1286,44,37.6,14.3,13,75,4,16,20,8,1.69,20,14,+6,+0.42,-0.42,24.6,18.9,+5.7,+0.40,-0.06,Matches
271,272,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,29,1784,62,52.2,19.8,19,76,6,10,34,1,1.86,29,11,+18,+0.91,+0.63,23.0,20.5,+2.5,+0.13,-0.01,Matches
272,273,Sergi Gómez,es ESP,DF,Espanyol,29,1992,31,2720,88,79.5,30.2,31,88,27,0,,6,1.03,34,47,-13,-0.43,-0.43,35.5,48.9,-13.4,-0.44,-0.03,Matches
273,274,Antonio Gomis,es ESP,GK,Atlético Madrid,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
274,275,Maxime Gonalons,fr FRA,MF,Granada,32,1989,25,1550,62,45.3,17.2,20,72,9,5,24,1,1.00,19,25,-6,-0.35,+0.18,16.2,31.4,-15.2,-0.88,-0.68,Matches
275,276,Diego González,es ESP,DF,Elche,26,1995,28,1793,64,52.4,19.9,19,85,17,9,19,8,1.25,21,26,-5,-0.25,+0.14,18.4,39.1,-20.7,-1.04,-0.60,Matches
276,277,Édgar González,es ESP,DF,Betis,24,1997,21,1464,70,42.8,16.3,14,90,14,7,29,16,2.05,32,21,+11,+0.68,+0.17,27.1,24.3,+2.8,+0.17,-0.17,Matches
277,278,Giovanni González,uy URU,DF,Mallorca,26,1994,9,365,41,10.7,4.1,3,82,1,6,20,8,0.78,2,9,-7,-1.73,-1.14,4.1,5.4,-1.3,-0.32,-0.06,Matches
278,279,Hugo González,es ESP,MF,Valencia,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
279,280,Nicolás González,es ESP,MF,Barcelona,19,2002,27,1114,41,32.6,12.4,12,72,2,15,17,4,2.04,21,10,+11,+0.89,+0.15,22.5,15.2,+7.3,+0.59,-0.21,Matches
280,281,Peter González,do DOM,"MF,DF",Real Madrid,19,2002,3,27,9,0.8,0.3,0,,0,3,9,1,2.00,1,0,+1,+3.33,+2.06,1.0,0.5,+0.5,+1.73,+0.93,Matches
281,282,Roberto González,es ESP,"FW,MF",Betis,20,2001,4,135,34,3.9,1.5,1,79,0,3,19,6,1.75,4,1,+3,+2.00,+1.48,2.6,0.9,+1.7,+1.13,+0.89,Matches
282,283,Urko González,es ESP,DF,Real Sociedad,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
283,284,Gori,es ESP,MF,Espanyol,19,2002,1,9,9,0.3,0.1,0,,0,1,9,4,1.00,0,0,0,0.00,+0.34,0.1,0.0,+0.1,+1.26,+1.70,Matches
284,285,Aleix Gorjon,es ESP,DF,Espanyol,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
285,286,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,32,2289,72,66.9,25.4,25,83,12,7,29,5,1.59,28,22,+6,+0.24,+0.47,40.4,26.4,+14.0,+0.55,+0.56,Matches
286,287,Jaume Grau,es ESP,MF,Osasuna,24,1997,1,3,3,0.1,0.0,0,,0,1,3,10,3.00,0,0,0,0.00,+0.37,0.0,0.1,0.0,-1.43,-1.21,Matches
287,288,Ivo Grbić,hr CRO,GK,Atlético Madrid,25,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
288,289,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,2,3,-1,-1.00,-0.30,2.2,0.9,+1.3,+1.33,+1.64,Matches
289,290,Clément Grenier,fr FRA,MF,Mallorca,30,1991,5,60,12,1.8,0.7,0,,0,5,12,5,1.40,2,0,+2,+3.00,+3.78,1.5,1.5,0.0,+0.05,+0.32,Matches
290,291,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,3,263,88,7.7,2.9,3,88,2,0,,0,2.33,7,4,+3,+1.03,+0.26,5.2,3.0,+2.2,+0.76,+0.03,Matches
291,292,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,26,1695,65,49.6,18.8,21,71,5,5,40,1,1.96,24,16,+8,+0.42,-0.31,25.9,17.0,+8.9,+0.47,-0.10,Matches
292,293,Arnaut Groeneveld,nl NED,FW,Villarreal,24,1997,23,1472,64,43.0,16.4,17,77,6,6,28,0,1.48,25,19,+6,+0.37,-0.56,26.7,22.7,+4.0,+0.25,-0.33,Matches
293,294,Andrés Guardado,mx MEX,MF,Betis,34,1986,28,1393,50,40.7,15.5,17,70,5,11,18,7,1.79,21,15,+6,+0.39,-0.32,22.2,20.6,+1.7,+0.11,-0.27,Matches
294,295,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,32,1710,53,50.0,19.0,20,74,3,12,19,3,1.09,21,25,-4,-0.21,+0.16,25.7,20.9,+4.9,+0.26,+0.60,Matches
295,296,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,21,1046,50,30.6,11.6,9,82,5,12,26,13,1.86,8,9,-1,-0.09,-1.00,11.5,14.5,-3.0,-0.26,-0.56,Matches
296,297,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,36,2606,72,76.2,29.0,30,83,14,6,20,1,1.25,40,42,-2,-0.07,+0.26,34.1,36.3,-2.2,-0.08,+0.27,Matches
297,298,Javier Guerra,es ESP,MF,Valencia,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
298,299,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,17,867,51,25.4,9.6,11,74,3,6,9,21,1.65,10,10,0,0.00,-0.11,12.6,9.3,+3.3,+0.34,-0.03,Matches
299,300,John Guidetti,se SWE,"FW,MF",Alavés,29,1992,10,279,28,8.2,3.1,2,60,0,8,20,14,0.30,3,7,-4,-1.29,-0.43,4.1,5.3,-1.2,-0.40,+0.24,Matches
300,301,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,31,2361,76,69.0,26.2,28,82,19,3,23,2,1.32,38,40,-2,-0.08,+0.18,28.0,34.5,-6.5,-0.25,-0.34,Matches
301,302,Gerard Gumbau,es ESP,MF,Elche,26,1994,31,1890,61,55.3,21.0,20,79,10,11,28,2,1.06,26,34,-8,-0.38,-0.15,17.8,38.5,-20.7,-0.99,-0.52,Matches
302,303,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,8,206,26,6.0,2.3,1,81,0,7,18,16,1.38,2,4,-2,-0.87,-1.01,4.2,3.4,+0.8,+0.35,-0.01,Matches
303,304,Raúl Guti,es ESP,MF,Elche,24,1996,31,1627,52,47.6,18.1,17,79,8,14,21,5,1.00,16,17,-1,-0.06,+0.50,15.7,28.9,-13.3,-0.73,+0.04,Matches
304,305,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,3,136,45,4.0,1.5,1,90,1,2,23,13,0.67,0,3,-3,-1.99,-1.63,0.7,3.2,-2.5,-1.65,-1.45,Matches
305,306,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,3,260,87,7.6,2.9,3,87,1,0,,8,3.00,12,3,+9,+3.12,+1.98,7.0,3.9,+3.0,+1.05,+0.27,Matches
306,307,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,25,1995,16,474,30,13.9,5.3,4,55,0,12,21,16,1.94,14,8,+6,+1.14,+0.62,7.2,6.8,+0.4,+0.08,-0.06,Matches
307,308,Taichi Hara,jp JPN,FW,Alavés,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
308,309,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,17,1437,85,42.0,16.0,16,87,13,1,53,8,0.82,13,27,-14,-0.88,-0.79,15.6,25.3,-9.8,-0.61,-0.61,Matches
309,310,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,18,717,40,21.0,8.0,7,74,1,11,18,11,1.89,11,10,+1,+0.13,-1.47,15.7,9.5,+6.2,+0.78,-0.03,Matches
310,311,Kike Hermoso,es ESP,DF,Betis,21,1999,1,90,90,2.6,1.0,1,90,1,0,,2,3.00,3,1,+2,+2.00,+1.46,2.8,0.9,+1.9,+1.88,+1.65,Matches
311,312,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,26,1865,72,54.5,20.7,21,82,13,5,30,6,1.63,34,31,+3,+0.14,-0.95,33.4,19.0,+14.4,+0.69,+0.38,Matches
312,313,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,15,1159,77,33.9,12.9,12,88,11,3,33,6,1.40,16,22,-6,-0.47,-0.15,15.8,20.6,-4.8,-0.37,-0.23,Matches
313,314,Luis Hernández,es ESP,DF,Cádiz,32,1989,16,1366,85,39.9,15.2,15,90,15,1,16,0,1.31,15,13,+2,+0.13,+0.92,22.9,15.2,+7.7,+0.51,+1.28,Matches
314,315,Mario Hernández,es ESP,"DF,FW",Rayo Vallecano,22,1999,9,395,44,11.5,4.4,5,72,2,4,9,26,1.33,6,6,0,0.00,+0.33,5.1,4.1,+0.9,+0.22,+0.30,Matches
315,316,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,21,859,41,25.1,9.5,8,79,4,13,18,9,1.67,17,9,+8,+0.84,+0.35,13.7,10.1,+3.6,+0.38,-0.20,Matches
316,317,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36,3240,90,94.7,36.0,36,90,36,0,,1,1.28,36,48,-12,-0.33,+0.67,38.9,45.9,-7.0,-0.19,+0.52,Matches
317,318,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,23,1645,72,48.1,18.3,19,80,10,4,30,1,1.09,17,24,-7,-0.38,-0.08,16.0,28.0,-12.0,-0.66,-0.42,Matches
318,319,Matthew Hoppe,us USA,"FW,MF",Mallorca,20,2001,5,131,26,3.8,1.5,1,58,0,4,18,20,0.20,1,5,-4,-2.75,-2.12,1.5,3.2,-1.7,-1.15,-0.91,Matches
319,320,Robert Ibáñez,es ESP,"MF,FW",Osasuna,28,1993,4,93,23,2.7,1.0,1,57,0,3,12,10,0.75,3,4,-1,-0.97,-0.62,1.8,2.2,-0.4,-0.40,-0.18,Matches
320,321,Vicente Iborra,es ESP,MF,Villarreal,33,1988,20,1034,52,30.2,11.5,12,80,8,8,9,18,2.05,24,10,+14,+1.22,+0.77,27.2,16.6,+10.6,+0.92,+0.69,Matches
321,322,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,5,127,25,3.7,1.4,2,49,0,3,10,15,1.60,3,2,+1,+0.71,+0.11,4.0,1.7,+2.3,+1.63,+1.56,Matches
322,323,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,12,902,75,26.4,10.0,11,82,3,1,1,5,1.25,12,10,+2,+0.20,+0.84,17.3,8.7,+8.6,+0.86,+1.52,Matches
323,324,Iglesias,es ESP,DF,Getafe,23,1998,20,719,36,21.0,8.0,7,73,2,13,16,18,0.75,7,14,-7,-0.88,-0.84,7.3,9.7,-2.4,-0.30,-0.09,Matches
324,325,Borja Iglesias,es ESP,FW,Betis,28,1993,33,1573,48,46.0,17.5,18,72,2,15,18,4,1.61,30,18,+12,+0.69,+0.20,26.6,22.2,+4.4,+0.25,-0.03,Matches
325,326,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,8,374,47,10.9,4.2,6,61,0,2,4,14,1.63,4,5,-1,-0.24,-0.36,6.8,3.3,+3.6,+0.86,+0.56,Matches
326,327,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,-0.68,0.1,0.0,+0.1,+7.86,+7.42,Matches
327,328,Iru,es ESP,GK,Athletic Club,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
328,329,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,32,2140,67,62.6,23.8,26,76,5,6,27,1,1.56,21,21,0,0.00,-0.21,35.6,26.4,+9.2,+0.39,+0.07,Matches
329,330,Isco,es ESP,"MF,FW",Real Madrid,29,1992,14,331,24,9.7,3.7,3,62,0,11,13,14,2.21,11,2,+9,+2.45,+1.28,8.6,3.6,+5.0,+1.35,+0.61,Matches
330,331,Nicolas Jackson,sn SEN,"FW,MF",Villarreal,20,2001,9,165,18,4.8,1.8,0,,0,9,18,2,1.89,3,3,0,0.00,-0.72,3.4,3.3,+0.1,+0.04,-0.42,Matches
331,332,Guillem Jaime,es ESP,DF,Barcelona,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
332,333,Jakub Jankto,cz CZE,"DF,MF",Getafe,25,1996,14,587,42,17.2,6.5,6,74,3,8,18,10,0.87,9,12,-3,-0.46,-0.30,7.5,9.9,-2.4,-0.38,-0.17,Matches
333,334,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26,1995,33,1625,49,47.5,18.1,17,72,1,16,25,0,1.61,13,14,-1,-0.06,-0.26,26.2,19.7,+6.5,+0.36,0.00,Matches
334,335,Jason,es ESP,"MF,FW",Alavés,27,1994,14,678,48,19.8,7.5,10,63,1,4,12,5,1.00,6,10,-4,-0.53,+0.45,9.1,12.2,-3.1,-0.41,+0.25,Matches
335,336,Jason,es ESP,"MF,DF",Valencia,27,1994,5,75,15,2.2,0.8,1,45,0,4,8,9,1.20,4,3,+1,+1.20,+1.36,2.0,1.3,+0.7,+0.87,+1.03,Matches
