,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
106,107,Karl Darlow,eng ENG,GK,Newcastle Utd,30,1990,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
107,108,Josh Dasilva,eng ENG,"MF,FW",Brentford,22,1998,2.9,8,2.80,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
108,109,Ben Davies,wls WAL,DF,Tottenham,28,1993,28.2,32,1.13,28,1,0,1,0,2,3,0.11,2,0,0,1,0,0,Matches
109,110,Tom Davies,eng ENG,MF,Everton,23,1998,2.6,5,1.91,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
110,111,Keinan Davis,eng ENG,FW,Aston Villa,23,1998,0.1,1,7.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
111,112,Craig Dawson,eng ENG,DF,West Ham,31,1990,30.6,22,0.72,12,0,1,5,0,4,5,0.16,3,0,0,2,0,0,Matches
112,113,Kevin De Bruyne,be BEL,MF,Manchester City,30,1991,24.5,153,6.26,105,30,5,9,3,1,14,0.57,10,3,1,0,0,0,Matches
113,114,Troy Deeney,eng ENG,FW,Watford,33,1988,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
114,115,Liam Delap,eng ENG,FW,Manchester City,18,2003,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
115,116,Fabian Delph,eng ENG,MF,Everton,31,1989,7.4,6,0.82,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
116,117,Leander Dendoncker,be BEL,MF,Wolves,26,1995,21.7,29,1.34,25,0,0,1,0,3,7,0.32,5,0,0,1,0,1,Matches
117,118,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23,1997,28.7,85,2.96,52,2,13,8,9,1,12,0.42,7,0,1,2,1,1,Matches
118,119,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,1998,23.4,76,3.25,57,5,8,3,3,0,6,0.26,5,1,0,0,0,0,Matches
119,120,Ibrahima Diallo,fr FRA,MF,Southampton,22,1999,11.4,30,2.64,24,0,4,0,1,1,3,0.26,3,0,0,0,0,0,Matches
120,121,Rúben Dias,pt POR,DF,Manchester City,24,1997,26.7,36,1.35,31,0,0,4,0,1,7,0.26,5,0,0,2,0,0,Matches
121,122,Luis Díaz,co COL,FW,Liverpool,24,1997,10.6,61,5.73,41,0,11,6,2,1,4,0.38,3,0,0,1,0,0,Matches
122,123,Eric Dier,eng ENG,DF,Tottenham,27,1994,34.1,30,0.88,25,0,0,3,0,2,4,0.12,3,0,0,1,0,0,Matches
123,124,Lucas Digne,fr FRA,DF,Aston Villa,28,1993,14.1,53,3.75,37,14,1,0,1,0,8,0.57,5,2,0,0,1,0,Matches
124,125,Lucas Digne,fr FRA,DF,Everton,28,1993,13.0,35,2.69,23,9,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
125,126,Issa Diop,fr FRA,DF,West Ham,24,1997,10.7,3,0.28,2,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
126,127,Moussa Djenepo,ml MLI,MF,Southampton,23,1998,5.1,18,3.54,15,0,1,1,1,0,1,0.20,1,0,0,0,0,0,Matches
127,128,Lewis Dobbin,eng ENG,"FW,MF",Everton,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
128,129,Matt Doherty,ie IRL,DF,Tottenham,29,1992,9.7,29,2.98,23,0,1,5,0,0,4,0.41,4,0,0,0,0,0,Matches
129,130,Gabriel Dos Santos,br BRA,DF,Arsenal,23,1997,34.0,24,0.70,19,0,0,2,0,3,1,0.03,1,0,0,0,0,0,Matches
130,131,Abdoulaye Doucouré,ml MLI,MF,Everton,28,1993,28.2,54,1.92,48,0,3,3,0,0,7,0.25,5,0,1,1,0,0,Matches
131,132,Kieran Dowell,eng ENG,"FW,MF",Norwich City,23,1997,10.1,26,2.57,19,7,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
132,133,Cody Drameh,eng ENG,"DF,MF",Leeds United,19,2001,1.4,3,2.11,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
133,134,Martin Dúbravka,sk SVK,GK,Newcastle Utd,32,1989,26.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
134,135,Shane Duffy,ie IRL,DF,Brighton,29,1992,16.0,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0,Matches
135,136,Paul Dummett,wls WAL,DF,Newcastle Utd,29,1991,2.2,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0,Matches
