,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
371,372,Santi Mina,es ESP,FW,Celta Vigo,25,1995,26.3,4,0,0,53,39,10,12,6,17,2,0,0,105,126,154,45.0,Matches
372,373,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,9.9,2,0,0,12,4,1,32,9,11,0,0,0,45,9,6,60.0,Matches
373,374,Rafa Mir,es ESP,FW,Sevilla,24,1997,20.1,6,0,0,32,18,23,9,0,3,0,0,0,49,58,52,52.7,Matches
374,375,Jorge Miramón,es ESP,DF,Levante,32,1989,22.0,5,0,0,31,23,0,49,35,19,0,0,0,147,18,23,43.9,Matches
375,376,Juan Miranda,es ESP,DF,Betis,21,2000,8.7,3,0,0,13,13,0,28,15,11,0,0,0,36,12,18,40.0,Matches
376,377,Stefan Mitrović,rs SRB,DF,Getafe,31,1990,29.6,8,1,0,18,4,0,0,22,8,0,0,0,106,56,30,65.1,Matches
377,378,Luka Modrić,hr CRO,MF,Real Madrid,35,1985,22.6,4,0,0,24,32,1,48,20,10,0,0,0,123,6,14,30.0,Matches
378,379,Johan Mojica,co COL,DF,Elche,28,1992,31.7,4,1,0,32,50,4,158,25,25,0,0,0,234,28,21,57.1,Matches
379,380,Jorge Molina,es ESP,FW,Granada,39,1982,21.8,2,0,0,19,39,11,9,6,2,0,0,0,47,89,93,48.9,Matches
380,381,Jon Moncayola,es ESP,MF,Osasuna,23,1998,32.4,2,0,0,20,15,1,98,20,20,0,0,0,207,18,21,46.2,Matches
381,382,Monchu,es ESP,MF,Granada,21,1999,7.4,3,1,0,29,11,0,6,4,6,0,0,0,35,10,8,55.6,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,11.8,7,0,0,9,12,4,33,10,4,0,0,0,68,10,7,58.8,Matches
383,384,Ángel Montoro,es ESP,MF,Granada,33,1988,14.8,5,0,0,29,18,2,45,11,13,0,0,0,83,8,18,30.8,Matches
384,385,Martín Montoya,es ESP,DF,Betis,30,1991,5.8,2,0,0,8,10,0,13,11,12,0,0,0,27,10,6,62.5,Matches
385,386,Jon Morcillo,es ESP,"MF,FW",Athletic Club,22,1998,0.6,2,0,0,2,1,0,7,0,0,0,0,0,4,0,0,,Matches
386,387,Alberto Moreno,es ESP,"MF,DF",Villarreal,29,1992,13.6,3,0,0,20,21,6,47,27,7,0,2,0,65,7,10,41.2,Matches
387,388,Álex Moreno,es ESP,DF,Betis,28,1993,26.7,3,1,0,33,38,3,84,34,40,1,0,0,145,24,34,41.4,Matches
388,389,Gerard Moreno,es ESP,FW,Villarreal,29,1992,13.2,2,0,0,11,14,8,12,6,2,1,0,0,33,18,18,50.0,Matches
389,390,Tete Morente,es ESP,MF,Elche,24,1996,18.1,4,0,0,32,22,8,74,12,14,0,0,0,90,22,21,51.2,Matches
390,391,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,9.1,9,1,1,21,25,0,3,12,18,0,0,0,51,14,21,40.0,Matches
391,392,Manu Morlanes,es ESP,MF,Espanyol,22,1999,12.7,6,1,0,13,11,0,6,13,15,0,0,0,78,17,24,41.5,Matches
392,393,Loren Morón,es ESP,"FW,MF",Espanyol,27,1993,6.3,0,0,0,10,15,7,5,2,4,0,0,0,15,19,29,39.6,Matches
393,394,Loren Morón,es ESP,FW,Betis,27,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
394,395,Cristhian Mosquera,co COL,DF,Valencia,17,2004,2.4,1,0,0,4,0,0,0,3,2,0,0,0,12,1,3,25.0,Matches
395,396,Toni Moya,es ESP,MF,Alavés,23,1998,15.4,2,0,0,27,10,0,81,20,10,0,1,0,99,10,20,33.3,Matches
396,397,Iker Muniain,es ESP,MF,Athletic Club,28,1992,30.9,3,0,0,15,81,5,173,17,10,2,0,0,159,5,9,35.7,Matches
397,398,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,14.9,4,1,1,27,14,0,39,17,17,0,0,0,80,25,22,53.2,Matches
398,399,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,12.4,5,1,0,13,13,0,1,17,10,0,1,0,61,31,33,48.4,Matches
399,400,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16.0,6,0,0,27,16,7,7,6,3,0,0,0,42,116,98,54.2,Matches
400,401,Yunus Musah,us USA,"MF,FW",Valencia,18,2002,14.0,5,0,0,24,16,0,29,14,13,0,1,0,50,16,21,43.2,Matches
401,402,Shkodran Mustafi,de GER,DF,Levante,29,1992,7.3,1,0,0,3,4,3,0,15,6,0,0,0,27,24,7,77.4,Matches
402,403,Nacho,es ESP,DF,Real Madrid,31,1990,17.3,7,0,0,15,13,0,11,34,14,0,0,0,95,28,19,59.6,Matches
403,404,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,19,2002,2.2,0,0,0,3,2,1,2,2,3,0,0,0,15,1,6,14.3,Matches
404,405,Ximo Navarro,es ESP,DF,Alavés,31,1990,15.0,4,1,0,16,25,2,29,22,19,0,2,0,79,9,23,28.1,Matches
405,406,Jesús Navas,es ESP,DF,Sevilla,35,1985,19.8,4,0,0,5,10,2,112,17,13,0,0,0,106,13,19,40.6,Matches
406,407,Loum Ndiaye,sn SEN,MF,Alavés,24,1996,25.7,10,0,0,50,22,1,4,37,22,0,0,0,160,100,42,70.4,Matches
407,408,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,24.0,3,0,0,16,34,11,15,2,3,1,1,0,40,114,111,50.7,Matches
408,409,Neto,br BRA,GK,Barcelona,32,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
409,410,Carlos Neva,es ESP,DF,Granada,25,1996,23.4,1,0,0,8,22,0,84,32,19,0,0,0,111,20,31,39.2,Matches
410,411,Saúl Ñíguez,es ESP,"FW,MF",Atlético Madrid,26,1994,2.2,0,0,0,2,2,1,5,0,2,0,0,0,12,6,3,66.7,Matches
411,412,Fernando Niño,es ESP,FW,Mallorca,20,2000,9.8,2,0,0,18,19,3,1,3,4,1,0,0,31,46,52,46.9,Matches
412,413,Peru Nolaskoain,es ESP,DF,Athletic Club,22,1998,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
413,414,Nolito,es ESP,MF,Celta Vigo,34,1986,15.4,2,0,0,21,11,6,18,9,15,0,1,0,75,12,13,48.0,Matches
414,415,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,23,1997,16.2,2,0,0,41,24,3,9,8,13,2,0,0,56,61,67,47.7,Matches
415,416,Unai Núñez,es ESP,DF,Athletic Club,24,1997,6.9,2,0,0,10,7,0,1,8,4,0,1,0,46,12,11,52.2,Matches
416,417,Allan Nyom,cm CMR,DF,Getafe,33,1988,2.7,1,0,0,1,3,0,3,2,1,0,0,0,12,4,2,66.7,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,38.0,2,0,0,0,7,0,0,1,0,0,0,1,39,7,0,100.0,Matches
418,419,Lucas Ocampos,ar ARG,FW,Sevilla,27,1994,23.6,7,0,0,45,41,2,63,9,24,0,1,0,114,27,30,47.4,Matches
419,420,Lucas Olaza,uy URU,DF,Elche,27,1994,3.3,1,0,0,3,4,0,16,4,3,0,0,0,25,1,2,33.3,Matches
420,421,Oier Olazábal,es ESP,GK,Espanyol,31,1989,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
421,422,Brian Oliván,es ESP,DF,Mallorca,27,1994,24.3,7,0,0,31,7,4,73,28,20,1,1,0,113,21,36,36.8,Matches
422,423,Mathías Olivera,uy URU,DF,Getafe,23,1997,31.1,10,0,0,55,46,3,63,55,47,0,0,0,195,111,111,50.0,Matches
423,424,Javier Ontiveros,es ESP,"FW,MF",Osasuna,23,1997,0.4,0,0,0,1,1,0,3,1,0,0,0,0,2,1,0,100.0,Matches
424,425,Pedro Ortiz,es ESP,MF,Sevilla,20,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
425,426,Milutin Osmajić,me MNE,"FW,MF",Cádiz,22,1999,2.9,0,0,0,3,7,5,2,1,1,0,0,0,9,12,22,35.3,Matches
426,427,Jesús Owono,gq EQG,GK,Alavés,20,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
427,428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,24,1997,18.6,0,1,0,14,26,5,110,10,10,0,0,0,86,22,35,38.6,Matches
428,429,Fernando Pacheco,es ESP,GK,Alavés,29,1992,33.9,1,0,0,0,2,0,0,0,1,0,0,0,26,4,0,100.0,Matches
429,430,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,4.2,1,0,0,3,1,0,0,6,4,0,0,0,18,12,11,52.2,Matches
430,431,Helibelton Palacios,co COL,DF,Elche,28,1993,21.5,6,0,0,28,30,0,37,18,38,0,1,0,115,25,22,53.2,Matches
431,432,Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,26,1994,25.4,7,0,0,32,69,5,70,13,28,0,0,0,161,46,72,39.0,Matches
432,433,Daniel Parejo,es ESP,MF,Villarreal,32,1989,30.0,3,0,0,16,56,0,143,29,29,0,0,0,192,16,18,47.1,Matches
433,434,Raúl Parra,es ESP,DF,Cádiz,21,1999,1.0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,,Matches
434,435,Javier Pastore,ar ARG,"MF,FW",Elche,32,1989,5.8,2,1,0,7,5,1,8,4,3,0,0,0,26,4,6,40.0,Matches
435,436,Gabriel Paulista,br BRA,DF,Valencia,30,1990,17.7,2,0,0,11,12,1,0,39,12,0,0,0,125,38,19,66.7,Matches
436,437,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,18.9,2,0,0,35,26,2,101,31,16,0,0,0,119,14,14,50.0,Matches
437,438,Pedri,es ESP,MF,Barcelona,18,2002,9.8,0,0,0,1,17,0,18,5,12,0,0,0,63,4,3,57.1,Matches
438,439,Pedrosa,es ESP,DF,Espanyol,23,1998,30.2,8,0,0,19,45,0,115,25,30,0,0,1,163,17,20,45.9,Matches
439,440,Facundo Pellistri,uy URU,"MF,FW",Alavés,19,2001,7.5,0,0,0,8,20,3,13,6,5,0,0,0,33,8,18,30.8,Matches
440,441,Rubén Peña,es ESP,"MF,FW",Villarreal,30,1991,1.5,1,0,0,8,4,0,6,5,0,0,0,0,11,3,5,37.5,Matches
441,442,Alberto Perea,es ESP,MF,Cádiz,30,1990,8.6,2,0,0,7,20,0,48,9,9,0,0,0,54,2,9,18.2,Matches
442,443,Victor Perea,es ESP,DF,Espanyol,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
443,444,Iñigo Pérez,es ESP,MF,Osasuna,33,1988,3.8,0,0,0,0,3,0,31,0,2,0,0,0,22,2,11,15.4,Matches
444,445,Juan Pérez,es ESP,GK,Osasuna,25,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
445,446,Kike Pérez,es ESP,"MF,FW",Elche,24,1997,5.8,1,0,0,17,6,1,7,3,6,0,0,0,39,14,11,56.0,Matches
446,447,Lucas Pérez,es ESP,FW,Elche,32,1988,14.1,0,0,0,5,15,10,45,3,1,1,0,0,41,2,10,16.7,Matches
447,448,Lucas Pérez,es ESP,"FW,MF",Cádiz,32,1988,11.8,1,0,0,4,9,10,67,0,3,0,0,0,34,1,11,8.3,Matches
448,449,Njegoš Petrović,rs SRB,MF,Granada,22,1999,10.2,5,0,0,11,14,1,5,9,11,0,0,0,57,10,20,33.3,Matches
449,450,Alex Petxa,es ESP,"DF,MF",Athletic Club,24,1997,4.6,4,0,0,11,12,0,13,4,9,0,0,0,28,6,8,42.9,Matches
450,451,Germán Pezzella,ar ARG,DF,Betis,30,1991,22.1,5,1,0,26,6,2,1,39,9,0,0,1,82,58,30,65.9,Matches
451,452,Pablo Piatti,ar ARG,"MF,FW",Elche,32,1989,3.5,0,0,0,8,8,1,3,2,4,0,0,0,17,7,7,50.0,Matches
452,453,Cristiano Piccini,it ITA,DF,Valencia,28,1992,3.6,1,0,0,10,3,0,8,1,8,0,0,0,25,2,1,66.7,Matches
453,454,Tomás Pina Isla,es ESP,MF,Alavés,33,1987,16.0,4,0,0,39,29,0,5,22,16,0,0,0,105,31,24,56.4,Matches
454,455,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,25,1996,1.1,0,0,0,2,4,0,0,0,1,0,0,0,12,1,3,25.0,Matches
455,456,Yeremi Pino,es ESP,"MF,FW",Villarreal,18,2002,18.6,2,0,0,29,34,10,15,6,14,0,0,0,83,16,27,37.2,Matches
456,457,Gerard Piqué,es ESP,DF,Barcelona,34,1987,23.2,10,1,1,30,15,1,0,34,12,0,0,0,165,80,42,65.6,Matches
457,458,Ezequiel Ponce,ar ARG,FW,Elche,24,1997,7.4,1,1,0,14,11,6,6,1,4,0,0,0,29,17,25,40.5,Matches
458,459,Pere Pons,es ESP,MF,Alavés,28,1993,15.2,2,0,0,25,17,2,8,6,18,0,0,0,64,17,33,34.0,Matches
459,460,Portu,es ESP,"FW,MF",Real Sociedad,29,1992,17.7,5,0,0,19,25,11,35,7,7,1,0,0,62,14,37,27.5,Matches
460,461,Sergio Postigo,es ESP,DF,Levante,32,1988,9.4,3,0,0,5,3,0,0,7,7,0,0,0,49,12,12,50.0,Matches
461,462,Darío Poveda,es ESP,"FW,MF",Getafe,24,1997,4.2,0,0,0,3,2,2,5,1,0,0,0,0,15,12,14,46.2,Matches
462,463,José Pozo,es ESP,"MF,DF",Rayo Vallecano,25,1996,0.8,0,0,0,3,2,0,2,0,2,0,0,0,8,0,1,0.0,Matches
463,464,Abdón Prats,es ESP,FW,Mallorca,28,1992,7.1,3,0,0,8,15,2,2,1,2,0,0,0,21,31,30,50.8,Matches
464,465,Alejandro Primo,es ESP,GK,Levante,17,2004,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
465,466,Javi Puado,es ESP,"MF,FW",Espanyol,23,1998,24.9,5,0,0,23,25,6,18,11,14,0,0,0,91,13,35,27.1,Matches
466,467,Pubill,es ESP,"DF,MF",Levante,18,2003,5.7,1,0,0,11,8,0,15,4,6,0,0,0,24,5,3,62.5,Matches
467,468,Antonio Puertas,es ESP,"MF,FW",Granada,29,1992,25.1,4,0,0,44,30,9,42,11,20,0,1,0,114,48,74,39.3,Matches
468,469,Riqui Puig,es ESP,MF,Barcelona,21,1999,5.4,0,0,0,9,10,0,1,3,3,0,0,0,42,1,3,25.0,Matches
469,470,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,30,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
470,471,Quini,es ESP,DF,Granada,31,1989,25.6,11,0,0,39,13,1,72,36,34,0,0,0,135,26,34,43.3,Matches
471,472,Dani Raba,es ESP,"MF,FW",Villarreal,25,1995,1.0,1,0,0,4,5,1,10,0,0,0,0,0,5,2,2,50.0,Matches
472,473,Dani Raba,es ESP,"MF,FW",Granada,25,1995,0.3,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,,Matches
473,474,Uroš Račić,rs SRB,MF,Valencia,23,1998,13.4,3,1,1,29,25,1,5,16,18,0,0,0,97,31,28,52.5,Matches
474,475,Nemanja Radoja,rs SRB,MF,Levante,28,1993,13.5,3,0,0,16,13,0,5,22,8,1,1,0,80,18,13,58.1,Matches
475,476,Rafinha,br BRA,MF,Real Sociedad,28,1993,11.7,3,0,0,21,38,0,21,12,27,0,0,0,90,13,15,46.4,Matches
476,477,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17.0,8,0,0,20,14,1,1,18,7,0,0,1,66,27,28,49.1,Matches
477,478,Ivan Rakitić,hr CRO,MF,Sevilla,33,1988,24.2,5,0,0,36,35,0,83,23,22,0,0,0,149,37,30,55.2,Matches
478,479,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,2.7,0,0,0,1,0,0,5,3,2,0,0,0,17,7,6,53.8,Matches
479,480,Sandro Ramírez,es ESP,FW,Getafe,26,1995,16.2,7,0,0,31,45,11,39,2,3,0,0,0,54,14,23,37.8,Matches
480,481,Raúl,es ESP,"FW,DF",Betis,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
481,482,Lluís Recasens,es ESP,DF,Espanyol,19,2002,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,100.0,Matches
482,483,Manolo Reina,es ESP,GK,Mallorca,36,1985,21.0,5,1,0,0,5,0,0,1,0,0,0,1,15,5,1,83.3,Matches
483,484,Karim Rekik,nl NED,DF,Sevilla,26,1994,12.2,2,0,0,16,8,1,6,9,8,0,0,0,65,23,22,51.1,Matches
484,485,Álex Remiro,es ESP,GK,Real Sociedad,26,1995,35.0,1,0,0,0,3,0,0,1,0,0,0,0,51,4,0,100.0,Matches
485,486,Nico Ribaudo,es ESP,"MF,FW",Espanyol,20,2001,12.4,5,1,1,26,36,3,16,7,6,0,0,0,49,9,36,20.0,Matches
486,487,Diego Rico,es ESP,DF,Real Sociedad,28,1993,18.3,4,0,0,16,17,4,57,30,20,0,1,0,111,26,13,66.7,Matches
487,488,Sergio Rico,es ESP,GK,Mallorca,27,1993,14.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,66.7,Matches
488,489,Luis Rioja,es ESP,"MF,FW",Alavés,27,1993,34.6,3,0,0,17,39,12,170,25,15,0,0,0,191,17,27,38.6,Matches
489,490,Rober,es ESP,DF,Levante,26,1995,22.3,5,1,1,35,10,0,6,30,20,0,1,0,150,28,31,47.5,Matches
490,491,Sergi Roberto,es ESP,"MF,DF",Barcelona,29,1992,4.4,1,0,0,1,4,1,9,4,1,0,0,0,25,2,2,50.0,Matches
491,492,Rubén Rochina,es ESP,"MF,FW",Granada,30,1991,8.3,3,0,0,11,16,1,36,6,13,0,0,0,45,6,9,40.0,Matches
492,493,Enzo Roco,cl CHI,DF,Elche,28,1992,28.4,10,0,0,37,7,1,1,28,20,0,2,0,149,61,27,69.3,Matches
493,494,Rodrigo,es ESP,FW,Betis,21,2000,9.8,1,0,0,2,15,1,10,3,7,0,0,0,54,0,8,0.0,Matches
494,495,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,27,1994,4.8,0,0,0,5,7,0,10,7,11,0,0,0,33,10,8,55.6,Matches
495,496,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,34,1987,17.2,4,0,0,37,23,17,10,3,9,1,0,0,47,19,30,38.8,Matches
496,497,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,23,1998,10.5,2,0,0,8,11,1,43,11,11,0,0,0,53,9,15,37.5,Matches
497,498,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,23,1998,4.6,1,0,0,5,6,1,15,5,3,0,0,0,18,3,5,37.5,Matches
498,499,Dani Rodríguez,es ESP,"MF,FW",Mallorca,33,1988,31.5,7,0,0,65,69,3,55,20,31,0,0,0,175,39,59,39.8,Matches
499,500,Guido Rodríguez,ar ARG,MF,Betis,27,1994,28.1,9,1,1,47,50,2,4,31,53,0,0,0,206,33,17,66.0,Matches
500,501,Rodrygo,br BRA,FW,Real Madrid,20,2001,16.9,4,0,0,20,29,13,41,11,14,3,0,0,72,14,25,35.9,Matches
501,502,Leonardo Román,es ESP,GK,Mallorca,21,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
502,503,Iván Romero,es ESP,FW,Sevilla,20,2001,2.0,0,0,0,4,6,1,0,2,2,0,0,0,3,1,10,9.1,Matches
503,504,Unai Ropero,es ESP,MF,Alavés,19,2001,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,Matches
504,505,Rubén,es ESP,DF,Espanyol,20,2001,1.7,0,0,0,4,1,0,9,2,1,0,0,0,4,5,2,71.4,Matches
505,506,Aitor Ruibal,es ESP,"FW,DF",Betis,25,1996,9.5,6,0,0,23,15,1,17,8,15,0,0,0,41,5,14,26.3,Matches
506,507,Isma Ruiz,es ESP,MF,Granada,20,2001,3.1,1,0,0,2,3,1,1,3,1,0,0,0,18,3,6,33.3,Matches
507,508,Víctor Ruiz,es ESP,DF,Betis,32,1989,15.8,2,0,0,12,2,2,0,29,9,0,0,0,96,46,29,61.3,Matches
508,509,Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,32.0,2,0,0,0,3,0,0,1,0,0,0,0,37,11,0,100.0,Matches
509,510,Franco Russo,ar ARG,DF,Mallorca,26,1994,16.3,7,2,2,26,11,1,1,27,10,0,2,1,82,29,33,46.8,Matches
510,511,Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
511,512,Youssouf Sabaly,sn SEN,DF,Betis,28,1993,8.8,1,0,0,5,9,1,17,13,10,0,0,0,37,10,9,52.6,Matches
512,513,Salvi,es ESP,"MF,FW",Cádiz,30,1991,15.5,3,1,1,9,16,1,65,6,10,0,0,0,78,15,18,45.5,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,24,1997,9.2,3,0,0,26,10,0,0,8,5,0,0,0,46,11,5,68.8,Matches
514,515,Oihan Sancet,es ESP,FW,Athletic Club,21,2000,15.8,2,0,0,20,27,5,10,5,7,0,0,0,48,17,31,35.4,Matches
515,516,Antonio Sánchez,es ESP,"MF,FW",Mallorca,24,1997,18.0,3,1,0,40,27,3,16,32,24,0,0,0,148,11,10,52.4,Matches
516,517,Germán Sánchez,es ESP,DF,Granada,34,1986,25.5,11,1,1,23,25,1,1,28,19,0,1,0,114,62,45,57.9,Matches
517,518,Juan Sánchez,es ESP,,Sevilla,17,2003,0.1,1,0,0,1,0,0,0,0,0,,,0,,,,,Matches
518,519,Manuel Sánchez,es ESP,DF,Osasuna,20,2000,25.1,6,0,0,32,16,0,70,18,34,0,1,0,132,9,36,20.0,Matches
519,520,Oier Sanjurjo,es ESP,MF,Osasuna,35,1986,8.4,3,0,0,17,6,2,11,1,6,0,0,0,54,21,16,56.8,Matches
520,521,Jesús Santiago,es ESP,MF,Valencia,17,2004,0.9,0,0,0,1,1,0,0,0,2,0,0,0,9,0,0,,Matches
521,522,Sergio Santos,es ESP,DF,Real Madrid,20,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
522,523,Alvaro Sanz,es ESP,MF,Barcelona,20,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
523,524,Marcelo Saracchi,uy URU,DF,Levante,23,1998,2.1,2,0,0,3,0,0,7,4,5,0,0,0,15,1,1,50.0,Matches
524,525,Joan Sastre Vanrell,es ESP,DF,Mallorca,24,1997,2.9,1,0,0,3,6,0,6,2,3,0,1,0,10,4,3,57.1,Matches
525,526,Esteban Saveljich,me MNE,DF,Rayo Vallecano,30,1991,18.9,4,0,0,23,2,3,1,16,11,0,1,0,56,56,36,60.9,Matches
526,527,Stefan Savić,me MNE,DF,Atlético Madrid,30,1991,27.1,12,0,0,30,22,3,1,37,20,0,0,1,119,71,52,57.7,Matches
527,528,Valentino Scotta,es ESP,DF,Sevilla,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
528,529,Aleksandar Sedlar,rs SRB,"DF,MF",Mallorca,29,1991,4.5,5,1,1,9,6,0,0,5,3,0,0,0,22,8,5,61.5,Matches
529,530,Javier Serrano,es ESP,MF,Atlético Madrid,18,2003,0.8,1,1,0,4,1,0,0,3,1,0,0,0,4,4,1,80.0,Matches
530,531,Nicolás Serrano,es ESP,"MF,FW",Athletic Club,18,2003,3.5,0,0,0,8,6,1,22,2,6,0,0,0,26,1,8,11.1,Matches
531,532,Salva Sevilla,es ESP,MF,Mallorca,37,1984,16.7,2,0,0,15,9,0,54,14,12,0,0,0,114,2,6,25.0,Matches
532,533,David Silva,es ESP,MF,Real Sociedad,35,1986,19.1,4,1,0,23,25,3,30,7,17,2,1,0,91,15,11,57.7,Matches
533,534,Jonathan Silva,ar ARG,"DF,FW",Getafe,27,1994,2.5,4,0,0,10,5,0,10,3,8,0,0,0,17,1,2,33.3,Matches
534,535,Rui Silva,pt POR,GK,Betis,27,1994,21.8,2,0,0,1,3,0,0,1,0,0,1,0,29,3,0,100.0,Matches
535,536,Giuliano Simeone,ar ARG,MF,Atlético Madrid,18,2002,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,100.0,Matches
536,537,Unai Simón,es ESP,GK,Athletic Club,24,1997,34.0,3,0,0,0,1,0,0,1,0,0,0,1,44,7,1,87.5,Matches
537,538,Antonio Sivera,es ESP,GK,Alavés,24,1996,3.1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
538,539,Rubén Sobrino,es ESP,MF,Valencia,29,1992,0.2,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,100.0,Matches
539,540,Rubén Sobrino,es ESP,"FW,MF",Cádiz,29,1992,20.7,4,0,0,46,33,4,14,21,17,0,0,0,107,38,55,40.9,Matches
540,541,Alex Sola,es ESP,"DF,FW",Real Sociedad,22,1999,0.5,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Matches
541,542,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,29,1992,7.9,5,0,0,23,11,1,49,7,12,0,0,0,65,4,10,28.6,Matches
542,543,Roberto Soldado,es ESP,FW,Levante,36,1985,7.4,7,2,1,9,5,9,1,1,1,0,0,0,8,6,18,25.0,Matches
543,544,Carlos Soler,es ESP,MF,Valencia,24,1997,27.5,4,0,0,21,46,2,147,14,19,0,0,0,138,12,17,41.4,Matches
544,545,Son,es ESP,DF,Levante,27,1994,21.9,5,1,0,21,14,3,45,19,18,1,0,0,146,10,19,34.5,Matches
545,546,David Soria,es ESP,GK,Getafe,28,1993,37.9,4,0,0,1,3,0,0,0,0,0,1,0,45,14,0,100.0,Matches
546,547,Alberto Soro,es ESP,"MF,FW",Granada,22,1999,6.4,0,0,0,5,5,2,15,3,10,0,0,0,37,10,19,34.5,Matches
547,548,Hugo Sotelo,es ESP,FW,Celta Vigo,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
548,549,Damián Suárez,uy URU,DF,Getafe,33,1988,30.1,13,0,0,46,33,1,130,31,47,0,0,0,193,25,29,46.3,Matches
549,550,Denis Suárez,es ESP,MF,Celta Vigo,27,1994,31.3,4,0,0,47,39,1,129,16,29,0,1,0,186,13,21,38.2,Matches
550,551,Luis Suárez,uy URU,FW,Atlético Madrid,34,1987,20.4,7,0,0,20,26,12,6,1,5,2,1,0,42,19,24,44.2,Matches
551,552,Mario Suárez,es ESP,DF,Rayo Vallecano,34,1987,7.9,2,0,0,17,5,0,0,7,4,0,1,0,55,29,13,69.0,Matches
552,553,Suso,es ESP,FW,Sevilla,27,1993,4.3,0,0,0,1,7,2,12,0,3,0,0,0,13,0,2,0.0,Matches
553,554,Mamadou Sylla,sn SEN,"FW,MF",Alavés,27,1994,4.4,1,0,0,8,6,6,11,1,2,0,0,0,5,11,13,45.8,Matches
554,555,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,27,1994,2.8,2,0,0,8,4,2,5,4,1,0,0,0,12,14,8,63.6,Matches
555,556,Alexander Sørloth,no NOR,FW,Real Sociedad,25,1995,19.6,2,0,0,29,14,12,9,4,7,2,0,0,61,51,49,51.0,Matches
556,557,Tachi,es ESP,DF,Alavés,23,1997,2.7,1,0,0,3,4,0,2,1,3,0,0,0,13,4,4,50.0,Matches
