,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
259,260,Christopher Garcia,us USA,"MF,FW",Real Salt Lake,19,2003,0.0,1,4,25.0,21,0,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
260,261,Mender García,co COL,FW,Minnesota Utd,23,1998,5.9,81,112,72.3,1195,313,50,61,82.0,23,30,76.7,5,10,50.0,0,0.3,0.7,-0.3,3,6,5,1,9,Matches
261,262,Chase Gasper,us USA,DF,LA Galaxy,26,1996,9.3,425,528,80.5,6720,2625,216,240,90.0,182,222,82.0,19,41,46.3,0,0.1,0.5,-0.1,2,40,5,1,38,Matches
262,263,Ryan Gauld,sct SCO,"MF,FW",Vancouver,26,1995,24.9,720,996,72.3,12304,4032,349,403,86.6,281,362,77.6,79,174,45.4,5,5.0,5.3,0.0,50,109,50,15,108,Matches
263,264,Dániel Gazdag,hu HUN,MF,Philadelphia,25,1996,32.5,789,1093,72.2,11606,4374,452,544,83.1,241,330,73.0,51,108,47.2,6,5.2,4.9,+0.8,47,105,52,3,138,Matches
264,265,Kieran Gibbs,eng ENG,DF,Inter Miami,32,1989,7.1,301,390,77.2,4547,1537,171,187,91.4,104,132,78.8,17,47,36.2,0,0.2,0.4,-0.2,3,22,5,1,18,Matches
265,266,Carles Gil,es ESP,MF,New England,29,1992,32.3,1765,2302,76.7,33781,11309,737,841,87.6,729,889,82.0,263,467,56.3,9,10.8,12.0,-1.8,116,262,105,24,272,Matches
266,267,José Antonio Martínez Gil,es ESP,DF,FC Dallas,28,1993,29.1,,,,,,,,,,,,,,,0,,,,,,,,,Matches
267,268,Nacho Gil,es ESP,"FW,MF",New England,26,1995,2.2,76,96,79.2,1000,269,47,51,92.2,25,34,73.5,2,4,50.0,0,1.5,1.2,-1.5,5,7,1,1,6,Matches
268,269,Gastón Giménez,py PAR,MF,Chicago Fire,30,1991,18.8,762,929,82.0,14805,4406,331,375,88.3,301,347,86.7,120,171,70.2,2,1.6,2.1,+0.4,21,83,9,3,78,Matches
269,270,Francisco Ginella,uy URU,MF,Los Angeles FC,23,1999,4.9,229,275,83.3,3857,1137,104,114,91.2,89,105,84.8,26,34,76.5,0,0.2,0.4,-0.2,5,30,9,2,28,Matches
270,271,Nicholas Gioacchini,us USA,"FW,MF",Orlando City,21,2000,1.5,36,55,65.5,432,46,22,30,73.3,10,17,58.8,1,1,100.0,0,0.1,0.2,-0.1,1,4,1,0,1,Matches
271,272,Justen Glad,us USA,DF,Real Salt Lake,24,1997,25.6,1107,1288,85.9,23102,9267,333,368,90.5,597,635,94.0,163,261,62.5,0,0.4,0.5,-0.4,3,72,2,0,49,Matches
272,273,Jakob Glesnes,no NOR,DF,Philadelphia,27,1994,34.0,1011,1240,81.5,22645,9794,270,296,91.2,541,619,87.4,192,299,64.2,2,1.6,1.2,+0.4,7,84,12,5,74,Matches
273,274,Chris Gloster,us USA,DF,NYCFC,21,2000,5.3,264,334,79.0,4678,1515,127,139,91.4,105,130,80.8,29,52,55.8,1,1.0,0.8,0.0,10,15,10,8,15,Matches
274,275,Marcus Godinho,ca CAN,DF,Vancouver,24,1997,11.3,364,456,79.8,5820,2114,179,201,89.1,163,198,82.3,16,34,47.1,0,0.3,0.5,-0.3,8,38,13,1,52,Matches
275,276,Aníbal Godoy,pa PAN,MF,Nashville,31,1990,10.5,474,534,88.8,8116,2217,231,250,92.4,187,200,93.5,48,64,75.0,2,0.4,0.5,+1.6,5,40,1,0,28,Matches
276,277,Erik Godoy,ar ARG,DF,Vancouver,28,1993,5.0,199,238,83.6,4014,1575,60,68,88.2,112,120,93.3,26,45,57.8,0,0.0,0.0,0.0,0,18,0,0,9,Matches
277,278,Eulânio Ângelo Chipela Gomes,gw GNB,DF,FC Dallas,27,1994,13.2,556,718,77.4,8464,2365,312,365,85.5,192,233,82.4,32,78,41.0,2,1.6,1.5,+0.4,10,27,10,6,24,Matches
278,279,Yeimar Gómez Andrade,co COL,DF,Seattle,29,1992,25.7,1148,1364,84.2,22261,8416,397,438,90.6,611,674,90.7,128,209,61.2,0,0.2,0.9,-0.2,3,74,2,0,53,Matches
279,280,Jonathan González,mx MEX,"MF,FW",Minnesota Utd,22,1999,2.2,68,91,74.7,1146,277,36,42,85.7,24,29,82.8,7,12,58.3,0,0.1,0.2,-0.1,2,9,0,0,7,Matches
280,281,Omar Gonzalez,us USA,DF,New England,33,1988,8.5,325,385,84.4,6582,2417,95,103,92.2,197,219,90.0,31,53,58.5,0,0.0,0.0,0.0,0,12,0,0,14,Matches
281,282,Samuel Grandsir,fr FRA,"FW,MF",LA Galaxy,25,1996,17.9,548,711,77.1,8028,1562,338,370,91.4,150,194,77.3,37,80,46.3,5,3.9,3.7,+1.1,24,19,23,9,27,Matches
282,283,Tayvon Gray,us USA,DF,NYCFC,19,2002,20.9,868,1084,80.1,13590,4886,456,511,89.2,334,412,81.1,58,109,53.2,1,1.3,1.3,-0.3,10,51,16,7,52,Matches
283,284,Gregore,br BRA,MF,Inter Miami,27,1994,30.0,1459,1693,86.2,25932,8211,668,732,91.3,587,663,88.5,165,213,77.5,2,1.1,1.9,+0.9,24,201,18,1,129,Matches
284,285,Ján Greguš,sk SVK,MF,San Jose,31,1991,18.7,1129,1305,86.5,21421,5388,465,517,89.9,489,534,91.6,154,214,72.0,5,2.4,2.7,+2.6,25,132,14,3,89,Matches
285,286,Julian Gressel,de GER,DF,D.C. United,28,1993,15.3,553,874,63.3,10920,4346,218,273,79.9,233,325,71.7,89,224,39.7,4,3.2,3.8,+0.8,41,49,27,11,69,Matches
286,287,Julian Gressel,de GER,"MF,DF",Vancouver,28,1993,10.8,352,534,65.9,6574,2404,156,186,83.9,140,197,71.1,50,120,41.7,2,1.8,2.7,+0.2,19,34,13,2,44,Matches
287,288,Raúl Gudiño,mx MEX,GK,Atlanta Utd,25,1996,5.5,143,179,79.9,3542,2431,42,42,100.0,60,62,96.8,41,75,54.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
288,289,Sami Guediri,us USA,DF,D.C. United,24,1997,8.9,330,450,73.3,5820,1986,168,183,91.8,118,155,76.1,36,86,41.9,0,0.6,0.8,-0.6,9,24,8,3,24,Matches
289,290,Brian Gutiérrez,us USA,"FW,MF",Chicago Fire,18,2003,18.2,487,648,75.2,7336,2219,291,341,85.3,132,173,76.3,41,75,54.7,5,2.7,2.5,+2.3,25,57,27,6,63,Matches
290,291,Cristián Gutiérrez,cl CHI,DF,Vancouver,24,1997,6.8,300,379,79.2,5461,2201,143,152,94.1,120,139,86.3,35,74,47.3,1,1.1,1.2,-0.1,9,36,12,6,32,Matches
291,292,Diego Gutierrez,us USA,FW,Portland Timbers,22,1999,0.0,3,4,75.0,32,1,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
292,293,Felipe Gutiérrez,cl CHI,MF,Colorado Rapids,31,1990,9.3,435,540,80.6,9438,3087,147,157,93.6,195,220,88.6,89,139,64.0,2,1.3,1.9,+0.7,19,58,9,2,49,Matches
293,294,Andrew Gutman,us USA,DF,Atlanta Utd,25,1996,21.8,816,1043,78.2,13327,4489,413,475,86.9,312,385,81.0,58,119,48.7,1,1.5,2.7,-0.5,14,63,16,7,64,Matches
294,295,Brad Guzan,us USA,GK,Atlanta Utd,37,1984,6.8,204,251,81.3,5461,3950,31,31,100.0,101,105,96.2,72,114,63.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
295,296,Justin Haak,us USA,"MF,DF",NYCFC,20,2001,8.5,315,362,87.0,4796,1281,172,182,94.5,113,129,87.6,18,27,66.7,0,0.4,0.1,-0.4,2,28,1,0,20,Matches
296,297,Luke Haakenson,us USA,"MF,FW",Nashville,24,1997,6.6,128,167,76.6,1888,488,72,83,86.7,43,56,76.8,8,13,61.5,3,1.4,1.0,+1.6,7,12,6,4,7,Matches
297,298,Teenage Hadebe,zw ZIM,DF,Houston Dynamo,26,1995,20.1,1013,1146,88.4,19981,6296,316,332,95.2,599,638,93.9,94,160,58.8,0,1.2,0.5,-1.2,6,51,5,0,36,Matches
298,299,Nick Hagglund,us USA,DF,FC Cincinnati,29,1992,30.2,874,1144,76.4,16817,7924,305,358,85.2,481,574,83.8,83,179,46.4,1,1.3,1.0,-0.3,11,85,7,4,82,Matches
299,300,Marlon Hairston,us USA,DF,Columbus Crew,27,1994,1.7,77,89,86.5,1250,395,36,36,100.0,27,37,73.0,8,10,80.0,0,0.1,0.2,-0.1,2,5,2,2,2,Matches
300,301,Siad Haji,so SOM,"DF,FW",San Jose,22,1999,0.2,10,11,90.9,206,83,3,4,75.0,6,6,100.0,1,1,100.0,0,0.1,0.1,-0.1,2,0,3,1,3,Matches
301,302,Michael Halliday,us USA,"DF,MF",Orlando City,19,2003,0.6,28,34,82.4,434,74,15,16,93.8,13,16,81.3,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
302,303,Ahmed Hamdi,eg EGY,MF,CF Montréal,23,1998,3.7,130,159,81.8,1659,250,93,103,90.3,30,38,78.9,3,6,50.0,1,0.3,0.3,+0.7,2,9,2,0,4,Matches
303,304,Bill Hamid,us USA,GK,D.C. United,31,1990,9.5,177,239,74.1,4889,3309,37,37,100.0,71,73,97.3,67,126,53.2,0,0.0,0.0,0.0,0,2,0,0,0,Matches
304,305,Niko Hansen,dk DEN,"FW,MF",Minnesota Utd,27,1994,1.1,26,35,74.3,324,56,18,19,94.7,7,14,50.0,0,0,,1,0.2,0.2,+0.8,2,1,0,0,1,Matches
305,306,Cameron Harper,us USA,"DF,FW",NY Red Bulls,20,2001,8.5,138,253,54.5,2314,986,61,83,73.5,65,115,56.5,8,32,25.0,2,1.2,1.0,+0.8,9,9,13,6,21,Matches
306,307,Nathan Harriel,us USA,DF,Philadelphia,20,2001,19.6,507,791,64.1,8723,4279,221,285,77.5,222,331,67.1,50,128,39.1,1,0.5,0.8,+0.5,8,36,7,2,56,Matches
307,308,Calvin Harris,eng ENG,"DF,FW",FC Cincinnati,21,2000,2.0,42,48,87.5,565,60,25,31,80.6,13,13,100.0,1,1,100.0,1,0.8,0.7,+0.2,2,0,0,0,1,Matches
308,309,Thomas Hasal,ca CAN,GK,Vancouver,22,1999,16.8,224,369,60.7,7440,5816,29,29,100.0,98,103,95.1,97,237,40.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
309,310,Jacori Hayes,us USA,MF,Minnesota Utd,26,1995,0.8,27,34,79.4,486,193,13,15,86.7,9,10,90.0,4,5,80.0,1,0.0,0.0,+1.0,1,5,0,0,4,Matches
310,311,Héber,br BRA,FW,NYCFC,30,1991,11.2,205,270,75.9,2800,439,130,145,89.7,50,71,70.4,13,27,48.1,0,1.0,1.1,-1.0,6,14,5,0,19,Matches
311,312,Matt Hedges,us USA,DF,FC Dallas,31,1990,24.7,1172,1383,84.7,22995,10021,373,410,91.0,670,730,91.8,120,212,56.6,0,0.6,0.5,-0.6,5,41,2,0,59,Matches
312,313,Chris Hegardt,us USA,"MF,FW",Charlotte,20,2002,0.2,17,24,70.8,238,65,10,12,83.3,3,5,60.0,2,4,50.0,0,0.4,0.3,-0.4,2,3,0,0,1,Matches
313,314,Doneil Henry,ca CAN,DF,Toronto FC,28,1993,1.6,60,75,80.0,1113,434,18,25,72.0,34,37,91.9,7,10,70.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
314,315,Doneil Henry,ca CAN,DF,Los Angeles FC,28,1993,1.5,84,95,88.4,1582,692,28,32,87.5,47,52,90.4,9,11,81.8,0,0.0,0.0,0.0,0,4,0,0,8,Matches
315,316,Fabian Herbers,de GER,"FW,MF",Chicago Fire,28,1993,12.0,352,480,73.3,5537,1377,184,232,79.3,130,158,82.3,24,49,49.0,1,1.3,0.8,-0.3,13,33,13,3,33,Matches
316,317,Felipe Hernandez,us USA,MF,Sporting KC,23,1998,19.8,430,575,74.8,6964,1742,226,260,86.9,153,186,82.3,36,86,41.9,3,2.9,2.5,+0.1,30,48,10,2,30,Matches
317,318,Javier Hernández,mx MEX,FW,LA Galaxy,33,1988,28.7,477,643,74.2,7153,1459,266,332,80.1,145,188,77.1,36,57,63.2,2,2.4,2.5,-0.4,26,38,21,4,48,Matches
318,319,Ronald Hernández,ve VEN,DF,Atlanta Utd,24,1997,8.5,429,520,82.5,6976,2516,228,252,90.5,159,186,85.5,35,57,61.4,0,0.3,0.5,-0.3,5,36,8,1,32,Matches
319,320,Aaron Herrera,us USA,DF,Real Salt Lake,24,1997,25.2,1084,1430,75.8,21971,7699,434,489,88.8,478,571,83.7,167,327,51.1,2,3.0,3.7,-1.0,24,108,38,23,86,Matches
320,321,Héctor Herrera,mx MEX,MF,Houston Dynamo,31,1990,7.6,456,532,85.7,8584,2687,192,207,92.8,192,212,90.6,62,84,73.8,1,0.5,0.7,+0.5,11,66,7,2,55,Matches
321,322,Gonzalo Higuaín,ar ARG,FW,Inter Miami,34,1987,19.4,374,523,71.5,7169,1515,169,205,82.4,131,165,79.4,59,109,54.1,3,3.6,3.1,-0.6,34,15,18,2,36,Matches
322,323,Brendan Hines-Ike,us USA,DF,D.C. United,27,1994,18.7,783,982,79.7,16828,5637,229,259,88.4,402,460,87.4,140,237,59.1,0,0.1,0.2,-0.1,3,53,4,1,43,Matches
323,324,Bongokuhle Hlongwane,za RSA,FW,Minnesota Utd,21,2000,17.8,328,483,67.9,4857,1558,193,232,83.2,95,136,69.9,24,50,48.0,4,3.8,2.0,+0.2,26,34,12,3,37,Matches
324,325,Danny Hoesen,nl NED,FW,Austin,31,1991,4.2,44,64,68.8,697,157,28,37,75.7,9,15,60.0,5,6,83.3,0,0.5,0.1,-0.5,4,5,0,0,1,Matches
325,326,Ryan Hollingshead,us USA,DF,Los Angeles FC,30,1991,21.4,874,1075,81.3,12764,4045,517,592,87.3,310,385,80.5,29,57,50.9,1,1.1,0.9,-0.1,15,58,12,3,58,Matches
326,327,Erik Holt,us USA,DF,Real Salt Lake,25,1996,6.3,213,280,76.1,4197,1513,72,81,88.9,112,139,80.6,26,51,51.0,0,0.1,0.3,-0.1,1,25,3,1,15,Matches
327,328,Jackson Hopkins,us USA,"MF,FW",D.C. United,17,2004,10.0,236,321,73.5,4337,1427,111,128,86.7,85,107,79.4,34,70,48.6,1,1.5,1.7,-0.5,17,28,21,10,26,Matches
328,329,Adrien Hunou,fr FRA,"FW,MF",Minnesota Utd,28,1994,1.4,29,40,72.5,376,63,20,24,83.3,7,13,53.8,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
329,330,Erik Hurtado,us USA,FW,Columbus Crew,31,1990,4.7,67,97,69.1,907,66,45,58,77.6,15,24,62.5,4,4,100.0,0,0.5,0.2,-0.5,6,0,1,0,1,Matches
330,331,Emerson Hyndman,us USA,MF,Atlanta Utd,25,1996,3.2,198,219,90.4,3467,1013,87,93,93.5,93,101,92.1,15,21,71.4,0,0.1,0.2,-0.1,2,21,1,0,17,Matches
331,332,Franco Ibarra,ar ARG,MF,Atlanta Utd,20,2001,10.9,426,514,82.9,7021,2102,195,220,88.6,179,206,86.9,35,51,68.6,1,1.0,0.3,0.0,8,45,2,0,29,Matches
332,333,Sebastien Ibeagha,us USA,DF,Los Angeles FC,30,1992,13.2,474,575,82.4,9109,3255,155,175,88.6,272,307,88.6,46,79,58.2,0,0.0,0.0,0.0,1,20,0,0,23,Matches
333,334,Sunusi Ibrahim,ng NGA,"MF,FW",CF Montréal,19,2002,2.6,47,67,70.1,663,131,31,37,83.8,10,16,62.5,3,8,37.5,0,0.2,0.2,-0.2,4,3,3,1,4,Matches
334,335,James Igbekeme,ng NGA,"FW,MF",Columbus Crew,26,1995,10.0,322,410,78.5,5476,1639,155,174,89.1,130,153,85.0,26,53,49.1,0,0.5,0.9,-0.5,10,33,10,2,33,Matches
335,336,Tega Ikoba,us USA,FW,Portland Timbers,18,2003,0.3,2,4,50.0,58,0,0,1,0.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
336,337,Arnór Ingvi Traustason,is ISL,"FW,MF",New England,28,1993,5.5,142,182,78.0,2064,530,82,92,89.1,51,62,82.3,5,18,27.8,0,1.0,1.2,-1.0,10,9,10,5,10,Matches
337,338,Lorenzo Insigne,it ITA,"FW,MF",Toronto FC,30,1991,10.3,490,638,76.8,8411,2447,247,283,87.3,169,209,80.9,58,102,56.9,2,2.5,2.9,-0.5,21,48,21,1,55,Matches
338,339,Nicolas Isimat-Mirin,fr FRA,DF,Sporting KC,30,1991,25.3,1225,1392,88.0,25523,7922,304,341,89.1,767,806,95.2,145,215,67.4,0,0.6,0.3,-0.6,10,62,1,0,35,Matches
339,340,Aljaž Ivačič,si SVN,GK,Portland Timbers,28,1993,32.0,562,872,64.4,16215,12348,110,110,100.0,250,254,98.4,191,491,38.9,0,0.0,0.0,0.0,0,5,0,0,0,Matches
340,341,Stanislav Ivanov,bg BUL,"FW,MF",Chicago Fire,22,1999,9.8,186,250,74.4,2393,695,127,146,87.0,45,64,70.3,6,16,37.5,0,1.6,1.2,-1.6,11,13,11,3,24,Matches
341,342,Robin Jansson,se SWE,DF,Orlando City,30,1991,21.9,886,1026,86.4,18911,8374,265,290,91.4,484,524,92.4,132,192,68.8,1,0.3,0.4,+0.7,3,103,3,1,61,Matches
342,343,Franco Jara,ar ARG,FW,FC Dallas,33,1988,10.1,173,241,71.8,2554,412,101,124,81.5,58,81,71.6,9,13,69.2,1,0.9,0.7,+0.1,11,4,11,1,12,Matches
343,344,Andres Jasson,us USA,"DF,MF",NYCFC,20,2002,5.2,199,246,80.9,2906,727,119,131,90.8,66,89,74.2,10,15,66.7,1,1.1,0.6,-0.1,7,12,2,1,12,Matches
344,345,Corentin Jean,fr FRA,"FW,MF",Inter Miami,26,1995,0.8,23,27,85.2,417,91,6,7,85.7,15,16,93.8,2,2,100.0,1,0.1,0.0,+0.9,2,2,3,1,3,Matches
345,346,Cal Jennings,us USA,"FW,MF",Los Angeles FC,24,1997,0.2,2,5,40.0,10,0,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
346,347,Hector Jiménez,us USA,DF,Austin,33,1988,6.6,408,486,84.0,7323,1938,163,179,91.1,213,245,86.9,32,50,64.0,2,1.4,2.0,+0.6,10,34,14,9,35,Matches
347,348,Jesús Jiménez,es ESP,FW,Toronto FC,28,1993,26.0,478,627,76.2,6517,1146,292,360,81.1,126,162,77.8,27,37,73.0,3,4.1,3.0,-1.1,25,22,24,0,43,Matches
348,349,Sean Johnson,us USA,GK,NYCFC,32,1989,34.0,1034,1312,78.8,25765,16892,182,183,99.5,615,618,99.5,234,499,46.9,0,0.0,0.0,0.0,0,8,1,0,0,Matches
349,350,Alistair Johnston,ca CAN,DF,CF Montréal,23,1998,29.4,1357,1665,81.5,23750,7927,662,717,92.3,546,652,83.7,127,208,61.1,4,3.2,3.6,+0.8,27,111,34,17,84,Matches
350,351,DeJuan Jones,us USA,DF,New England,24,1997,30.4,1584,1914,82.8,25841,8063,785,858,91.5,659,790,83.4,109,167,65.3,5,4.2,4.3,+0.8,42,98,33,22,109,Matches
351,352,Derrick Jones,us USA,MF,Charlotte,24,1997,10.5,403,467,86.3,6879,1466,175,196,89.3,196,218,89.9,24,34,70.6,0,0.1,0.5,-0.1,2,32,2,0,21,Matches
352,353,Joevin Jones,tt TRI,"DF,MF",Inter Miami,30,1991,1.4,78,85,91.8,1392,452,39,40,97.5,31,32,96.9,8,10,80.0,0,0.2,0.1,-0.2,2,4,0,0,5,Matches
353,354,Jony,ar ARG,"FW,MF",Real Salt Lake,27,1994,1.6,24,33,72.7,362,68,14,16,87.5,8,9,88.9,1,3,33.3,0,0.0,0.2,0.0,0,2,1,1,1,Matches
354,355,Juan José Sánchez,co COL,DF,Atlanta Utd,24,1998,16.1,685,824,83.1,12848,4937,240,267,89.9,370,422,87.7,63,106,59.4,0,0.1,0.2,-0.1,2,30,0,0,31,Matches
355,356,Dejan Joveljić,rs SRB,"FW,MF",LA Galaxy,22,1999,11.1,210,277,75.8,2971,541,121,156,77.6,67,76,88.2,12,14,85.7,3,2.9,2.2,+0.1,17,18,10,0,19,Matches
356,357,Kamil Jóźwiak,pl POL,"FW,MF",Charlotte,23,1998,12.8,346,469,73.8,4965,1247,215,246,87.4,103,141,73.0,17,39,43.6,3,2.7,2.6,+0.3,20,20,16,4,33,Matches
357,358,Judson,br BRA,MF,San Jose,28,1993,7.3,367,400,91.8,7017,1836,129,136,94.9,194,205,94.6,41,49,83.7,0,0.1,0.1,-0.1,1,34,0,0,22,Matches
358,359,Anderson Julio,ec ECU,"FW,MF",Real Salt Lake,25,1996,5.8,76,104,73.1,1198,144,39,53,73.6,30,34,88.2,5,7,71.4,1,0.5,0.3,+0.5,9,1,2,0,3,Matches
359,360,Florian Jungwirth,de GER,"DF,MF",Vancouver,33,1989,9.5,355,423,83.9,7024,2434,120,129,93.0,196,218,89.9,35,59,59.3,0,0.0,0.1,0.0,0,13,1,0,19,Matches
360,361,Sam Junqua,us USA,DF,Houston Dynamo,25,1996,5.7,264,318,83.0,4576,1127,120,133,90.2,117,135,86.7,22,38,57.9,1,0.5,0.8,+0.5,3,18,4,1,10,Matches
361,362,Chris Kablan,ch SUI,MF,Real Salt Lake,27,1994,0.3,15,24,62.5,236,92,9,11,81.8,5,10,50.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
362,363,Kristijan Kahlina,hr CRO,GK,Charlotte,29,1992,31.0,874,1188,73.6,23199,17446,209,210,99.5,394,400,98.5,268,570,47.0,0,0.0,0.1,0.0,0,23,2,0,1,Matches
363,364,Brent Kallman,us USA,DF,Minnesota Utd,31,1990,15.5,430,549,78.3,9226,4040,118,140,84.3,240,276,87.0,70,119,58.8,0,0.6,0.5,-0.6,4,30,2,0,36,Matches
364,365,Kei Kamara,sl SLE,FW,CF Montréal,37,1984,17.3,324,460,70.4,4190,592,211,270,78.1,81,123,65.9,12,16,75.0,7,2.6,2.5,+4.4,15,14,6,1,21,Matches
365,366,Ola Kamara,no NOR,"FW,MF",D.C. United,32,1989,16.6,257,370,69.5,4045,750,143,186,76.9,92,124,74.2,14,28,50.0,1,1.2,1.2,-0.2,11,17,6,1,19,Matches
366,367,Bernard Kamungo,tz TAN,FW,FC Dallas,20,2002,0.2,6,10,60.0,57,30,4,5,80.0,1,2,50.0,0,2,0.0,0,0.3,0.5,-0.3,1,0,1,0,1,Matches
367,368,Alec Kann,us USA,GK,FC Cincinnati,31,1990,7.0,109,176,61.9,3848,3133,20,21,95.2,29,30,96.7,60,124,48.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
368,369,Johan Kappelhof,nl NED,DF,Real Salt Lake,31,1990,6.0,232,271,85.6,4832,1802,65,70,92.9,140,151,92.7,25,45,55.6,0,0.1,0.0,-0.1,1,17,0,0,7,Matches
369,370,Wilfrid Kaptoum,cm CMR,MF,New England,25,1996,11.8,447,525,85.1,7382,2031,217,234,92.7,192,225,85.3,27,45,60.0,0,0.1,0.3,-0.1,4,50,2,1,40,Matches
370,371,Ercan Kara,at AUT,FW,Orlando City,26,1996,19.7,176,264,66.7,2149,290,114,149,76.5,44,72,61.1,4,7,57.1,3,1.6,1.8,+1.4,17,4,5,1,13,Matches
371,372,Mark-Anthony Kaye,ca CAN,MF,Toronto FC,27,1994,7.0,295,349,84.5,4684,1316,149,164,90.9,109,132,82.6,24,29,82.8,1,0.3,0.2,+0.7,6,26,5,0,23,Matches
372,373,Mark-Anthony Kaye,ca CAN,MF,Colorado Rapids,27,1994,14.2,498,619,80.5,8875,2617,226,267,84.6,212,246,86.2,50,72,69.4,1,1.7,1.3,-0.7,12,60,13,0,69,Matches
373,374,Kipp Keller,us USA,DF,Austin,21,2000,3.5,222,244,91.0,4175,1493,69,74,93.2,132,136,97.1,19,29,65.5,0,0.0,0.2,0.0,1,8,4,1,9,Matches
374,375,Jon Kempin,us USA,GK,D.C. United,28,1993,2.0,26,46,56.5,748,543,7,7,100.0,10,11,90.9,9,28,32.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
375,376,Deandre Kerr,ca CAN,"MF,FW",Toronto FC,19,2002,14.5,245,327,74.9,3171,633,159,187,85.0,74,104,71.2,3,9,33.3,0,0.9,1.3,-0.9,6,16,10,0,19,Matches
376,377,Henry Kessler,us USA,DF,New England,23,1998,20.5,1067,1183,90.2,21078,7185,315,332,94.9,629,669,94.0,112,159,70.4,0,0.0,0.1,0.0,0,29,0,0,35,Matches
377,378,Nabilai Kibunguchy,us USA,MF,Minnesota Utd,24,1998,2.0,32,42,76.2,602,163,14,18,77.8,15,16,93.8,3,6,50.0,0,0.0,0.0,0.0,0,5,0,0,2,Matches
378,379,Benjamin Kikanovic,us USA,"FW,MF",San Jose,22,2000,15.2,264,367,71.9,3526,874,171,203,84.2,70,112,62.5,11,21,52.4,3,1.5,0.5,+1.5,12,19,4,0,20,Matches
379,380,Patryk Klimala,pl POL,FW,NY Red Bulls,23,1998,18.2,141,276,51.1,2431,620,70,116,60.3,49,87,56.3,14,23,60.9,3,2.4,1.9,+0.6,22,12,10,2,26,Matches
380,381,Sacha Kljestan,us USA,"MF,FW",LA Galaxy,36,1985,4.9,300,358,83.8,4746,1635,158,171,92.4,104,131,79.4,26,34,76.5,2,0.9,1.1,+1.1,10,31,12,2,36,Matches
381,382,Brad Knighton,us USA,GK,New England,36,1985,4.0,77,94,81.9,1914,1452,11,11,100.0,48,48,100.0,18,35,51.4,0,0.0,0.0,0.0,0,2,0,0,0,Matches
382,383,Žan Kolmanič,si SVN,DF,Austin,21,2000,11.9,591,796,74.2,10011,3165,299,320,93.4,247,299,82.6,41,149,27.5,2,1.8,2.1,+0.2,14,39,14,5,37,Matches
383,384,Ismaël Koné,ca CAN,MF,CF Montréal,19,2002,17.6,690,805,85.7,12286,2394,329,374,88.0,263,293,89.8,84,101,83.2,4,2.4,1.2,+1.6,15,62,6,1,55,Matches
384,385,Damir Kreilach,hr CRO,"MF,FW",Real Salt Lake,32,1989,3.3,100,121,82.6,1368,361,57,61,93.4,29,38,76.3,6,11,54.5,0,0.1,0.1,-0.1,2,11,1,0,10,Matches
385,386,Theodore Ku-Dipietro,us USA,"FW,MF",D.C. United,20,2002,2.6,65,90,72.2,967,277,41,47,87.2,18,28,64.3,6,9,66.7,0,0.1,0.0,-0.1,2,7,1,1,4,Matches
386,387,Yuya Kubo,jp JPN,MF,FC Cincinnati,28,1993,15.0,528,644,82.0,9676,3012,224,261,85.8,228,258,88.4,62,89,69.7,1,2.1,1.9,-1.1,20,73,18,7,66,Matches
387,388,Jojea Kwizera,cg CGO,"DF,MF",CF Montréal,23,1999,3.1,157,200,78.5,2314,647,93,99,93.9,55,71,77.5,5,15,33.3,1,0.1,0.3,+0.9,3,5,8,5,13,Matches
388,389,Lassi Lappalainen,fi FIN,"DF,MF",CF Montréal,23,1998,21.4,754,967,78.0,12261,3910,414,469,88.3,269,347,77.5,61,99,61.6,5,3.2,3.1,+1.8,31,43,40,8,85,Matches
389,390,Jesús David Murillo Largacha,co COL,DF,Los Angeles FC,27,1994,26.0,952,1179,80.7,19453,7657,302,340,88.8,522,581,89.8,120,225,53.3,3,1.4,0.4,+1.6,4,68,6,1,59,Matches
390,391,Richie Laryea,ca CAN,DF,Toronto FC,27,1995,9.6,435,480,90.6,6423,1896,243,257,94.6,150,162,92.6,22,27,81.5,3,2.0,1.3,+1.0,13,33,7,0,30,Matches
