,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
0,1,Yunis Abdelhamid,ma MAR,DF,Reims,33,1987,33.1,1906,212,1012,839,84,24,1906,14,18,77.8,28,13,1199,10,Matches
1,2,Salis Abdul Samed,gh GHA,MF,Clermont Foot,21,2000,27.4,1943,39,562,1140,257,15,1943,26,41,63.4,42,30,1477,41,Matches
2,3,Laurent Abergel,fr FRA,MF,Lorient,28,1993,32.8,2020,24,405,1286,358,14,2020,39,61,63.9,52,40,1402,59,Matches
3,4,Charles Abi,fr FRA,FW,Saint-Étienne,21,2000,0.5,12,0,0,5,8,1,12,0,0,,3,0,8,3,Matches
4,5,Matthis Abline,fr FRA,FW,Rennes,18,2003,1.1,18,1,1,5,12,3,18,3,6,50.0,1,3,11,5,Matches
5,6,Mohamed Achi,fr FRA,MF,Nantes,19,2002,0.1,9,0,2,5,2,0,9,0,0,,0,0,8,0,Matches
6,7,Martin Adeline,fr FRA,"MF,FW",Reims,17,2003,3.9,194,8,43,91,64,7,194,6,9,66.7,8,6,98,10,Matches
7,8,Yacine Adli,fr FRA,"MF,FW",Bordeaux,21,2000,25.1,1519,16,265,789,485,45,1519,46,80,57.5,59,47,1045,72,Matches
8,9,Lucien Agoume,fr FRA,MF,Brest,19,2002,20.8,1206,55,352,666,204,30,1206,22,32,68.8,19,17,738,27,Matches
9,10,Nayef Aguerd,ma MAR,DF,Rennes,25,1996,30.4,2471,221,1146,1273,59,34,2471,5,6,83.3,7,4,1847,0,Matches
10,11,Ruben Aguilar,fr FRA,DF,Monaco,28,1993,23.8,1975,77,507,1008,478,27,1975,5,11,45.5,31,5,1185,56,Matches
11,12,Anel Ahmedhodzic,ba BIH,DF,Bordeaux,22,1999,15.0,1006,94,459,494,60,13,1006,1,4,25.0,8,5,667,10,Matches
12,13,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,27,1994,11.2,536,11,83,317,145,17,536,11,23,47.8,21,10,339,31,Matches
13,14,Ludovic Ajorque,re REU,FW,Strasbourg,27,1994,30.4,1219,37,102,645,486,135,1216,14,27,51.9,70,36,935,205,Matches
14,15,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,19,2002,0.6,34,0,3,12,19,3,34,0,1,0.0,5,1,29,4,Matches
15,16,Sofiane Alakouch,ma MAR,"DF,MF",Metz,23,1998,1.8,126,6,31,68,29,0,126,2,4,50.0,6,2,82,3,Matches
16,17,Josué Albert,gf GUF,DF,Clermont Foot,29,1992,0.2,10,2,5,4,1,1,10,0,0,,0,0,6,2,Matches
17,18,Doğan Alemdar,tr TUR,GK,Rennes,18,2002,12.0,418,333,414,4,0,0,418,0,0,,0,0,209,0,Matches
18,19,Mohamed Ali Cho,fr FRA,FW,Angers,17,2004,20.4,569,2,42,225,312,72,569,25,58,43.1,91,32,405,132,Matches
19,20,Jim Allevinah,ga GAB,FW,Clermont Foot,26,1995,16.5,743,8,101,336,321,64,743,32,68,47.1,42,40,584,96,Matches
20,21,Ibrahim Amadou,fr FRA,"DF,MF",Metz,28,1993,9.0,517,45,250,255,16,4,517,6,7,85.7,9,5,362,1,Matches
21,22,Jordan Amavi,fr FRA,DF,Nice,27,1994,4.6,378,11,85,235,63,0,378,5,9,55.6,6,4,232,8,Matches
22,23,Jordan Amavi,fr FRA,"DF,FW",Marseille,27,1994,1.4,100,2,24,61,17,1,100,0,2,0.0,2,3,69,2,Matches
23,24,Benjamin André,fr FRA,MF,Lille,30,1990,30.6,2163,101,540,1308,339,35,2163,20,25,80.0,54,26,1365,46,Matches
24,25,Houssem Aouar,fr FRA,"MF,FW",Lyon,23,1998,27.8,1798,14,177,996,659,107,1798,70,129,54.3,72,52,1394,153,Matches
25,26,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,19,2002,12.0,775,4,101,424,267,22,775,15,40,37.5,31,17,529,45,Matches
26,27,Dennis Appiah,fr FRA,DF,Nantes,29,1992,23.3,1240,103,472,573,208,6,1240,14,30,46.7,23,5,676,25,Matches
27,28,Lorenz Assignon,tg TOG,DF,Rennes,21,2000,6.8,455,26,120,185,155,17,455,5,10,50.0,10,6,250,23,Matches
28,29,Youcef Atal,dz ALG,DF,Nice,25,1996,12.7,895,27,219,404,287,30,895,18,39,46.2,19,19,536,50,Matches
29,30,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,24,1997,0.9,26,0,1,16,9,3,26,0,0,,7,3,19,7,Matches
30,31,Karim Azamoum,fr FRA,DF,Troyes,31,1990,4.3,181,14,108,60,15,1,181,1,3,33.3,3,2,111,2,Matches
31,32,Loïc Bade,fr FRA,DF,Rennes,21,2000,10.9,829,84,424,391,18,7,829,4,5,80.0,4,1,611,2,Matches
32,33,Benoît Badiashile,fr FRA,DF,Monaco,20,2001,20.4,1570,147,640,905,30,19,1570,2,4,50.0,7,5,1056,6,Matches
33,34,Youssouph Badji,sn SEN,"FW,MF",Brest,19,2001,1.5,44,0,0,16,28,7,44,0,0,,4,1,35,11,Matches
34,35,Stéphane Bahoken,cm CMR,FW,Angers,29,1992,12.2,350,6,23,182,150,33,350,7,14,50.0,40,17,249,77,Matches
35,36,Dénys Bain,fr FRA,DF,Brest,28,1993,2.0,97,16,46,51,1,1,97,0,0,,0,0,65,0,Matches
36,37,Stefan Bajic,fr FRA,GK,Saint-Étienne,19,2001,5.7,204,167,202,2,0,0,204,0,0,,0,0,68,0,Matches
37,38,Cédric Bakambu,cd COD,FW,Marseille,30,1991,4.0,113,2,8,34,71,28,113,1,2,50.0,10,1,82,29,Matches
38,39,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,18,2002,3.4,196,15,109,89,1,1,196,4,5,80.0,6,2,91,0,Matches
39,40,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,18,2002,0.5,24,1,2,13,9,2,24,1,3,33.3,1,1,14,2,Matches
40,41,Ibrahima Baldé,fr FRA,"FW,MF",Lens,18,2003,0.6,16,0,1,7,8,1,16,0,2,0.0,3,0,10,2,Matches
41,42,Leonardo Balerdi,ar ARG,DF,Marseille,22,1999,10.6,919,79,404,507,11,4,919,11,13,84.6,8,6,677,1,Matches
42,43,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,31,1990,5.1,233,18,81,89,65,6,233,0,1,0.0,10,1,112,6,Matches
43,44,Jonathan Bamba,fr FRA,"MF,FW",Lille,25,1996,27.0,1489,16,187,681,649,78,1489,34,103,33.0,76,57,1054,124,Matches
44,45,Simon Banza,fr FRA,FW,Lens,24,1996,1.4,49,2,3,16,32,5,49,4,6,66.7,2,3,36,7,Matches
45,46,Danilo Barbosa,br BRA,DF,Nice,25,1996,1.0,60,12,32,28,0,0,60,0,0,,4,0,35,0,Matches
46,47,Bradley Barcola,fr FRA,"FW,MF",Lyon,18,2002,2.9,122,5,24,44,58,16,122,2,8,25.0,6,3,66,19,Matches
47,48,Melvin Bard,fr FRA,DF,Nice,20,2000,28.8,2140,86,592,1202,386,14,2140,22,37,59.5,41,17,1286,46,Matches
48,49,Toma Bašić,hr CRO,MF,Bordeaux,24,1996,2.3,117,1,17,61,39,5,117,1,4,25.0,4,0,84,10,Matches
49,50,Amine Bassi,fr FRA,"MF,FW",Metz,23,1997,2.0,144,1,23,77,47,1,144,3,4,75.0,5,3,94,11,Matches
50,51,Paul Baysse,fr FRA,"MF,DF",Bordeaux,33,1988,0.1,6,3,4,3,0,0,6,0,0,,0,0,1,0,Matches
51,52,Youcef Belaïli,dz ALG,"MF,FW",Brest,29,1992,9.2,489,4,42,231,231,31,488,24,49,49.0,21,16,353,42,Matches
52,53,Haris Belkebla,dz ALG,MF,Brest,27,1994,25.7,1208,59,295,754,177,9,1208,30,41,73.2,33,18,736,21,Matches
53,54,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23,1998,25.9,1394,43,269,765,387,42,1394,38,63,60.3,60,33,895,75,Matches
54,55,Jeanöel Belocian,fr FRA,DF,Rennes,16,2005,0.1,10,1,8,2,0,0,10,0,0,,0,0,9,0,Matches
55,56,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,34,1987,3.5,192,1,18,87,93,12,192,7,15,46.7,12,10,147,14,Matches
56,57,Salim Ben Seghir,fr FRA,MF,Marseille,18,2003,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,Matches
57,58,Wissam Ben Yedder,fr FRA,FW,Monaco,30,1990,28.1,932,3,31,332,575,188,924,25,57,43.9,62,45,706,245,Matches
58,59,Darío Benedetto,ar ARG,"FW,MF",Marseille,31,1990,0.6,20,0,0,11,10,4,20,0,2,0.0,1,0,13,2,Matches
59,60,Walter Benítez,ar ARG,GK,Nice,28,1993,37.0,1110,928,1107,3,0,0,1110,0,0,,0,0,427,0,Matches
60,61,Loris Benito,ch SUI,DF,Bordeaux,29,1992,0.7,61,4,27,30,4,0,61,0,0,,1,1,35,0,Matches
61,62,Nabil Bentaleb,dz ALG,MF,Angers,26,1994,16.8,1081,32,285,677,133,10,1081,20,31,64.5,33,9,735,15,Matches
62,63,Patrick Berg,no NOR,MF,Lens,23,1997,3.4,249,13,61,164,28,1,249,0,1,0.0,3,0,157,1,Matches
63,64,Mitchell van Bergen,nl NED,"FW,MF",Reims,21,1999,10.9,320,7,46,108,173,27,320,14,23,60.9,35,7,190,46,Matches
64,65,Valon Berisha,xk KVX,"MF,FW",Reims,28,1993,5.1,235,4,40,111,85,10,235,3,5,60.0,11,7,133,14,Matches
65,66,Paul Bernardoni,fr FRA,GK,Angers,24,1997,13.0,369,324,368,1,0,0,369,0,0,,1,0,106,0,Matches
66,67,Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19.0,640,524,637,3,0,0,640,0,0,,0,0,188,0,Matches
67,68,Juan Bernat,es ESP,"DF,MF",Paris S-G,28,1993,10.6,767,31,195,383,196,21,767,14,23,60.9,7,5,577,41,Matches
68,69,Dimitry Bertaud,fr FRA,GK,Montpellier,23,1998,9.3,334,301,334,0,0,0,334,0,0,,0,0,128,0,Matches
69,70,Jason Berthomier,fr FRA,MF,Clermont Foot,31,1990,19.2,1550,22,262,859,446,33,1550,22,31,71.0,38,18,1184,70,Matches
70,71,Giulian Biancone,fr FRA,"DF,MF",Troyes,21,2000,25.5,1582,108,633,649,319,38,1582,12,27,44.4,30,10,908,46,Matches
71,72,El Bilal Touré,ml MLI,FW,Reims,19,2001,13.3,486,20,71,224,194,47,485,8,19,42.1,31,13,332,66,Matches
72,73,Jean-Claude Billong,cm CMR,DF,Clermont Foot,27,1993,10.9,577,60,320,239,18,10,577,2,3,66.7,4,1,380,1,Matches
73,74,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,18,2002,0.1,11,0,3,5,4,0,11,0,1,0.0,0,0,8,2,Matches
74,75,Marco Bizot,nl NED,GK,Brest,30,1991,38.0,1318,1162,1313,4,1,1,1318,0,0,,0,0,449,0,Matches
75,76,Ludovic Blas,fr FRA,"MF,FW",Nantes,23,1997,32.9,1508,16,170,785,589,89,1503,60,148,40.5,96,79,1076,151,Matches
76,77,Myron Boadu,nl NED,FW,Monaco,20,2001,10.7,276,2,16,108,154,64,276,8,16,50.0,46,12,206,71,Matches
77,78,Jérôme Boateng,de GER,DF,Lyon,32,1988,18.0,1282,137,604,649,36,7,1282,2,4,50.0,4,0,904,3,Matches
78,79,Antonin Bobichon,fr FRA,"MF,FW",Angers,25,1995,0.4,21,0,2,14,5,0,21,0,1,0.0,0,1,13,2,Matches
79,80,Quentin Boisgard,fr FRA,"MF,FW",Lorient,24,1997,10.6,522,9,93,233,204,13,522,11,23,47.8,33,20,319,51,Matches
80,81,Charles Boli,fr FRA,"MF,DF",Lens,22,1998,0.4,22,0,2,14,6,1,22,0,0,,0,0,16,2,Matches
81,82,Sven Botman,nl NED,DF,Lille,21,2000,25.0,1770,221,912,833,38,22,1770,5,5,100.0,9,2,1210,0,Matches
82,83,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,26,1994,27.1,1254,51,179,532,569,136,1254,56,121,46.3,114,64,836,179,Matches
83,84,Hicham Boudaoui,dz ALG,MF,Nice,21,1999,18.0,876,26,155,438,294,39,876,22,42,52.4,41,23,594,68,Matches
84,85,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,31,1990,25.0,1782,32,271,996,545,32,1781,55,81,67.9,50,43,1327,112,Matches
85,86,Sofiane Boufal,ma MAR,"FW,MF",Angers,27,1993,25.9,1422,8,82,703,661,104,1419,91,198,46.0,110,75,1089,157,Matches
86,87,Farid Boulaya,dz ALG,"MF,FW",Metz,28,1993,17.0,901,10,120,499,296,18,901,19,32,59.4,25,24,611,61,Matches
87,88,Ismaëlben Boura,fr FRA,DF,Lens,20,2000,1.1,83,7,28,37,18,0,83,0,0,,0,0,55,0,Matches
88,89,Benjamin Bourigeaud,fr FRA,"FW,MF",Rennes,27,1994,35.5,2239,60,266,996,992,92,2239,9,21,42.9,41,20,1521,183,Matches
89,90,Redwan Bourles,fr FRA,"MF,FW",Lorient,18,2003,0.2,7,0,1,1,5,0,7,0,0,,1,1,6,2,Matches
90,91,Domagoj Bradarić,hr CRO,DF,Lille,21,1999,4.6,338,14,95,151,95,2,338,2,5,40.0,5,4,196,12,Matches
91,92,Bilal Brahimi,dz ALG,MF,Nice,21,2000,4.2,214,1,21,79,120,15,214,3,10,30.0,11,10,155,26,Matches
92,93,Bilal Brahimi,dz ALG,FW,Angers,21,2000,3.8,137,0,16,51,71,12,137,11,20,55.0,16,12,112,26,Matches
93,94,Lilian Brassier,fr FRA,DF,Brest,21,1999,25.1,1521,167,762,673,97,22,1521,5,16,31.3,20,4,933,13,Matches
94,95,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,35,1985,2.5,109,3,17,45,47,15,107,1,4,25.0,9,2,71,24,Matches
95,96,Dylan Bronn,tn TUN,DF,Metz,26,1995,28.3,1422,132,729,653,55,14,1422,6,8,75.0,9,5,851,1,Matches
96,97,Osman Bukari,gh GHA,"FW,MF",Nantes,22,1998,11.2,434,7,57,146,243,43,434,21,46,45.7,32,21,276,72,Matches
97,98,Maxime Busi,be BEL,DF,Reims,21,1999,14.4,850,54,300,334,225,18,850,15,24,62.5,30,9,483,35,Matches
98,99,Oriol Busquets,es ESP,MF,Clermont Foot,22,1999,2.2,143,6,40,84,22,1,143,2,3,66.7,3,3,106,0,Matches
99,100,Marcin Bułka,pl POL,GK,Nice,21,1999,1.0,24,23,24,0,0,0,24,0,0,,0,0,9,0,Matches
100,101,Rémy Cabella,fr FRA,"MF,FW",Montpellier,31,1990,3.5,251,4,34,123,100,12,251,7,11,63.6,3,9,192,33,Matches
101,102,Jimmy Cabot,fr FRA,DF,Angers,27,1994,22.3,1674,47,486,767,455,28,1674,45,107,42.1,60,21,1033,68,Matches
102,103,Anthony Caci,fr FRA,DF,Strasbourg,24,1997,26.6,1876,79,502,949,445,31,1876,23,41,56.1,32,17,1149,43,Matches
103,104,Mathieu Cafaro,fr FRA,"MF,FW",Reims,24,1997,2.1,113,1,20,40,53,6,113,0,3,0.0,4,1,61,10,Matches
104,105,Yannick Cahuzac,fr FRA,MF,Lens,36,1985,6.9,300,13,56,209,37,7,300,1,2,50.0,2,1,192,14,Matches
105,106,Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,17.1,511,466,509,2,0,0,511,0,0,,0,0,110,0,Matches
106,107,Jens Cajuste,se SWE,"MF,FW",Reims,21,1999,4.0,166,7,35,88,45,15,165,9,18,50.0,6,6,103,15,Matches
107,108,Duje Ćaleta-Car,hr CRO,DF,Marseille,24,1996,22.9,1965,160,780,1132,58,17,1965,1,1,100.0,8,1,1578,2,Matches
108,109,Lucas Calodat,fr FRA,DF,Saint-Étienne,19,2002,0.0,2,0,1,1,0,0,2,0,0,,0,0,2,0,Matches
109,110,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,23,1998,34.1,1896,47,445,1070,401,34,1896,35,56,62.5,53,33,1186,55,Matches
110,111,Mamadou Camara,fr FRA,FW,Troyes,20,2001,0.4,16,0,2,6,8,1,16,0,0,,1,1,15,1,Matches
111,112,Eduardo Camavinga,fr FRA,MF,Rennes,18,2002,1.6,88,3,14,59,16,1,88,0,2,0.0,3,1,65,5,Matches
112,113,Fali Candé,gw GNB,DF,Metz,23,1998,10.8,608,33,210,268,135,4,608,7,22,31.8,18,9,324,15,Matches
113,114,Pierrick Capelle,fr FRA,"MF,DF",Angers,34,1987,13.3,733,34,190,374,177,21,733,16,30,53.3,31,18,429,33,Matches
114,115,Maxence Caqueret,fr FRA,MF,Lyon,21,2000,25.9,1841,58,378,1191,296,16,1841,37,58,63.8,50,26,1266,29,Matches
115,116,Irvin Cardona,fr FRA,"FW,MF",Brest,23,1997,14.8,491,21,76,207,217,62,491,12,33,36.4,44,19,332,79,Matches
116,117,Igor Carioca,br BRA,DF,Lorient,24,1996,17.5,927,45,228,404,310,18,927,13,25,52.0,30,11,510,51,Matches
117,118,Moreto Cassamã,gw GNB,MF,Reims,23,1998,8.9,533,18,141,300,96,5,533,10,23,43.5,18,9,368,6,Matches
118,119,Jean-Charles Castelletto,cm CMR,DF,Nantes,26,1995,27.9,1433,124,591,785,64,19,1433,7,8,87.5,6,5,839,3,Matches
119,120,Zeki Çelik,tr TUR,DF,Lille,24,1997,30.0,2062,95,547,1041,491,52,2062,19,38,50.0,31,11,1234,71,Matches
120,121,Fabien Centonze,fr FRA,DF,Metz,25,1996,17.6,1021,70,345,449,239,14,1021,29,56,51.8,36,14,563,31,Matches
121,122,Leonardo César Jardim,br BRA,GK,Lille,26,1995,17.0,,,,,,,,,,,,,,,Matches
122,123,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,16,2005,0.1,8,3,4,4,0,0,8,0,0,,0,0,6,0,Matches
123,124,Nassim Chadli,fr FRA,"MF,DF",Troyes,20,2001,1.1,66,2,15,20,31,3,66,4,8,50.0,11,2,41,10,Matches
124,125,Mehdi Chahiri,ma MAR,DF,Strasbourg,25,1996,0.2,10,0,2,2,6,3,10,0,0,,0,2,4,1,Matches
125,126,Dylan Chambost,fr FRA,"MF,FW",Troyes,23,1997,8.4,554,9,119,325,115,9,554,2,3,66.7,9,4,381,20,Matches
126,127,Brendan Chardonnet,fr FRA,DF,Brest,26,1994,29.8,1595,251,902,652,53,17,1595,1,4,25.0,5,1,934,3,Matches
127,128,Xavier Chavalerin,fr FRA,MF,Troyes,30,1991,30.2,1315,52,340,643,344,40,1315,14,26,53.8,37,14,867,56,Matches
128,129,Xavier Chavalerin,fr FRA,MF,Reims,30,1991,2.4,119,7,35,57,28,5,119,2,2,100.0,1,1,64,3,Matches
129,130,Rayan Cherki,fr FRA,"FW,MF",Lyon,17,2003,4.9,323,1,14,147,165,26,323,17,37,45.9,16,11,247,29,Matches
130,131,Pedro Chirivella,es ESP,MF,Nantes,24,1997,29.3,1917,22,287,1293,346,21,1917,8,16,50.0,14,9,1380,42,Matches
131,132,Joris Chotard,fr FRA,MF,Montpellier,19,2001,32.6,1550,134,594,824,142,15,1550,8,21,38.1,30,5,944,16,Matches
132,133,Alexis Claude-Maurice,fr FRA,MF,Nice,23,1998,2.3,142,1,12,59,71,11,142,3,8,37.5,5,5,95,11,Matches
133,134,Jonathan Clauss,fr FRA,DF,Lens,28,1992,33.8,2194,66,427,819,985,61,2194,29,60,48.3,47,13,1147,130,Matches
134,135,Marcus Coco,fr FRA,"MF,FW",Nantes,25,1996,10.3,482,20,118,197,176,19,482,14,26,53.8,26,23,292,41,Matches
135,136,Abdu Conté,pt POR,DF,Troyes,23,1998,15.0,719,24,261,276,192,14,719,11,19,57.9,21,8,423,38,Matches
136,137,Sébastien Corchia,fr FRA,DF,Nantes,30,1990,14.7,726,40,182,265,284,12,726,9,28,32.1,21,8,325,30,Matches
137,138,Maxwel Cornet,ci CIV,DF,Lyon,24,1996,0.7,44,2,9,23,12,0,44,1,1,100.0,0,1,32,1,Matches
138,139,David Pereira da Costa,pt POR,"MF,FW",Lens,20,2001,16.3,935,7,106,460,380,56,935,24,37,64.9,29,24,744,78,Matches
139,140,Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25.0,965,776,950,15,0,0,965,0,0,,1,1,396,0,Matches
140,141,Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,9.4,294,16,21,134,140,47,294,6,10,60.0,29,9,222,30,Matches
141,142,Nicolas Cozza,fr FRA,DF,Montpellier,22,1999,30.8,1705,162,828,700,202,29,1705,18,33,54.5,48,14,1015,20,Matches
142,143,Enzo Crivelli,fr FRA,"FW,MF",Saint-Étienne,26,1995,1.1,36,1,3,16,17,4,36,2,4,50.0,3,1,24,9,Matches
143,144,Wylan Cyprien,fr FRA,MF,Nantes,26,1995,16.6,1061,22,195,642,241,12,1061,15,21,71.4,15,17,707,30,Matches
144,145,Lucas Da Cunha,fr FRA,MF,Nice,20,2001,4.4,214,4,19,97,101,14,214,9,15,60.0,15,5,134,12,Matches
145,146,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,9.3,428,6,60,200,173,25,428,19,40,47.5,17,24,309,48,Matches
146,147,Damien Da Silva,fr FRA,DF,Lyon,33,1988,12.5,1027,107,476,516,37,17,1027,1,2,50.0,6,0,758,1,Matches
147,148,Colin Dagba,fr FRA,DF,Paris S-G,22,1998,1.8,153,4,16,77,60,5,153,2,4,50.0,1,3,123,4,Matches
148,149,Flavius Daniliuc,at AUT,DF,Nice,20,2001,14.4,1013,73,426,517,83,10,1013,6,10,60.0,13,2,616,11,Matches
149,150,Kevin Danso,at AUT,DF,Lens,22,1998,31.0,2170,228,1015,1131,40,17,2170,8,10,80.0,15,4,1434,0,Matches
150,151,Dante,br BRA,DF,Nice,37,1983,31.9,2681,249,1163,1475,53,24,2681,6,7,85.7,13,1,2016,0,Matches
151,152,Jonathan David,ca CAN,FW,Lille,21,2000,31.2,960,21,90,431,447,138,957,26,54,48.1,95,36,693,176,Matches
152,153,Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,8.7,325,3,38,69,227,46,325,21,37,56.8,17,21,245,44,Matches
153,154,Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,0.3,21,0,1,14,7,1,21,2,3,66.7,1,1,15,1,Matches
154,155,Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,10.8,591,3,62,275,264,25,591,20,43,46.5,48,23,403,58,Matches
155,156,Thomas Delaine,fr FRA,DF,Metz,29,1992,25.7,1418,53,384,637,422,27,1418,23,51,45.1,58,17,836,80,Matches
156,157,Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,2.9,110,2,21,48,41,7,110,3,3,100.0,7,3,63,10,Matches
157,158,Andy Delort,dz ALG,FW,Nice,29,1991,27.2,974,18,56,379,551,132,971,18,46,39.1,67,24,740,188,Matches
158,159,Andy Delort,dz ALG,FW,Montpellier,29,1991,3.0,134,4,9,58,67,18,134,1,1,100.0,10,2,100,16,Matches
159,160,Moussa Dembélé,fr FRA,FW,Lyon,25,1996,24.5,746,35,64,290,394,148,741,25,42,59.5,94,44,523,159,Matches
160,161,Jason Denayer,be BEL,DF,Lyon,26,1995,11.1,843,104,453,383,9,6,843,2,2,100.0,3,1,629,1,Matches
161,162,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,14.5,440,382,439,1,0,0,440,0,0,,0,0,181,0,Matches
162,163,Ángel Di María,ar ARG,FW,Paris S-G,33,1988,18.3,1376,11,103,545,746,83,1376,31,61,50.8,46,16,1120,134,Matches
163,164,Yadaly Diaby,fr FRA,"FW,MF",Clermont Foot,20,2000,0.7,30,1,4,14,13,5,30,1,3,33.3,2,1,20,4,Matches
164,165,Ibrahim Diakité,gn GUI,MF,Reims,17,2003,0.0,3,0,2,1,0,0,3,0,0,,0,0,1,0,Matches
165,166,Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,9.7,789,51,236,414,148,7,789,19,26,73.1,13,6,580,10,Matches
166,167,Habib Diallo,sn SEN,FW,Strasbourg,26,1995,17.1,566,25,51,240,280,87,564,17,33,51.5,69,24,433,123,Matches
167,168,Mouhamadou Diarra,sn SEN,MF,Strasbourg,17,2004,1.2,68,0,2,56,10,0,68,1,1,100.0,0,2,48,1,Matches
168,169,Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,5.8,271,1,26,121,134,24,271,15,31,48.4,12,11,185,40,Matches
169,170,Krepin Diatta,sn SEN,"MF,DF",Monaco,22,1999,3.2,138,2,13,61,66,13,138,6,7,85.7,9,3,98,15,Matches
170,171,Bamba Dieng,sn SEN,FW,Marseille,21,2000,10.8,311,7,32,110,171,66,310,5,17,29.4,25,13,228,75,Matches
171,172,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,0.4,23,0,4,10,9,4,23,1,3,33.3,3,1,11,2,Matches
172,173,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,19.2,790,6,63,371,371,43,790,46,71,64.8,38,24,554,87,Matches
173,174,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,3.5,254,3,45,169,41,3,254,6,10,60.0,7,6,211,7,Matches
174,175,Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,12.0,635,8,84,324,234,24,635,11,14,78.6,15,16,452,70,Matches
175,176,Sinaly Diomande,ci CIV,DF,Lyon,20,2001,6.4,538,55,251,275,13,5,538,1,2,50.0,5,0,417,0,Matches
176,177,Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,21.6,1237,8,114,535,606,83,1237,46,83,55.4,71,34,883,153,Matches
177,178,Andy Diouf,fr FRA,MF,Rennes,18,2003,0.2,13,0,6,6,2,1,13,0,0,,1,1,7,1,Matches
178,179,Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,0.3,35,0,11,24,1,0,35,0,0,,1,0,26,1,Matches
179,180,Axel Disasi,fr FRA,DF,Monaco,23,1998,30.2,2005,199,852,1110,56,32,2005,9,10,90.0,8,5,1371,4,Matches
180,181,Tiago Djaló,pt POR,DF,Lille,21,2000,25.9,1757,145,750,869,160,22,1757,14,20,70.0,28,9,1117,14,Matches
181,182,Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,29.9,1943,176,783,1044,133,25,1943,7,16,43.8,17,7,1243,3,Matches
182,183,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,0.6,39,2,16,16,7,0,39,0,0,,1,1,18,0,Matches
183,184,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,23.5,790,652,787,3,0,0,790,0,0,,1,0,310,0,Matches
184,185,Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,5.2,250,2,28,96,138,19,250,36,52,69.2,28,19,191,22,Matches
185,186,Kasper Dolberg,dk DEN,FW,Nice,23,1997,16.6,418,19,40,179,205,56,416,11,21,52.4,53,18,304,87,Matches
186,187,Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,2.6,122,0,17,44,62,10,122,2,6,33.3,5,2,85,12,Matches
187,188,Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,4.1,154,2,16,52,87,17,154,7,18,38.9,10,7,114,34,Matches
188,189,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17.0,499,428,498,1,0,0,499,1,1,100.0,0,0,223,0,Matches
189,190,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,22.3,844,13,111,321,425,84,844,39,74,52.7,70,41,627,129,Matches
190,191,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,11,0,1,10,0,0,11,0,0,,0,0,6,0,Matches
