,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
273,274,Fransérgio,br BRA,MF,Bordeaux,30,1990,26,1258,48,36.8,14.0,14,75,6,12,17,8,0.69,17,47,-30,-2.15,-1.77,17.7,32.4,-14.7,-1.05,-0.69,Matches
274,275,Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,36,2929,81,85.6,32.5,35,83,13,1,8,0,0.97,40,48,-8,-0.25,+0.30,42.5,47.1,-4.6,-0.14,+0.06,Matches
275,276,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31,2790,90,81.6,31.0,31,90,31,0,,0,1.03,29,45,-16,-0.52,-0.52,34.1,46.9,-12.7,-0.41,-0.52,Matches
276,277,Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,35,2385,68,69.7,26.5,28,80,10,7,21,0,1.60,39,30,+9,+0.34,-0.36,41.8,34.4,+7.4,+0.28,-0.10,Matches
277,278,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,26,1641,63,48.0,18.2,18,83,9,8,18,3,2.08,37,19,+18,+0.99,-0.83,38.2,22.9,+15.2,+0.84,-0.48,Matches
278,279,Ignatius Ganago,cm CMR,FW,Lens,22,1999,28,1024,37,29.9,11.4,11,67,0,17,17,3,1.64,15,16,-1,-0.09,-0.65,17.6,15.7,+1.9,+0.17,-0.08,Matches
279,280,Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,1,2,2,0.1,0.0,0,,0,1,2,1,3.00,0,0,0,0.00,-1.42,0.0,0.1,-0.1,-2.85,-3.94,Matches
280,281,Nathan Gassama,fr FRA,DF,Troyes,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
281,282,Johan Gastien,fr FRA,MF,Clermont Foot,33,1988,32,2746,86,80.3,30.5,32,86,26,0,,0,1.03,31,48,-17,-0.56,+1.31,44.7,46.9,-2.2,-0.07,+1.24,Matches
282,283,Valère Germain,fr FRA,FW,Montpellier,31,1990,34,1970,58,57.6,21.9,22,77,6,12,23,0,1.15,26,35,-9,-0.41,-0.22,26.1,35.7,-9.6,-0.44,+0.10,Matches
283,284,Gerson,br BRA,"MF,FW",Marseille,24,1997,35,2544,73,74.4,28.3,29,84,16,6,18,1,1.86,46,33,+13,+0.46,-0.77,46.4,28.2,+18.1,+0.64,+0.24,Matches
284,285,Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,22,544,25,15.9,6.0,4,57,0,18,18,6,1.41,9,13,-4,-0.66,-1.01,8.2,11.0,-2.8,-0.47,-0.38,Matches
285,286,Ismaël Gharbi,es ESP,FW,Paris S-G,17,2004,1,2,2,0.1,0.0,0,,0,1,2,5,1.00,0,0,0,0.00,-1.42,0.2,0.0,+0.2,+10.11,+9.03,Matches
286,287,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,1,1,1,0.0,0.0,0,,0,1,1,0,0.00,0,1,-1,-90.00,-89.11,0.1,0.1,0.0,+3.85,+4.35,Matches
287,288,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,28,497,18,14.5,5.5,3,56,0,25,13,5,1.11,9,12,-3,-0.54,-0.27,8.4,10.0,-1.6,-0.28,+0.24,Matches
288,289,Jimmy Giraudon,fr FRA,DF,Troyes,29,1992,19,1619,85,47.3,18.0,18,88,16,1,27,2,0.89,17,26,-9,-0.50,-0.15,19.3,26.7,-7.4,-0.41,-0.18,Matches
289,290,Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,36,3146,87,92.0,35.0,36,87,32,0,,0,1.42,51,44,+7,+0.20,+0.20,46.2,49.9,-3.7,-0.11,+0.54,Matches
290,291,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,27,1502,56,43.9,16.7,17,71,2,10,29,1,1.93,30,14,+16,+0.96,+0.54,30.6,17.3,+13.4,+0.80,+0.44,Matches
291,292,Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,24,954,40,27.9,10.6,12,61,0,12,18,13,1.63,17,13,+4,+0.38,+0.52,15.3,12.9,+2.3,+0.22,-0.07,Matches
292,293,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25,2250,90,65.8,25.0,25,90,25,0,,1,1.88,53,25,+28,+1.12,+0.04,46.9,30.3,+16.7,+0.67,+0.23,Matches
293,294,Vagner Gonçalves,cv CPV,FW,Metz,25,1996,3,86,29,2.5,1.0,0,,0,3,29,1,0.67,0,0,0,0.00,+0.92,0.6,1.0,-0.4,-0.42,+0.53,Matches
294,295,Álvaro González,es ESP,DF,Marseille,31,1990,6,451,75,13.2,5.0,5,90,5,1,1,16,1.83,7,4,+3,+0.60,-0.07,7.6,5.1,+2.5,+0.50,-0.09,Matches
295,296,Amine Gouiri,fr FRA,"FW,MF",Nice,21,2000,38,2754,72,80.5,30.6,32,82,16,6,23,0,1.76,43,31,+12,+0.39,-0.15,49.7,37.2,+12.5,+0.41,+0.45,Matches
296,297,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,31,1804,58,52.7,20.0,20,78,8,11,23,5,1.00,26,43,-17,-0.85,+0.15,23.1,32.2,-9.1,-0.46,+0.10,Matches
297,298,Jonathan Gradit,fr FRA,DF,Lens,28,1992,35,3067,88,89.7,34.1,35,88,29,0,,0,1.63,56,42,+14,+0.41,+0.41,51.4,44.2,+7.2,+0.21,-0.14,Matches
298,299,Andrew Gravillon,gp GLP,DF,Reims,23,1998,26,2135,82,62.4,23.7,24,87,18,2,23,0,1.31,26,26,0,0.00,+0.07,25.4,31.3,-5.9,-0.25,+0.07,Matches
299,300,Adrian Grbić,at AUT,"FW,MF",Lorient,24,1996,16,518,32,15.1,5.8,4,69,0,12,20,1,0.81,5,10,-5,-0.87,-0.16,5.3,10.7,-5.4,-0.95,-0.82,Matches
300,301,Ivo Grbić,hr CRO,GK,Lille,25,1996,21,1890,90,55.3,21.0,21,90,21,0,,11,1.48,28,28,0,0.00,0.00,31.8,25.1,+6.7,+0.32,+0.10,Matches
301,302,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,15,1197,80,35.0,13.3,15,80,12,0,,18,0.73,13,27,-14,-1.05,-0.20,16.1,21.1,-4.9,-0.37,+0.21,Matches
302,303,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,30,1344,45,39.3,14.9,15,72,4,15,18,2,1.50,14,21,-7,-0.47,-0.77,20.8,21.4,-0.6,-0.04,-0.52,Matches
303,304,Noah Guede-Nadje,fr FRA,MF,Angers,17,2003,1,3,3,0.1,0.0,0,,0,1,3,1,0.00,0,0,0,0.00,+0.29,0.0,0.0,0.0,0.00,+0.15,Matches
304,305,Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,38,3152,83,92.2,35.0,35,88,30,3,21,0,1.87,61,36,+25,+0.71,+0.71,59.4,38.2,+21.2,+0.61,+0.32,Matches
305,306,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,3,11,4,0.3,0.1,0,,0,3,4,4,1.00,0,0,0,0.00,+0.32,0.1,0.2,-0.1,-0.72,-0.24,Matches
306,307,Evann Guessand,fr FRA,FW,Nice,20,2001,20,438,22,12.8,4.9,2,71,1,18,17,10,1.40,11,7,+4,+0.82,+0.46,11.6,6.2,+5.5,+1.12,+0.91,Matches
307,308,Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,14,555,40,16.2,6.2,7,62,0,7,17,6,0.71,7,13,-6,-0.97,-0.09,6.8,11.1,-4.2,-0.69,+0.29,Matches
308,309,Pape Gueye,sn SEN,MF,Marseille,22,1999,28,1528,55,44.7,17.0,17,83,9,11,11,5,2.11,31,17,+14,+0.82,+0.30,28.5,19.1,+9.4,+0.55,-0.05,Matches
309,310,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,30,1990,15,1331,89,38.9,14.8,15,89,14,0,,0,0.67,18,38,-20,-1.35,-0.53,20.8,25.2,-4.4,-0.30,+0.52,Matches
310,311,Frederic Guilbert,fr FRA,DF,Strasbourg,26,1994,33,2516,76,73.6,28.0,28,86,19,5,21,0,1.70,47,30,+17,+0.61,+0.61,45.9,34.8,+11.1,+0.40,+0.32,Matches
311,312,Bruno Guimarães,br BRA,MF,Lyon,23,1997,20,1634,82,47.8,18.2,19,84,11,1,45,0,1.55,27,18,+9,+0.50,+0.19,33.5,29.3,+4.2,+0.23,-0.42,Matches
312,313,Sehrou Guirassy,gn GUI,FW,Rennes,25,1996,37,1016,27,29.7,11.3,7,70,0,30,18,1,1.78,31,14,+17,+1.51,+0.57,24.5,14.6,+10.0,+0.88,+0.41,Matches
313,314,Malo Gusto,fr FRA,DF,Lyon,18,2003,30,1884,63,55.1,20.9,21,82,15,9,19,7,1.70,39,29,+10,+0.48,+0.18,44.4,31.3,+13.1,+0.63,+0.39,Matches
314,315,Massadio Haïdara,ml MLI,DF,Lens,28,1992,20,1076,54,31.5,12.0,12,76,5,8,20,6,1.55,16,20,-4,-0.33,-1.03,15.1,15.7,-0.6,-0.05,-0.40,Matches
315,316,Oualid El Hajjam,ma MAR,DF,Troyes,30,1991,19,1072,56,31.3,11.9,12,73,2,7,27,13,1.05,15,19,-4,-0.34,+0.12,14.0,17.6,-3.6,-0.30,+0.02,Matches
316,317,Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,32,2479,77,72.5,27.5,28,87,19,4,14,0,2.28,70,25,+45,+1.63,+0.77,61.5,29.8,+31.7,+1.15,+0.24,Matches
317,318,Redouane Halhal,ma MAR,DF,Montpellier,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
318,319,Mathis Hamdi,fr FRA,DF,Troyes,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
319,320,Pierre-Yves Hamel,fr FRA,"FW,MF",Lorient,27,1994,3,30,10,0.9,0.3,0,,0,3,10,1,1.33,0,1,-1,-3.00,-2.28,0.7,0.6,+0.1,+0.33,+0.58,Matches
320,321,Pierre-Yves Hamel,fr FRA,FW,Clermont Foot,27,1994,17,523,31,15.3,5.8,6,70,2,11,10,5,0.53,0,18,-18,-3.10,-2.69,3.8,13.2,-9.3,-1.61,-1.52,Matches
321,322,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,34,1987,22,886,40,25.9,9.8,7,64,0,15,29,0,0.91,12,15,-3,-0.30,+0.83,15.8,16.4,-0.6,-0.06,+0.61,Matches
322,323,Amine Harit,ma MAR,"FW,MF",Marseille,24,1997,23,1165,51,34.1,12.9,12,78,1,11,21,7,1.83,23,14,+9,+0.70,+0.06,22.0,13.1,+8.8,+0.68,+0.15,Matches
323,324,Henrique,br BRA,DF,Lyon,27,1994,18,1105,61,32.3,12.3,12,81,9,6,23,17,2.11,25,13,+12,+0.98,+0.86,25.5,17.6,+7.9,+0.64,+0.28,Matches
324,325,Luis Henrique,br BRA,"FW,MF",Marseille,19,2001,20,699,35,20.4,7.8,7,72,1,13,15,17,2.00,7,4,+3,+0.39,-0.34,9.5,9.1,+0.4,+0.06,-0.66,Matches
325,326,Christophe Hérelle,mq MTQ,DF,Brest,28,1992,23,1932,84,56.5,21.5,23,84,16,0,,2,1.35,25,31,-6,-0.28,-0.16,26.6,39.2,-12.6,-0.59,-0.41,Matches
326,327,Jérôme Hergault,fr FRA,DF,Lorient,35,1986,8,352,44,10.3,3.9,5,62,1,3,14,27,0.75,3,7,-4,-1.02,-0.32,4.8,5.9,-1.1,-0.29,-0.04,Matches
327,328,Ander Herrera,es ESP,MF,Paris S-G,31,1989,19,1091,57,31.9,12.1,12,82,5,7,15,6,2.63,28,11,+17,+1.40,-0.03,22.6,11.9,+10.7,+0.88,-0.30,Matches
328,329,Franck Honorat,fr FRA,"FW,MF",Brest,24,1996,34,2899,85,84.8,32.2,34,85,21,0,,0,1.24,40,45,-5,-0.16,+0.36,39.7,49.1,-9.3,-0.29,+0.76,Matches
329,330,Fraser Hornby,sct SCO,"FW,MF",Reims,21,1999,8,350,44,10.2,3.9,4,67,0,4,21,5,0.88,0,1,-1,-0.26,-0.26,2.9,4.9,-2.0,-0.51,-0.26,Matches
330,331,Cédric Hountondji,bj BEN,DF,Clermont Foot,27,1994,23,2034,88,59.5,22.6,23,88,22,0,,0,1.00,22,42,-20,-0.88,-0.17,26.6,36.8,-10.2,-0.45,-0.33,Matches
331,332,Suk Hyun-jun,kr KOR,"FW,MF",Troyes,30,1991,9,153,17,4.5,1.7,0,,0,9,17,2,0.78,0,2,-2,-1.18,-0.79,3.0,2.3,+0.6,+0.38,+0.72,Matches
332,333,Mauro Icardi,ar ARG,FW,Paris S-G,28,1993,24,1027,43,30.0,11.4,10,86,6,14,12,5,2.17,26,13,+13,+1.14,-0.40,23.4,13.1,+10.3,+0.91,-0.26,Matches
333,334,Jonathan Iglesias,uy URU,MF,Clermont Foot,32,1988,15,579,39,16.9,6.4,5,81,2,10,18,3,1.00,7,15,-8,-1.24,-0.51,7.9,10.6,-2.7,-0.42,-0.13,Matches
334,335,Juan Ignacio Ramírez,uy URU,FW,Saint-Étienne,24,1997,5,126,25,3.7,1.4,1,65,0,4,15,7,0.60,2,3,-1,-0.71,+0.21,1.7,2.5,-0.8,-0.57,-0.07,Matches
335,336,Danylo Ihnatenko,ua UKR,MF,Bordeaux,24,1997,11,692,63,20.2,7.7,7,90,7,4,16,1,1.00,12,13,-1,-0.13,+1.12,15.2,10.8,+4.4,+0.57,+1.48,Matches
336,337,Jonathan Ikone,fr FRA,"MF,FW",Lille,23,1998,18,1062,59,31.1,11.8,13,75,1,5,17,0,1.39,14,15,-1,-0.08,-0.12,18.6,13.7,+4.9,+0.41,+0.20,Matches
337,338,Luka Ilić,rs SRB,MF,Troyes,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
338,339,Bonke Innocent,ng NGA,MF,Lorient,25,1996,12,874,73,25.6,9.7,11,78,6,1,18,3,1.17,7,11,-4,-0.41,+0.44,10.6,14.0,-3.5,-0.36,-0.14,Matches
339,340,Wilson Isidor,fr FRA,"FW,MF",Monaco,20,2000,4,50,13,1.5,0.6,0,,0,4,13,7,1.50,0,0,0,0.00,-0.67,0.3,0.9,-0.6,-1.04,-1.62,Matches
340,341,Nael Jaby,fr FRA,FW,Clermont Foot,20,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
341,342,Ismail Jakobs,sn SEN,"DF,FW",Monaco,21,1999,28,1203,43,35.2,13.4,10,78,6,18,24,8,1.82,22,13,+9,+0.67,+0.02,23.2,15.2,+8.0,+0.60,+0.07,Matches
342,343,Marin Jakoliš,hr CRO,FW,Angers,24,1996,10,229,23,6.7,2.5,2,65,0,8,13,3,0.70,1,4,-3,-1.18,-0.95,4.5,4.9,-0.4,-0.16,-0.01,Matches
343,344,Adam Jakubech,sk SVK,GK,Lille,24,1997,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
344,345,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,23,1997,10,622,62,18.2,6.9,6,88,4,4,24,18,1.20,12,20,-8,-1.16,-0.16,7.1,14.0,-7.0,-1.01,-0.48,Matches
345,346,Corentin Jean,fr FRA,"FW,MF",Lens,26,1995,17,255,15,7.5,2.8,1,72,0,16,11,10,1.12,7,5,+2,+0.71,+0.36,5.5,3.4,+2.1,+0.74,+0.55,Matches
346,347,Dany Jean,ht HAI,MF,Strasbourg,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
347,348,Danley Jean-Jacques,ht HAI,MF,Metz,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
348,349,Jemerson,br BRA,DF,Metz,28,1992,15,1202,80,35.1,13.4,15,80,10,0,,6,0.53,6,26,-20,-1.50,-0.93,11.7,22.8,-11.1,-0.83,+0.16,Matches
349,350,Moritz Jenz,de GER,DF,Lorient,22,1999,17,1381,81,40.4,15.3,16,86,13,1,1,8,1.06,16,29,-13,-0.85,-0.19,21.1,23.1,-2.0,-0.13,+0.20,Matches
350,351,Lenny Joseph,fr FRA,"FW,MF",Metz,20,2000,8,153,19,4.5,1.7,0,,0,8,19,12,0.50,0,3,-3,-1.76,-0.91,1.2,4.6,-3.4,-2.00,-1.12,Matches
351,352,Kanfory Kaba,fr FRA,DF,Strasbourg,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
352,353,Issa Kaboré,bf BFA,DF,Troyes,20,2001,31,2254,73,65.9,25.0,26,80,15,5,33,1,1.03,27,32,-5,-0.20,+0.65,31.8,33.1,-1.3,-0.05,+0.77,Matches
353,354,Tino Kadewere,zw ZIM,FW,Lyon,25,1996,15,506,34,14.8,5.6,3,80,0,12,22,11,1.33,10,5,+5,+0.89,+0.58,13.6,5.9,+7.7,+1.38,+1.08,Matches
354,355,Gaël Kakuta,cd COD,"MF,FW",Lens,30,1991,29,1673,58,48.9,18.6,20,74,1,9,22,1,1.76,27,22,+5,+0.27,-0.19,26.6,21.3,+5.3,+0.29,+0.11,Matches
355,356,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,19,2002,2,8,4,0.2,0.1,0,,0,2,4,2,3.00,1,0,+1,+11.25,+9.85,0.3,0.2,0.0,+0.55,-0.53,Matches
356,357,Arnaud Kalimuendo,fr FRA,FW,Lens,19,2002,32,2148,67,62.8,23.9,27,75,5,5,26,0,1.72,40,28,+12,+0.50,+0.36,34.2,30.4,+3.9,+0.16,-0.18,Matches
357,358,Ali Kalla,fr FRA,DF,Angers,23,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
358,359,Samuel Kalu,ng NGA,"FW,MF",Bordeaux,23,1997,11,328,30,9.6,3.6,3,46,0,8,24,3,0.82,5,6,-1,-0.27,+0.83,5.1,4.9,+0.2,+0.04,+0.73,Matches
359,360,Boubacar Kamara,fr FRA,"MF,DF",Marseille,21,1999,34,2778,82,81.2,30.9,31,87,26,3,26,2,1.97,53,30,+23,+0.75,+0.46,50.6,31.4,+19.2,+0.62,+0.22,Matches
360,361,Hassane Kamara,ci CIV,"MF,DF",Nice,27,1994,11,544,49,15.9,6.0,7,73,2,4,8,5,2.09,7,4,+3,+0.50,+0.09,10.6,4.3,+6.3,+1.04,+0.86,Matches
361,362,Wabo Kamdem,fr FRA,MF,Clermont Foot,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
362,363,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,32,1989,10,664,66,19.4,7.4,8,77,3,2,25,1,1.00,3,14,-11,-1.49,-0.74,5.6,15.4,-9.8,-1.33,-0.49,Matches
363,364,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,19,2001,5,90,18,2.6,1.0,0,,0,5,18,18,1.40,6,3,+3,+3.00,+2.62,2.3,1.9,+0.3,+0.34,+0.03,Matches
364,365,Eiji Kawashima,jp JPN,GK,Strasbourg,38,1983,1,90,90,2.6,1.0,1,90,1,0,,33,3.00,2,0,+2,+2.00,+1.59,2.8,0.4,+2.4,+2.37,+2.12,Matches
365,366,Ilan Kebbal,dz ALG,"MF,FW",Reims,23,1998,31,1772,57,51.8,19.7,21,69,3,10,31,7,1.32,24,21,+3,+0.15,+0.37,22.8,25.5,-2.7,-0.14,+0.29,Matches
366,367,Thilo Kehrer,de GER,DF,Paris S-G,24,1996,27,1513,56,44.2,16.8,16,84,11,11,15,8,2.56,42,17,+25,+1.49,+0.12,35.4,19.3,+16.1,+0.96,-0.23,Matches
367,368,Habib Keita,ml MLI,"MF,FW",Lyon,19,2002,3,7,2,0.2,0.1,0,,0,3,2,22,1.00,0,2,-2,-25.71,-26.16,0.3,1.4,-1.1,-14.45,-14.93,Matches
368,369,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Clermont Foot,26,1995,23,927,40,27.1,10.3,9,70,0,14,21,3,0.70,10,25,-15,-1.46,-0.88,12.6,18.8,-6.2,-0.60,-0.39,Matches
369,370,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,30,1991,30,2225,74,65.1,24.7,26,81,10,4,27,0,0.97,28,46,-18,-0.73,+0.55,30.7,37.8,-7.1,-0.29,+0.62,Matches
370,371,Presnel Kimpembe,fr FRA,DF,Paris S-G,25,1995,30,2576,86,75.3,28.6,29,88,25,1,16,3,2.17,64,31,+33,+1.15,-1.09,64.7,34.7,+30.0,+1.05,-0.16,Matches
371,372,Thibault Klidje,tg TOG,"MF,FW",Bordeaux,20,2001,5,86,17,2.5,1.0,0,,0,5,17,5,0.40,0,2,-2,-2.09,-1.09,4.1,1.7,+2.5,+2.62,+3.31,Matches
372,373,Justin Kluivert,nl NED,MF,Nice,22,1999,27,1868,69,54.6,20.8,24,75,5,3,25,1,1.70,25,23,+2,+0.10,-0.72,27.6,24.4,+3.2,+0.15,-0.38,Matches
373,374,Samuel Koeberlé,fr FRA,FW,Reims,16,2004,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,+0.03,0.0,0.0,0.0,0.00,+0.28,Matches
374,375,Philippe Koffi,fr FRA,FW,Reims,19,2002,10,375,38,11.0,4.2,3,73,0,7,22,5,1.20,4,4,0,0.00,+0.03,5.0,4.1,+1.0,+0.23,+0.57,Matches
375,376,Rudy Kohon,fr FRA,DF,Troyes,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
376,377,Sead Kolašinac,ba BIH,DF,Marseille,28,1993,14,440,31,12.9,4.9,6,58,0,8,12,3,2.21,9,7,+2,+0.41,-0.29,8.2,4.1,+4.2,+0.85,+0.31,Matches
377,378,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,22,1998,36,2948,82,86.2,32.8,34,86,21,2,16,1,1.53,49,39,+10,+0.31,+0.88,44.3,46.9,-2.6,-0.08,+0.49,Matches
378,379,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,29,1991,30,2565,86,75.0,28.5,30,86,25,0,,3,0.90,33,52,-19,-0.67,+1.02,31.8,44.7,-12.9,-0.45,+0.20,Matches
379,380,Ghislain Konan,ci CIV,DF,Reims,25,1995,28,2418,86,70.7,26.9,28,86,24,0,,1,1.32,28,26,+2,+0.07,+0.34,29.2,34.7,-5.5,-0.21,+0.24,Matches
380,381,Ibrahima Koné,ml MLI,FW,Lorient,22,1999,16,732,46,21.4,8.1,6,83,2,10,24,0,1.19,13,13,0,0.00,+0.94,13.3,12.5,+0.8,+0.10,+0.45,Matches
381,382,Youssouf Koné,ml MLI,DF,Troyes,26,1995,21,980,47,28.7,10.9,11,73,5,10,18,5,1.05,8,18,-10,-0.92,-0.70,11.7,16.2,-4.5,-0.41,-0.14,Matches
382,383,Laurent Koscielny,fr FRA,DF,Bordeaux,35,1985,11,933,85,27.3,10.4,11,85,8,0,,1,0.91,13,22,-9,-0.87,+0.22,10.1,20.2,-10.2,-0.98,-0.50,Matches
383,384,Rominigue Kouamé,ml MLI,MF,Troyes,24,1996,34,2968,87,86.8,33.0,34,87,26,0,,1,1.03,34,46,-12,-0.36,+0.43,38.5,47.0,-8.5,-0.26,+0.43,Matches
384,385,Boubakar Kouyaté,ml MLI,DF,Metz,24,1997,30,2665,89,77.9,29.6,30,89,29,0,,0,0.93,30,49,-19,-0.64,+1.15,26.8,53.0,-26.3,-0.89,+0.21,Matches
385,386,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,24,1997,16,453,28,13.2,5.0,5,59,0,11,15,5,0.56,8,13,-5,-0.99,-0.08,7.6,9.5,-1.9,-0.37,+0.15,Matches
386,387,Filip Krastev,bg BUL,MF,Troyes,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
387,388,Mykola Kukharevych,ua UKR,FW,Troyes,20,2001,2,15,8,0.4,0.2,0,,0,2,8,2,0.50,0,0,0,0.00,+0.42,0.7,0.0,+0.7,+3.92,+4.25,Matches
388,389,Layvin Kurzawa,fr FRA,DF,Paris S-G,28,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
389,390,Enock Kwateng,fr FRA,DF,Bordeaux,24,1997,29,2002,69,58.5,22.2,22,86,17,7,17,3,0.90,34,53,-19,-0.85,+0.42,30.0,43.5,-13.5,-0.61,+0.02,Matches
390,391,Grejohn Kyei,fr FRA,FW,Clermont Foot,25,1995,14,396,28,11.6,4.4,4,67,0,10,13,1,1.00,2,9,-7,-1.59,-0.88,6.2,8.6,-2.4,-0.54,-0.26,Matches
391,392,Ronny Labonne,mq MTQ,MF,Lorient,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
392,393,Gaëtan Laborde,fr FRA,FW,Montpellier,27,1994,4,341,85,10.0,3.8,4,85,2,0,,0,1.00,9,8,+1,+0.26,+0.64,6.1,6.0,+0.1,+0.02,+0.56,Matches
393,394,Gaëtan Laborde,fr FRA,FW,Rennes,27,1994,34,2729,80,79.8,30.3,32,84,16,2,27,0,1.79,65,30,+35,+1.15,+0.24,55.2,35.5,+19.6,+0.65,+0.28,Matches
394,395,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,19,2002,13,907,70,26.5,10.1,11,76,2,2,38,10,1.31,16,19,-3,-0.30,+0.99,10.3,18.5,-8.2,-0.81,-0.27,Matches
395,396,Lenny Lacroix,fr FRA,DF,Metz,18,2003,3,200,67,5.8,2.2,2,78,1,1,45,7,2.33,5,3,+2,+0.90,+1.91,3.4,4.4,-1.0,-0.45,+0.52,Matches
396,397,Alban Lafont,fr FRA,GK,Nantes,22,1999,38,3420,90,100.0,38.0,38,90,38,0,,0,1.45,55,48,+7,+0.18,,50.9,56.5,-5.6,-0.15,,Matches
397,398,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,23,1998,32,2413,75,70.6,26.8,27,84,11,5,29,0,1.00,33,44,-11,-0.41,+1.38,36.8,40.7,-3.9,-0.14,+0.59,Matches
398,399,Didier Lamkel Zé,cm CMR,FW,Metz,24,1996,9,605,67,17.7,6.7,8,74,3,1,12,0,0.89,6,10,-4,-0.60,+0.36,7.2,17.0,-9.8,-1.46,-0.63,Matches
399,400,Julien Laporte,fr FRA,DF,Lorient,27,1993,33,2891,88,84.5,32.1,33,88,31,0,,0,1.06,29,49,-20,-0.62,+0.74,40.2,46.7,-6.5,-0.20,+0.30,Matches
400,401,Yasser Larouci,dz ALG,DF,Troyes,20,2001,12,341,28,10.0,3.8,2,79,0,10,18,4,1.08,5,7,-2,-0.53,-0.12,6.4,6.5,-0.1,-0.03,+0.31,Matches
401,402,Gautier Larsonneur,fr FRA,GK,Brest,24,1997,0,,,0.0,0.0,0,,0,0,,36,1.00,1,1,0,,,,,,,,Matches
402,403,Paul Lasne,fr FRA,MF,Brest,32,1989,15,847,56,24.8,9.4,9,82,4,6,18,5,1.20,13,15,-2,-0.21,0.00,11.6,20.8,-9.2,-0.98,-0.76,Matches
403,404,Armand Lauriente,fr FRA,"FW,MF",Lorient,22,1998,35,2477,71,72.4,27.5,28,81,5,7,28,0,1.00,26,40,-14,-0.51,+0.83,35.7,38.9,-3.2,-0.12,+0.49,Matches
404,405,Théo Le Bris,fr FRA,MF,Lorient,18,2002,4,61,15,1.8,0.7,0,,0,4,15,11,1.00,0,2,-2,-2.95,-2.25,0.5,2.2,-1.7,-2.48,-2.27,Matches
405,406,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,23,1998,32,1446,45,42.3,16.1,16,71,2,16,19,1,1.13,19,21,-2,-0.12,+0.15,20.1,27.2,-7.1,-0.44,-0.06,Matches
406,407,Enzo Le Fée,fr FRA,"MF,FW",Lorient,21,2000,36,2194,61,64.2,24.4,25,79,10,11,20,0,0.92,20,41,-21,-0.86,-0.35,28.7,38.2,-9.5,-0.39,-0.39,Matches
