,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
376,377,Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,735,78,381,352,9,0,735,7,9,77.8,5,0,510,0,Matches
377,378,Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,1669,173,765,784,130,17,1669,3,8,37.5,15,5,1086,9,Matches
378,379,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,482,13,28,262,197,63,482,12,21,57.1,50,32,379,82,Matches
379,380,Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,904,51,307,498,115,23,904,16,20,80.0,31,18,441,9,Matches
380,381,Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,1214,38,221,733,270,58,1214,16,29,55.2,53,29,707,55,Matches
381,382,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,7,0,0,3,4,3,7,0,0,,0,1,5,0,Matches
382,383,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,43,0,5,22,17,4,43,6,12,50.0,5,4,32,10,Matches
383,384,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,2,0,0,1,1,0,2,0,0,,0,1,2,1,Matches
384,385,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,47,41,47,0,0,0,47,0,0,,0,0,21,0,Matches
385,386,Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,606,76,289,274,51,10,606,4,6,66.7,13,6,307,5,Matches
386,387,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,329,5,62,218,56,7,329,9,15,60.0,19,13,225,9,Matches
387,388,David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,2251,74,588,879,807,69,2251,33,67,49.3,44,15,1329,96,Matches
388,389,Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,100,0,10,68,25,3,100,5,5,100.0,2,7,73,12,Matches
389,390,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,15,2,7,7,1,1,15,1,1,100.0,0,0,11,0,Matches
390,391,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,1566,52,194,751,628,109,1566,28,66,42.4,62,33,1161,169,Matches
391,392,Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,1112,35,216,612,298,27,1112,17,37,45.9,63,31,600,61,Matches
392,393,Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,312,4,46,131,139,19,312,6,13,46.2,12,13,224,27,Matches
393,394,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,1145,110,540,563,45,16,1145,4,4,100.0,8,2,755,5,Matches
394,395,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,4,0,3,1,0,0,4,0,0,,0,0,3,0,Matches
395,396,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,413,12,105,185,131,9,413,11,15,73.3,8,5,283,24,Matches
396,397,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,831,26,162,343,338,51,831,16,46,34.8,69,35,517,73,Matches
397,398,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,1732,1185,1659,74,1,1,1731,0,0,,1,0,872,0,Matches
398,399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,339,6,69,199,72,4,339,3,6,50.0,8,3,233,3,Matches
399,400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,19,3,11,7,1,1,19,0,0,,0,0,14,1,Matches
400,401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,495,18,99,310,88,9,495,3,3,100.0,8,7,300,16,Matches
401,402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,3,0,0,0,3,0,3,0,1,0.0,1,0,2,0,Matches
402,403,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,70,2,20,29,21,2,70,1,3,33.3,0,0,40,4,Matches
403,404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,1099,57,266,574,271,22,1099,30,53,56.6,29,17,644,50,Matches
404,405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,485,13,100,270,121,9,485,3,4,75.0,10,8,311,24,Matches
405,406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,608,15,47,212,356,95,608,37,78,47.4,76,24,452,107,Matches
406,407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,808,42,242,350,234,19,808,19,31,61.3,18,16,382,21,Matches
407,408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,263,210,261,2,0,0,263,0,0,,0,0,147,0,Matches
408,409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,805,19,154,430,224,28,805,4,7,57.1,12,11,587,43,Matches
409,410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,55,0,9,32,14,1,55,1,1,100.0,0,2,38,3,Matches
410,411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,680,16,89,272,327,73,680,16,39,41.0,45,17,512,99,Matches
411,412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,926,57,274,502,155,20,926,8,18,44.4,17,5,532,19,Matches
412,413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,1283,7,90,563,659,125,1283,61,116,52.6,53,43,1011,181,Matches
413,414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,1,0,0,1,1,1,1,0,0,,0,0,1,0,Matches
414,415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,7,3,3,1,3,0,7,0,0,,0,0,2,1,Matches
415,416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,58,2,17,23,20,5,58,4,5,80.0,0,0,28,3,Matches
416,417,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,1275,59,343,647,302,31,1275,21,44,47.7,58,13,733,53,Matches
417,418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,351,14,63,123,173,61,351,15,31,48.4,35,20,221,49,Matches
418,419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,128,3,26,67,37,5,128,4,5,80.0,5,1,76,6,Matches
419,420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,421,10,67,162,197,29,421,19,32,59.4,20,14,271,40,Matches
420,421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,666,36,51,327,291,134,664,15,41,36.6,60,21,518,132,Matches
421,422,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,236,6,52,100,87,11,236,0,5,0.0,6,4,114,12,Matches
422,423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,560,15,122,328,118,11,560,11,15,73.3,18,10,310,24,Matches
423,424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,178,30,109,66,3,1,178,0,1,0.0,1,1,81,0,Matches
424,425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,2182,263,968,1085,153,59,2182,23,35,65.7,30,15,1284,18,Matches
425,426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,382,17,107,171,107,9,382,5,8,62.5,7,2,207,19,Matches
426,427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,1858,48,474,926,480,23,1858,2,12,16.7,27,4,1006,47,Matches
427,428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,1389,36,249,698,463,41,1389,30,55,54.5,71,31,795,81,Matches
428,429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,741,14,199,387,163,17,741,5,16,31.3,18,3,469,30,Matches
429,430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,1059,841,1050,9,1,0,1059,1,1,100.0,0,0,646,0,Matches
430,431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,907,800,905,2,0,0,907,0,0,,0,0,379,0,Matches
431,432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,1351,43,233,845,287,24,1351,14,30,46.7,36,19,840,41,Matches
432,433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,331,11,24,153,157,44,330,2,8,25.0,23,12,261,48,Matches
433,434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,Matches
434,435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,919,16,194,511,241,51,919,61,101,60.4,67,49,537,68,Matches
435,436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,423,25,44,206,175,43,423,5,15,33.3,50,25,303,61,Matches
436,437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,11,0,2,4,5,0,11,0,0,,1,3,5,1,Matches
437,438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,32,2,12,15,5,0,32,0,0,,0,0,20,2,Matches
438,439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,118,16,48,46,24,1,118,2,3,66.7,1,1,45,0,Matches
439,440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,852,19,44,382,435,141,849,23,53,43.4,90,47,633,177,Matches
440,441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,1637,137,727,821,106,26,1637,16,24,66.7,24,8,1087,8,Matches
441,442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,237,12,76,118,45,4,237,5,8,62.5,5,5,145,4,Matches
442,443,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,47,41,47,0,0,0,47,0,0,,0,0,28,0,Matches
443,444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,17,0,1,10,6,0,17,0,0,,1,0,12,0,Matches
444,445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,20.2,1202,83,374,662,180,41,1202,10,20,50.0,14,18,663,35,Matches
445,446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,4.1,209,6,34,86,90,19,209,2,7,28.6,7,1,134,26,Matches
446,447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,2058,135,676,991,426,9,2058,36,65,55.4,39,20,955,32,Matches
447,448,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33.0,1556,1137,1543,16,0,0,1556,0,0,,1,0,851,0,Matches
448,449,Borna Sosa,hr CRO,"DF,FW",Stuttgart,23,1998,27.8,1992,72,457,870,705,26,1992,35,50,70.0,40,15,1241,105,Matches
449,450,Djibril Sow,ch SUI,MF,Eint Frankfurt,24,1997,26.8,1504,58,297,955,268,12,1504,12,21,57.1,42,14,911,28,Matches
450,451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,368,28,161,176,41,12,368,1,3,33.3,4,2,191,2,Matches
451,452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,1250,47,249,715,314,29,1250,29,44,65.9,53,21,668,43,Matches
452,453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,900,73,287,423,200,2,900,5,13,38.5,10,10,401,8,Matches
453,454,Josip Stanišić,hr CRO,DF,Bayern Munich,21,2000,7.2,662,22,180,357,129,12,662,5,9,55.6,10,6,439,18,Matches
454,455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,1275,186,725,527,28,13,1275,7,7,100.0,13,3,698,1,Matches
455,456,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29,1991,10.7,543,23,107,277,166,23,543,10,14,71.4,23,6,341,49,Matches
456,457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,779,40,281,408,100,3,779,1,7,14.3,5,2,457,9,Matches
457,458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,1146,34,263,644,247,32,1146,15,28,53.6,26,7,771,56,Matches
458,459,Lars Stindl,de GER,"MF,FW",M'Gladbach,32,1988,18.1,995,16,108,597,293,53,993,9,15,60.0,34,18,737,95,Matches
459,460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,391,2,47,208,142,20,391,8,10,80.0,11,4,251,29,Matches
460,461,Tobias Strobl,de GER,"MF,DF",Augsburg,31,1990,3.6,135,9,49,79,10,3,135,1,1,100.0,7,3,50,2,Matches
461,462,Niklas Süle,de GER,DF,Bayern Munich,25,1995,20.4,1921,182,799,1012,120,23,1921,8,13,61.5,8,4,1432,13,Matches
462,463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,125,0,3,49,75,20,125,3,6,50.0,15,7,101,32,Matches
463,464,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,20,2000,17.1,1172,21,113,558,510,57,1171,18,40,45.0,42,27,823,105,Matches
464,465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,2250,289,1164,1042,59,24,2250,16,21,76.2,19,10,1509,4,Matches
465,466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,1647,194,868,756,35,18,1647,12,13,92.3,16,3,1113,5,Matches
466,467,Niklas Tauer,de GER,"DF,MF",Mainz 05,20,2001,5.4,260,11,108,128,26,5,260,2,2,100.0,5,0,103,4,Matches
467,468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,211,11,50,137,25,2,211,0,1,0.0,0,3,142,5,Matches
468,469,Cedric Teuchert,de GER,"MF,FW",Union Berlin,24,1997,1.2,48,0,14,18,17,4,48,0,2,0.0,5,2,21,2,Matches
469,470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,576,22,81,240,272,26,576,16,29,55.2,53,12,337,61,Matches
470,471,Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,160,1,11,73,76,9,160,4,10,40.0,7,2,111,14,Matches
471,472,Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,382,7,22,178,189,68,382,24,38,63.2,42,26,300,105,Matches
472,473,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,165,3,23,72,71,12,165,3,3,100.0,16,4,130,23,Matches
473,474,Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,62,3,6,31,25,10,62,0,0,,7,0,40,7,Matches
474,475,Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,65,3,12,30,24,5,65,0,5,0.0,6,2,41,9,Matches
475,476,Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,983,43,217,503,286,23,983,38,68,55.9,69,28,585,73,Matches
476,477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,0,0,0,0,0,0,,0,0,1,0,Matches
477,478,Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,633,19,91,414,130,18,633,1,2,50.0,12,3,473,21,Matches
478,479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,388,5,35,160,200,53,388,16,45,35.6,57,11,279,71,Matches
479,480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,310,53,210,97,7,3,310,2,4,50.0,4,1,173,0,Matches
480,481,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,301,27,102,129,72,8,301,2,6,33.3,9,6,144,9,Matches
481,482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,1008,64,294,574,155,26,1008,22,38,57.9,32,18,519,24,Matches
482,483,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,1346,1130,1337,10,0,0,1346,0,0,,0,0,656,0,Matches
483,484,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,1364,86,387,625,378,29,1364,19,26,73.1,29,12,601,36,Matches
484,485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,5,4,5,0,0,0,5,0,0,,0,0,4,0,Matches
485,486,Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,1674,174,844,763,83,19,1674,16,18,88.9,24,7,939,7,Matches
486,487,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,15,0,1,4,10,6,15,0,0,,0,1,15,7,Matches
487,488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,246,195,246,0,0,0,246,0,0,,0,0,145,0,Matches
488,489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,2521,170,1001,1413,127,20,2521,11,16,68.8,16,8,1835,8,Matches
489,490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,96,75,94,2,0,0,96,0,0,,0,0,47,0,Matches
490,491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,1063,12,106,440,530,86,1063,25,62,40.3,71,30,684,149,Matches
491,492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,878,18,133,387,380,71,878,44,95,46.3,75,38,569,90,Matches
492,493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,533,36,165,280,94,11,533,12,25,48.0,26,16,204,8,Matches
493,494,Mickey van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,103,10,56,43,5,0,103,0,1,0.0,3,0,48,1,Matches
494,495,Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,5,0,0,2,3,0,5,1,2,50.0,0,0,4,0,Matches
495,496,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,22,1,2,8,13,3,22,3,4,75.0,1,2,15,3,Matches
496,497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,1347,226,814,529,17,4,1347,1,1,100.0,11,7,719,1,Matches
497,498,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,354,9,42,143,171,44,354,11,21,52.4,18,8,255,49,Matches
498,499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,2380,241,1202,1140,58,0,2380,4,6,66.7,13,4,1697,5,Matches
499,500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,616,34,163,315,144,20,616,17,25,68.0,24,17,360,18,Matches
500,501,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,328,3,57,153,121,21,328,6,15,40.0,24,13,234,43,Matches
501,502,Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,17,0,5,8,6,0,17,1,2,50.0,2,2,15,1,Matches
502,503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,590,16,52,310,232,73,588,7,8,87.5,49,18,446,92,Matches
503,504,Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,65,2,12,18,36,4,65,3,5,60.0,6,2,45,3,Matches
504,505,Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,1805,87,543,794,490,51,1805,19,38,50.0,26,13,912,71,Matches
505,506,Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,1053,60,306,533,226,12,1053,15,28,53.6,26,11,524,15,Matches
506,507,Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,1154,15,155,543,498,65,1154,71,139,51.1,69,47,575,75,Matches
507,508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,500,18,64,277,163,45,500,10,16,62.5,25,20,384,56,Matches
508,509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,9,0,1,6,2,0,9,0,0,,0,0,8,1,Matches
509,510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,207,25,106,98,3,0,207,0,0,,2,0,118,0,Matches
510,511,Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,1126,8,110,566,480,73,1126,55,85,64.7,75,34,795,136,Matches
511,512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,1493,82,424,960,116,11,1493,5,7,71.4,17,14,1054,10,Matches
512,513,Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,175,1,25,84,69,6,175,6,12,50.0,10,3,93,14,Matches
513,514,Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,862,16,193,418,260,54,862,13,31,41.9,16,21,609,75,Matches
514,515,Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,9,0,0,4,6,3,9,0,1,0.0,0,1,9,2,Matches
515,516,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,799,11,85,378,348,70,799,16,33,48.5,35,10,598,115,Matches
516,517,Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,5,1,2,2,1,0,5,0,0,,0,1,5,0,Matches
517,518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,1027,65,459,540,34,6,1027,5,7,71.4,6,5,716,1,Matches
518,519,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,985,58,320,563,117,12,985,29,42,69.0,17,11,648,15,Matches
519,520,Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,334,25,144,133,57,5,334,2,5,40.0,6,6,165,8,Matches
520,521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,1095,889,1072,22,1,1,1095,0,0,,2,0,424,1,Matches
521,522,Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,320,16,44,139,143,34,320,9,21,42.9,42,20,203,41,Matches
522,523,Simon Zoller,de GER,FW,Bochum,30,1991,6.6,198,6,24,94,80,21,198,2,3,66.7,15,1,132,19,Matches
