,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
261,262,Gideon Jung,de GER,DF,Greuther Fürth,26,1994,5,142,28,4.6,1.6,1,90,1,4,13,5,0.40,1,7,-6,-3.80,-2.32,2.0,4.1,-2.1,-1.34,-0.36,Matches
262,263,Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,4,77,19,2.5,0.9,0,,0,4,19,5,1.50,0,2,-2,-2.34,-1.37,0.7,0.9,-0.2,-0.25,+0.38,Matches
263,264,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,19,1195,63,39.1,13.3,14,72,5,5,37,0,1.53,16,20,-4,-0.30,-0.40,26.1,24.1,+1.9,+0.15,0.00,Matches
264,265,Florian Kainz,at AUT,"MF,FW",Köln,28,1992,32,2320,73,75.8,25.8,31,74,2,1,32,0,1.56,33,36,-3,-0.12,-0.85,39.2,42.6,-3.4,-0.13,-0.54,Matches
265,266,Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,15,1221,81,39.9,13.6,13,89,12,2,32,1,1.00,16,21,-5,-0.37,+0.27,23.9,20.7,+3.2,+0.24,+0.99,Matches
266,267,Felix Kalu Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,16,323,20,10.6,3.6,1,58,0,15,18,11,1.06,3,6,-3,-0.84,-0.57,5.6,8.0,-2.4,-0.68,-0.72,Matches
267,268,Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,32,2139,67,69.9,23.8,23,83,9,9,27,1,1.13,35,29,+6,+0.25,+1.23,34.9,34.3,+0.6,+0.02,+0.49,Matches
268,269,Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,27,1899,70,62.1,21.1,25,75,10,2,13,4,1.37,38,23,+15,+0.71,-0.84,43.2,26.5,+16.6,+0.79,+0.09,Matches
269,270,Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1,90,90,2.9,1.0,1,90,1,0,,29,3.00,2,0,+2,+2.00,+2.85,0.8,2.1,-1.3,-1.33,-0.22,Matches
270,271,Atakan Karazor,de GER,MF,Stuttgart,24,1996,24,1898,79,62.0,21.1,23,82,15,1,16,4,1.29,24,35,-11,-0.52,+0.02,29.8,39.3,-9.5,-0.45,-0.26,Matches
271,272,Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,9,277,31,9.1,3.1,3,53,0,6,20,0,0.89,3,11,-8,-2.60,-2.28,2.8,8.9,-6.1,-2.00,-1.81,Matches
272,273,Noah Katterbach,de GER,DF,Köln,20,2001,1,16,16,0.5,0.2,0,,0,1,16,0,0.00,0,1,-1,-5.63,-5.74,0.0,0.5,-0.5,-2.77,-2.79,Matches
273,274,Yannik Keitel,de GER,MF,Freiburg,21,2000,12,504,42,16.5,5.6,5,76,2,7,18,5,1.83,7,8,-1,-0.18,-0.64,8.3,8.6,-0.3,-0.05,-0.21,Matches
274,275,Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,12,1051,88,34.3,11.7,12,88,11,0,,0,0.92,14,19,-5,-0.43,+0.87,12.2,15.3,-3.1,-0.27,+0.54,Matches
275,276,Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,12,840,70,27.5,9.3,10,82,7,2,12,2,1.08,13,21,-8,-0.86,-0.45,13.4,19.1,-5.7,-0.61,-0.36,Matches
276,277,Timo Kern,de GER,MF,Bayern Munich,31,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
277,278,Rani Khedira,de GER,MF,Union Berlin,27,1994,32,2757,86,90.1,30.6,32,86,24,0,,1,1.78,47,36,+11,+0.36,+1.84,47.1,38.0,+9.1,+0.30,-0.28,Matches
278,279,Luca Kilian,de GER,FW,Mainz 05,21,1999,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.15,0.0,0.0,0.0,-1.40,-1.64,Matches
279,280,Luca Kilian,de GER,DF,Köln,21,1999,30,2281,76,74.5,25.3,25,87,21,5,22,2,1.50,39,34,+5,+0.20,+0.43,38.7,40.8,-2.2,-0.09,-0.34,Matches
280,281,Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,28,2474,88,80.8,27.5,28,88,24,0,,0,2.21,80,32,+48,+1.75,-0.10,77.2,33.3,+43.9,+1.60,-0.26,Matches
281,282,Daniel Klein,de GER,GK,Augsburg,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
282,283,Philipp Klement,de GER,MF,Stuttgart,28,1992,6,338,56,11.0,3.8,3,72,0,3,40,3,0.67,7,8,-1,-0.27,+0.30,7.0,8.1,-1.1,-0.30,+0.06,Matches
283,284,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,15,603,40,19.7,6.7,7,67,1,8,17,9,0.80,10,12,-2,-0.30,+0.29,9.1,13.1,-4.1,-0.61,-0.31,Matches
284,285,Niklas Klinger,de GER,GK,Wolfsburg,25,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
285,286,Fabian Klos,de GER,FW,Arminia,33,1987,25,1420,57,46.4,15.8,14,79,3,11,28,1,0.96,11,21,-10,-0.63,+0.24,15.9,33.6,-17.8,-1.13,-0.02,Matches
286,287,Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,23,1648,72,53.9,18.3,17,86,12,6,31,3,1.83,43,19,+24,+1.31,+0.61,37.8,24.4,+13.4,+0.73,-0.04,Matches
287,288,Lukas Klünter,de GER,DF,Hertha BSC,25,1996,5,194,39,6.3,2.2,2,61,1,3,24,5,0.80,0,3,-3,-1.39,-0.42,1.4,3.3,-1.9,-0.87,-0.27,Matches
288,289,Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,5,114,23,3.7,1.3,0,,0,5,23,10,1.80,2,1,+1,+0.79,-0.19,2.2,2.7,-0.5,-0.43,-0.97,Matches
289,290,Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,12,759,63,24.8,8.4,8,82,3,4,26,2,1.08,11,10,+1,+0.12,+0.31,12.0,10.5,+1.5,+0.18,+0.40,Matches
290,291,Robin Knoche,de GER,DF,Union Berlin,29,1992,33,2970,90,97.1,33.0,33,90,33,0,,0,1.73,50,43,+7,+0.21,+1.21,52.7,41.8,+11.0,+0.33,+0.25,Matches
291,292,Matthias Köbbing,de GER,GK,Köln,24,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
292,293,Gregor Kobel,ch SUI,GK,Dortmund,23,1997,29,2565,88,83.8,28.5,29,88,28,0,,0,2.17,73,39,+34,+1.19,+1.37,57.6,42.1,+15.5,+0.55,+0.25,Matches
293,294,Dominik Kohr,de GER,MF,Mainz 05,27,1994,22,1614,73,52.7,17.9,19,79,6,3,38,0,1.50,30,21,+9,+0.50,+0.75,34.2,22.1,+12.0,+0.67,+0.91,Matches
294,295,Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,27,2183,81,71.3,24.3,26,83,12,1,30,1,1.44,43,40,+3,+0.12,+1.15,45.0,42.3,+2.7,+0.11,+0.26,Matches
295,296,Nils-Jonathan Körber,de GER,GK,Hertha BSC,24,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
296,297,Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,27,1793,66,58.6,19.9,20,86,16,7,12,2,2.00,43,24,+19,+0.95,-0.04,37.5,31.5,+6.0,+0.30,-0.61,Matches
297,298,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,31,2522,81,82.4,28.0,28,86,23,3,35,0,1.19,39,42,-3,-0.11,+0.06,40.1,44.9,-4.8,-0.17,-0.28,Matches
298,299,Tomáš Koubek,cz CZE,GK,Augsburg,28,1992,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches
299,300,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,32,2707,85,88.5,30.1,30,89,25,2,26,0,1.25,47,56,-9,-0.30,-2.08,52.1,53.1,-1.0,-0.03,-1.52,Matches
300,301,Christoph Kramer,de GER,MF,M'Gladbach,30,1991,18,748,42,24.4,8.3,7,78,4,11,19,6,1.56,9,17,-8,-0.96,-1.00,15.2,20.5,-5.4,-0.64,-0.90,Matches
301,302,Florian Krüger,de GER,"FW,MF",Arminia,22,1999,27,1129,42,36.9,12.5,12,74,2,15,16,2,0.93,13,19,-6,-0.48,+0.45,12.7,25.9,-13.2,-1.07,+0.08,Matches
302,303,Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,14,1128,81,36.9,12.5,14,81,5,0,,0,1.50,25,20,+5,+0.40,+1.14,21.9,18.3,+3.7,+0.29,+0.53,Matches
303,304,Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,16,1270,79,41.5,14.1,16,79,3,0,,2,1.94,22,14,+8,+0.57,+0.67,22.8,15.7,+7.1,+0.50,+0.30,Matches
304,305,Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,29,2327,80,76.0,25.9,27,85,13,2,22,1,1.69,45,34,+11,+0.43,+0.30,42.6,38.9,+3.7,+0.14,+0.09,Matches
305,306,Fabian Kunze,de GER,MF,Arminia,23,1998,22,1260,57,41.2,14.0,13,80,8,9,24,6,1.09,8,18,-10,-0.71,+0.09,12.4,26.3,-13.9,-0.99,+0.22,Matches
306,307,Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,29,2491,86,81.4,27.7,29,86,23,0,,0,1.10,32,47,-15,-0.54,-1.17,40.5,42.0,-1.4,-0.05,-0.06,Matches
307,308,Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,26,1240,48,40.5,13.8,15,67,1,11,21,3,1.81,38,20,+18,+1.31,+0.47,27.5,19.8,+7.7,+0.56,-0.33,Matches
308,309,Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,21,1471,70,48.1,16.3,19,76,7,2,12,2,1.33,26,30,-4,-0.24,-0.07,30.1,31.4,-1.3,-0.08,-0.22,Matches
309,310,Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13,1168,90,38.2,13.0,13,90,12,0,,13,1.38,15,21,-6,-0.46,-0.08,17.2,24.7,-7.5,-0.58,-0.32,Matches
310,311,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,15,517,34,16.9,5.7,5,63,0,10,20,9,1.00,4,9,-5,-0.87,-0.91,4.7,10.6,-5.9,-1.02,-1.08,Matches
311,312,Jannis Lang,de GER,DF,Wolfsburg,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
312,313,Bryan Lasme,fr FRA,FW,Arminia,22,1998,23,877,38,28.7,9.7,7,73,2,16,23,6,0.65,9,12,-3,-0.31,+0.64,8.2,17.6,-9.4,-0.96,+0.22,Matches
313,314,Jamie Lawrence,de GER,DF,Bayern Munich,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
314,315,Maxim Leitsch,de GER,DF,Bochum,23,1998,19,1538,81,50.3,17.1,17,90,17,2,4,1,1.53,20,22,-2,-0.12,+0.59,25.7,29.0,-3.3,-0.19,+0.37,Matches
315,316,Tan Leka-Schmidt,de GER,DF,Freiburg,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
316,317,Tim Lemperle,de GER,"FW,MF",Köln,19,2002,13,149,11,4.9,1.7,0,,0,13,11,10,1.23,4,5,-1,-0.60,-0.73,4.3,3.7,+0.5,+0.32,+0.33,Matches
317,318,Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,15,664,44,21.7,7.4,6,83,4,9,18,1,1.20,8,8,0,0.00,+0.15,11.1,10.5,+0.6,+0.09,+0.27,Matches
318,319,Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,34,2946,87,96.3,32.7,34,87,28,0,,0,2.26,92,36,+56,+1.71,-1.45,91.1,38.4,+52.7,+1.61,-0.97,Matches
319,320,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,33,1959,59,64.0,21.8,22,80,11,11,19,0,0.55,21,50,-29,-1.33,+0.71,21.3,42.2,-20.9,-0.96,+0.09,Matches
320,321,Philipp Lienhart,at AUT,DF,Freiburg,25,1996,32,2870,90,93.8,31.9,32,90,30,0,,0,1.59,55,44,+11,+0.34,-0.13,52.5,47.9,+4.6,+0.14,+0.34,Matches
321,322,Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12,1080,90,35.3,12.0,12,90,12,0,,4,0.67,9,24,-15,-1.25,+0.52,11.2,22.4,-11.2,-0.93,+0.09,Matches
322,323,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,29,1976,68,64.6,22.0,26,72,5,3,31,2,1.34,28,27,+1,+0.05,+0.46,35.5,30.0,+5.5,+0.25,+1.05,Matches
323,324,Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,30,1969,66,64.3,21.9,22,79,8,8,28,0,1.50,37,27,+10,+0.46,+1.03,38.2,34.6,+3.6,+0.17,+0.46,Matches
324,325,Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,11,444,40,14.5,4.9,4,71,0,7,23,1,1.09,9,7,+2,+0.41,+0.96,9.2,6.4,+2.8,+0.57,+1.11,Matches
325,326,Niklas Lomb,de GER,GK,Leverkusen,28,1993,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
326,327,Anthony Losilla,fr FRA,MF,Bochum,35,1986,33,2935,89,95.9,32.6,33,89,31,0,,0,1.24,37,50,-13,-0.40,+0.32,46.2,59.6,-13.4,-0.41,-0.91,Matches
327,328,Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,10,885,89,28.9,9.8,9,90,9,1,75,3,0.70,9,20,-11,-1.12,-0.17,11.0,15.0,-4.0,-0.41,+0.30,Matches
328,329,Eduard Löwen,de GER,MF,Bochum,24,1997,26,1416,54,46.3,15.7,15,80,4,11,20,1,1.19,19,25,-6,-0.38,+0.06,27.1,25.7,+1.4,+0.09,+0.86,Matches
329,330,Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,13,743,57,24.3,8.3,9,80,6,4,6,11,1.31,5,10,-5,-0.61,-0.99,8.8,11.0,-2.2,-0.27,-0.68,Matches
330,331,Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,3,176,59,5.8,2.0,2,75,1,1,26,0,0.00,1,5,-4,-2.05,-1.11,2.1,2.5,-0.4,-0.19,+0.46,Matches
331,332,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,19,882,46,28.8,9.8,7,81,4,12,27,10,0.95,12,21,-9,-0.92,-0.84,18.0,17.4,+0.6,+0.06,+0.14,Matches
332,333,Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1,90,90,2.9,1.0,1,90,1,0,,23,3.00,2,1,+1,+1.00,+0.03,2.0,1.2,+0.8,+0.81,+0.27,Matches
333,334,Andreas Luthe,de GER,GK,Union Berlin,34,1987,27,2430,90,79.4,27.0,27,90,27,0,,3,1.48,37,39,-2,-0.07,-1.22,43.5,36.7,+6.9,+0.25,-0.35,Matches
334,335,Matej Maglica,hr CRO,MF,Stuttgart,22,1998,1,6,6,0.2,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+0.53,0.0,0.8,-0.8,-12.10,-11.77,Matches
335,336,Arne Maier,de GER,MF,Augsburg,22,1999,29,1864,64,60.9,20.7,21,79,8,8,26,0,1.17,24,35,-11,-0.53,-0.08,24.5,37.9,-13.3,-0.64,+0.14,Matches
336,337,Donyell Malen,nl NED,FW,Dortmund,22,1999,27,1684,62,55.0,18.7,20,76,3,7,23,0,2.07,44,25,+19,+1.02,+0.10,33.0,27.6,+5.4,+0.29,-0.48,Matches
337,338,Lennard Maloney,us USA,DF,Dortmund,21,1999,2,9,5,0.3,0.1,0,,0,2,5,2,3.00,0,0,0,0.00,-0.97,0.1,0.1,0.0,-0.04,-0.55,Matches
338,339,Orel Mangala,be BEL,MF,Stuttgart,23,1998,28,1853,66,60.6,20.6,22,76,8,6,30,2,0.89,23,31,-8,-0.39,+0.36,29.2,35.2,-6.0,-0.29,+0.16,Matches
339,340,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,22,1999,14,776,55,25.4,8.6,9,69,1,5,30,9,1.07,9,19,-10,-1.16,-0.21,7.6,17.0,-9.4,-1.09,-0.63,Matches
340,341,Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,2,24,12,0.8,0.3,0,,0,2,12,1,3.00,0,0,0,0.00,+0.33,0.3,0.4,-0.1,-0.50,-0.46,Matches
341,342,Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,21,1571,75,51.3,17.5,19,78,5,2,43,0,1.33,23,26,-3,-0.17,+0.73,23.2,29.6,-6.5,-0.37,-0.03,Matches
342,343,Aarón Martín,es ESP,DF,Mainz 05,24,1997,28,2292,82,74.9,25.5,25,88,20,3,31,3,1.46,44,35,+9,+0.35,+0.82,46.6,36.8,+9.8,+0.39,+0.57,Matches
343,344,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1,90,90,2.9,1.0,1,90,1,0,,33,0.00,1,3,-2,-2.00,-3.12,1.7,1.5,+0.2,+0.22,-0.55,Matches
344,345,Erhan Mašović,rs SRB,DF,Bochum,22,1998,20,1552,78,50.7,17.2,17,90,17,3,7,11,1.75,21,22,-1,-0.06,+0.72,27.6,31.0,-3.4,-0.20,+0.36,Matches
345,346,Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,19,877,46,28.7,9.7,11,70,3,8,13,3,1.05,15,18,-3,-0.31,+0.31,15.3,15.4,-0.2,-0.02,+0.47,Matches
346,347,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,31,2705,87,88.4,30.1,31,87,26,0,,0,1.03,39,54,-15,-0.50,+0.26,43.4,55.2,-11.7,-0.39,-0.31,Matches
347,348,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,20,377,19,12.3,4.2,1,66,0,19,16,2,1.90,11,5,+6,+1.43,-0.38,12.3,6.2,+6.1,+1.46,-0.21,Matches
348,349,Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,24,1391,58,45.5,15.5,14,83,9,10,23,9,1.25,11,26,-15,-0.97,-1.19,19.1,24.2,-5.1,-0.33,-0.53,Matches
349,350,Nathan de Medina,be BEL,DF,Arminia,23,1997,19,775,41,25.3,8.6,7,81,5,12,18,10,0.79,5,20,-15,-1.74,-1.31,6.7,22.0,-15.2,-1.76,-0.86,Matches
350,351,Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,+0.32,0.1,0.1,0.0,+0.45,+0.49,Matches
351,352,Jorge Meré,es ESP,DF,Köln,24,1997,8,490,61,16.0,5.4,5,74,3,3,40,9,1.13,7,11,-4,-0.73,-0.98,9.6,11.3,-1.7,-0.31,-0.38,Matches
352,353,Thomas Meunier,be BEL,DF,Dortmund,29,1991,17,1402,82,45.8,15.6,17,82,12,0,,1,2.00,39,27,+12,+0.77,-0.37,29.2,25.3,+3.9,+0.25,-0.47,Matches
353,354,Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,26,2280,88,74.5,25.3,25,90,25,1,30,0,0.62,21,59,-38,-1.50,+0.35,26.7,51.0,-24.4,-0.96,+0.12,Matches
354,355,Jonas Michel Dirkner,de GER,MF,Hertha BSC,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
355,356,Sven Michel,de GER,FW,Union Berlin,31,1990,13,338,26,11.0,3.8,2,77,0,11,17,1,1.54,6,6,0,0.00,-0.20,7.0,5.6,+1.4,+0.37,+0.05,Matches
356,357,Enzo Millot,fr FRA,MF,Stuttgart,19,2002,6,53,9,1.7,0.6,0,,0,6,9,5,0.33,1,1,0,0.00,+0.54,1.3,1.0,+0.3,+0.58,+0.95,Matches
357,358,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,24,1493,62,48.8,16.6,16,80,8,8,26,7,1.08,19,32,-13,-0.78,+0.42,17.0,24.4,-7.4,-0.45,+0.34,Matches
358,359,Kaito Mizuta,jp JPN,FW,Mainz 05,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
359,360,Anthony Modeste,fr FRA,FW,Köln,33,1988,32,2606,81,85.2,29.0,31,83,18,1,30,0,1.63,46,41,+5,+0.17,+0.57,50.1,48.1,+2.0,+0.07,+0.45,Matches
360,361,Kevin Möhwald,de GER,MF,Union Berlin,28,1993,16,354,22,11.6,3.9,3,49,0,13,16,13,1.44,2,9,-7,-1.78,-2.21,6.3,7.3,-1.0,-0.25,-0.66,Matches
361,362,Clinton Mola,eng ENG,DF,Stuttgart,20,2001,3,113,38,3.7,1.3,1,60,0,2,27,16,1.00,0,4,-4,-3.19,-2.76,1.4,2.5,-1.1,-0.90,-0.57,Matches
362,363,Jan Morávek,cz CZE,MF,Augsburg,31,1989,17,471,28,15.4,5.2,5,54,0,12,17,4,1.41,3,7,-4,-0.76,-0.31,6.7,11.2,-4.5,-0.86,-0.19,Matches
363,364,Marlon Morgenstern,de GER,DF,Hertha BSC,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
364,365,Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,2,32,16,1.0,0.4,0,,0,2,16,9,1.50,0,0,0,0.00,-1.04,0.1,2.3,-2.2,-6.32,-7.14,Matches
365,366,Nemanja Motika,rs SRB,FW,Bayern Munich,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
366,367,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,16,223,14,7.3,2.5,1,56,0,15,11,7,1.75,7,5,+2,+0.81,-0.18,6.4,4.9,+1.5,+0.61,+0.11,Matches
367,368,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,28,1842,66,60.2,20.5,21,81,12,7,20,4,1.64,46,26,+20,+0.98,-0.13,40.4,29.4,+10.9,+0.53,-0.55,Matches
368,369,Florian Müller,de GER,GK,Stuttgart,23,1997,30,2700,90,88.2,30.0,30,90,30,0,,1,1.03,38,52,-14,-0.47,+0.53,46.4,53.6,-7.2,-0.24,+0.97,Matches
369,370,Thomas Müller,de GER,MF,Bayern Munich,31,1989,32,2558,80,83.6,28.4,32,80,12,0,,0,2.31,87,31,+56,+1.97,+1.25,80.3,32.5,+47.7,+1.68,+0.20,Matches
370,371,Torben Müsel,de GER,MF,M'Gladbach,22,1999,1,5,5,0.2,0.1,0,,0,1,5,8,3.00,0,0,0,0.00,+0.21,0.1,0.0,+0.1,+2.60,+2.57,Matches
371,372,Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,30,1465,49,47.9,16.3,12,78,5,18,29,2,2.33,44,17,+27,+1.66,-0.20,45.3,20.1,+25.2,+1.55,-0.19,Matches
372,373,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21,1999,32,2857,89,93.4,31.7,32,89,31,0,,1,1.22,43,46,-3,-0.09,+0.35,45.9,47.3,-1.4,-0.05,+1.15,Matches
373,374,Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,8,404,51,13.2,4.5,4,80,2,4,21,4,1.00,2,8,-6,-1.34,-0.93,3.8,8.3,-4.5,-1.01,-0.75,Matches
374,375,Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,10,228,23,7.5,2.5,2,67,0,8,12,11,1.30,3,1,+2,+0.79,+0.69,3.4,3.8,-0.4,-0.16,-0.44,Matches
375,376,David Nemeth,at AUT,DF,Mainz 05,20,2001,6,311,52,10.2,3.5,2,82,1,4,37,20,1.00,6,8,-2,-0.58,-0.81,5.4,4.5,+0.9,+0.26,+0.02,Matches
376,377,Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,24,1396,58,45.6,15.5,17,74,5,7,19,8,1.46,28,22,+6,+0.39,+1.09,27.9,24.3,+3.6,+0.23,+0.37,Matches
377,378,Manuel Neuer,de GER,GK,Bayern Munich,35,1986,28,2510,90,82.0,27.9,28,90,27,0,,1,2.50,87,26,+61,+2.19,+2.35,82.1,28.7,+53.4,+1.92,+1.50,Matches
378,379,Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,29,2121,73,69.3,23.6,24,82,13,5,32,5,1.31,40,45,-5,-0.21,-0.02,44.4,43.8,+0.6,+0.02,-0.04,Matches
379,380,Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,6,341,57,11.1,3.8,4,76,0,2,20,1,0.33,4,8,-4,-1.06,+0.60,3.4,7.6,-4.2,-1.12,-0.14,Matches
380,381,Moussa Niakhate,fr FRA,DF,Mainz 05,25,1996,30,2567,86,83.9,28.5,29,88,28,1,15,0,1.40,45,37,+8,+0.28,+0.83,49.8,40.1,+9.7,+0.34,+0.61,Matches
381,382,Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,17,582,34,19.0,6.5,6,70,3,11,15,14,2.53,18,4,+14,+2.16,+0.49,16.9,5.9,+10.9,+1.69,+0.06,Matches
382,383,Florian Niederlechner,de GER,FW,Augsburg,30,1990,26,1165,45,38.1,12.9,13,64,1,13,25,1,1.00,19,27,-8,-0.62,-0.19,18.3,26.1,-7.9,-0.62,+0.13,Matches
383,384,Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,26,1367,53,44.7,15.2,14,70,2,12,32,0,0.65,13,43,-30,-1.98,-0.70,13.3,31.8,-18.5,-1.22,-0.41,Matches
384,385,Joakim Nilsson,se SWE,DF,Arminia,27,1994,31,2735,88,89.4,30.4,31,88,27,0,,2,0.90,25,45,-20,-0.66,+1.00,28.7,60.3,-31.5,-1.04,+0.77,Matches
385,386,Justin Njinmah,de GER,MF,Dortmund,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
386,387,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,34,2723,80,89.0,30.3,31,84,18,3,41,0,1.71,65,34,+31,+1.02,-0.04,63.9,40.6,+23.3,+0.77,+0.14,Matches
387,388,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,25,1627,65,53.2,18.1,18,80,7,7,26,0,1.24,26,30,-4,-0.22,+0.22,30.2,26.1,+4.0,+0.22,+0.56,Matches
388,389,Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,11,304,28,9.9,3.4,1,90,1,10,21,8,1.55,4,7,-3,-0.89,-0.92,4.7,5.3,-0.7,-0.20,-0.38,Matches
389,390,Connor Noß,ie IRL,MF,M'Gladbach,20,2001,3,52,17,1.7,0.6,0,,0,3,17,19,1.67,1,2,-1,-1.73,-1.55,0.3,1.5,-1.2,-2.07,-2.14,Matches
390,391,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,8,136,17,4.4,1.5,1,54,0,7,12,15,2.38,2,0,+2,+1.32,+0.31,1.5,1.7,-0.2,-0.15,-0.94,Matches
391,392,Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,6,80,13,2.6,0.9,0,,0,6,13,6,1.00,3,0,+3,+3.38,+3.89,2.8,0.7,+2.1,+2.40,+2.85,Matches
392,393,Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,3,5,2,0.2,0.1,0,,0,3,2,9,1.33,0,0,0,0.00,+0.06,0.4,0.1,+0.3,+5.63,+5.50,Matches
393,394,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,8,643,80,21.0,7.1,7,87,6,1,33,9,0.13,7,22,-15,-2.10,-0.65,8.8,17.2,-8.4,-1.18,-0.24,Matches
394,395,Marvin Obuz,de GER,MF,Köln,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
