,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
289,290,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,0,2,1,50.0,0.75,0.37,0.00,0.00,19.2,1,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
290,291,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,0,6,3,50.0,0.53,0.26,0.00,0.00,20.3,1,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
291,292,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,2,27,8,29.6,1.67,0.49,0.07,0.25,17.2,0,0,0,2.8,2.8,0.11,-0.8,-0.8,Matches
292,293,Daniel Leite,pt POR,GK,Estoril,23,1998,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
293,294,Diogo Leite,pt POR,DF,Braga,22,1999,20.6,0,11,4,36.4,0.53,0.19,0.00,0.00,16.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
294,295,Helton Leite,br BRA,GK,Benfica,30,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
295,296,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,297,Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,0,2,0,0.0,0.43,0.00,0.00,,11.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
297,298,Nuno Lima,pt POR,DF,Paços,20,2001,10.8,0,6,3,50.0,0.55,0.28,0.00,0.00,13.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
298,299,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,1,3,1,33.3,0.49,0.16,0.33,1.00,25.5,1,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
299,300,Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,5,45,20,44.4,1.47,0.66,0.11,0.25,25.7,14,0,0,3.7,3.7,0.08,+1.3,+1.3,Matches
300,301,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,0.1,1,1,1,100.0,12.86,12.86,1.00,1.00,,,0,0,,,,,,Matches
301,302,André Lopes,pt POR,DF,B-SAD,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
302,303,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,2,19,7,36.8,1.50,0.55,0.11,0.29,17.2,0,0,0,2.3,2.3,0.12,-0.3,-0.3,Matches
303,304,André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,6,36,13,36.1,2.43,0.88,0.17,0.46,17.3,5,0,0,3.6,3.5,0.10,+2.4,+2.5,Matches
304,305,Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,0,18,6,33.3,1.82,0.61,0.00,0.00,25.5,2,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
305,306,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,1,13,7,53.8,2.12,1.14,0.08,0.14,23.3,2,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
306,307,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,0,1,0,0.0,1.41,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
307,308,Maga,pt POR,DF,Vitória,22,1999,12.0,0,1,0,0.0,0.08,0.00,0.00,,,,0,0,,,,,,Matches
308,309,Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,2,34,9,26.5,1.21,0.32,0.06,0.22,20.3,1,0,0,3.1,3.1,0.09,-1.1,-1.1,Matches
309,310,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,0,8,2,25.0,0.81,0.20,0.00,0.00,20.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
310,311,Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,0,2,1,50.0,0.68,0.34,0.00,0.00,17.2,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
311,312,Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,1,5,2,40.0,0.91,0.37,0.20,0.50,20.8,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
312,313,Mansur,br BRA,DF,Santa Clara,28,1993,22.1,0,10,1,10.0,0.45,0.05,0.00,0.00,16.2,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
313,314,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,5,25,9,36.0,2.62,0.94,0.20,0.56,22.4,2,0,0,2.2,2.2,0.09,+2.8,+2.8,Matches
314,315,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,0,2,0,0.0,0.50,0.00,0.00,,9.7,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
315,316,Maracás,br BRA,DF,Paços,27,1994,23.0,0,8,0,0.0,0.35,0.00,0.00,,10.7,0,0,1,1.7,0.9,0.11,-1.7,-0.9,Matches
316,317,Iván Marcano,es ESP,DF,Porto,34,1987,7.3,1,7,2,28.6,0.96,0.27,0.14,0.50,10.2,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
317,318,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
318,319,Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
319,320,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,0,2,0,0.0,2.22,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
320,321,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,4,11,7,63.6,0.43,0.27,0.36,0.57,15.4,0,0,0,1.4,1.4,0.13,+2.6,+2.6,Matches
321,322,João Mário,pt POR,MF,Benfica,28,1993,19.3,3,24,10,41.7,1.25,0.52,0.13,0.30,21.5,0,0,0,3.2,3.2,0.13,-0.2,-0.2,Matches
322,323,João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,0,5,0,0.0,0.22,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
323,324,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,0,6,1,16.7,1.70,0.28,0.00,0.00,13.0,0,0,0,1.6,1.6,0.27,-1.6,-1.6,Matches
324,325,José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
325,326,Toni Martínez,es ESP,FW,Porto,24,1997,5.3,3,22,10,45.5,4.17,1.89,0.14,0.30,14.2,0,0,0,3.0,3.0,0.13,0.0,0.0,Matches
326,327,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,1,10,3,30.0,2.20,0.66,0.10,0.33,21.0,1,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
327,328,Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,7,64,22,34.4,2.41,0.83,0.09,0.27,16.3,0,1,1,9.8,9.0,0.14,-2.8,-3.0,Matches
328,329,Matheus,br BRA,GK,Braga,29,1992,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
329,330,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,1,4,2,50.0,1.63,0.81,0.25,0.50,10.1,0,0,0,1.0,1.0,0.26,0.0,0.0,Matches
330,331,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
331,332,Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,2,12,2,16.7,0.39,0.06,0.17,1.00,9.5,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
332,333,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,1,16,3,18.8,1.49,0.28,0.06,0.33,12.4,0,0,0,2.6,2.6,0.16,-1.6,-1.6,Matches
333,334,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,7,49,20,40.8,3.11,1.27,0.12,0.30,20.3,4,1,1,7.0,6.2,0.13,0.0,-0.2,Matches
334,335,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,0,5,0,0.0,0.51,0.00,0.00,,19.8,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
335,336,Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,337,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,0,5,0,0.0,0.24,0.00,0.00,,17.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
337,338,Diogo Mendes,pt POR,MF,Marítimo,23,1998,20.4,0,5,1,20.0,0.24,0.05,0.00,0.00,23.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
338,339,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
339,340,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,0,2,0,0.0,1.59,0.00,0.00,,31.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
340,341,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,16.1,1,20,4,20.0,1.24,0.25,0.05,0.25,24.4,4,0,0,1.0,1.0,0.05,0.0,0.0,Matches
341,342,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,14.9,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
342,343,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,1,35,8,22.9,2.37,0.54,0.00,0.00,21.0,0,1,1,2.8,2.1,0.06,-1.8,-2.1,Matches
343,344,João Miguel,pt POR,DF,Porto,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
344,345,Milson,ao ANG,MF,Marítimo,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
345,346,Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,0,8,0,0.0,1.29,0.00,0.00,,20.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
346,347,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,1,3,2,66.7,0.92,0.61,0.33,0.50,17.8,0,0,0,0.4,0.4,0.15,+0.6,+0.6,Matches
347,348,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,2,14,5,35.7,2.82,1.01,0.14,0.40,13.6,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Matches
348,349,João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
349,350,António Montez,pt POR,MF,B-SAD,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
350,351,Morato,br BRA,DF,Benfica,20,2001,11.2,0,6,2,33.3,0.53,0.18,0.00,0.00,8.9,0,0,0,1.3,1.3,0.21,-1.3,-1.3,Matches
351,352,Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,0,1,1,100.0,3.91,3.91,0.00,0.00,10.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
352,353,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,1,55,20,36.4,1.72,0.62,0.02,0.05,28.5,14,0,0,2.4,2.4,0.04,-1.4,-1.4,Matches
353,354,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,1,11,2,18.2,0.43,0.08,0.09,0.50,24.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
354,355,Mosquito,br BRA,GK,Estoril,25,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
355,356,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,0,2,0,0.0,1.61,0.00,0.00,,9.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
356,357,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,1,17,2,11.8,0.56,0.07,0.06,0.50,18.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
357,358,Moura,pt POR,"DF,MF",Braga,21,1999,16.5,2,20,10,50.0,1.21,0.60,0.10,0.20,12.2,0,0,0,3.4,3.4,0.19,-1.4,-1.4,Matches
358,359,Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,0,9,1,11.1,0.36,0.04,0.00,0.00,9.6,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
359,360,Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
360,361,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,11.9,2,9,5,55.6,0.75,0.42,0.22,0.40,,,0,0,,,,,,Matches
361,362,Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,11,78,30,38.5,3.04,1.17,0.14,0.37,15.0,0,0,0,9.1,9.1,0.12,+1.9,+1.9,Matches
362,363,Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,0,4,2,50.0,5.71,2.86,0.00,0.00,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
363,364,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,1,45,15,33.3,2.29,0.76,0.02,0.07,22.0,2,0,0,3.7,3.7,0.08,-2.7,-2.7,Matches
364,365,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
365,366,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
366,367,Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,21.7,5,38,13,34.2,1.75,0.60,0.13,0.38,16.2,1,0,0,5.1,5.1,0.13,-0.1,-0.1,Matches
367,368,Nathan,br BRA,"DF,MF",Boavista,19,2001,25.8,0,7,0,0.0,0.27,0.00,0.00,,21.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
368,369,Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,28.9,16,64,29,45.3,2.21,1.00,0.22,0.48,12.4,0,2,2,12.5,11.4,0.18,+3.5,+2.6,Matches
369,370,Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
370,371,Alioune Ndour,sn SEN,FW,B-SAD,20,2001,9.2,2,18,8,44.4,1.95,0.87,0.11,0.25,19.9,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
371,372,Christian Neiva Afonso,pt POR,DF,FC Vizela,26,1994,19.9,0,28,5,17.9,1.41,0.25,0.00,0.00,22.5,2,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches
372,373,Nelson,ao ANG,"FW,MF",Vitória,23,1998,3.8,3,13,4,30.8,3.43,1.06,0.23,0.75,14.6,0,0,0,1.4,1.4,0.11,+1.6,+1.6,Matches
373,374,Wellington Nem,br BRA,DF,Arouca,29,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
374,375,João Neto,br BRA,"MF,FW",Famalicão,18,2003,0.7,0,1,0,0.0,1.43,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
375,376,Luís Neto,pt POR,DF,Sporting CP,33,1988,15.5,0,3,2,66.7,0.19,0.13,0.00,0.00,10.0,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
376,377,Babacar Niasse,mr MTN,GK,Tondela,24,1996,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
377,378,Payam Niazmand,ir IRN,GK,Portimonense,26,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
378,379,Yusupha Njie,gm GAM,"FW,MF",Boavista,27,1994,17.4,5,37,12,32.4,2.13,0.69,0.14,0.42,18.8,0,0,0,4.4,4.4,0.12,+0.6,+0.6,Matches
379,380,Paul-Georges Ntep,cm CMR,"FW,MF",Boavista,29,1992,5.6,1,13,6,46.2,2.33,1.07,0.08,0.17,13.8,0,0,0,2.1,2.1,0.16,-1.1,-1.1,Matches
380,381,Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",Arouca,31,1989,24.3,2,44,17,38.6,1.81,0.70,0.05,0.12,18.3,1,0,0,3.8,3.7,0.08,-1.8,-1.7,Matches
381,382,Matheus Nunes,pt POR,MF,Sporting CP,22,1998,28.4,3,22,6,27.3,0.77,0.21,0.14,0.50,23.3,0,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
382,383,Darwin Núñez,uy URU,"FW,MF",Benfica,22,1999,22.0,26,81,38,46.9,3.69,1.73,0.27,0.58,16.2,2,4,4,18.4,15.2,0.19,+7.6,+6.8,Matches
383,384,Pedro Nuno,pt POR,"MF,FW",B-SAD,26,1995,15.8,2,33,5,15.2,2.09,0.32,0.06,0.40,19.1,3,0,0,4.4,4.4,0.13,-2.4,-2.4,Matches
384,385,Lawrence Ofori,gh GHA,MF,Famalicão,23,1998,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,386,Richard Ofori,gh GHA,DF,FC Vizela,28,1993,19.0,0,3,0,0.0,0.16,0.00,0.00,,29.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
386,387,Thales Oleques,br BRA,DF,Arouca,27,1994,30.2,0,16,3,18.8,0.53,0.10,0.00,0.00,16.2,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
387,388,Hugo Oliveira,pt POR,DF,FC Vizela,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
388,389,Paulo Oliveira,pt POR,DF,Braga,29,1992,26.1,1,7,1,14.3,0.27,0.04,0.14,1.00,11.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
389,390,Rúben Alexandre Gomes Oliveira,pt POR,"MF,FW",Santa Clara,26,1994,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
390,391,Sérgio Oliveira,pt POR,MF,Porto,29,1992,4.4,2,13,3,23.1,2.94,0.68,0.15,0.67,23.5,6,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
391,392,Nicolás Otamendi,ar ARG,DF,Benfica,33,1988,27.4,0,21,2,9.5,0.77,0.07,0.00,0.00,10.2,0,0,0,2.0,2.0,0.09,-2.0,-2.0,Matches
392,393,Otávio,pt POR,"MF,FW",Porto,26,1995,29.5,3,50,11,22.0,1.69,0.37,0.06,0.27,17.2,0,0,0,6.2,6.2,0.12,-3.2,-3.2,Matches
393,394,João Othavio Basso,br BRA,DF,Arouca,24,1997,32.5,3,31,7,22.6,0.96,0.22,0.03,0.14,14.3,0,2,3,4.5,2.1,0.07,-1.5,-1.1,Matches
394,395,Pablo,br BRA,FW,Famalicão,17,2004,2.0,0,2,0,0.0,1.00,0.00,0.00,,8.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
395,396,Fábio Pacheco,pt POR,MF,Moreirense,33,1988,20.6,0,8,3,37.5,0.39,0.15,0.00,0.00,26.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
396,397,João Palhinha,pt POR,MF,Sporting CP,26,1995,20.8,3,27,11,40.7,1.30,0.53,0.11,0.27,16.2,0,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
397,398,Mateus Pasinato,br BRA,GK,Moreirense,29,1992,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
398,399,Jean Patric,br BRA,"FW,MF",Santa Clara,24,1997,6.3,2,15,6,40.0,2.40,0.96,0.13,0.33,18.4,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
399,400,Patrick,br BRA,DF,Estoril,24,1997,11.5,0,12,2,16.7,1.04,0.17,0.00,0.00,18.8,2,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
400,401,Patrick,br BRA,MF,Santa Clara,22,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
401,402,Paulinho,pt POR,"FW,MF",Sporting CP,28,1992,26.4,11,77,27,35.1,2.92,1.02,0.14,0.41,12.0,0,0,0,12.8,12.8,0.17,-1.8,-1.8,Matches
402,403,André Paulo,pt POR,GK,Sporting CP,24,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
403,404,Marcos Paulo,br BRA,"FW,MF",Famalicão,20,2001,7.6,0,10,1,10.0,1.32,0.13,0.00,0.00,17.0,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
404,405,Marcos Paulo,br BRA,MF,FC Vizela,33,1988,18.8,3,21,5,23.8,1.12,0.27,0.10,0.40,21.2,2,1,1,2.5,1.7,0.08,+0.5,+0.3,Matches
405,406,Pedrão,br BRA,DF,Portimonense,24,1997,27.8,0,18,5,27.8,0.65,0.18,0.00,0.00,15.5,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
406,407,João Pedro,pt POR,MF,Tondela,28,1993,21.3,8,21,7,33.3,0.98,0.33,0.05,0.14,31.1,0,7,7,6.4,0.9,0.04,+1.6,+0.1,Matches
407,408,Pedro Pelágio,pt POR,MF,Marítimo,21,2000,11.1,0,12,3,25.0,1.08,0.27,0.00,0.00,27.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
408,409,Pepe,pt POR,DF,Porto,38,1983,19.9,1,14,4,28.6,0.70,0.20,0.07,0.25,10.4,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
409,410,Pepê,br BRA,"MF,DF",Porto,24,1997,15.1,4,24,10,41.7,1.59,0.66,0.17,0.40,13.3,0,0,0,5.9,5.9,0.24,-1.9,-1.9,Matches
410,411,Francisco Pereira,pt POR,MF,Boavista,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
411,412,Marco André Rocha Pereira,pt POR,GK,Santa Clara,34,1987,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
412,413,Sebastián Pérez Cardona,co COL,MF,Boavista,28,1993,25.1,0,12,1,8.3,0.48,0.04,0.00,0.00,24.3,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
413,414,Luiz Phellype,br BRA,FW,Santa Clara,27,1993,3.1,0,6,1,16.7,1.96,0.33,0.00,0.00,16.4,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
414,415,Thibang Phete,za RSA,"MF,DF",B-SAD,27,1994,20.5,0,10,1,10.0,0.49,0.05,0.00,0.00,14.1,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
415,416,Lucas Piazon,br BRA,"MF,FW",Braga,27,1994,4.0,0,5,2,40.0,1.25,0.50,0.00,0.00,24.0,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
416,417,Charles Pickel,ch SUI,MF,Famalicão,24,1997,26.3,0,11,1,9.1,0.42,0.04,0.00,0.00,27.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
417,418,Rodrigo Pinho,br BRA,FW,Benfica,30,1991,0.9,1,3,1,33.3,3.21,1.07,0.33,1.00,19.5,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
418,419,Dinis Pinto,pt POR,MF,Braga,20,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
419,420,Felipe Pires,br BRA,"FW,MF",Moreirense,26,1995,12.9,1,13,5,38.5,1.01,0.39,0.08,0.20,20.8,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
420,421,Rui Pires,pt POR,MF,Paços,23,1998,13.4,0,5,1,20.0,0.37,0.07,0.00,0.00,24.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
421,422,Pité,pt POR,MF,Arouca,26,1994,10.8,1,22,6,27.3,2.04,0.56,0.05,0.17,20.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
422,423,Pizzi,pt POR,"MF,FW",Benfica,31,1989,3.6,1,5,1,20.0,1.39,0.28,0.20,1.00,19.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
423,424,Jackson Porozo,ec ECU,DF,Boavista,20,2000,23.8,0,10,2,20.0,0.42,0.08,0.00,0.00,9.0,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Matches
424,425,Pedro Porro,es ESP,"DF,MF",Sporting CP,21,1999,18.2,4,35,8,22.9,1.92,0.44,0.06,0.25,23.7,2,2,2,3.0,1.5,0.04,+1.0,+0.5,Matches
425,426,Samuel Portugal,br BRA,GK,Portimonense,27,1994,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
426,427,Lucas Possignolo,br BRA,DF,Portimonense,27,1994,22.9,2,10,5,50.0,0.44,0.22,0.20,0.40,11.0,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
427,428,Quaresma,br BRA,DF,Arouca,24,1996,27.0,0,18,2,11.1,0.67,0.07,0.00,0.00,26.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
428,429,Ricardo Quaresma,pt POR,"FW,MF",Vitória,37,1983,10.9,2,39,9,23.1,3.58,0.83,0.05,0.22,20.2,7,0,0,3.6,3.6,0.09,-1.6,-1.6,Matches
429,430,Diogo Queirós,pt POR,DF,Famalicão,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
430,431,Nemanja Radonjić,rs SRB,"DF,MF",Benfica,25,1996,1.5,0,3,1,33.3,1.96,0.65,0.00,0.00,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
431,432,Álvaro Ramalho,pt POR,GK,B-SAD,22,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
432,433,Cláudio Ramos,pt POR,GK,Porto,29,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
433,434,Flávio Ramos,br BRA,DF,Paços,27,1994,8.7,0,8,1,12.5,0.92,0.11,0.00,0.00,16.5,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
434,435,Gonçalo Ramos,pt POR,"FW,MF",Benfica,20,2001,17.9,7,55,23,41.8,3.08,1.29,0.13,0.30,12.3,0,0,0,8.6,8.6,0.16,-1.6,-1.6,Matches
435,436,Rafael Ramos,pt POR,DF,Santa Clara,26,1995,20.7,0,11,0,0.0,0.53,0.00,0.00,,24.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
