,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
319,320,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,18.6,282,266,16,1,3,2,26,1,0,0,0,0,175,0,9,Matches
320,321,Florentino Luís,pt POR,MF,Getafe,21,1999,11.0,436,427,7,7,2,7,2,0,0,0,0,0,341,2,12,Matches
321,322,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,903,683,219,31,2,16,94,186,2,1,0,1,650,1,22,Matches
322,323,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,30.2,774,699,65,12,6,6,121,15,30,10,15,1,497,10,33,Matches
323,324,Luismi,es ESP,"FW,MF",Sevilla,20,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,3,0,1,Matches
324,325,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2.0,80,54,26,3,0,0,0,0,0,0,0,0,70,0,0,Matches
325,326,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,15.3,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21,Matches
326,327,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,865,836,22,7,1,5,13,11,1,0,0,0,661,7,12,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,1244,1013,225,13,0,2,73,212,0,0,0,0,934,6,27,Matches
329,330,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,538,524,13,11,4,4,0,2,0,0,0,0,434,1,6,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18.0,498,269,226,77,0,1,0,0,0,0,0,0,281,3,0,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,688,583,104,14,1,5,16,90,0,0,0,0,559,1,8,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,990,952,37,32,0,12,0,1,0,0,0,0,920,1,3,Matches
333,334,Maranhão,br BRA,"FW,MF",Valencia,24,1996,10.8,184,173,8,0,2,2,3,2,0,0,0,0,122,3,2,Matches
334,335,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,457,441,15,14,0,2,0,1,0,0,0,0,370,1,2,Matches
335,336,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,466,424,41,5,1,10,29,36,0,0,0,0,385,1,9,Matches
336,337,Iván Marcone,ar ARG,MF,Elche,31,1990,9.0,432,419,13,12,1,6,1,1,0,0,0,0,355,0,10,Matches
337,338,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,1145,890,252,25,0,4,48,227,0,0,0,0,867,3,33,Matches
338,339,José Mari,es ESP,MF,Cádiz,33,1987,4.3,193,178,13,10,0,7,1,3,0,0,0,0,160,2,1,Matches
339,340,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,929,880,46,44,0,16,1,2,0,0,0,0,820,3,3,Matches
340,341,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,61,54,7,0,2,1,1,0,0,0,0,0,42,0,2,Matches
341,342,Mika Màrmol,es ESP,DF,Barcelona,20,2001,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
342,343,Roger Martí,es ESP,FW,Levante,30,1991,23.5,462,409,49,0,5,4,10,0,0,0,0,0,313,4,14,Matches
343,344,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,5.4,158,151,7,0,0,1,6,1,0,0,0,0,129,0,1,Matches
344,345,Martín,es ESP,MF,Cádiz,22,1999,1.3,48,46,2,1,0,0,3,0,1,1,0,0,34,0,0,Matches
345,346,Ander Martin,es ESP,"FW,MF",Real Sociedad,20,2000,1.0,49,44,5,2,2,0,5,1,2,1,0,0,36,0,2,Matches
346,347,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,22,1999,2.1,35,30,5,1,0,0,2,0,1,1,0,0,21,0,2,Matches
347,348,Carlos Martín,es ESP,DF,Atlético Madrid,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
348,349,Iván Martín,es ESP,"MF,FW",Alavés,22,1999,1.8,65,64,1,0,0,0,3,1,0,0,0,0,51,0,2,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26.0,1213,1123,85,81,0,42,11,4,0,0,0,0,952,5,12,Matches
350,351,Javi Martínez,es ESP,"MF,FW",Osasuna,21,1999,9.8,398,378,18,5,0,3,31,4,5,2,2,0,291,2,15,Matches
351,352,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,258,242,14,7,3,7,14,3,1,1,0,0,177,2,7,Matches
352,353,Omar Mascarell,es ESP,MF,Elche,28,1993,27.7,1234,1189,45,42,2,15,5,2,0,0,0,0,1051,0,16,Matches
353,354,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,207,196,9,0,0,1,10,2,0,0,0,0,135,2,8,Matches
354,355,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,1177,708,466,131,0,2,0,0,0,0,0,0,641,3,0,Matches
355,356,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,260,243,17,1,0,0,7,0,0,0,0,0,189,0,8,Matches
356,357,Jordi Mboula,es ESP,FW,Mallorca,22,1999,4.8,90,88,2,0,0,0,12,2,0,0,0,0,52,0,4,Matches
357,358,Óscar Melendo,es ESP,"MF,FW",Espanyol,23,1997,11.0,436,421,12,2,3,1,4,3,1,0,0,0,392,3,6,Matches
358,359,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,778,759,16,12,5,5,3,4,0,0,0,0,657,3,9,Matches
359,360,Tomás Mendes,es ESP,MF,Alavés,16,2004,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0,Matches
360,361,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,33.6,1528,1480,39,19,13,21,41,17,2,0,2,0,1195,9,37,Matches
361,362,Édgar Méndez,es ESP,"FW,MF",Alavés,31,1990,17.9,444,421,22,1,1,6,59,11,1,0,0,0,257,1,23,Matches
362,363,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,19.3,1351,1201,148,13,1,5,28,135,0,0,0,0,1226,2,22,Matches
363,364,Fran Mérida,es ESP,MF,Espanyol,31,1990,3.0,177,162,14,9,2,3,8,0,4,1,3,0,119,1,2,Matches
364,365,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,32.1,1768,1724,30,27,13,13,23,3,0,0,0,0,1351,14,35,Matches
365,366,Martín Merquelanz,es ESP,"FW,MF",Rayo Vallecano,26,1995,1.9,69,60,9,4,0,1,12,0,5,3,2,0,48,0,5,Matches
366,367,Matt Miazga,us USA,DF,Alavés,26,1995,9.3,321,303,18,16,0,5,0,2,0,0,0,0,244,0,1,Matches
367,368,Miguel,es ESP,"FW,MF",Alavés,21,1999,9.2,161,149,10,0,0,0,6,1,0,0,0,0,103,2,10,Matches
368,369,Éder Militão,br BRA,DF,Real Madrid,23,1998,33.7,2037,1905,120,57,5,28,11,21,0,0,0,0,1801,12,18,Matches
369,370,Luis Milla,es ESP,MF,Granada,26,1994,30.8,1464,1251,206,106,5,30,132,2,70,34,26,1,1150,7,16,Matches
370,371,Pere Milla,es ESP,"MF,FW",Elche,28,1992,18.3,515,493,18,0,3,3,13,9,1,1,0,0,367,4,11,Matches
371,372,Santi Mina,es ESP,FW,Celta Vigo,25,1995,26.3,662,639,17,1,2,8,12,11,0,0,0,0,432,6,12,Matches
372,373,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,9.9,754,678,76,7,2,1,32,68,0,0,0,0,652,0,6,Matches
373,374,Rafa Mir,es ESP,FW,Sevilla,24,1997,20.1,353,313,39,1,1,1,9,0,0,0,0,0,234,1,17,Matches
374,375,Jorge Miramón,es ESP,DF,Levante,32,1989,22.0,1046,826,216,7,2,6,49,209,0,0,0,0,793,4,24,Matches
375,376,Juan Miranda,es ESP,DF,Betis,21,2000,8.7,514,405,106,11,0,0,28,95,0,0,0,0,385,3,6,Matches
376,377,Stefan Mitrović,rs SRB,DF,Getafe,31,1990,29.6,905,844,59,59,0,5,0,0,0,0,0,0,710,2,2,Matches
377,378,Luka Modrić,hr CRO,MF,Real Madrid,35,1985,22.6,1706,1587,112,64,11,35,48,12,30,10,7,0,1500,7,28,Matches
378,379,Johan Mojica,co COL,DF,Elche,28,1992,31.7,1863,1509,348,30,0,20,158,316,2,0,2,0,1400,6,59,Matches
379,380,Jorge Molina,es ESP,FW,Granada,39,1982,21.8,522,505,13,0,6,0,9,2,1,0,0,0,331,4,16,Matches
380,381,Jon Moncayola,es ESP,MF,Osasuna,23,1998,32.4,1411,1301,101,57,1,25,98,15,28,13,14,0,1104,9,22,Matches
381,382,Monchu,es ESP,MF,Granada,21,1999,7.4,340,327,13,8,0,3,6,2,3,2,0,0,271,0,1,Matches
382,383,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,11.8,684,584,96,5,0,2,33,91,0,0,0,0,524,4,21,Matches
383,384,Ángel Montoro,es ESP,MF,Granada,33,1988,14.8,664,574,89,51,1,11,45,1,27,10,14,0,493,1,10,Matches
384,385,Martín Montoya,es ESP,DF,Betis,30,1991,5.8,317,274,43,5,0,5,13,38,0,0,0,0,251,0,4,Matches
385,386,Jon Morcillo,es ESP,"MF,FW",Athletic Club,22,1998,0.6,33,32,1,0,0,0,7,0,1,0,0,0,20,0,2,Matches
386,387,Alberto Moreno,es ESP,"MF,DF",Villarreal,29,1992,13.6,617,550,58,17,3,2,47,28,13,7,0,0,493,9,16,Matches
387,388,Álex Moreno,es ESP,DF,Betis,28,1993,26.7,1389,1113,271,17,0,5,84,253,1,0,0,0,1016,5,35,Matches
388,389,Gerard Moreno,es ESP,FW,Villarreal,29,1992,13.2,453,437,12,1,10,7,12,5,0,0,0,0,309,4,26,Matches
389,390,Tete Morente,es ESP,MF,Elche,24,1996,18.1,579,553,26,6,2,5,74,9,8,2,5,0,393,0,21,Matches
390,391,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,9.1,285,276,6,5,2,5,3,1,0,0,0,0,216,3,5,Matches
391,392,Manu Morlanes,es ESP,MF,Espanyol,22,1999,12.7,657,625,28,25,0,6,6,2,1,0,0,0,561,4,6,Matches
392,393,Loren Morón,es ESP,"FW,MF",Espanyol,27,1993,6.3,92,86,4,0,0,0,5,0,0,0,0,0,51,2,9,Matches
393,394,Loren Morón,es ESP,FW,Betis,27,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
394,395,Cristhian Mosquera,co COL,DF,Valencia,17,2004,2.4,76,73,3,2,0,1,0,0,0,0,0,0,65,0,0,Matches
395,396,Toni Moya,es ESP,MF,Alavés,23,1998,15.4,594,481,109,56,4,13,81,0,51,17,29,0,408,4,10,Matches
396,397,Iker Muniain,es ESP,MF,Athletic Club,28,1992,30.9,1580,1280,288,97,8,6,173,22,132,26,66,0,1235,12,21,Matches
397,398,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,14.9,772,607,163,24,0,2,39,138,1,0,1,0,577,2,20,Matches
398,399,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,12.4,699,674,23,22,0,6,1,1,0,0,0,0,621,2,2,Matches
399,400,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16.0,458,447,10,0,2,3,7,0,0,0,0,0,245,1,16,Matches
400,401,Yunus Musah,us USA,"MF,FW",Valencia,18,2002,14.0,384,360,20,3,0,6,29,11,2,0,0,1,277,4,17,Matches
401,402,Shkodran Mustafi,de GER,DF,Levante,29,1992,7.3,368,346,20,18,0,8,0,1,0,0,0,0,287,2,3,Matches
402,403,Nacho,es ESP,DF,Real Madrid,31,1990,17.3,1047,970,75,23,0,5,11,42,0,0,0,0,962,2,6,Matches
403,404,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,19,2002,2.2,93,87,4,2,0,1,2,1,1,0,0,0,76,2,3,Matches
404,405,Ximo Navarro,es ESP,DF,Alavés,31,1990,15.0,587,447,138,11,2,7,29,127,0,0,0,0,414,2,11,Matches
405,406,Jesús Navas,es ESP,DF,Sevilla,35,1985,19.8,1413,1201,208,16,0,17,112,192,0,0,0,0,1095,4,31,Matches
406,407,Loum Ndiaye,sn SEN,MF,Alavés,24,1996,25.7,835,825,9,9,4,11,4,0,0,0,0,0,606,1,16,Matches
407,408,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,24.0,542,509,32,0,4,12,15,3,0,0,0,0,321,1,17,Matches
408,409,Neto,br BRA,GK,Barcelona,32,1989,3.0,130,101,29,5,0,0,0,0,0,0,0,0,106,0,0,Matches
409,410,Carlos Neva,es ESP,DF,Granada,25,1996,23.4,955,699,252,18,0,2,84,234,0,0,0,0,676,4,37,Matches
410,411,Saúl Ñíguez,es ESP,"FW,MF",Atlético Madrid,26,1994,2.2,117,95,22,1,0,0,5,21,0,0,0,0,95,0,1,Matches
411,412,Fernando Niño,es ESP,FW,Mallorca,20,2000,9.8,216,193,20,0,1,0,1,0,0,0,0,0,145,3,4,Matches
412,413,Peru Nolaskoain,es ESP,DF,Athletic Club,22,1998,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
413,414,Nolito,es ESP,MF,Celta Vigo,34,1986,15.4,552,534,17,6,5,3,18,5,5,4,0,0,418,1,13,Matches
414,415,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,23,1997,16.2,413,395,13,2,4,0,9,4,0,0,0,0,271,5,14,Matches
415,416,Unai Núñez,es ESP,DF,Athletic Club,24,1997,6.9,339,326,13,12,0,7,1,1,0,0,0,0,292,0,1,Matches
416,417,Allan Nyom,cm CMR,DF,Getafe,33,1988,2.7,89,66,23,1,0,2,3,22,0,0,0,0,61,0,0,Matches
417,418,Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,38.0,1094,700,393,110,0,2,0,0,0,0,0,0,640,1,0,Matches
418,419,Lucas Ocampos,ar ARG,FW,Sevilla,27,1994,23.6,864,781,73,3,0,14,63,68,2,0,1,0,656,10,17,Matches
419,420,Lucas Olaza,uy URU,DF,Elche,27,1994,3.3,211,170,40,2,0,1,16,34,4,4,0,0,162,1,5,Matches
420,421,Oier Olazábal,es ESP,GK,Espanyol,31,1989,1.5,43,27,16,6,0,0,0,0,0,0,0,0,24,0,0,Matches
421,422,Brian Oliván,es ESP,DF,Mallorca,27,1994,24.3,1025,796,222,23,1,12,73,188,9,3,2,0,654,7,24,Matches
422,423,Mathías Olivera,uy URU,DF,Getafe,23,1997,31.1,1430,1094,332,21,0,6,63,311,0,0,0,0,1017,4,42,Matches
423,424,Javier Ontiveros,es ESP,"FW,MF",Osasuna,23,1997,0.4,32,31,1,1,0,0,3,0,0,0,0,0,24,0,1,Matches
424,425,Pedro Ortiz,es ESP,MF,Sevilla,20,2000,0.1,14,14,0,0,1,1,0,0,0,0,0,0,14,0,0,Matches
425,426,Milutin Osmajić,me MNE,"FW,MF",Cádiz,22,1999,2.9,48,43,5,0,0,0,2,0,0,0,0,0,25,0,2,Matches
426,427,Jesús Owono,gq EQG,GK,Alavés,20,2001,1.0,23,19,4,1,0,0,0,0,0,0,0,0,11,0,0,Matches
427,428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,24,1997,18.6,637,530,101,31,2,4,110,10,57,28,24,1,416,6,32,Matches
428,429,Fernando Pacheco,es ESP,GK,Alavés,29,1992,33.9,1032,606,423,115,0,1,0,0,0,0,0,0,649,3,0,Matches
429,430,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,4.2,230,216,12,10,0,4,0,2,0,0,0,0,193,2,1,Matches
430,431,Helibelton Palacios,co COL,DF,Elche,28,1993,21.5,944,747,196,17,0,1,37,179,0,0,0,0,715,1,33,Matches
431,432,Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,26,1994,25.4,895,821,65,22,9,15,70,3,40,10,19,0,623,9,21,Matches
432,433,Daniel Parejo,es ESP,MF,Villarreal,32,1989,30.0,2149,1866,270,140,11,35,143,3,127,60,35,2,1799,13,37,Matches
433,434,Raúl Parra,es ESP,DF,Cádiz,21,1999,1.0,32,24,7,1,0,0,0,6,0,0,0,0,20,1,3,Matches
434,435,Javier Pastore,ar ARG,"MF,FW",Elche,32,1989,5.8,283,274,8,3,3,3,8,4,1,1,0,0,216,1,8,Matches
435,436,Gabriel Paulista,br BRA,DF,Valencia,30,1990,17.7,639,574,63,52,1,16,0,1,0,0,0,0,495,2,6,Matches
436,437,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,18.9,1012,824,183,9,0,5,101,174,0,0,0,0,723,5,51,Matches
437,438,Pedri,es ESP,MF,Barcelona,18,2002,9.8,606,577,25,3,5,6,18,5,17,4,9,0,513,4,18,Matches
438,439,Pedrosa,es ESP,DF,Espanyol,23,1998,30.2,1265,1023,241,24,0,7,115,216,1,0,1,0,935,1,37,Matches
439,440,Facundo Pellistri,uy URU,"MF,FW",Alavés,19,2001,7.5,148,144,4,2,0,0,13,0,0,0,0,0,105,0,8,Matches
440,441,Rubén Peña,es ESP,"MF,FW",Villarreal,30,1991,1.5,52,49,3,0,0,0,6,2,1,1,0,0,38,0,3,Matches
441,442,Alberto Perea,es ESP,MF,Cádiz,30,1990,8.6,372,344,28,6,2,2,48,13,9,9,0,0,272,0,8,Matches
442,443,Victor Perea,es ESP,DF,Espanyol,21,2000,0.0,3,1,2,0,0,0,0,2,0,0,0,0,2,0,0,Matches
443,444,Iñigo Pérez,es ESP,MF,Osasuna,33,1988,3.8,153,129,23,5,1,5,31,2,16,5,9,1,96,1,2,Matches
444,445,Juan Pérez,es ESP,GK,Osasuna,25,1996,2.0,41,29,12,3,0,0,0,0,0,0,0,0,20,0,0,Matches
445,446,Kike Pérez,es ESP,"MF,FW",Elche,24,1997,5.8,248,232,12,5,4,4,7,2,4,1,3,0,181,4,9,Matches
446,447,Lucas Pérez,es ESP,FW,Elche,32,1988,14.1,383,328,50,20,4,5,45,3,20,8,9,0,274,5,6,Matches
447,448,Lucas Pérez,es ESP,"FW,MF",Cádiz,32,1988,11.8,389,301,83,17,4,7,67,2,54,25,16,0,277,5,4,Matches
448,449,Njegoš Petrović,rs SRB,MF,Granada,22,1999,10.2,338,332,5,3,1,2,5,2,0,0,0,0,266,1,10,Matches
449,450,Alex Petxa,es ESP,"DF,MF",Athletic Club,24,1997,4.6,267,217,49,6,2,3,13,43,0,0,0,0,193,1,3,Matches
450,451,Germán Pezzella,ar ARG,DF,Betis,30,1991,22.1,1032,981,47,43,0,6,1,4,0,0,0,0,898,4,3,Matches
451,452,Pablo Piatti,ar ARG,"MF,FW",Elche,32,1989,3.5,101,98,3,2,0,0,3,1,0,0,0,0,75,0,3,Matches
452,453,Cristiano Piccini,it ITA,DF,Valencia,28,1992,3.6,141,107,34,0,0,6,8,34,0,0,0,0,95,0,4,Matches
453,454,Tomás Pina Isla,es ESP,MF,Alavés,33,1987,16.0,586,580,3,2,1,4,5,1,0,0,0,0,455,3,15,Matches
454,455,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,25,1996,1.1,66,63,2,2,0,1,0,0,0,0,0,0,57,1,2,Matches
455,456,Yeremi Pino,es ESP,"MF,FW",Villarreal,18,2002,18.6,530,523,5,1,1,2,15,1,1,0,0,0,409,2,25,Matches
456,457,Gerard Piqué,es ESP,DF,Barcelona,34,1987,23.2,1688,1625,57,47,2,27,0,5,0,0,0,0,1514,6,7,Matches
457,458,Ezequiel Ponce,ar ARG,FW,Elche,24,1997,7.4,164,156,8,0,1,2,6,1,0,0,0,0,123,0,6,Matches
458,459,Pere Pons,es ESP,MF,Alavés,28,1993,15.2,374,351,19,4,0,2,8,2,0,0,0,0,267,4,10,Matches
459,460,Portu,es ESP,"FW,MF",Real Sociedad,29,1992,17.7,486,462,22,2,3,0,35,9,7,2,1,0,353,2,18,Matches
460,461,Sergio Postigo,es ESP,DF,Levante,32,1988,9.4,364,343,21,17,0,1,0,1,0,0,0,0,304,0,2,Matches
461,462,Darío Poveda,es ESP,"FW,MF",Getafe,24,1997,4.2,86,81,4,0,0,0,5,0,0,0,0,0,48,1,1,Matches
462,463,José Pozo,es ESP,"MF,DF",Rayo Vallecano,25,1996,0.8,53,51,0,0,2,0,2,0,0,0,0,0,46,2,0,Matches
463,464,Abdón Prats,es ESP,FW,Mallorca,28,1992,7.1,156,139,17,1,0,2,2,0,0,0,0,0,104,0,5,Matches
464,465,Alejandro Primo,es ESP,GK,Levante,17,2004,1.0,25,16,9,1,0,0,0,0,0,0,0,0,20,0,0,Matches
465,466,Javi Puado,es ESP,"MF,FW",Espanyol,23,1998,24.9,638,619,17,1,4,5,18,9,0,0,0,0,520,2,15,Matches
466,467,Pubill,es ESP,"DF,MF",Levante,18,2003,5.7,269,212,56,5,0,0,15,51,0,0,0,0,209,1,9,Matches
467,468,Antonio Puertas,es ESP,"MF,FW",Granada,29,1992,25.1,690,651,36,2,3,5,42,31,2,0,0,0,482,3,29,Matches
468,469,Riqui Puig,es ESP,MF,Barcelona,21,1999,5.4,453,443,9,6,0,2,1,1,1,0,0,0,418,1,5,Matches
469,470,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,30,1991,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
470,471,Quini,es ESP,DF,Granada,31,1989,25.6,972,739,228,5,1,6,72,223,0,0,0,0,663,5,27,Matches
471,472,Dani Raba,es ESP,"MF,FW",Villarreal,25,1995,1.0,48,35,13,5,2,0,10,1,4,2,2,0,29,0,0,Matches
472,473,Dani Raba,es ESP,"MF,FW",Granada,25,1995,0.3,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0,Matches
473,474,Uroš Račić,rs SRB,MF,Valencia,23,1998,13.4,506,494,11,8,0,15,5,1,0,0,0,0,370,1,7,Matches
474,475,Nemanja Radoja,rs SRB,MF,Levante,28,1993,13.5,460,451,9,5,0,4,5,1,0,0,0,0,384,0,14,Matches
475,476,Rafinha,br BRA,MF,Real Sociedad,28,1993,11.7,677,645,29,16,2,2,21,1,11,5,5,0,582,3,9,Matches
476,477,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17.0,624,591,31,30,0,7,1,1,0,0,0,0,532,2,5,Matches
477,478,Ivan Rakitić,hr CRO,MF,Sevilla,33,1988,24.2,1660,1501,155,85,5,50,83,17,52,3,39,1,1380,4,34,Matches
478,479,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,2.7,134,113,21,0,0,0,5,21,0,0,0,0,97,0,4,Matches
479,480,Sandro Ramírez,es ESP,FW,Getafe,26,1995,16.2,389,357,31,3,1,2,39,7,5,4,0,0,280,1,13,Matches
480,481,Raúl,es ESP,"FW,DF",Betis,20,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
481,482,Lluís Recasens,es ESP,DF,Espanyol,19,2002,0.5,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
482,483,Manolo Reina,es ESP,GK,Mallorca,36,1985,21.0,646,362,279,91,0,2,0,0,0,0,0,0,412,5,0,Matches
483,484,Karim Rekik,nl NED,DF,Sevilla,26,1994,12.2,777,732,43,6,1,1,6,37,0,0,0,0,693,2,4,Matches
484,485,Álex Remiro,es ESP,GK,Real Sociedad,26,1995,35.0,1259,904,352,111,0,2,0,0,0,0,0,0,949,3,0,Matches
485,486,Nico Ribaudo,es ESP,"MF,FW",Espanyol,20,2001,12.4,432,417,14,4,1,5,16,3,7,5,0,0,368,1,2,Matches
486,487,Diego Rico,es ESP,DF,Real Sociedad,28,1993,18.3,1133,889,237,25,0,3,57,211,1,0,1,0,849,7,32,Matches
487,488,Sergio Rico,es ESP,GK,Mallorca,27,1993,14.0,360,221,139,49,0,1,0,0,0,0,0,0,245,0,0,Matches
488,489,Luis Rioja,es ESP,"MF,FW",Alavés,27,1993,34.6,932,853,72,30,5,0,170,17,25,8,14,0,560,7,52,Matches
489,490,Rober,es ESP,DF,Levante,26,1995,22.3,1048,1012,34,32,0,5,6,2,0,0,0,0,832,2,10,Matches
490,491,Sergi Roberto,es ESP,"MF,DF",Barcelona,29,1992,4.4,257,240,17,7,0,0,9,10,0,0,0,0,230,0,3,Matches
491,492,Rubén Rochina,es ESP,"MF,FW",Granada,30,1991,8.3,383,338,40,17,3,15,36,4,17,8,4,0,259,5,12,Matches
492,493,Enzo Roco,cl CHI,DF,Elche,28,1992,28.4,1158,1087,66,66,0,22,1,0,0,0,0,0,949,5,12,Matches
493,494,Rodrigo,es ESP,FW,Betis,21,2000,9.8,415,410,5,2,5,2,10,2,1,0,0,0,337,0,10,Matches
494,495,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,27,1994,4.8,229,172,56,7,0,1,10,48,1,1,0,0,162,1,5,Matches
495,496,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,34,1987,17.2,263,251,11,0,2,2,10,1,0,0,0,0,187,1,13,Matches
496,497,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,23,1998,10.5,429,385,43,25,2,9,43,4,14,7,6,0,316,1,9,Matches
497,498,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,23,1998,4.6,214,197,16,3,1,5,15,1,12,1,7,0,168,1,6,Matches
498,499,Dani Rodríguez,es ESP,"MF,FW",Mallorca,33,1988,31.5,951,884,65,23,11,8,55,8,26,12,3,0,716,2,31,Matches
499,500,Guido Rodríguez,ar ARG,MF,Betis,27,1994,28.1,1458,1404,53,50,3,21,4,3,0,0,0,0,1245,1,25,Matches
500,501,Rodrygo,br BRA,FW,Real Madrid,20,2001,16.9,682,635,41,3,1,1,41,9,27,5,10,0,555,6,18,Matches
501,502,Leonardo Román,es ESP,GK,Mallorca,21,2000,2.0,67,45,22,6,0,0,0,0,0,0,0,0,47,0,0,Matches
502,503,Iván Romero,es ESP,FW,Sevilla,20,2001,2.0,34,30,4,1,0,0,0,0,0,0,0,0,28,0,2,Matches
503,504,Unai Ropero,es ESP,MF,Alavés,19,2001,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
504,505,Rubén,es ESP,DF,Espanyol,20,2001,1.7,69,55,14,0,1,1,9,14,0,0,0,0,45,0,2,Matches
505,506,Aitor Ruibal,es ESP,"FW,DF",Betis,25,1996,9.5,341,310,25,2,0,1,17,23,0,0,0,0,258,6,10,Matches
506,507,Isma Ruiz,es ESP,MF,Granada,20,2001,3.1,124,124,0,0,1,0,1,0,0,0,0,0,103,0,2,Matches
507,508,Víctor Ruiz,es ESP,DF,Betis,32,1989,15.8,896,858,36,32,0,8,0,4,0,0,0,0,778,2,6,Matches
508,509,Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,32.0,1288,982,305,91,0,2,0,0,0,0,0,0,1051,1,1,Matches
509,510,Franco Russo,ar ARG,DF,Mallorca,26,1994,16.3,644,602,41,34,0,5,1,2,0,0,0,0,491,1,6,Matches
510,511,Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,3.0,107,73,34,15,0,0,0,0,0,0,0,0,67,0,0,Matches
511,512,Youssouf Sabaly,sn SEN,DF,Betis,28,1993,8.8,497,423,74,3,0,0,17,71,0,0,0,0,414,0,13,Matches
512,513,Salvi,es ESP,"MF,FW",Cádiz,30,1991,15.5,360,339,19,3,2,1,65,14,2,0,2,0,212,2,16,Matches
513,514,Fede San Emeterio,es ESP,MF,Cádiz,24,1997,9.2,348,343,4,4,2,1,0,0,0,0,0,0,281,1,10,Matches
