,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
349,350,Henry Martín,mx MEX,FW,América,28,1992,15.9,40,2.52,24,0,4,3,9,0,3,0.19,2,0,0,0,1,0,Matches
350,351,Guillermo Martínez Ayala,mx MEX,FW,Puebla,26,1995,14.1,28,1.99,18,1,2,3,4,0,5,0.36,2,0,0,1,2,0,Matches
351,352,Enzo Martínez,uy URU,DF,Querétaro,23,1998,15.0,12,0.86,8,1,0,0,0,3,0,0.00,0,0,0,0,0,0,Matches
352,353,Federico Martínez,uy URU,"FW,MF",León,25,1996,6.1,16,2.63,10,1,1,2,2,0,2,0.33,2,0,0,0,0,0,Matches
353,354,Fidel Martínez,ec ECU,"FW,MF",Tijuana,31,1990,5.8,37,6.34,24,9,0,1,3,0,3,0.51,2,0,0,0,1,0,Matches
354,355,Fidel Martínez,ec ECU,"FW,MF",Querétaro,31,1990,1.2,6,5.05,2,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
355,356,Emilio Martínez González,mx MEX,"DF,MF",Puebla,18,2003,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
356,357,Jaziel Martínez,mx MEX,MF,Monterrey,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
357,358,Osvaldo Martínez,py PAR,MF,Querétaro,35,1986,2.8,6,2.12,3,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
358,359,Roger Martínez,co COL,FW,América,27,1994,18.0,59,3.28,24,0,13,9,11,2,8,0.44,2,0,2,0,2,2,Matches
359,360,Sebastián Martínez,mx MEX,DF,Guadalajara,20,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
360,361,Héctor Mascorro,mx MEX,DF,Atlético,24,1997,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
361,362,Guillermo Matías Fernández,ar ARG,MF,Cruz Azul,29,1991,11.6,25,2.16,17,4,0,2,0,2,1,0.09,1,0,0,0,0,0,Matches
362,363,Alejandro Mayorga,mx MEX,DF,Cruz Azul,24,1997,7.6,8,1.06,4,2,0,0,0,2,1,0.13,0,0,0,0,0,1,Matches
363,364,Alejandro Mayorga,mx MEX,"DF,MF",Guadalajara,24,1997,8.9,19,2.13,10,2,4,3,0,0,1,0.11,0,0,0,1,0,0,Matches
364,365,Alan Medina,mx MEX,"MF,FW",Necaxa,23,1997,18.6,62,3.33,39,9,5,3,4,2,7,0.38,6,0,1,0,0,0,Matches
365,366,Diego Medina,mx MEX,"MF,FW",Santos,20,2001,3.6,12,3.34,11,0,0,0,1,0,1,0.28,1,0,0,0,0,0,Matches
366,367,Stefan Medina,co COL,DF,Monterrey,29,1992,27.0,55,2.03,45,3,2,2,2,1,8,0.30,6,1,0,1,0,0,Matches
367,368,Ángel Mena,ec ECU,"FW,MF",León,33,1988,25.9,86,3.32,52,14,4,9,6,1,4,0.15,3,0,1,0,0,0,Matches
368,369,Jean Meneses,cl CHI,"FW,MF",León,28,1993,21.4,58,2.71,41,6,5,3,1,2,6,0.28,5,0,0,1,0,0,Matches
369,370,Roberto Meraz,mx MEX,MF,Mazatlán,21,1999,24.4,17,0.68,10,2,0,0,1,4,1,0.04,1,0,0,0,0,0,Matches
370,371,Jorge Meré,es ESP,DF,América,24,1997,7.0,2,0.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
371,372,Fernando Meza,ar ARG,"MF,DF",Necaxa,31,1990,6.9,9,1.30,9,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
372,373,Maximiliano Meza,ar ARG,"FW,MF",Monterrey,28,1992,29.5,139,4.71,94,20,10,8,7,0,10,0.34,8,0,1,0,1,0,Matches
373,374,Hiram Mier,mx MEX,DF,Guadalajara,31,1989,15.8,5,0.32,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
374,375,Juan Miguel,mx MEX,MF,UNAM,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
375,376,Jesús Molina,mx MEX,MF,Guadalajara,33,1988,9.7,4,0.41,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
376,377,Andres Montaño,mx MEX,"MF,FW",Mazatlán,19,2002,3.5,7,1.99,6,1,0,0,0,0,1,0.28,1,0,0,0,0,0,Matches
377,378,Joaquín Montecinos,cl CHI,FW,Tijuana,25,1995,8.6,21,2.45,13,1,5,0,2,0,3,0.35,2,0,1,0,0,0,Matches
378,379,Emanuel Montejano Arroyo,mx MEX,"MF,FW",UNAM,20,2001,1.9,3,1.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
379,380,Jefferson Montero,ec ECU,"MF,FW",Querétaro,31,1989,5.3,26,5.22,13,2,5,2,3,1,3,0.60,2,0,1,0,0,0,Matches
380,381,Alán Montes,mx MEX,DF,Monterrey,20,2000,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
381,382,César Montes,mx MEX,DF,Monterrey,24,1997,25.2,23,0.91,18,3,0,0,0,2,1,0.04,1,0,0,0,0,0,Matches
382,383,Luis Montes,mx MEX,MF,León,35,1986,13.4,60,4.47,45,9,2,3,1,0,1,0.07,1,0,0,0,0,0,Matches
383,384,Walter Montoya,ar ARG,"MF,FW",Cruz Azul,28,1993,5.7,20,3.50,12,5,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches
384,385,Adrián Mora,mx MEX,"DF,MF",FC Juárez,23,1997,8.2,2,0.24,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
385,386,Iván Morales Bravo,cl CHI,"FW,MF",Cruz Azul,22,1999,3.8,5,1.30,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
386,387,Carlos Moreno,mx MEX,GK,Pachuca,23,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
387,388,Gerardo Moreno,mx MEX,DF,UNAM,27,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
388,389,Héctor Moreno,mx MEX,DF,Monterrey,33,1988,15.8,15,0.95,13,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
389,390,Iker Moreno,mx MEX,MF,América,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
390,391,Iván Moreno,mx MEX,"MF,FW",Mazatlán,23,1998,17.8,52,2.79,31,5,7,4,2,3,8,0.43,3,2,2,1,0,0,Matches
391,392,Yairo Moreno,co COL,"DF,MF",Pachuca,26,1995,16.3,68,4.17,49,1,7,3,5,3,2,0.12,2,0,0,0,0,0,Matches
392,393,Andrés Mosquera Guardia,co COL,DF,León,31,1990,25.7,31,1.20,27,1,0,1,1,1,4,0.16,4,0,0,0,0,0,Matches
393,394,Alan Mozo,mx MEX,DF,UNAM,24,1997,27.3,85,3.12,59,11,8,1,4,2,10,0.37,7,1,2,0,0,0,Matches
394,395,Isaác Muniz,mx MEX,MF,León,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
395,396,Zahid Muñoz,mx MEX,"MF,FW",Atlético,20,2001,3.8,19,4.99,14,3,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
396,397,Jhon Murillo,ve VEN,"FW,MF",Atlético,26,1995,12.2,,,,,,,,,,,,,,,,,Matches
397,398,Óscar Murillo,co COL,DF,Pachuca,33,1988,15.8,17,1.08,13,0,0,3,0,1,3,0.19,2,0,0,1,0,0,Matches
398,399,Ariel Nahuelpán,ar ARG,FW,Querétaro,33,1987,1.7,3,1.78,3,0,0,0,0,0,1,0.59,1,0,0,0,0,0,Matches
399,400,Fernando Navarro Morán,mx MEX,"FW,MF",Pachuca,32,1989,2.7,12,4.48,8,0,1,1,2,0,3,1.12,3,0,0,0,0,0,Matches
400,401,Fernando Navarro Morán,mx MEX,"MF,FW",León,32,1989,1.2,4,3.30,4,0,0,0,0,0,1,0.83,1,0,0,0,0,0,Matches
401,402,Santiago Naveda,mx MEX,MF,América,20,2001,4.8,6,1.25,6,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
402,403,Hugo Nervo,ar ARG,DF,Atlas,30,1991,34.0,16,0.48,15,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
403,404,Francisco Nevarez,mx MEX,"DF,FW",FC Juárez,20,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
404,405,Ygor Nogueira,br BRA,DF,Mazatlán,26,1995,8.1,1,0.11,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
405,406,Alberto Ocejo,mx MEX,"FW,MF",Santos,23,1998,9.0,20,2.22,10,2,1,2,3,2,1,0.11,1,0,0,0,0,0,Matches
406,407,Guillermo Ochoa,mx MEX,GK,América,36,1985,31.0,9,0.29,4,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
407,408,Luis Olivas,mx MEX,DF,Guadalajara,21,2000,19.5,12,0.62,9,0,1,0,2,0,2,0.10,0,0,0,0,2,0,Matches
408,409,Araujo de Oliveira Henrique,mx MEX,"MF,DF",Santos,22,1998,1.4,3,2.14,2,0,0,0,0,1,1,0.71,0,0,0,0,0,1,Matches
409,410,Bryan Olivera,uy URU,MF,Querétaro,27,1994,11.0,60,5.47,37,13,5,2,3,0,6,0.55,4,1,1,0,0,0,Matches
410,411,Maximiliano Olivera,uy URU,DF,FC Juárez,29,1992,28.3,40,1.41,29,5,2,2,0,2,2,0.07,1,0,0,1,0,0,Matches
411,412,Agustín Oliveros,uy URU,DF,Necaxa,22,1998,20.7,23,1.11,19,1,0,2,0,1,1,0.05,1,0,0,0,0,0,Matches
412,413,Alejandro Organista,mx MEX,MF,Guadalajara,21,2000,0.3,4,13.33,3,0,0,0,1,0,1,3.33,0,0,0,0,1,0,Matches
413,414,Santiago Ormeño,pe PER,"FW,MF",León,27,1994,8.5,16,1.89,11,0,1,1,2,1,3,0.35,1,0,0,0,1,1,Matches
414,415,Efraín Orona,mx MEX,DF,Atlético,22,1999,6.6,2,0.30,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
415,416,Jonathan Orozco,mx MEX,GK,Tijuana,35,1986,26.0,5,0.19,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
416,417,Carlos Orrantía,mx MEX,DF,Santos,30,1991,21.6,40,1.85,30,7,1,1,0,1,1,0.05,1,0,0,0,0,0,Matches
417,418,Edyairth Ortega,mx MEX,"MF,FW",Atlas,24,1997,1.9,1,0.54,1,0,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
418,419,Haret Ortega,mx MEX,DF,Toluca,21,2000,26.3,15,0.57,11,0,0,0,2,2,4,0.15,3,0,0,0,1,0,Matches
419,420,Arturo Ortiz,mx MEX,DF,UNAM,28,1992,29.1,39,1.34,31,1,2,3,0,2,1,0.03,0,0,0,0,0,1,Matches
420,421,Celso Ortiz,py PAR,MF,Monterrey,32,1989,19.3,30,1.56,18,3,0,2,3,4,1,0.05,1,0,0,0,0,0,Matches
421,422,Christian Ortiz,ar ARG,"MF,FW",Tijuana,28,1992,8.8,38,4.30,24,8,2,2,1,1,3,0.34,2,0,0,0,0,1,Matches
422,423,Mario Osuna,mx MEX,MF,América,32,1988,1.9,4,2.09,2,0,0,1,0,1,1,0.52,1,0,0,0,0,0,Matches
423,424,Rómulo Otero,ve VEN,"MF,FW",Cruz Azul,28,1992,1.9,13,6.96,5,4,0,1,2,1,0,0.00,0,0,0,0,0,0,Matches
424,425,Juan Pablo Meza,mx MEX,DF,Querétaro,27,1993,3.5,3,0.86,1,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
425,426,Juan Pablo Segovia,ar ARG,DF,Puebla,32,1989,25.8,30,1.16,21,7,0,0,1,1,1,0.04,1,0,0,0,0,0,Matches
426,427,Juan Pablo Vigón,mx MEX,MF,UANL,30,1991,25.6,64,2.50,49,0,2,8,2,3,5,0.20,3,0,0,2,0,0,Matches
427,428,Arturo Palma,mx MEX,"FW,MF",Necaxa,19,2002,0.9,3,3.18,1,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
428,429,Felipe Pardo,co COL,"FW,MF",Toluca,30,1990,1.0,4,4.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
429,430,Pablo Parra,cl CHI,"MF,FW",Puebla,27,1994,17.4,69,3.97,34,15,4,11,5,0,3,0.17,2,0,0,1,0,0,Matches
430,431,Lucas Passerini,ar ARG,FW,Cruz Azul,27,1994,3.1,8,2.57,3,0,2,1,2,0,0,0.00,0,0,0,0,0,0,Matches
431,432,Esteban Pavez,cl CHI,MF,Tijuana,31,1990,15.3,14,0.92,13,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
432,433,Luis Pavez Muñoz,cl CHI,DF,FC Juárez,25,1995,1.5,2,1.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
433,434,Miguel Pedroza,mx MEX,"FW,MF",Necaxa,18,2003,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
434,435,Oribe Peralta,mx MEX,"FW,MF",Guadalajara,37,1984,1.0,2,1.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
435,436,Geisson Perea,co COL,DF,Pachuca,29,1991,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
436,437,Sebastián Pérez Bouquet,mx MEX,MF,Guadalajara,18,2003,4.1,12,2.93,9,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
437,438,Oliver Pérez,mx MEX,DF,UNAM,19,2002,2.0,4,1.97,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
438,439,Pavel Pérez,mx MEX,"FW,MF",Guadalajara,23,1998,2.0,5,2.47,1,0,0,3,1,0,1,0.49,0,0,0,1,0,0,Matches
439,440,Maximiliano Perg,uy URU,DF,Querétaro,29,1991,27.4,11,0.42,7,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
440,441,Orbelín Pineda,mx MEX,"FW,MF",Cruz Azul,25,1996,11.1,35,3.15,29,0,1,3,2,0,8,0.72,6,0,1,0,1,0,Matches
441,442,Jesús Piñuelas,mx MEX,DF,Atlético,23,1998,14.7,13,0.88,11,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
442,443,Guido Pizarro,ar ARG,"DF,MF",UANL,31,1990,26.7,31,1.16,24,1,0,2,1,3,2,0.07,2,0,0,0,0,0,Matches
443,444,Rodolfo Pizarro,mx MEX,"FW,MF",Monterrey,27,1994,5.4,16,2.98,12,1,2,0,1,0,1,0.19,1,0,0,0,0,0,Matches
444,445,Franco Pizzichillo,uy URU,DF,Santos,25,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
445,446,Vicente Poggi,uy URU,MF,Necaxa,19,2002,1.7,3,1.79,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
446,447,Osvaldo Rodríguez del Portal,mx MEX,DF,León,24,1996,21.1,34,1.61,28,3,0,1,0,2,6,0.28,5,0,0,1,0,0,Matches
447,448,Ayrton Preciado,ec ECU,FW,Santos,27,1994,5.3,17,3.23,13,3,0,1,0,0,4,0.76,3,0,0,1,0,0,Matches
448,449,Harold Preciado,co COL,FW,Santos,27,1994,12.9,31,2.41,22,0,4,3,2,0,5,0.39,3,0,1,0,1,0,Matches
449,450,Ronaldo Prieto,mx MEX,"MF,DF",Santos,24,1997,11.4,27,2.36,18,5,0,4,0,0,1,0.09,0,1,0,0,0,0,Matches
450,451,Julián Quiñones,co COL,"FW,MF",Atlas,24,1997,28.7,93,3.36,67,0,4,10,12,0,9,0.32,6,0,0,2,1,0,Matches
451,452,Mauro Quiroga,ar ARG,FW,Necaxa,31,1989,6.5,9,1.38,5,0,0,2,2,0,1,0.15,1,0,0,0,0,0,Matches
452,453,Yonatthan Rak,uy URU,DF,Tijuana,27,1993,21.2,18,0.85,11,0,1,2,2,2,3,0.14,2,0,0,1,0,0,Matches
453,454,Cándido Ramírez,mx MEX,"MF,DF",FC Juárez,28,1993,3.4,8,2.34,3,0,2,1,2,0,0,0.00,0,0,0,0,0,0,Matches
454,455,Kevin Ramírez,uy URU,MF,Puebla,27,1994,1.6,6,3.78,6,0,0,0,0,0,2,1.26,2,0,0,0,0,0,Matches
455,456,Kevin Ramírez,uy URU,"MF,FW",Querétaro,27,1994,12.9,34,2.64,19,1,7,1,6,0,2,0.16,2,0,0,0,0,0,Matches
456,457,Juan Rangel,mx MEX,DF,León,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
457,458,Michael Rangel,co COL,"FW,MF",Mazatlán,30,1991,1.3,2,1.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
458,459,Pedro Raul,br BRA,FW,FC Juárez,24,1996,6.5,9,1.38,8,0,0,1,0,0,2,0.31,2,0,0,0,0,0,Matches
459,460,Salvador Reyes Chávez,mx MEX,"DF,FW",América,23,1998,24.2,65,2.68,41,8,3,4,8,1,5,0.21,4,0,0,0,1,0,Matches
460,461,Diego Reyes,mx MEX,DF,UANL,28,1992,22.7,13,0.57,12,0,0,0,0,1,3,0.13,3,0,0,0,0,0,Matches
461,462,Israel Reyes,mx MEX,"DF,MF",Puebla,21,2000,26.9,28,1.04,19,2,1,2,0,4,0,0.00,0,0,0,0,0,0,Matches
462,463,Jacobo Reyes,us USA,FW,Monterrey,20,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
463,464,Josué Reyes,mx MEX,"DF,FW",Cruz Azul,23,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
464,465,Luis Ricardo Reyes,mx MEX,"DF,MF",Atlas,30,1991,28.9,102,3.66,54,36,4,6,1,1,6,0.22,4,2,0,0,0,0,Matches
465,466,Antonio Ríos,mx MEX,MF,Toluca,32,1988,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
466,467,Richard Rios Montoya,co COL,MF,Mazatlán,21,2000,1.4,3,2.11,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
467,468,Jesús Rivas,mx MEX,DF,UNAM,18,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
468,469,Ulises Rivas,mx MEX,MF,Santos,25,1996,7.0,11,1.58,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
469,470,Christian Rivera,co COL,MF,Tijuana,25,1996,29.0,41,1.42,34,0,1,1,2,3,2,0.07,2,0,0,0,0,0,Matches
470,471,Alejandro Rivero,mx MEX,MF,Querétaro,21,2000,0.1,2,20.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
471,472,Ignacio Rivero,uy URU,"MF,DF",Cruz Azul,29,1992,29.4,60,2.04,40,5,1,5,5,4,4,0.14,2,0,0,0,1,1,Matches
472,473,Jorge Roberto Díaz,mx MEX,"MF,FW",León,23,1998,0.5,3,5.51,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
473,474,Ángel Robles,mx MEX,"FW,MF",Puebla,19,2001,2.5,4,1.59,3,0,0,1,0,0,1,0.40,0,0,0,1,0,0,Matches
474,475,Aldo Rocha,mx MEX,MF,Atlas,28,1992,29.9,66,2.28,46,2,3,4,3,8,2,0.07,2,0,0,0,0,0,Matches
475,476,Alan Rodríguez,mx MEX,"MF,FW",Toluca,25,1996,5.0,5,0.99,4,0,0,1,0,0,1,0.20,1,0,0,0,0,0,Matches
476,477,Charly Rodríguez,mx MEX,"MF,FW",Cruz Azul,24,1997,9.2,42,4.56,16,23,1,0,2,0,6,0.65,1,4,1,0,0,0,Matches
477,478,Charly Rodríguez,mx MEX,MF,Monterrey,24,1997,11.9,36,3.02,32,4,0,0,0,0,3,0.25,3,0,0,0,0,0,Matches
478,479,David Rodriguez,us USA,"MF,FW",Atlético,19,2002,1.4,2,1.48,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
479,480,Jerónimo Rodríguez,mx MEX,"DF,MF",UNAM,22,1999,14.6,23,1.58,15,5,1,0,0,2,1,0.07,0,1,0,0,0,0,Matches
480,481,Jesús Rodríguez,mx MEX,GK,Puebla,28,1993,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
481,482,Jonathan Rodríguez,uy URU,"FW,MF",Cruz Azul,28,1993,7.6,20,2.62,12,4,0,1,3,0,2,0.26,1,0,0,0,1,0,Matches
482,483,Jorge Rodríguez,mx MEX,DF,Toluca,19,2001,19.9,19,0.96,16,1,0,0,2,0,1,0.05,1,0,0,0,0,0,Matches
483,484,Lucas Rodríguez,uy URU,"MF,DF",Atlas,24,1997,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
484,485,Lucas Rodríguez,ar ARG,"FW,MF",Tijuana,24,1997,25.3,88,3.48,65,1,8,6,6,2,7,0.28,6,0,0,0,0,1,Matches
485,486,Michell Rodríguez,mx MEX,"FW,MF",Monterrey,20,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
486,487,Salvador Rodríguez,mx MEX,"DF,FW",Mazatlán,19,2001,6.5,11,1.69,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
487,488,Rogério,br BRA,"FW,MF",UNAM,30,1990,18.2,32,1.76,25,1,1,3,2,0,1,0.05,1,0,0,0,0,0,Matches
488,489,Diego Rolán,uy URU,FW,FC Juárez,28,1993,13.4,25,1.87,14,0,2,2,7,0,2,0.15,0,0,0,1,1,0,Matches
489,490,Juan Romagnoli,ar ARG,MF,Querétaro,25,1996,4.4,8,1.83,4,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
490,491,Ángel Romero,py PAR,"MF,FW",Cruz Azul,29,1992,7.7,22,2.85,16,2,3,0,1,0,2,0.26,1,1,0,0,0,0,Matches
491,492,Luis Romo,mx MEX,"MF,DF",Cruz Azul,26,1995,7.7,17,2.20,12,1,0,3,1,0,2,0.26,1,1,0,0,0,0,Matches
492,493,Luis Romo,mx MEX,MF,Monterrey,26,1995,12.8,38,2.97,31,1,0,3,0,3,4,0.31,3,0,0,0,0,1,Matches
493,494,Carlos Rosel,mx MEX,"MF,FW",FC Juárez,25,1995,4.8,13,2.72,9,0,1,1,2,0,1,0.21,0,0,0,0,1,0,Matches
494,495,Fernando Rubén González,mx MEX,MF,Necaxa,27,1994,30.0,79,2.63,68,2,1,3,3,2,4,0.13,2,0,0,1,1,0,Matches
495,496,Brian Rubio,mx MEX,FW,Mazatlán,24,1996,14.0,31,2.07,24,0,0,4,3,0,9,0.60,6,0,0,2,1,0,Matches
496,497,Marcel Ruiz,mx MEX,MF,Tijuana,20,2000,18.2,57,3.14,42,1,4,3,4,3,1,0.06,1,0,0,0,0,0,Matches
497,498,Jorge Ruvalcaba,us USA,"MF,FW",UNAM,20,2001,3.2,8,2.49,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
498,499,Javier Salas,mx MEX,MF,Puebla,27,1993,25.9,38,1.47,32,1,1,0,1,3,6,0.23,4,0,0,0,1,1,Matches
499,500,Maximiliano Salas,ar ARG,"FW,MF",Necaxa,23,1997,9.6,34,3.51,17,12,3,0,2,0,3,0.31,1,1,1,0,0,0,Matches
500,501,Carlos Salcedo,mx MEX,DF,UANL,27,1993,12.2,16,1.32,15,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
501,502,Alfredo Saldívar,mx MEX,GK,Toluca,31,1990,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
502,503,Rodrigo Salinas,mx MEX,DF,Toluca,33,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
503,504,Rubens Sambueza,ar ARG,"FW,MF",Toluca,37,1984,15.3,86,5.64,49,21,5,1,10,0,12,0.79,8,2,0,0,2,0,Matches
504,505,Rubens Sambueza,ar ARG,"MF,FW",Atlético,37,1984,10.3,55,5.36,39,11,0,1,3,1,7,0.68,4,3,0,0,0,0,Matches
505,506,Braian Samudio,py PAR,"FW,MF",Toluca,25,1995,10.3,21,2.03,18,0,1,1,0,1,1,0.10,1,0,0,0,0,0,Matches
506,507,Juan Sanabria,uy URU,"MF,FW",Atlético,21,2000,26.3,64,2.43,38,15,3,1,6,1,8,0.30,4,1,2,0,1,0,Matches
507,508,Andrés Sánchez,mx MEX,GK,Atlético,23,1997,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
508,509,Erick Sánchez,mx MEX,MF,Pachuca,21,1999,27.6,81,2.93,60,1,2,6,8,4,8,0.29,6,0,0,2,0,0,Matches
509,510,Jesús Sánchez García,mx MEX,DF,Guadalajara,31,1989,9.0,7,0.77,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
510,511,Luis Sánchez,mx MEX,DF,Monterrey,21,2000,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
511,512,Richard Sánchez,py PAR,MF,América,25,1996,22.2,83,3.75,45,29,0,3,5,1,9,0.41,5,1,0,2,0,1,Matches
512,513,Gael Sandoval,mx MEX,"MF,DF",Mazatlán,25,1995,0.6,4,6.92,2,0,1,0,1,0,1,1.73,0,0,0,0,1,0,Matches
513,514,Raúl Sandoval,mx MEX,"DF,FW",Necaxa,21,2000,2.2,7,3.20,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
514,515,Raúl Sandoval,mx MEX,"FW,DF",Mazatlán,21,2000,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,516,Miguel Sansores,mx MEX,"FW,MF",Tijuana,30,1991,2.8,7,2.56,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
516,517,Miguel Sansores,mx MEX,"FW,MF",Mazatlán,30,1991,5.7,9,1.59,8,0,0,0,1,0,1,0.18,1,0,0,0,0,0,Matches
517,518,Anderson Santamaría,pe PER,DF,Atlas,29,1992,29.2,34,1.21,26,0,1,2,0,5,2,0.07,2,0,0,0,0,0,Matches
518,519,Harold Santiago Mosquera,co COL,"MF,FW",Pachuca,26,1995,3.1,11,3.50,8,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
519,520,Flavio Santos,mx MEX,"MF,FW",FC Juárez,34,1987,15.4,29,1.88,21,2,1,1,4,0,2,0.13,2,0,0,0,0,0,Matches
520,521,Camilo Sanvezzo,br BRA,"FW,MF",Toluca,33,1988,11.8,19,1.62,15,0,0,3,1,0,2,0.17,1,0,0,1,0,0,Matches
521,522,Camilo Sanvezzo,br BRA,FW,Mazatlán,33,1988,10.9,21,1.92,9,6,0,1,5,0,5,0.46,2,1,0,1,1,0,Matches
522,523,Brandon Sartiaguin,mx MEX,DF,Toluca,21,2000,3.1,4,1.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
523,524,Sebastián Saucedo,us USA,"MF,FW",UNAM,24,1997,16.2,57,3.54,36,5,5,5,6,0,6,0.37,5,0,1,0,0,0,Matches
524,525,Francisco Sebastián Córdova,mx MEX,"FW,MF",América,24,1997,9.1,22,2.41,17,2,0,1,2,0,1,0.11,1,0,0,0,0,0,Matches
525,526,Francisco Sebastián Córdova,mx MEX,MF,UANL,24,1997,5.0,23,4.63,16,3,2,2,0,0,3,0.60,3,0,0,0,0,0,Matches
