,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
249,250,Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,621,840,73.9,9904,3316,318,389,81.7,239,315,75.9,45,79,57.0,3,1.2,1.2,+1.8,10,65,14,1,79,Matches
250,251,Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,1007,1180,85.3,14952,5417,560,626,89.5,374,411,91.0,42,76,55.3,0,0.8,1.1,-0.8,12,91,10,1,97,Matches
251,252,Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,977,1182,82.7,18518,6759,359,400,89.8,493,561,87.9,108,174,62.1,1,1.0,0.2,0.0,5,47,3,1,38,Matches
252,253,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,1007,1621,62.1,19966,7472,392,501,78.2,434,637,68.1,157,348,45.1,9,10.5,9.7,-1.5,87,80,53,43,91,Matches
253,254,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,829,1064,77.9,12200,2869,474,554,85.6,272,342,79.5,49,82,59.8,9,8.0,7.4,+1.0,41,66,42,10,77,Matches
254,255,Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,372,473,78.6,5435,1954,206,242,85.1,133,163,81.6,16,29,55.2,0,0.4,0.5,-0.4,3,29,5,1,34,Matches
255,256,Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,199,299,66.6,2707,736,113,138,81.9,55,83,66.3,11,27,40.7,2,1.3,1.6,+0.7,11,12,11,3,14,Matches
256,257,Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,362,506,71.5,6087,1151,176,235,74.9,131,166,78.9,38,57,66.7,1,1.9,2.3,-0.9,16,25,18,5,36,Matches
257,258,Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,349,496,70.4,6555,1844,140,178,78.7,148,188,78.7,50,97,51.5,4,4.6,2.9,-0.6,26,33,21,6,44,Matches
258,259,Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,898,1238,72.5,16352,5329,359,432,83.1,388,510,76.1,115,220,52.3,0,1.4,1.5,-1.4,14,71,21,8,64,Matches
259,260,Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,371,498,74.5,6178,1921,188,234,80.3,137,178,77.0,33,56,58.9,0,0.3,0.6,-0.3,6,38,8,3,38,Matches
260,261,Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,1240,1538,80.6,25668,9564,353,421,83.8,716,794,90.2,163,269,60.6,0,1.2,1.1,-1.2,7,79,8,0,93,Matches
261,262,Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,564,714,79.0,8498,2331,318,364,87.4,184,219,84.0,32,56,57.1,4,2.5,2.2,+1.5,18,50,11,2,56,Matches
262,263,Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,564,770,73.2,8454,3595,312,379,82.3,208,278,74.8,24,52,46.2,2,2.3,2.6,-0.3,13,43,12,4,59,Matches
263,264,Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,358,443,80.8,7885,2220,81,104,77.9,217,247,87.9,57,82,69.5,0,0.0,0.1,0.0,1,13,0,0,12,Matches
264,265,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,83,135,61.5,1047,295,49,73,67.1,26,40,65.0,1,1,100.0,0,0.2,0.3,-0.2,2,12,2,0,11,Matches
265,266,Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,107,182,58.8,1452,355,71,104,68.3,21,38,55.3,6,12,50.0,0,0.6,1.4,-0.6,7,7,7,6,5,Matches
266,267,Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,685,835,82.0,14283,3797,176,210,83.8,409,451,90.7,92,147,62.6,0,0.4,0.2,-0.4,3,38,3,2,35,Matches
267,268,Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,39,61,63.9,530,121,24,34,70.6,12,18,66.7,2,3,66.7,0,1.0,0.6,-1.0,7,3,5,1,5,Matches
268,269,Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,374,521,71.8,6527,2547,172,209,82.3,152,201,75.6,42,86,48.8,1,1.3,1.0,-0.3,13,25,5,2,28,Matches
269,270,Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,575,767,75.0,7309,1585,362,441,82.1,146,193,75.6,21,40,52.5,3,4.8,4.8,-1.8,37,38,30,3,50,Matches
270,271,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,255,415,61.4,3917,807,128,181,70.7,90,134,67.2,18,47,38.3,1,1.7,1.7,-0.7,16,17,13,4,25,Matches
271,272,Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,1491,1757,84.9,32387,10781,355,402,88.3,909,976,93.1,220,350,62.9,0,0.9,0.7,-0.9,4,81,5,1,77,Matches
272,273,Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12.0,324,501,64.7,8748,6370,59,61,96.7,162,168,96.4,100,263,38.0,0,0.0,0.0,0.0,0,6,1,0,0,Matches
273,274,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,22.0,413,587,70.4,5975,1580,224,281,79.7,126,174,72.4,29,58,50.0,4,6.3,4.8,-2.3,47,26,16,6,32,Matches
274,275,Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,21.9,495,717,69.0,8053,2633,240,297,80.8,195,270,72.2,38,70,54.3,1,2.7,3.8,-1.7,28,42,35,12,70,Matches
275,276,Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,4.9,93,123,75.6,1493,322,49,60,81.7,32,39,82.1,9,13,69.2,1,1.1,0.2,-0.1,8,9,2,0,8,Matches
276,277,Anthony Losilla,fr FRA,MF,Bochum,35,1986,32.6,984,1291,76.2,19457,5109,351,459,76.5,445,548,81.2,166,214,77.6,0,1.0,1.2,-1.0,16,57,11,2,75,Matches
277,278,Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,9.8,201,336,59.8,6643,5439,28,29,96.6,83,87,95.4,90,219,41.1,0,0.0,0.0,0.0,0,6,0,0,0,Matches
278,279,Eduard Löwen,de GER,MF,Bochum,24,1997,15.7,440,684,64.3,8264,3170,202,258,78.3,142,202,70.3,76,149,51.0,2,4.6,4.0,-2.6,41,56,11,5,51,Matches
279,280,Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,8.3,147,246,59.8,2438,1085,73,96,76.0,60,92,65.2,12,44,27.3,0,0.3,0.3,-0.3,6,11,3,2,13,Matches
280,281,Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,2.0,24,37,64.9,385,64,13,17,76.5,7,10,70.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
281,282,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,9.8,227,301,75.4,3432,630,122,148,82.4,68,89,76.4,20,34,58.8,2,2.3,2.1,-0.3,11,14,10,4,16,Matches
282,283,Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1.0,43,49,87.8,1028,707,9,9,100.0,27,27,100.0,7,13,53.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
283,284,Andreas Luthe,de GER,GK,Union Berlin,34,1987,27.0,660,1005,65.7,19469,14514,119,120,99.2,290,300,96.7,249,576,43.2,0,0.0,0.1,0.0,0,26,0,0,0,Matches
284,285,Matej Maglica,hr CRO,MF,Stuttgart,22,1998,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
285,286,Arne Maier,de GER,MF,Augsburg,22,1999,20.7,609,849,71.7,11377,3577,249,300,83.0,235,315,74.6,99,171,57.9,6,3.8,3.1,+2.2,33,55,19,6,61,Matches
286,287,Donyell Malen,nl NED,FW,Dortmund,22,1999,18.7,394,542,72.7,4863,1149,241,308,78.2,95,137,69.3,13,24,54.2,3,3.7,2.1,-0.7,21,19,18,5,29,Matches
287,288,Lennard Maloney,us USA,DF,Dortmund,21,1999,0.1,13,16,81.3,267,83,5,5,100.0,6,6,100.0,2,5,40.0,0,0.0,0.1,0.0,1,1,1,1,0,Matches
288,289,Orel Mangala,be BEL,MF,Stuttgart,23,1998,20.6,655,793,82.6,9824,2143,339,388,87.4,249,281,88.6,32,50,64.0,3,3.0,1.2,0.0,29,45,9,0,44,Matches
289,290,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,22,1999,8.6,155,229,67.7,1976,556,100,128,78.1,38,57,66.7,4,10,40.0,1,0.3,0.6,+0.7,4,4,7,1,17,Matches
290,291,Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,0.3,6,9,66.7,59,30,4,4,100.0,1,2,50.0,0,0,,0,0.2,0.1,-0.2,1,2,0,0,2,Matches
291,292,Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,17.5,309,451,68.5,4764,1246,162,211,76.8,97,133,72.9,25,46,54.3,5,2.7,2.0,+2.3,32,24,8,2,24,Matches
292,293,Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,768,1126,68.2,13643,5220,377,427,88.3,274,364,75.3,104,272,38.2,1,5.7,4.8,-4.7,46,57,29,17,55,Matches
293,294,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,18,21,85.7,435,368,4,4,100.0,10,10,100.0,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
294,295,Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,522,676,77.2,11207,2694,116,138,84.1,328,361,90.9,73,158,46.2,0,0.0,0.1,0.0,0,22,1,0,25,Matches
295,296,Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,222,295,75.3,3115,710,134,155,86.5,66,81,81.5,10,24,41.7,0,1.3,1.3,-1.3,12,9,6,3,8,Matches
296,297,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,1493,1859,80.3,30155,12003,568,645,88.1,670,777,86.2,235,373,63.0,0,0.6,0.8,-0.6,10,109,7,1,98,Matches
297,298,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,102,139,73.4,1337,378,59,73,80.8,31,40,77.5,4,6,66.7,2,1.4,0.8,+0.6,6,7,4,0,11,Matches
298,299,Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,599,883,67.8,11209,4657,236,288,81.9,291,386,75.4,66,148,44.6,0,1.6,2.1,-1.6,21,45,18,8,59,Matches
299,300,Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,219,314,69.7,3880,1429,88,103,85.4,117,153,76.5,12,37,32.4,0,0.0,0.1,0.0,0,8,1,1,8,Matches
300,301,Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,3,5,60.0,39,9,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
301,302,Jorge Meré,es ESP,DF,Köln,24,1997,5.4,255,305,83.6,5548,1771,63,75,84.0,149,160,93.1,41,64,64.1,0,0.0,0.1,0.0,1,20,1,0,21,Matches
302,303,Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,897,1155,77.7,14520,5543,443,498,89.0,354,453,78.1,70,130,53.8,4,2.6,2.9,+1.4,15,62,25,15,75,Matches
303,304,Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,878,1200,73.2,13765,6400,477,534,89.3,315,438,71.9,65,143,45.5,0,0.9,0.9,-0.9,18,72,7,3,74,Matches
304,305,Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,66,115,57.4,876,178,36,56,64.3,15,31,48.4,5,8,62.5,1,1.2,0.8,-0.2,5,4,3,2,6,Matches
305,306,Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,24,31,77.4,330,87,13,15,86.7,8,10,80.0,1,1,100.0,1,0.2,0.2,+0.8,1,1,2,1,3,Matches
306,307,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,526,780,67.4,8495,3835,287,348,82.5,179,257,69.6,48,122,39.3,5,3.1,3.0,+1.9,22,45,18,9,57,Matches
307,308,Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,289,450,64.2,4169,575,162,225,72.0,88,137,64.2,18,35,51.4,4,3.2,2.3,+0.8,20,18,9,1,15,Matches
308,309,Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,145,187,77.5,2268,680,62,78,79.5,61,70,87.1,10,19,52.6,0,0.7,0.4,-0.7,3,14,5,1,15,Matches
309,310,Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,110,124,88.7,2032,575,39,45,86.7,63,69,91.3,7,9,77.8,0,0.0,0.0,0.0,0,6,0,0,5,Matches
310,311,Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,132,190,69.5,1953,557,71,95,74.7,33,46,71.7,14,28,50.0,0,0.6,0.3,-0.6,7,11,4,0,13,Matches
311,312,Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,17,21,81.0,254,61,11,14,78.6,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
312,313,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,30,34,88.2,415,36,14,17,82.4,13,14,92.9,0,0,,0,0.2,0.1,-0.2,2,3,0,0,0,Matches
313,314,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,851,1147,74.2,14008,5492,411,491,83.7,338,423,79.9,70,132,53.0,3,3.5,2.8,-0.5,14,42,30,6,74,Matches
314,315,Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,853,1014,84.1,19929,12914,243,243,100.0,390,394,99.0,205,361,56.8,0,0.0,0.0,0.0,0,5,1,0,0,Matches
315,316,Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,1117,1516,73.7,16251,4168,650,771,84.3,373,500,74.6,49,120,40.8,18,14.0,11.7,+4.0,84,79,69,16,126,Matches
316,317,Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,1,1,100.0,9,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
317,318,Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,595,710,83.8,8196,2137,353,394,89.6,196,218,89.9,18,28,64.3,5,5.1,5.2,-0.1,28,63,31,0,69,Matches
318,319,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21,1999,31.7,1581,1892,83.6,27387,9785,684,751,91.1,790,889,88.9,92,202,45.5,4,1.5,1.2,+2.5,11,68,8,2,79,Matches
319,320,Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,144,197,73.1,2143,655,81,99,81.8,52,68,76.5,7,18,38.9,0,0.2,0.9,-0.2,4,5,6,1,14,Matches
320,321,Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,60,97,61.9,783,178,35,51,68.6,13,18,72.2,4,10,40.0,1,0.5,0.5,+0.5,4,0,1,1,1,Matches
321,322,David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,146,174,83.9,2446,842,70,73,95.9,63,72,87.5,11,24,45.8,0,0.0,0.0,0.0,0,8,0,0,3,Matches
322,323,Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,436,578,75.4,6939,2223,235,273,86.1,159,201,79.1,28,68,41.2,4,1.7,1.4,+2.3,18,17,14,5,24,Matches
323,324,Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,1097,1255,87.4,27026,18257,221,221,100.0,573,583,98.3,299,442,67.6,0,0.0,0.1,0.0,0,7,2,0,7,Matches
324,325,Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,898,1134,79.2,15328,5721,408,485,84.1,368,443,83.1,84,131,64.1,4,2.4,2.9,+1.6,20,99,18,1,122,Matches
325,326,Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,25,45,55.6,338,46,14,19,73.7,10,13,76.9,0,1,0.0,1,0.2,0.1,+0.8,1,3,0,0,0,Matches
326,327,Moussa Niakhate,fr FRA,DF,Mainz 05,25,1996,28.5,1206,1611,74.9,22233,10148,472,536,88.1,583,734,79.4,128,277,46.2,0,0.6,1.3,-0.6,11,92,11,3,90,Matches
327,328,Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,492,539,91.3,8709,3378,189,203,93.1,267,281,95.0,31,43,72.1,1,1.3,0.8,-0.3,5,43,2,0,37,Matches
328,329,Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,153,217,70.5,2334,494,80,105,76.2,60,76,78.9,7,13,53.8,3,1.0,1.0,+2.0,15,15,2,1,12,Matches
329,330,Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,224,342,65.5,2874,902,141,202,69.8,63,90,70.0,5,8,62.5,0,0.2,0.5,-0.2,4,26,4,1,26,Matches
330,331,Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,978,1220,80.2,19293,7088,324,390,83.1,538,608,88.5,110,198,55.6,0,0.3,0.6,-0.3,4,64,4,0,57,Matches
331,332,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,813,1037,78.4,11116,2829,452,523,86.4,237,294,80.6,45,80,56.3,13,10.4,10.0,+2.6,64,47,60,6,92,Matches
332,333,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,258,395,65.3,3581,640,156,214,72.9,71,101,70.3,15,31,48.4,0,2.7,2.9,-2.7,14,13,17,3,22,Matches
333,334,Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,206,258,79.8,4121,1560,76,82,92.7,99,112,88.4,30,56,53.6,0,0.1,0.3,-0.1,1,17,1,0,15,Matches
334,335,Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,11,14,78.6,128,20,7,8,87.5,3,3,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,2,0,0,0,Matches
335,336,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,29,48,60.4,328,62,19,25,76.0,7,12,58.3,0,1,0.0,0,0.2,0.1,-0.2,2,0,1,0,2,Matches
336,337,Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,12,18,66.7,175,81,5,8,62.5,6,8,75.0,0,1,0.0,0,0.0,0.1,0.0,0,2,1,0,2,Matches
337,338,Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,6,9,66.7,93,46,4,6,66.7,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
338,339,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,262,325,80.6,4976,1555,103,113,91.2,128,147,87.1,27,55,49.1,0,0.0,0.1,0.0,0,14,1,0,11,Matches
339,340,Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,402,561,71.7,6571,2836,198,234,84.6,148,188,78.7,38,87,43.7,1,2.4,2.5,-1.4,16,25,17,9,38,Matches
340,341,Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,292,483,60.5,4047,1424,166,240,69.2,86,137,62.8,15,28,53.6,1,1.9,0.9,-0.9,27,31,11,1,33,Matches
341,342,Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,10,14,71.4,103,45,7,8,87.5,2,4,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
342,343,Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,273,353,77.3,3916,1298,148,169,87.6,90,111,81.1,16,34,47.1,3,2.5,3.4,+0.5,12,31,16,2,38,Matches
343,344,Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,333,567,58.7,4743,1305,189,272,69.5,98,152,64.5,22,44,50.0,8,7.2,4.7,+0.8,40,24,26,7,42,Matches
344,345,Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,1820,2045,89.0,32747,11966,656,714,91.9,1033,1109,93.1,106,170,62.4,1,1.2,1.7,-0.2,6,99,5,1,82,Matches
345,346,Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,1245,1768,70.4,41924,32568,132,134,98.5,544,548,99.3,569,1081,52.6,0,0.2,0.4,-0.2,5,89,6,0,4,Matches
346,347,Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,149,198,75.3,2305,517,78,95,82.1,52,59,88.1,12,28,42.9,1,0.1,0.1,+0.9,4,9,2,0,9,Matches
347,348,Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,10,15,66.7,164,84,3,3,100.0,6,7,85.7,0,1,0.0,1,0.5,0.6,+0.5,2,1,3,2,2,Matches
348,349,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,144,202,71.3,2526,799,68,77,88.3,58,80,72.5,16,30,53.3,1,0.5,0.6,+0.5,3,11,4,2,14,Matches
349,350,Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,931,1173,79.4,19414,6632,278,333,83.5,494,568,87.0,146,235,62.1,1,0.8,0.7,+0.2,3,38,0,0,37,Matches
350,351,Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,1128,1360,82.9,19294,4883,486,570,85.3,520,590,88.1,97,133,72.9,0,1.3,1.9,-1.3,19,90,12,5,77,Matches
351,352,Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,117,173,67.6,1949,574,66,81,81.5,33,47,70.2,15,29,51.7,0,0.8,0.4,-0.8,6,8,5,3,14,Matches
352,353,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,99,152,65.1,1584,411,58,82,70.7,23,31,74.2,13,25,52.0,0,0.3,0.2,-0.3,6,17,1,0,13,Matches
353,354,Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,677,796,85.1,11225,4123,333,375,88.8,257,289,88.9,61,83,73.5,2,2.5,1.8,-0.5,8,78,9,0,70,Matches
354,355,Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,324,510,63.5,5579,1989,155,208,74.5,113,173,65.3,42,89,47.2,3,4.8,4.5,-1.8,33,37,18,4,38,Matches
355,356,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,9,11,81.8,193,50,2,2,100.0,4,4,100.0,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
356,357,Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,17,24,70.8,273,53,9,13,69.2,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
357,358,Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,6,8,75.0,67,7,5,6,83.3,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
358,359,Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,291,364,79.9,4481,1498,158,176,89.8,106,134,79.1,18,38,47.4,0,0.3,0.4,-0.3,2,19,6,0,22,Matches
359,360,Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,401,505,79.4,5103,1249,252,282,89.4,104,127,81.9,13,24,54.2,1,2.3,2.1,-1.3,21,21,14,2,37,Matches
360,361,Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,1838,2114,86.9,30278,11382,914,985,92.8,745,846,88.1,138,210,65.7,1,1.5,3.2,-0.5,18,199,26,9,135,Matches
361,362,Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,292,460,63.5,4879,2200,155,187,82.9,88,136,64.7,38,93,40.9,1,2.0,1.6,-1.0,21,15,12,5,28,Matches
362,363,Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,921,1198,76.9,14714,6400,498,558,89.2,332,401,82.8,71,169,42.0,0,0.9,1.0,-0.9,13,61,14,11,53,Matches
363,364,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,31,39,79.5,704,485,8,8,100.0,17,17,100.0,6,14,42.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
364,365,Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,67,101,66.3,943,155,38,54,70.4,23,33,69.7,2,2,100.0,0,0.5,0.4,-0.5,5,2,3,1,3,Matches
365,366,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,159,207,76.8,3860,2542,38,39,97.4,79,82,96.3,40,84,47.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
366,367,Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,83,137,60.6,1061,195,59,79,74.7,16,32,50.0,3,6,50.0,1,0.6,0.5,+0.4,7,3,4,1,4,Matches
367,368,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,305,426,71.6,4386,848,185,229,80.8,85,109,78.0,19,43,44.2,2,1.4,0.9,+0.6,12,16,8,2,22,Matches
368,369,Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
369,370,Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,248,332,74.7,3508,989,138,162,85.2,79,89,88.8,11,42,26.2,4,1.5,1.3,+2.5,17,14,12,3,23,Matches
370,371,Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,50,82,61.0,676,70,31,43,72.1,11,19,57.9,4,9,44.4,0,0.0,0.0,0.0,0,3,0,0,2,Matches
371,372,Amos Pieper,de GER,DF,Arminia,23,1998,26.4,902,1158,77.9,18375,6506,244,301,81.1,544,617,88.2,107,220,48.6,0,0.5,0.6,-0.5,5,53,4,2,50,Matches
372,373,Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,650,941,69.1,11525,5898,307,342,89.8,259,367,70.6,70,183,38.3,3,4.4,4.1,-1.4,39,34,12,11,40,Matches
373,374,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,575,791,72.7,9466,3103,285,357,79.8,198,249,79.5,61,90,67.8,6,8.4,7.6,-2.4,56,82,39,4,121,Matches
374,375,Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,1,3,33.3,6,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
375,376,Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,269,501,53.7,3503,1072,163,260,62.7,68,135,50.4,13,30,43.3,1,2.7,1.4,-1.7,28,29,6,1,37,Matches
376,377,Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,545,635,85.8,10328,3608,184,198,92.9,300,337,89.0,52,85,61.2,0,0.0,0.1,0.0,1,23,1,0,23,Matches
377,378,Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,1134,1416,80.1,20426,7670,467,517,90.3,549,628,87.4,107,223,48.0,0,0.7,0.7,-0.7,5,74,8,2,76,Matches
378,379,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,212,324,65.4,2714,743,132,175,75.4,50,73,68.5,10,17,58.8,0,1.8,1.7,-1.8,8,14,9,1,21,Matches
379,380,Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,518,665,77.9,8804,2641,229,282,81.2,230,272,84.6,38,65,58.5,1,0.8,0.8,+0.2,6,50,4,0,40,Matches
380,381,Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,713,949,75.1,12183,3004,303,378,80.2,315,390,80.8,63,96,65.6,1,1.4,1.3,-0.4,14,75,12,1,74,Matches
