,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
105,106,Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,6.3,205,183,21,3,0,5,28,5,11,7,0,0,138,1,6,Matches
106,107,Danilo,br BRA,"FW,MF",Ajax,22,1999,3.1,113,110,3,0,0,1,1,1,0,0,0,0,84,0,6,Matches
107,108,Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,16.6,859,732,123,11,5,5,58,111,1,1,0,0,621,4,21,Matches
108,109,Mohammed Daramy,dk DEN,"FW,MF",Ajax,19,2002,2.3,127,113,13,2,0,0,9,6,5,2,0,0,94,1,6,Matches
109,110,Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,6.0,135,129,6,0,1,1,3,1,0,0,0,0,88,0,7,Matches
110,111,Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,9.7,236,228,7,0,0,0,8,2,1,0,0,0,136,1,11,Matches
111,112,Eli Dasa,il ISR,"DF,MF",Vitesse,28,1992,29.1,1713,1360,350,40,9,19,202,276,34,7,24,0,1288,3,30,Matches
112,113,Jeffrey De Lange,nl NED,GK,Twente,23,1998,2.0,79,66,13,4,0,0,0,0,0,0,0,0,49,0,0,Matches
113,114,Mathias De Wolf,be BEL,FW,NEC Nijmegen,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
114,115,Mats Deijl,nl NED,"DF,MF",Go Ahead Eag,24,1997,27.1,1181,978,199,6,0,8,38,192,1,0,0,0,805,4,19,Matches
115,116,Thomas van den Belt,nl NED,MF,Zwolle,20,2001,22.9,1108,1051,49,28,6,13,34,10,9,5,4,0,796,8,20,Matches
116,117,Connor van den Berg,nl NED,GK,Willem II,20,2001,0.8,26,9,17,2,0,0,0,0,0,0,0,0,8,0,0,Matches
117,118,Rav van den Berg,nl NED,DF,Zwolle,17,2004,4.1,232,224,8,6,0,1,1,2,0,0,0,0,183,0,2,Matches
118,119,Arjen van der Heide,nl NED,"FW,MF",Heerenveen,19,2001,5.5,166,157,9,0,0,2,16,3,4,0,0,0,109,0,9,Matches
119,120,Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,28.6,1537,1482,48,41,0,12,3,4,0,0,0,0,1227,7,6,Matches
120,121,Djevencio van der Kust,nl NED,DF,Utrecht,20,2001,10.7,568,444,124,7,1,4,35,117,0,0,0,0,424,0,25,Matches
121,122,Mark van der Maarel,nl NED,DF,Utrecht,31,1989,22.7,1298,1150,147,30,0,15,14,117,0,0,0,0,1033,1,29,Matches
122,123,Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,4.7,243,208,35,4,0,3,1,31,0,0,0,0,196,0,3,Matches
123,124,Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,15.0,415,387,25,2,3,4,17,3,4,3,0,0,280,3,13,Matches
124,125,Maikel van der Werff,nl NED,DF,Zwolle,32,1989,5.5,331,310,21,6,1,1,2,15,0,0,0,0,244,0,2,Matches
125,126,Karim Dermane,tg TOG,MF,Feyenoord,17,2003,0.1,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
126,127,Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,12.0,210,187,22,0,1,0,5,2,0,0,0,0,145,1,6,Matches
127,128,Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,0.2,15,13,2,0,0,0,2,0,2,1,1,0,7,0,0,Matches
128,129,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,16.8,671,664,7,3,3,3,29,3,0,0,0,0,527,0,26,Matches
129,130,Danilho Doekhi,nl NED,DF,Vitesse,23,1998,28.9,1513,1483,25,22,4,2,6,3,0,0,0,0,1191,5,15,Matches
130,131,Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,11.9,510,486,22,12,2,1,9,5,3,1,0,0,395,2,15,Matches
131,132,Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,6.5,172,168,3,0,0,0,22,0,3,0,2,0,113,1,7,Matches
132,133,Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,26.4,421,400,20,1,1,4,8,1,0,0,0,0,262,1,26,Matches
133,134,Augustin Drakpe,nl NED,DF,Sparta R'dam,19,2001,0.3,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
134,135,Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,22.8,1259,1213,41,38,1,14,7,2,0,0,0,0,1033,5,10,Matches
135,136,Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26.0,725,557,168,28,0,7,0,0,0,0,0,0,509,0,0,Matches
136,137,Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,30.0,942,882,57,13,4,8,12,42,0,0,0,0,707,3,12,Matches
137,138,Laros Duarte,nl NED,MF,Sparta R'dam,24,1997,2.1,84,72,12,5,0,0,8,0,7,4,3,0,64,0,0,Matches
138,139,Laros Duarte,nl NED,MF,Groningen,24,1997,25.4,1059,936,119,53,4,7,94,0,65,34,25,1,798,4,14,Matches
139,140,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,9.7,338,328,4,1,4,1,3,2,0,0,0,0,250,6,8,Matches
140,141,Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,0.2,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,Matches
141,142,Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,6.8,238,194,44,1,0,0,9,42,1,0,1,0,158,0,3,Matches
142,143,Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
143,144,Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,0.3,10,9,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
144,145,Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,10.8,227,221,6,0,0,1,2,1,0,0,0,0,131,0,10,Matches
145,146,Mario Engels,de GER,FW,Sparta R'dam,27,1993,12.2,188,159,29,1,0,1,27,6,7,2,4,0,121,0,17,Matches
146,147,Luca Everink,nl NED,DF,Twente,20,2001,1.8,77,50,27,0,0,0,5,27,0,0,0,0,58,0,0,Matches
147,148,Håkon Evjen,no NOR,"FW,MF",AZ Alkmaar,21,2000,10.1,394,383,11,1,2,12,16,6,4,4,0,0,302,0,12,Matches
148,149,Milan van Ewijk,nl NED,DF,Heerenveen,20,2000,32.2,1635,1296,335,10,2,8,58,325,0,0,0,0,1206,4,34,Matches
149,150,Noah Fadiga,sn SEN,DF,Heracles Almelo,21,1999,30.1,1418,1109,307,19,1,11,36,288,0,0,0,0,1135,2,31,Matches
150,151,Leroy Fer,nl NED,MF,Feyenoord,31,1990,0.1,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
151,152,Arianit Ferati,de GER,"MF,DF",Fortuna Sittard,23,1997,8.2,304,263,40,5,2,2,15,26,5,4,1,0,209,1,13,Matches
152,153,Leandro Fernandes,nl NED,"FW,MF",Zwolle,21,1999,0.8,30,27,3,1,0,0,5,1,1,0,1,0,16,0,1,Matches
153,154,Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,27.7,646,584,59,4,5,4,15,23,0,0,0,0,441,3,9,Matches
154,155,Juriën Gaari,cw CUW,DF,RKC Waalwijk,27,1993,25.8,1145,928,212,15,0,6,57,197,0,0,0,0,824,5,31,Matches
155,156,Cody Gakpo,nl NED,FW,PSV Eindhoven,22,1999,21.2,813,654,153,18,5,1,140,14,117,41,63,1,559,6,20,Matches
156,157,Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,10.6,320,311,4,1,2,1,4,0,0,0,0,0,248,5,14,Matches
157,158,Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,19.1,1088,982,105,17,2,6,6,88,0,0,0,0,979,1,4,Matches
158,159,Liam van Gelderen,nl NED,DF,Ajax,20,2001,0.6,33,25,8,0,0,0,1,8,0,0,0,0,20,0,1,Matches
159,160,Tristan van Gilst,nl NED,FW,Zwolle,18,2003,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
160,161,Marco van Ginkel,nl NED,MF,PSV Eindhoven,28,1992,11.0,607,598,8,8,1,2,3,0,0,0,0,0,493,1,4,Matches
161,162,Paul Gladon,nl NED,FW,Fortuna Sittard,29,1992,6.7,145,139,5,0,1,1,2,0,0,0,0,0,72,1,4,Matches
162,163,Hilary Gong,ng NGA,"DF,FW",Vitesse,22,1998,0.7,12,12,0,0,0,0,2,0,0,0,0,0,7,0,0,Matches
163,164,Jay Gorter,nl NED,GK,Ajax,21,2000,1.0,32,30,2,0,0,0,0,0,0,0,0,0,26,0,0,Matches
164,165,Mario Götze,de GER,MF,PSV Eindhoven,29,1992,24.6,1549,1494,53,9,6,10,35,11,3,1,0,0,1339,2,30,Matches
165,166,Kenzo Goudmijn,nl NED,"MF,FW",Sparta R'dam,19,2001,2.1,90,82,8,0,1,1,5,5,2,2,0,0,71,0,2,Matches
166,167,Ryan Gravenberch,nl NED,MF,Ajax,19,2002,24.5,1526,1455,67,24,5,6,40,7,36,10,5,0,1284,4,21,Matches
167,168,Adrian Grbić,at AUT,"FW,MF",Vitesse,24,1996,8.4,141,133,6,0,0,1,2,0,0,0,0,0,77,2,5,Matches
168,169,Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,2.7,121,85,36,3,0,0,17,33,0,0,0,0,72,0,5,Matches
169,170,Maxim Gullit,nl NED,DF,Cambuur,20,2001,1.3,46,41,5,2,0,0,0,3,0,0,0,0,33,0,1,Matches
170,171,Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,15.0,649,601,48,13,4,6,45,5,23,5,15,0,469,0,7,Matches
171,172,Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,18.4,970,947,23,18,0,4,2,3,0,0,0,0,765,0,13,Matches
172,173,Erick Gutiérrez,mx MEX,"MF,DF",PSV Eindhoven,26,1995,19.3,1318,1287,28,26,4,15,1,2,0,0,0,0,1139,3,12,Matches
173,174,Albert Guðmundsson,is ISL,FW,AZ Alkmaar,24,1997,12.1,441,416,23,4,3,4,18,8,5,0,0,0,349,2,13,Matches
174,175,Warner Hahn,sr SUR,GK,Go Ahead Eag,29,1992,19.0,808,610,195,35,0,1,0,0,0,0,0,0,542,3,0,Matches
175,176,Tomáš Hájek,cz CZE,DF,Vitesse,29,1991,10.1,445,407,37,14,2,2,7,21,0,0,0,0,327,1,9,Matches
176,177,Rami Al Hajj,se SWE,"MF,FW",Heerenveen,19,2001,5.2,203,196,6,1,2,3,2,1,2,1,1,0,163,1,3,Matches
177,178,Tibor Halilović,hr CRO,"MF,FW",Heerenveen,26,1995,28.7,972,940,27,8,7,0,19,4,1,1,0,0,783,5,15,Matches
178,179,Denzel Hall,nl NED,DF,Feyenoord,20,2001,0.6,24,21,3,0,0,0,2,3,0,0,0,0,18,0,0,Matches
