,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
360,361,Mads Juel Andersen,dk DEN,DF,Barnsley,23,1997,28.0,7,0,0,42,9,2,1,58,17,0,0,0,167,125,56,69.1,Matches
361,362,Lukas Jutkiewicz,eng ENG,FW,Birmingham City,32,1989,19.0,1,0,0,40,26,7,15,7,2,0,0,0,51,176,127,58.1,Matches
362,363,Osman Kakay,sl SLE,DF,QPR,23,1997,5.7,1,0,0,5,9,0,22,8,5,0,0,0,33,7,6,53.8,Matches
363,364,Tomáš Kalas,cz CZE,DF,Bristol City,28,1993,34.1,5,0,0,14,24,0,21,70,12,0,0,0,162,120,59,67.0,Matches
364,365,Aboubakar Kamara,mr MTN,FW,Fulham,26,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
365,366,Thomas Kaminski,be BEL,GK,Blackburn,28,1992,43.6,4,0,0,0,9,0,0,1,1,0,0,1,75,8,3,72.7,Matches
366,367,Todd Kane,eng ENG,DF,Coventry City,27,1993,23.6,4,0,0,18,8,8,255,16,23,0,0,0,105,10,22,31.3,Matches
367,368,Idris Kanu,sl SLE,"MF,DF",P'borough Utd,21,1999,1.3,0,0,0,2,0,0,1,0,1,0,0,0,4,0,3,0.0,Matches
368,369,Colin Kazim-Richards,tr TUR,FW,Derby County,34,1986,10.1,1,0,0,23,9,7,5,1,5,0,0,0,20,48,45,51.6,Matches
369,370,Neeskens Kebano,cd COD,FW,Fulham,29,1992,30.2,1,0,0,39,50,15,154,12,27,1,0,0,133,17,45,27.4,Matches
370,371,Liam Kelly,sct SCO,MF,Coventry City,31,1990,9.2,2,0,0,17,8,0,16,6,11,0,0,0,61,12,17,41.4,Matches
371,372,Lloyd Kelly,eng ENG,DF,Bournemouth,22,1998,40.3,6,0,0,33,27,0,17,42,18,0,0,2,307,117,53,68.8,Matches
372,373,Charlie Kelman,us USA,FW,QPR,19,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
373,374,Frankie Kent,eng ENG,DF,P'borough Utd,25,1995,32.0,7,0,0,29,20,1,2,35,25,0,0,0,161,108,69,61.0,Matches
374,375,Richard Keogh,ie IRL,DF,Blackpool,34,1986,24.6,0,0,0,7,14,0,1,21,13,0,0,0,133,77,52,59.7,Matches
375,376,Reda Khadra,de GER,"FW,MF",Blackburn,20,2001,16.2,2,0,0,17,21,9,78,2,7,1,0,0,82,2,12,14.3,Matches
376,377,Maikel Kieftenbeld,nl NED,MF,Millwall,31,1990,20.2,7,0,0,35,15,0,3,31,28,0,1,0,131,24,18,57.1,Matches
377,378,Gavin Kilkenny,ie IRL,MF,Bournemouth,21,2000,12.2,4,0,0,16,11,0,1,16,12,0,0,0,94,5,18,21.7,Matches
378,379,Andy King,wls WAL,MF,Bristol City,32,1988,8.3,3,1,1,7,11,0,10,4,11,0,0,0,55,13,8,61.9,Matches
379,380,Eli King,wls WAL,MF,Cardiff City,18,2002,1.9,0,0,0,1,1,0,1,3,2,0,0,0,9,2,3,40.0,Matches
380,381,Peter Kioso,cd COD,"DF,FW",Luton Town,22,1998,8.4,2,0,0,6,13,0,6,15,11,0,0,0,36,32,28,53.3,Matches
381,382,Cédric Kipré,ci CIV,DF,West Brom,24,1996,13.5,5,0,0,25,9,1,10,25,16,0,0,0,102,37,35,51.4,Matches
382,383,Charlie Kirk,eng ENG,MF,Blackpool,23,1997,6.2,0,0,0,2,3,3,45,1,3,0,0,0,32,3,4,42.9,Matches
383,384,Liam Kitching,eng ENG,DF,Barnsley,21,1999,29.2,7,0,0,29,21,6,21,42,27,0,1,1,172,84,69,54.9,Matches
384,385,Timm Klose,ch SUI,DF,Bristol City,33,1988,17.3,4,0,0,16,5,0,4,38,23,0,1,0,106,55,27,67.1,Matches
385,386,Jason Knight,ie IRL,"MF,FW",Derby County,20,2001,30.6,2,0,0,26,70,7,65,22,23,0,0,0,158,48,40,54.5,Matches
386,387,Josh Knight,eng ENG,DF,P'borough Utd,23,1997,30.6,7,0,0,20,27,1,22,33,21,0,1,1,181,56,69,44.8,Matches
387,388,Anthony Knockaert,fr FRA,"FW,MF",Fulham,29,1991,0.4,0,0,0,0,1,0,2,0,1,0,0,0,3,1,1,50.0,Matches
388,389,Williams Kokolo,fr FRA,DF,Middlesbrough,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
389,390,Ateef Konaté,fr FRA,FW,Nott'ham Forest,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
390,391,Josh Koroma,eng ENG,"FW,MF",Huddersfield,22,1998,19.8,2,0,0,26,30,8,29,6,9,0,0,0,90,16,45,26.2,Matches
391,392,Ethan Laird,eng ENG,DF,Bournemouth,20,2001,4.2,0,0,0,3,7,0,7,2,8,0,0,0,20,4,3,57.1,Matches
392,393,Ethan Laird,eng ENG,DF,Swansea City,20,2001,17.9,1,0,0,14,49,7,36,9,18,0,0,0,60,28,42,40.0,Matches
393,394,Henri Lansbury,eng ENG,MF,Luton Town,30,1990,21.7,9,0,0,47,33,0,59,37,31,0,0,0,178,27,20,57.4,Matches
394,395,Richie Laryea,ca CAN,DF,Nott'ham Forest,26,1995,1.3,0,0,0,2,4,0,3,2,2,0,0,0,9,1,1,50.0,Matches
395,396,Joël Latibeaudière,eng ENG,DF,Swansea City,21,2000,20.7,5,0,0,34,35,8,16,16,25,0,0,0,75,34,29,54.0,Matches
396,397,Josh Laurent,eng ENG,"MF,DF",Reading,26,1995,40.5,7,0,0,46,35,3,21,58,41,1,0,0,295,49,60,45.0,Matches
397,398,Shayne Lavery,nir NIR,FW,Blackpool,22,1998,20.4,3,0,0,30,25,12,18,3,27,0,0,0,53,39,104,27.3,Matches
398,399,Tom Lawrence,wls WAL,"FW,MF",Derby County,27,1994,35.8,11,2,1,41,42,3,83,23,20,2,0,0,130,14,66,17.5,Matches
399,400,James Lea Siliki,cm CMR,"MF,FW",Middlesbrough,25,1996,3.7,0,0,0,9,3,0,10,2,4,0,0,0,18,4,4,50.0,Matches
400,401,Ryan Ledson,eng ENG,MF,Preston,23,1997,14.3,5,0,0,26,11,0,85,24,14,0,0,0,98,27,17,61.4,Matches
401,402,Tom Lees,eng ENG,DF,Huddersfield,30,1990,38.0,4,0,0,17,12,1,2,44,20,0,0,0,179,164,73,69.2,Matches
402,403,Jonathan Leko,eng ENG,"MF,FW",Birmingham City,22,1999,1.4,1,0,0,4,2,1,3,0,0,0,0,0,3,0,2,0.0,Matches
403,404,Darragh Lenihan,ie IRL,DF,Blackburn,27,1994,40.2,11,1,1,45,43,1,53,61,41,0,0,0,302,207,88,70.2,Matches
404,405,Daníel Leó Grétarsson,is ISL,DF,Blackpool,25,1995,1.8,0,0,0,0,3,0,0,2,4,0,0,0,7,4,2,66.7,Matches
405,406,Ryan Leonard,eng ENG,"DF,MF",Millwall,29,1992,11.4,2,0,0,5,14,1,30,25,11,0,0,0,78,26,24,52.0,Matches
406,407,Jefferson Lerma,co COL,MF,Bournemouth,26,1994,31.7,8,2,0,32,26,2,26,37,20,0,0,0,201,70,57,55.1,Matches
407,408,Keane Lewis-Potter,eng ENG,"FW,MF",Hull City,20,2001,46.0,3,0,0,19,54,24,127,36,16,0,0,0,204,20,37,35.1,Matches
408,409,Aaron Leya Iseka,be BEL,"FW,MF",Barnsley,23,1997,14.3,1,0,0,20,8,6,12,5,2,0,0,0,56,27,40,40.3,Matches
409,410,Liam Lindsay,sct SCO,DF,Preston,25,1995,13.0,4,2,1,16,10,1,3,19,7,0,0,0,74,41,29,58.6,Matches
410,411,Jake Livermore,eng ENG,MF,West Brom,31,1989,34.8,8,2,0,64,15,0,7,40,42,0,0,1,237,36,43,45.6,Matches
411,412,Tom Lockyer,wls WAL,DF,Luton Town,26,1994,26.9,5,0,0,15,17,2,13,49,23,1,0,0,158,115,62,65.0,Matches
412,413,Joe Lolley,eng ENG,"MF,FW",Nott'ham Forest,28,1992,11.3,1,0,0,10,20,3,42,9,10,0,0,0,59,12,11,52.2,Matches
413,414,Ryan Longman,eng ENG,"DF,FW",Hull City,20,2000,23.0,1,0,0,22,9,4,86,16,32,0,0,0,153,19,40,32.2,Matches
414,415,Zak Lovelace,,FW,Millwall,,,0.3,0,0,0,2,0,2,0,0,0,0,0,0,2,1,4,20.0,Matches
415,416,Jamal Lowe,jm JAM,"FW,MF",Bournemouth,27,1994,12.4,3,0,0,27,7,4,22,6,13,0,0,0,44,9,34,20.9,Matches
416,417,Jamal Lowe,jm JAM,FW,Swansea City,27,1994,3.1,0,0,0,2,4,1,1,0,3,0,0,0,5,3,10,23.1,Matches
417,418,Max Lowe,eng ENG,DF,Nott'ham Forest,24,1997,18.0,2,0,0,21,13,3,25,30,45,0,0,0,84,26,30,46.4,Matches
418,419,Joe Lumley,eng ENG,GK,Middlesbrough,26,1995,34.0,2,0,0,0,3,0,0,0,2,0,0,1,45,14,2,87.5,Matches
419,420,Ian Maatsen,nl NED,DF,Coventry City,19,2002,35.0,9,1,0,55,30,7,148,51,49,0,1,0,234,32,47,40.5,Matches
420,421,Gary Madine,eng ENG,FW,Blackpool,30,1990,27.2,4,0,0,47,29,16,4,2,9,1,0,0,66,202,198,50.5,Matches
421,422,Josh Magennis,nir NIR,FW,Hull City,30,1990,15.2,1,0,0,15,11,19,15,1,4,0,0,0,34,45,87,34.1,Matches
422,423,Tyler Magloire,eng ENG,"DF,FW",Blackburn,22,1998,2.3,0,0,0,2,1,0,0,0,2,0,0,0,9,2,3,40.0,Matches
423,424,Seán Maguire,ie IRL,FW,Preston,27,1994,14.8,2,0,0,17,29,14,10,1,9,0,0,0,40,36,99,26.7,Matches
424,425,Connor Mahoney,eng ENG,"MF,FW",Millwall,24,1997,2.3,0,0,0,0,1,0,31,2,0,0,0,0,6,1,4,20.0,Matches
425,426,Murphy Mahoney,eng ENG,GK,QPR,19,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
426,427,Josh Maja,ng NGA,FW,Stoke City,22,1998,10.1,1,0,0,14,13,8,5,4,5,0,0,0,32,12,36,25.0,Matches
427,428,Scott Malone,eng ENG,"DF,MF",Millwall,30,1991,34.8,5,0,0,24,12,1,214,37,33,0,1,0,216,18,20,47.4,Matches
428,429,Ryan Manning,ie IRL,DF,Swansea City,25,1996,33.3,8,2,1,44,80,2,74,43,39,0,1,0,187,35,43,44.9,Matches
429,430,Bartosz Marcin Cybulski,pl POL,"FW,MF",Derby County,18,2002,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,Matches
430,431,Emiliano Marcondes,dk DEN,"MF,FW",Bournemouth,26,1995,8.8,2,0,0,13,13,1,46,3,6,0,0,0,38,10,16,38.5,Matches
431,432,Luke Mariette,,MF,Blackpool,,,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
432,433,Dilan Markanday,eng ENG,FW,Blackburn,19,2001,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,25.0,Matches
433,434,Jack Marriott,eng ENG,FW,P'borough Utd,26,1994,15.2,3,0,0,18,11,4,11,6,4,0,0,0,30,8,49,14.0,Matches
434,435,Aiden Marsh,eng ENG,"FW,MF",Barnsley,18,2003,2.0,0,0,0,1,0,0,4,1,0,0,0,0,5,1,7,12.5,Matches
435,436,David Marshall,sct SCO,GK,QPR,36,1985,10.5,0,0,0,0,1,0,0,0,0,0,0,0,13,2,0,100.0,Matches
436,437,Chris Martin,sct SCO,FW,Bristol City,32,1988,42.5,5,0,0,49,35,19,30,8,7,0,0,0,127,300,376,44.4,Matches
437,438,Han-Noah Massengo,fr FRA,MF,Bristol City,20,2001,27.1,2,0,0,26,51,0,15,31,32,0,1,0,195,28,46,37.8,Matches
438,439,Alfie Mawson,eng ENG,DF,Fulham,27,1994,2.3,0,0,0,5,0,0,0,1,1,0,0,0,7,10,4,71.4,Matches
439,440,Chris Maxwell,wls WAL,GK,Blackpool,31,1990,20.5,0,0,0,0,6,0,0,0,0,0,0,0,31,5,0,100.0,Matches
440,441,Loïc Mbe Soh,fr FRA,DF,Nott'ham Forest,20,2001,1.3,0,0,0,2,1,0,1,1,2,0,0,0,9,2,2,50.0,Matches
441,442,Oliver McBurnie,sct SCO,"FW,MF",Sheffield Utd,25,1996,11.4,3,0,0,27,16,4,5,2,4,0,0,0,32,70,86,44.9,Matches
442,443,Sam McCallum,eng ENG,DF,QPR,20,2000,14.1,1,0,0,12,25,0,58,34,16,0,0,0,81,20,16,55.6,Matches
443,444,Alistair McCann,nir NIR,"MF,DF",Preston,21,1999,17.4,3,0,0,22,22,0,18,26,37,1,0,0,115,27,21,56.3,Matches
444,445,Kyle McFadzean,sct SCO,DF,Coventry City,34,1987,34.9,7,0,0,20,23,0,3,41,21,0,0,2,300,89,45,66.4,Matches
445,446,David McGoldrick,ie IRL,"MF,FW",Sheffield Utd,33,1987,10.8,1,0,0,15,14,2,16,5,12,0,0,0,34,34,38,47.2,Matches
446,447,Riley McGree,au AUS,MF,Middlesbrough,22,1998,8.1,2,0,0,9,8,0,4,5,5,0,0,0,45,10,4,71.4,Matches
447,448,Riley McGree,au AUS,MF,Birmingham City,22,1998,10.7,5,0,0,13,15,1,28,17,10,0,0,0,85,9,8,52.9,Matches
448,449,Mark McGuinness,ie IRL,DF,Cardiff City,20,2001,32.2,9,0,0,44,14,2,4,55,26,0,1,0,159,119,76,61.0,Matches
449,450,Tom McIntyre,sct SCO,"DF,MF",Reading,22,1998,18.0,1,0,0,8,12,0,25,38,15,0,0,1,91,56,40,58.3,Matches
450,451,Scott McKenna,sct SCO,DF,Nott'ham Forest,24,1996,44.3,7,0,0,26,15,2,10,43,24,0,0,0,229,162,67,70.7,Matches
451,452,Sean McLoughlin,ie IRL,DF,Hull City,24,1996,30.9,4,0,0,15,18,0,1,56,20,0,0,0,179,84,59,58.7,Matches
452,453,Paddy McNair,nir NIR,"DF,MF",Middlesbrough,26,1995,41.8,10,1,0,36,73,0,74,48,55,1,1,0,254,97,46,67.8,Matches
453,454,Dan McNamara,ie IRL,DF,Millwall,22,1998,32.9,5,0,0,37,49,8,98,37,39,0,0,1,200,60,50,54.5,Matches
454,455,Yakou Méïte,ci CIV,"FW,MF",Reading,25,1996,4.1,0,0,0,8,3,3,9,2,0,0,0,0,14,26,27,49.1,Matches
455,456,Carlos Mendes Gomes,es ESP,"FW,MF",Luton Town,22,1998,2.8,0,0,0,1,2,3,5,2,4,0,0,0,18,2,6,25.0,Matches
456,457,Teden Mengi,eng ENG,DF,Birmingham City,19,2002,8.0,1,0,0,7,1,0,1,9,9,0,0,0,41,18,12,60.0,Matches
457,458,Chris Mepham,wls WAL,DF,Bournemouth,23,1997,12.2,7,0,0,18,6,0,0,14,15,0,0,0,55,49,28,63.6,Matches
458,459,Alexander Mighten,eng ENG,"FW,MF",Nott'ham Forest,19,2002,7.7,0,0,0,1,17,2,13,0,2,1,0,0,30,3,11,21.4,Matches
459,460,Jevon Mills,ie IRL,DF,Hull City,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
460,461,Billy Mitchell,eng ENG,MF,Millwall,21,2000,35.1,5,0,0,33,19,0,26,29,30,0,0,0,262,36,52,40.9,Matches
461,462,Demetri Mitchell,eng ENG,"MF,FW",Blackpool,24,1997,5.4,1,0,0,14,16,5,13,3,6,0,0,0,15,2,21,8.7,Matches
462,463,Aleksandar Mitrović,rs SRB,FW,Fulham,26,1994,42.5,10,0,0,48,40,24,1,6,9,2,0,0,100,129,154,45.6,Matches
463,464,Jayson Molumby,ie IRL,MF,West Brom,21,1999,19.1,11,1,1,28,26,1,26,27,25,1,0,0,179,31,26,54.4,Matches
464,465,George Moncur,eng ENG,"MF,FW",Hull City,27,1993,7.6,0,1,0,4,1,1,28,0,4,0,0,0,29,1,6,14.3,Matches
465,466,Jasper Moon,eng ENG,"DF,MF",Barnsley,20,2000,19.3,3,0,0,15,13,2,5,32,27,0,0,0,112,38,45,45.8,Matches
466,467,Kieffer Moore,wls WAL,"MF,FW",Bournemouth,28,1992,1.0,0,0,0,3,2,0,1,0,0,0,0,0,5,6,6,50.0,Matches
467,468,Kieffer Moore,wls WAL,FW,Cardiff City,28,1992,16.7,1,0,0,33,31,10,11,3,5,0,0,0,52,115,99,53.7,Matches
468,469,Liam Moore,jm JAM,DF,Stoke City,28,1993,3.4,0,0,0,3,2,0,0,3,0,0,0,0,11,6,5,54.5,Matches
469,470,Liam Moore,jm JAM,DF,Reading,28,1993,16.0,2,0,0,9,4,3,2,17,4,0,0,0,73,30,43,41.1,Matches
470,471,Simon Moore,eng ENG,GK,Coventry City,31,1990,41.0,1,0,0,1,3,0,0,1,0,0,0,0,48,11,2,84.6,Matches
471,472,Stuart Moore,eng ENG,GK,Blackpool,26,1994,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
472,473,Carlton Morris,eng ENG,FW,Barnsley,25,1995,25.3,5,0,0,35,46,12,21,7,18,1,0,0,110,99,126,44.0,Matches
473,474,Michael Morrison,eng ENG,DF,Reading,33,1988,29.0,7,0,0,18,26,1,0,27,25,0,1,1,137,100,55,64.5,Matches
474,475,Ravel Morrison,jm JAM,"MF,FW",Derby County,28,1993,25.8,9,1,0,27,24,4,15,22,18,0,0,0,128,24,34,41.4,Matches
475,476,Sean Morrison,eng ENG,DF,Cardiff City,30,1991,14.6,2,1,0,12,12,3,0,24,12,0,0,0,84,75,38,66.4,Matches
476,477,Sam Morsy,eg EGY,MF,Middlesbrough,29,1991,2.7,0,1,0,5,0,0,0,2,3,0,0,0,13,1,4,20.0,Matches
477,478,Callum Morton,eng ENG,FW,P'borough Utd,21,2000,3.3,0,0,0,4,9,1,1,1,1,1,0,1,13,9,17,34.6,Matches
478,479,Lys Mousset,fr FRA,FW,Sheffield Utd,25,1996,3.5,2,0,0,3,1,0,3,0,2,0,0,0,4,3,5,37.5,Matches
479,480,Alex Mowatt,eng ENG,MF,West Brom,26,1995,32.0,5,1,0,32,32,1,140,36,35,1,0,0,238,39,32,54.9,Matches
480,481,Bali Mumba,eng ENG,"DF,MF",P'borough Utd,19,2001,7.7,3,0,0,13,11,1,11,10,20,0,0,0,70,4,13,23.5,Matches
481,482,Rodrigo Muniz,br BRA,"FW,MF",Fulham,20,2001,5.7,0,0,0,15,9,1,0,3,2,0,0,0,13,30,28,51.7,Matches
482,483,Josh Murphy,eng ENG,"FW,DF",Preston,26,1995,2.2,0,0,0,4,3,0,13,2,1,0,0,0,5,0,7,0.0,Matches
483,484,Admiral Muskwe,zw ZIM,"FW,MF",Luton Town,22,1998,9.4,2,0,0,12,10,5,6,4,4,0,0,0,33,12,32,27.3,Matches
484,485,Kal Naismith,sct SCO,"DF,MF",Luton Town,29,1992,41.0,8,0,0,33,42,0,80,67,29,0,2,1,341,109,66,62.3,Matches
485,486,Kyle Naughton,eng ENG,DF,Swansea City,32,1988,36.5,5,0,0,11,22,0,8,33,23,0,1,0,310,24,24,50.0,Matches
486,487,Iliman Ndiaye,sn SEN,"MF,FW",Sheffield Utd,21,2000,20.3,4,0,0,31,23,6,10,7,29,0,0,0,101,10,49,16.9,Matches
487,488,Curtis Nelson,eng ENG,DF,Cardiff City,28,1993,29.7,7,0,0,32,9,1,7,42,26,0,0,1,156,115,50,69.7,Matches
488,489,Perry Ng,eng ENG,"DF,MF",Cardiff City,25,1996,37.7,10,0,0,29,31,1,51,51,38,0,0,0,262,59,60,49.6,Matches
489,490,Lee Nicholls,eng ENG,GK,Huddersfield,28,1992,43.0,7,0,0,0,8,0,0,2,0,0,0,1,26,11,3,78.6,Matches
490,491,Oliver Norburn,gd GRN,MF,P'borough Utd,28,1992,33.5,9,0,0,43,28,1,9,61,55,0,0,0,248,25,22,53.2,Matches
491,492,Rhys Norrington-Davies,wls WAL,DF,Sheffield Utd,22,1999,19.9,4,0,0,25,21,2,83,13,31,0,1,0,97,34,29,54.0,Matches
492,493,Oliver Norwood,nir NIR,MF,Sheffield Utd,30,1991,40.3,9,0,0,50,23,0,191,58,53,0,0,0,288,54,30,64.3,Matches
493,494,Olivier Ntcham,cm CMR,"MF,FW",Swansea City,25,1996,20.9,4,0,0,15,13,0,22,13,9,0,0,0,115,13,13,50.0,Matches
494,495,Ryan Nyambe,na NAM,DF,Blackburn,23,1997,27.7,5,1,1,22,16,0,27,30,31,0,0,0,112,52,56,48.1,Matches
495,496,Ørjan Nyland,no NOR,GK,Bournemouth,30,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
496,497,Ørjan Nyland,no NOR,GK,Reading,30,1990,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,,Matches
497,498,Lewis O'Brien,eng ENG,MF,Huddersfield,22,1998,42.6,9,0,0,42,95,4,30,34,57,2,0,0,311,45,66,40.5,Matches
498,499,Callum O'Dowda,ie IRL,"DF,MF",Bristol City,26,1995,13.9,3,0,0,10,21,7,63,13,15,1,0,0,58,30,45,40.0,Matches
499,500,Callum O'Hare,eng ENG,MF,Coventry City,23,1998,42.3,7,0,0,50,105,8,53,14,33,0,0,0,276,13,46,22.0,Matches
500,501,Max O'Leary,ie IRL,GK,Bristol City,24,1996,8.7,0,0,0,0,6,0,0,0,0,0,0,0,12,2,0,100.0,Matches
501,502,Mikey O'Neill,eng ENG,FW,Preston,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
502,503,Dara O'Shea,ie IRL,DF,West Brom,22,1999,11.6,2,0,0,12,6,1,13,19,13,0,0,0,70,65,27,70.7,Matches
503,504,Marcel Oakley,eng ENG,DF,Birmingham City,18,2002,1.6,1,0,0,5,1,0,3,1,6,0,0,0,5,2,4,33.3,Matches
504,505,Michael Obafemi,ie IRL,FW,Swansea City,21,2000,22.5,3,0,0,18,22,6,5,9,3,1,0,0,34,7,41,14.6,Matches
505,506,Denis Odoi,gh GHA,DF,Fulham,33,1988,16.3,6,0,0,25,20,0,26,18,23,1,1,0,82,44,50,46.8,Matches
506,507,Moses Odubajo,eng ENG,DF,QPR,28,1993,23.7,6,1,1,38,54,3,84,25,32,0,0,0,153,19,29,39.6,Matches
507,508,Mipo Odubeko,ie IRL,"FW,MF",Huddersfield,18,2002,1.3,0,0,0,0,0,1,0,0,0,0,0,0,3,1,9,10.0,Matches
508,509,Clarke Oduor,ke KEN,"FW,MF",Barnsley,22,1999,11.0,0,0,0,5,10,1,11,8,14,0,1,0,48,7,23,23.3,Matches
509,510,Nathanael Ogbeta,eng ENG,"DF,FW",Swansea City,20,2001,0.6,0,0,0,0,0,0,6,1,1,0,0,0,3,1,1,50.0,Matches
510,511,Braian Ojeda,py PAR,MF,Nott'ham Forest,21,2000,2.6,0,0,0,4,0,0,1,1,3,0,0,0,16,3,2,60.0,Matches
511,512,Sheyi Ojo,eng ENG,"MF,FW",Millwall,24,1997,10.4,0,0,0,6,17,6,43,1,2,0,0,0,38,9,24,27.3,Matches
512,513,Matthew Olosunde,us USA,DF,Preston,23,1998,1.5,0,0,0,0,2,0,2,4,2,0,0,0,10,3,4,42.9,Matches
513,514,Robin Olsen,se SWE,GK,Sheffield Utd,31,1990,11.0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,100.0,Matches
514,515,Toyosi Olusanya,eng ENG,FW,Middlesbrough,23,1998,0.7,1,0,0,1,2,0,2,0,1,0,0,0,3,2,3,40.0,Matches
515,516,Josh Onomah,eng ENG,MF,Fulham,24,1997,9.0,1,0,0,16,11,0,1,7,17,0,0,0,49,12,14,46.2,Matches
516,517,Fred Onyedinma,eng ENG,"FW,DF",Luton Town,24,1996,17.1,3,0,0,32,38,8,35,10,15,1,0,0,78,32,32,50.0,Matches
517,518,Ben Osborn,eng ENG,"DF,FW",Sheffield Utd,26,1994,21.7,1,0,0,8,15,4,79,21,26,0,0,0,132,12,26,31.6,Matches
518,519,Jordi Osei-Tutu,eng ENG,"MF,DF",Nott'ham Forest,22,1998,2.6,1,0,0,3,6,0,1,3,1,0,0,0,8,1,4,20.0,Matches
519,520,Gabriel Osho,eng ENG,"DF,MF",Luton Town,22,1998,15.6,2,0,0,15,5,0,2,21,15,0,0,0,83,36,29,55.4,Matches
520,521,William Osula,dk DEN,FW,Sheffield Utd,17,2003,0.8,0,0,0,1,3,0,0,0,0,0,0,0,3,0,3,0.0,Matches
521,522,Obbi Oulare,be BEL,"FW,MF",Barnsley,25,1996,0.3,1,0,0,1,0,0,0,0,1,0,0,0,2,3,3,50.0,Matches
522,523,Marlon Pack,eng ENG,MF,Cardiff City,30,1991,23.0,6,0,0,43,23,0,21,20,18,0,0,0,178,60,31,65.9,Matches
523,524,Alex Palmer,eng ENG,GK,Luton Town,24,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
524,525,Kasey Palmer,jm JAM,"FW,MF",Bristol City,24,1996,2.3,0,0,0,2,1,1,0,2,3,0,0,0,9,5,13,27.8,Matches
525,526,Romal Palmer,eng ENG,MF,Barnsley,21,1999,21.0,9,0,0,42,34,0,9,48,44,0,0,0,127,29,31,48.3,Matches
526,527,Jonathan Panzo,eng ENG,DF,Nott'ham Forest,20,2000,0.7,0,0,0,0,0,0,0,1,2,0,0,0,5,2,1,66.7,Matches
527,528,Jamie Paterson,eng ENG,MF,Swansea City,29,1991,32.8,3,0,0,22,52,5,97,16,22,0,0,0,133,1,12,7.7,Matches
528,529,Martín Payero,ar ARG,MF,Middlesbrough,22,1998,6.3,2,0,0,17,8,0,20,3,9,0,0,0,33,10,15,40.0,Matches
529,530,Alex Pearce,ie IRL,DF,Millwall,32,1988,3.1,0,0,0,0,1,0,2,6,0,0,0,0,15,9,5,64.3,Matches
530,531,Aynsley Pears,eng ENG,GK,Blackburn,23,1998,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
531,532,Ben Pearson,eng ENG,MF,Bournemouth,26,1995,9.8,4,0,0,14,10,0,3,12,11,0,0,1,89,6,13,31.6,Matches
532,533,Matty Pearson,eng ENG,DF,Huddersfield,27,1993,34.8,3,0,0,27,29,2,2,45,36,0,0,1,166,78,77,50.3,Matches
533,534,Kristian Pedersen,dk DEN,DF,Birmingham City,26,1994,36.2,12,1,1,46,11,3,44,92,51,0,0,0,208,132,74,64.1,Matches
534,535,Lee Peltier,eng ENG,DF,Middlesbrough,34,1986,16.3,9,0,0,21,9,1,8,15,15,0,0,0,84,41,30,57.7,Matches
535,536,Dillon Phillips,eng ENG,GK,Cardiff City,26,1995,17.0,1,0,0,1,3,0,0,0,1,0,1,0,10,9,0,100.0,Matches
536,537,Matt Phillips,sct SCO,"FW,MF",West Brom,30,1991,17.3,2,0,0,18,12,5,71,4,7,0,0,0,79,34,60,36.2,Matches
537,538,Nathaniel Phillips,eng ENG,DF,Bournemouth,24,1997,17.0,3,0,0,15,5,0,1,25,10,0,0,0,89,81,35,69.8,Matches
538,539,Jaden Philogene Bidace,eng ENG,FW,Stoke City,19,2002,6.0,0,0,0,11,7,0,9,6,8,0,0,0,41,3,13,18.8,Matches
539,540,Harry Pickering,eng ENG,"DF,MF",Blackburn,22,1998,30.5,5,0,0,21,18,1,91,34,23,0,0,1,157,34,48,41.5,Matches
540,541,Pipa,es ESP,"DF,MF",Huddersfield,23,1998,7.0,1,0,0,1,8,2,9,8,10,0,0,0,30,3,7,30.0,Matches
541,542,Joël Piroe,nl NED,"FW,MF",Swansea City,21,1999,38.6,4,0,0,43,23,30,9,10,15,0,1,0,96,22,47,31.9,Matches
