,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
0,1,Max Aarons,eng ENG,DF,Norwich City,21,2000,34,2881,85,84.2,32.0,32,89,29,2,22,2,0.53,18,69,-51,-1.59,+0.08,27.9,66.2,-38.3,-1.20,+0.20,Matches
1,2,Tammy Abraham,eng ENG,FW,Chelsea,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2,3,Che Adams,sct SCO,FW,Southampton,25,1996,30,2039,68,59.6,22.7,23,82,13,7,22,4,1.03,25,40,-15,-0.66,-0.08,31.6,37.8,-6.2,-0.27,+0.20,Matches
3,4,Omotayo Adaramola,ie IRL,DF,Crystal Palace,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
4,5,Adrián,es ESP,GK,Liverpool,34,1987,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
5,6,Rayan Aït Nouri,fr FRA,"DF,MF",Wolves,20,2001,23,1828,79,53.5,20.3,20,89,17,3,13,12,1.13,25,26,-1,-0.05,+0.18,20.5,38.5,-18.1,-0.89,-0.64,Matches
6,7,Kristoffer Ajer,no NOR,DF,Brentford,23,1998,24,1995,83,58.3,22.2,23,85,17,1,45,3,1.29,28,31,-3,-0.14,+0.18,30.6,32.7,-2.1,-0.10,-0.05,Matches
7,8,Nathan Aké,nl NED,DF,Manchester City,26,1995,14,923,66,27.0,10.3,10,82,8,4,25,22,2.64,19,3,+16,+1.56,-0.49,22.4,5.9,+16.5,+1.61,-0.33,Matches
8,9,Marc Albrighton,eng ENG,"FW,DF",Leicester City,31,1989,17,1132,67,33.1,12.6,11,90,11,6,24,17,1.35,17,24,-7,-0.56,-0.95,13.8,29.3,-15.5,-1.23,-1.18,Matches
9,10,Thiago Alcántara,es ESP,MF,Liverpool,30,1991,25,1534,61,44.9,17.0,17,80,5,8,22,1,2.64,43,7,+36,+2.11,+0.59,46.3,13.5,+32.8,+1.92,+0.73,Matches
10,11,Ryan Alebiousu,eng ENG,DF,Arsenal,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
11,12,Ajibola Alese,eng ENG,DF,West Ham,20,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
12,13,Trent Alexander-Arnold,eng ENG,DF,Liverpool,22,1998,32,2853,89,83.4,31.7,32,89,30,0,,2,2.38,80,22,+58,+1.83,+0.24,78.8,32.1,+46.7,+1.47,-0.27,Matches
13,14,Alisson,br BRA,GK,Liverpool,28,1992,36,3240,90,94.7,36.0,36,90,36,0,,0,2.44,87,24,+63,+1.75,-0.75,89.7,35.2,+54.5,+1.51,-0.11,Matches
14,15,Allan,br BRA,MF,Everton,30,1991,28,2183,78,63.8,24.3,25,85,17,3,23,5,1.14,26,38,-12,-0.49,+0.31,31.5,36.7,-5.2,-0.21,+0.39,Matches
15,16,Dele Alli,eng ENG,MF,Tottenham,25,1996,10,657,66,19.2,7.3,8,80,5,2,11,9,1.40,6,13,-7,-0.96,-2.13,8.9,13.0,-4.1,-0.56,-1.38,Matches
16,17,Dele Alli,eng ENG,"MF,FW",Everton,25,1996,11,338,31,9.9,3.8,1,66,0,10,27,7,0.91,7,10,-3,-0.80,-0.21,4.1,9.4,-5.4,-1.43,-1.19,Matches
17,18,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,27,1994,30,1716,57,50.2,19.1,19,78,5,11,21,6,1.20,16,32,-16,-0.84,-0.73,20.2,33.0,-12.8,-0.67,-0.40,Matches
18,19,Marcos Alonso,es ESP,DF,Chelsea,30,1990,28,2167,77,63.4,24.1,25,83,16,3,28,6,1.64,42,22,+20,+0.83,-0.82,41.2,24.9,+16.3,+0.68,-0.49,Matches
19,20,Steven Alzate,co COL,MF,Brighton,22,1998,9,404,45,11.8,4.5,5,69,1,4,15,18,1.11,3,7,-4,-0.89,-0.95,4.7,7.7,-3.0,-0.67,-0.86,Matches
20,21,Daniel Amartey,gh GHA,DF,Leicester City,26,1994,28,2123,76,62.1,23.6,23,88,22,5,20,6,1.50,35,40,-5,-0.21,-0.77,28.6,42.6,-14.0,-0.59,-0.41,Matches
21,22,Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,34,2916,86,85.3,32.4,32,90,31,2,22,0,1.32,44,37,+7,+0.22,+0.75,47.0,39.9,+7.1,+0.22,+0.10,Matches
22,23,Elliot Anderson,sct SCO,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
23,24,Florin Andone,ro ROU,FW,Brighton,28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
24,25,Vincent Angelini,sct SCO,GK,Watford,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
25,26,Michail Antonio,jm JAM,FW,West Ham,31,1990,36,2971,83,86.9,33.0,34,85,23,2,33,1,1.56,55,43,+12,+0.36,+0.96,51.7,48.2,+3.5,+0.11,+0.82,Matches
26,27,Cameron Archer,eng ENG,"FW,MF",Aston Villa,19,2001,3,27,9,0.8,0.3,0,,0,3,9,9,1.00,1,0,+1,+3.33,+3.41,0.3,0.8,-0.5,-1.76,-1.60,Matches
27,28,Alphonse Areola,fr FRA,GK,West Ham,28,1993,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,1,-1,-1.00,-1.27,0.4,1.9,-1.6,-1.58,-1.62,Matches
28,29,Adam Armstrong,eng ENG,FW,Southampton,24,1997,23,1413,61,41.3,15.7,17,80,10,6,10,14,0.87,12,31,-19,-1.21,-0.99,18.4,29.6,-11.1,-0.71,-0.61,Matches
29,30,Stuart Armstrong,sct SCO,MF,Southampton,29,1992,25,1473,59,43.1,16.4,15,84,8,10,21,2,1.32,17,30,-13,-0.79,-0.29,21.5,30.7,-9.2,-0.56,-0.37,Matches
30,31,Kepa Arrizabalaga,es ESP,GK,Chelsea,26,1994,4,360,90,10.5,4.0,4,90,4,0,,34,1.75,6,2,+4,+1.00,-0.15,5.2,3.2,+2.0,+0.49,-0.40,Matches
31,32,Harrison Ashby,sct SCO,DF,West Ham,19,2001,1,7,7,0.2,0.1,0,,0,1,7,7,0.00,0,1,-1,-12.86,-13.12,0.1,0.1,0.0,+0.27,+0.27,Matches
32,33,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,14,1037,74,30.3,11.5,12,83,7,2,18,0,1.64,17,16,+1,+0.09,-0.37,18.6,17.4,+1.2,+0.10,-0.46,Matches
33,34,Brandon Austin,eng ENG,GK,Tottenham,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
34,35,Zach Awe,eng ENG,DF,Arsenal,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
35,36,Jordan Ayew,gh GHA,FW,Crystal Palace,29,1991,31,2019,65,59.0,22.4,23,81,10,8,20,6,1.13,31,31,0,0.00,-0.26,31.9,28.8,+3.1,+0.14,-0.17,Matches
36,37,Luke Ayling,eng ENG,DF,Leeds United,29,1991,26,2272,87,66.4,25.2,26,87,23,0,,0,0.85,30,66,-36,-1.43,-1.35,33.7,53.7,-20.0,-0.79,-0.57,Matches
37,38,Miguel Azeez,eng ENG,MF,Arsenal,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
38,39,César Azpilicueta,es ESP,DF,Chelsea,31,1989,27,2070,77,60.5,23.0,24,84,16,3,20,7,1.78,36,23,+13,+0.57,-1.43,39.0,26.3,+12.6,+0.55,-0.77,Matches
39,40,Kwadwo Baah,eng ENG,FW,Watford,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
40,41,Daniel Bachmann,at AUT,GK,Watford,27,1994,12,1080,90,31.6,12.0,12,90,12,0,,25,0.25,10,28,-18,-1.50,-0.54,13.0,23.8,-10.8,-0.90,-0.23,Matches
41,42,Leon Bailey,jm JAM,"FW,MF",Aston Villa,23,1997,18,761,42,22.3,8.5,7,69,3,11,25,2,0.89,12,13,-1,-0.12,-0.08,11.6,7.7,+3.9,+0.47,+0.82,Matches
42,43,Eric Bailly,ci CIV,DF,Manchester Utd,27,1994,4,217,54,6.3,2.4,3,67,1,1,17,17,1.75,5,4,+1,+0.41,+0.44,4.8,5.7,-0.9,-0.37,-0.45,Matches
43,44,Folarin Balogun,eng ENG,FW,Arsenal,20,2001,2,70,35,2.0,0.8,1,58,0,1,12,0,0.00,0,1,-1,-1.29,-1.66,0.6,1.0,-0.4,-0.51,-0.95,Matches
44,45,Patrick Bamford,eng ENG,FW,Leeds United,27,1993,9,559,62,16.3,6.2,7,72,4,2,28,1,1.11,7,14,-7,-1.13,-0.18,8.3,12.9,-4.6,-0.74,-0.17,Matches
45,46,Scott Banks,sct SCO,MF,Crystal Palace,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
46,47,Jamal Baptiste,eng ENG,DF,West Ham,17,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
47,48,Shandon Baptiste,gd GRN,MF,Brentford,23,1998,22,910,41,26.6,10.1,9,69,3,13,22,10,1.05,15,15,0,0.00,+0.29,12.4,12.4,-0.1,-0.01,+0.09,Matches
48,49,Phil Bardsley,sct SCO,DF,Burnley,36,1985,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches
49,50,Ross Barkley,eng ENG,"MF,FW",Chelsea,27,1993,6,179,30,5.2,2.0,1,72,0,5,21,21,2.33,10,2,+8,+4.02,+3.05,7.4,0.8,+6.6,+3.29,+2.57,Matches
50,51,Ashley Barnes,eng ENG,FW,Burnley,31,1989,23,808,35,23.6,9.0,8,76,2,15,13,7,0.78,6,19,-13,-1.45,-1.24,12.0,15.2,-3.2,-0.36,+0.22,Matches
51,52,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23,1997,32,2101,66,61.4,23.3,24,79,13,8,25,3,1.34,38,30,+8,+0.34,+0.68,34.2,38.3,-4.1,-0.18,+0.68,Matches
52,53,Lewis Bate,eng ENG,MF,Leeds United,18,2002,3,146,49,4.3,1.6,1,58,0,2,44,13,1.00,3,4,-1,-0.62,+0.37,2.1,3.0,-0.9,-0.55,+0.05,Matches
53,54,Mads Bech Sørensen,dk DEN,DF,Brentford,22,1999,11,835,76,24.4,9.3,9,83,7,2,45,14,1.45,9,14,-5,-0.54,-0.43,13.5,14.8,-1.3,-0.14,-0.09,Matches
54,55,Owen Beck,wls WAL,DF,Liverpool,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
55,56,Jan Bednarek,pl POL,DF,Southampton,25,1996,31,2629,85,76.9,29.2,30,86,26,1,45,6,1.16,33,52,-19,-0.65,-0.08,38.9,48.3,-9.4,-0.32,+0.13,Matches
56,57,Donny van de Beek,nl NED,MF,Manchester Utd,24,1997,8,75,9,2.2,0.8,0,,0,8,9,14,1.75,2,2,0,0.00,0.00,2.0,1.7,+0.2,+0.27,+0.22,Matches
57,58,Donny van de Beek,nl NED,MF,Everton,24,1997,7,483,69,14.1,5.4,5,80,3,2,43,2,0.43,4,12,-8,-1.49,-1.03,5.2,9.1,-3.9,-0.73,-0.43,Matches
58,59,Asmir Begović,ba BIH,GK,Everton,34,1987,3,270,90,7.9,3.0,3,90,3,0,,35,1.00,2,8,-6,-2.00,-1.51,2.8,6.4,-3.7,-1.22,-0.95,Matches
59,60,Héctor Bellerín,es ESP,"DF,MF",Arsenal,26,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
60,61,Saïd Benrahma,dz ALG,"FW,MF",West Ham,25,1995,32,2168,68,63.4,24.1,26,78,4,6,22,1,1.53,44,27,+17,+0.71,+1.28,38.0,31.7,+6.3,+0.26,+0.72,Matches
61,62,Rodrigo Bentancur,uy URU,MF,Tottenham,24,1997,17,1361,80,39.8,15.1,16,83,10,1,31,0,1.88,36,12,+24,+1.59,+1.37,29.6,15.3,+14.3,+0.95,+0.65,Matches
62,63,Christian Benteke,be BEL,FW,Crystal Palace,30,1990,25,1145,46,33.5,12.7,11,82,6,14,17,12,1.16,16,20,-4,-0.31,-0.63,19.6,18.5,+1.0,+0.08,-0.19,Matches
63,64,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30,1990,18,1102,61,32.2,12.2,13,76,5,5,23,0,0.67,10,19,-9,-0.74,-0.35,13.5,19.4,-5.9,-0.48,+0.07,Matches
64,65,Steven Bergwijn,nl NED,"FW,MF",Tottenham,23,1997,25,565,23,16.5,6.3,4,81,1,21,12,7,1.96,9,6,+3,+0.48,-0.34,9.1,9.2,-0.1,-0.02,-0.69,Matches
65,66,Ryan Bertrand,eng ENG,DF,Leicester City,31,1989,4,337,84,9.9,3.7,4,84,3,0,,5,0.50,5,7,-2,-0.53,-0.68,5.6,7.3,-1.6,-0.43,0.00,Matches
66,67,Marcus Bettinelli,eng ENG,GK,Chelsea,29,1992,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
67,68,Mads Bidstrup,dk DEN,MF,Brentford,20,2001,4,41,10,1.2,0.5,0,,0,4,10,14,1.75,1,0,+1,+2.20,+2.43,0.5,0.6,-0.1,-0.18,-0.10,Matches
68,69,Mika Biereth,dk DEN,FW,Arsenal,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
69,70,Yves Bissouma,ml MLI,MF,Brighton,24,1996,26,2111,81,61.7,23.5,25,83,18,1,27,4,1.54,27,28,-1,-0.04,+0.03,32.8,30.6,+2.2,+0.09,+0.02,Matches
70,71,Adrian Blake,eng ENG,FW,Watford,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
71,72,Lamare Bogarde,nl NED,MF,Aston Villa,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
72,73,Willy Boly,ci CIV,DF,Wolves,30,1991,10,900,90,26.3,10.0,10,90,10,0,,14,0.80,13,20,-7,-0.70,-0.77,10.3,20.8,-10.5,-1.05,-0.62,Matches
73,74,Jamie Bowden,ie IRL,MF,Tottenham,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
74,75,Jarrod Bowen,eng ENG,FW,West Ham,24,1996,36,2983,83,87.2,33.1,34,87,22,2,18,0,1.47,57,46,+11,+0.33,+0.74,53.2,48.2,+5.0,+0.15,+1.18,Matches
75,76,Conor Bradley,nir NIR,DF,Liverpool,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
76,77,Jarrad Branthwaite,eng ENG,DF,Everton,19,2002,6,388,65,11.3,4.3,4,72,3,2,51,20,0.17,6,14,-8,-1.86,-1.41,6.1,12.6,-6.5,-1.51,-1.31,Matches
77,78,Nathan Broadhead,wls WAL,"FW,MF",Everton,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
78,79,Armando Broja,al ALB,FW,Southampton,19,2001,32,1975,62,57.7,21.9,21,82,6,11,24,0,1.13,26,37,-11,-0.50,+0.31,31.2,33.9,-2.7,-0.12,+0.55,Matches
79,80,Josh Brownhill,eng ENG,MF,Burnley,25,1995,35,2955,84,86.4,32.8,32,89,31,3,31,0,0.97,31,45,-14,-0.43,+0.54,37.8,55.6,-17.8,-0.54,-0.11,Matches
80,81,Lewis Brunt,eng ENG,MF,Leicester City,20,2000,1,24,24,0.7,0.3,0,,0,1,24,4,0.00,1,1,0,0.00,-0.08,0.2,0.2,0.0,-0.18,+0.27,Matches
81,82,Bryan,es ESP,"FW,MF",Tottenham,20,2001,9,94,10,2.7,1.0,0,,0,9,10,7,1.44,2,1,+1,+0.96,+0.20,2.7,2.0,+0.7,+0.69,+0.13,Matches
82,83,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24,1996,35,1899,54,55.5,21.1,22,77,5,13,16,2,1.11,30,32,-2,-0.09,-0.09,26.3,31.2,-4.9,-0.23,-0.13,Matches
83,84,Hugo Bueno,es ESP,DF,Wolves,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
84,85,Dan Burn,eng ENG,DF,Newcastle Utd,29,1992,16,1440,90,42.1,16.0,16,90,16,0,,1,1.94,20,18,+2,+0.12,+1.03,20.5,20.3,+0.2,+0.01,+0.84,Matches
85,86,Dan Burn,eng ENG,DF,Brighton,29,1992,13,1022,79,29.9,11.4,12,83,10,1,21,2,1.31,10,12,-2,-0.18,-0.18,14.8,16.7,-1.8,-0.16,-0.35,Matches
86,87,Jack Butland,eng ENG,GK,Crystal Palace,28,1993,9,765,85,22.4,8.5,8,90,8,1,45,29,1.11,12,13,-1,-0.12,-0.29,10.0,9.6,+0.4,+0.04,-0.21,Matches
87,88,Sam Byram,eng ENG,DF,Norwich City,27,1993,15,1027,68,30.0,11.4,11,85,10,4,23,6,0.73,7,27,-20,-1.75,-0.21,11.8,26.8,-15.0,-1.31,-0.12,Matches
88,89,Willy Caballero,ar ARG,GK,Southampton,39,1981,2,180,90,5.3,2.0,2,90,2,0,,19,0.50,2,5,-3,-1.50,-0.92,1.7,3.1,-1.4,-0.69,-0.36,Matches
89,90,Moisés Caicedo,ec ECU,MF,Brighton,19,2001,8,660,83,19.3,7.3,8,83,4,0,,11,2.13,13,6,+7,+0.95,+1.25,11.3,8.9,+2.4,+0.33,+0.31,Matches
90,91,Dominic Calvert-Lewin,eng ENG,FW,Everton,24,1997,17,1283,75,37.5,14.3,15,84,9,2,15,3,1.18,23,31,-8,-0.56,+0.07,20.7,22.8,-2.1,-0.15,+0.33,Matches
91,92,Chem Campbell,wls WAL,MF,Wolves,18,2002,1,13,13,0.4,0.1,0,,0,1,13,6,0.00,0,0,0,0.00,+0.13,0.2,0.1,+0.1,+0.60,+1.19,Matches
92,93,João Cancelo,pt POR,DF,Manchester City,27,1994,36,3227,90,94.4,35.9,36,90,35,0,,1,2.42,88,25,+63,+1.76,-2.91,88.4,25.1,+63.3,+1.76,-1.61,Matches
93,94,Sergi Canós,es ESP,"DF,FW",Brentford,24,1997,31,2083,67,60.9,23.1,25,79,9,6,19,2,1.06,25,35,-10,-0.43,-0.57,27.6,32.2,-4.7,-0.20,-0.32,Matches
94,95,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23,1998,8,441,55,12.9,4.9,5,74,2,3,24,4,0.38,2,15,-13,-2.65,-1.20,3.8,12.1,-8.3,-1.70,-0.54,Matches
95,96,Scott Carson,eng ENG,GK,Manchester City,35,1985,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
96,97,Matty Cash,pl POL,DF,Aston Villa,23,1997,38,3377,89,98.7,37.5,38,89,35,0,,0,1.18,52,50,+2,+0.05,+8.43,47.2,52.1,-4.9,-0.13,+3.35,Matches
97,98,Timothy Castagne,be BEL,DF,Leicester City,25,1995,27,2127,79,62.2,23.6,22,88,20,5,39,2,1.52,42,30,+12,+0.51,+1.13,34.1,39.3,-5.2,-0.22,+0.58,Matches
98,99,Jonny Castro,es ESP,DF,Wolves,27,1994,13,1024,79,29.9,11.4,10,89,8,3,45,4,0.85,13,22,-9,-0.79,-0.94,11.6,21.9,-10.2,-0.90,-0.44,Matches
99,100,Craig Cathcart,nir NIR,DF,Watford,32,1989,31,2396,77,70.1,26.6,27,88,24,4,8,4,0.74,28,55,-27,-1.01,+0.39,33.7,50.8,-17.1,-0.64,+0.34,Matches
100,101,Edinson Cavani,uy URU,FW,Manchester Utd,34,1987,15,766,51,22.4,8.5,7,81,4,8,25,0,1.47,13,10,+3,+0.35,+0.45,13.5,11.4,+2.0,+0.24,+0.24,Matches
101,102,Kayky Chagas,br BRA,FW,Manchester City,18,2003,1,7,7,0.2,0.1,0,,0,1,7,2,3.00,1,0,+1,+12.86,+10.96,1.0,0.0,+1.0,+12.33,+10.50,Matches
102,103,Trevoh Chalobah,eng ENG,DF,Chelsea,22,1999,20,1449,72,42.4,16.1,17,82,13,3,20,13,2.30,38,9,+29,+1.80,+1.16,29.3,13.9,+15.5,+0.96,+0.18,Matches
103,104,Calum Chambers,eng ENG,DF,Arsenal,26,1995,2,170,85,5.0,1.9,2,85,1,0,,4,0.00,0,7,-7,-3.71,-4.26,1.4,5.6,-4.2,-2.21,-2.77,Matches
104,105,Calum Chambers,eng ENG,DF,Aston Villa,26,1995,11,831,76,24.3,9.2,9,88,8,2,22,6,1.36,17,9,+8,+0.87,+1.21,14.1,12.8,+1.3,+0.14,+0.42,Matches
105,106,Kgagelo Chauke,eng ENG,MF,Southampton,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
106,107,Daniel Chesters,eng ENG,MF,West Ham,19,2002,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,-0.24,0.0,0.2,-0.2,-13.82,-13.82,Matches
107,108,Ben Chilwell,eng ENG,DF,Chelsea,24,1996,7,542,77,15.8,6.0,6,90,6,1,2,6,2.71,19,2,+17,+2.82,+2.01,14.3,4.4,+9.9,+1.65,+0.95,Matches
108,109,Chiquinho,pt POR,"DF,FW",Wolves,21,2000,8,208,26,6.1,2.3,1,90,1,7,17,7,1.00,5,5,0,0.00,+0.14,3.1,4.3,-1.2,-0.51,+0.08,Matches
109,110,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,23,1997,6,285,48,8.3,3.2,4,66,1,2,11,25,1.33,4,4,0,0.00,-0.09,3.5,9.8,-6.3,-2.00,-1.70,Matches
110,111,Benjamin Chrisene,eng ENG,DF,Aston Villa,17,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
111,112,Andreas Christensen,dk DEN,DF,Chelsea,25,1996,19,1496,79,43.7,16.6,17,85,15,2,28,9,2.21,38,11,+27,+1.62,+0.88,29.3,16.4,+12.9,+0.77,-0.14,Matches
112,113,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,17,2003,12,301,25,8.8,3.3,2,59,0,10,18,19,1.33,5,6,-1,-0.30,-0.27,4.3,6.7,-2.4,-0.71,-0.59,Matches
113,114,Ciaran Clark,ie IRL,DF,Newcastle Utd,31,1989,13,1014,78,29.6,11.3,12,83,10,1,23,4,0.69,14,26,-12,-1.07,-0.84,11.9,21.0,-9.0,-0.80,-0.47,Matches
114,115,Tom Cleverley,eng ENG,MF,Watford,31,1989,28,1616,58,47.3,18.0,20,73,5,8,21,6,0.57,20,38,-18,-1.00,+0.24,20.8,33.5,-12.8,-0.71,+0.06,Matches
115,116,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30,1991,16,1351,84,39.5,15.0,15,90,15,1,1,17,1.56,19,12,+7,+0.47,+0.60,21.4,15.4,+6.1,+0.40,+0.33,Matches
116,117,Conor Coady,eng ENG,DF,Wolves,28,1993,38,3361,88,98.3,37.3,38,88,35,0,,0,1.34,37,43,-6,-0.16,-1.69,40.1,63.2,-23.1,-0.62,-1.49,Matches
117,118,Séamus Coleman,ie IRL,DF,Everton,32,1988,30,2656,89,77.7,29.5,30,89,28,0,,4,1.13,34,50,-16,-0.54,+0.28,35.8,46.3,-10.5,-0.36,-0.02,Matches
118,119,Nathan Collins,ie IRL,DF,Burnley,20,2001,19,1670,88,48.8,18.6,18,90,17,1,51,17,1.05,17,25,-8,-0.43,+0.13,24.5,30.0,-5.4,-0.29,+0.46,Matches
119,120,Aaron Connolly,ie IRL,"FW,MF",Brighton,21,2000,4,156,39,4.6,1.7,1,60,0,3,32,5,1.25,2,1,+1,+0.58,+0.66,2.9,2.4,+0.4,+0.25,+0.18,Matches
120,121,Kamil Conteh,sl SLE,MF,Watford,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
121,122,Liam Cooper,sct SCO,DF,Leeds United,29,1991,21,1814,86,53.0,20.2,21,86,20,0,,1,1.19,20,26,-6,-0.30,+1.44,25.3,34.6,-9.3,-0.46,+0.29,Matches
122,123,Jack Cork,eng ENG,MF,Burnley,32,1989,20,1670,84,48.8,18.6,20,84,14,0,,18,1.05,19,26,-7,-0.38,+0.24,22.2,31.3,-9.2,-0.49,+0.07,Matches
123,124,Maxwel Cornet,ci CIV,"FW,MF",Burnley,24,1996,26,1766,68,51.6,19.6,21,76,8,5,35,2,0.81,24,24,0,0.00,+1.03,22.2,35.6,-13.4,-0.68,-0.32,Matches
124,125,Hélder Costa,ao ANG,MF,Leeds United,27,1994,1,22,22,0.6,0.2,0,,0,1,22,2,0.00,0,0,0,0.00,+0.98,0.3,0.0,+0.3,+1.29,+1.90,Matches
125,126,Dara Costelloe,ie IRL,DF,Burnley,18,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
126,127,Vladimír Coufal,cz CZE,DF,West Ham,28,1992,28,2209,79,64.6,24.5,25,87,21,3,13,3,1.39,42,35,+7,+0.29,+0.14,40.1,37.4,+2.7,+0.11,+0.31,Matches
127,128,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29,1992,19,1329,70,38.9,14.8,16,80,5,3,18,0,1.21,21,17,+4,+0.27,+0.53,21.0,19.9,+1.0,+0.07,+0.39,Matches
128,129,Conor Coventry,ie IRL,MF,West Ham,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
129,130,Matthew Cox,eng ENG,GK,Brentford,18,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
130,131,Matthew Craig,sct SCO,MF,Tottenham,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
131,132,Aaron Cresswell,eng ENG,DF,West Ham,31,1989,31,2726,88,79.7,30.3,31,88,29,0,,0,1.45,44,38,+6,+0.20,-0.19,44.1,44.6,-0.6,-0.02,-0.09,Matches
132,133,Charlie Cresswell,eng ENG,DF,Leeds United,18,2002,5,141,28,4.1,1.6,1,90,1,4,13,26,1.40,4,4,0,0.00,+1.02,3.0,3.3,-0.3,-0.22,+0.40,Matches
133,134,Cucho,co COL,"FW,MF",Watford,22,1999,25,1147,46,33.5,12.7,11,75,5,14,23,7,0.68,19,34,-15,-1.18,-0.07,17.8,24.0,-6.2,-0.49,+0.39,Matches
134,135,Marc Cucurella,es ESP,DF,Brighton,23,1998,35,3089,88,90.3,34.3,35,88,32,0,,0,1.29,37,39,-2,-0.06,-0.06,48.7,44.7,+4.0,+0.12,+0.33,Matches
135,136,Tiago Çukur,tr TUR,FW,Watford,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
136,137,Luke Cundle,eng ENG,MF,Wolves,19,2002,4,180,45,5.3,2.0,2,87,1,2,4,29,1.50,2,1,+1,+0.50,+0.67,2.1,3.5,-1.4,-0.71,-0.12,Matches
137,138,Patson Daka,zm ZAM,FW,Leicester City,22,1998,23,1159,50,33.9,12.9,13,76,2,10,17,13,1.17,20,20,0,0.00,-0.12,19.9,21.1,-1.2,-0.09,+0.52,Matches
138,139,Vontae Daley Campbell,eng ENG,DF,Leicester City,20,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
139,140,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30,1991,34,2919,86,85.4,32.4,34,86,31,0,,0,1.00,38,66,-28,-0.86,+0.75,44.6,61.1,-16.5,-0.51,+0.62,Matches
140,141,Diogo Dalot,pt POR,DF,Manchester Utd,22,1999,24,1801,75,52.7,20.0,19,89,18,5,21,13,1.63,28,29,-1,-0.05,-0.11,32.8,28.9,+3.9,+0.20,+0.30,Matches
141,142,Karl Darlow,eng ENG,GK,Newcastle Utd,30,1990,8,720,90,21.1,8.0,8,90,8,0,,26,0.63,10,15,-5,-0.62,-0.19,8.3,13.0,-4.7,-0.58,-0.14,Matches
142,143,Josh Dasilva,eng ENG,"MF,FW",Brentford,22,1998,9,257,29,7.5,2.9,2,39,0,7,26,1,0.89,4,4,0,0.00,+0.23,2.3,3.2,-0.9,-0.31,-0.25,Matches
