,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
258,259,Sam Gallagher,eng ENG,FW,Blackburn,25,1995,28.1,254,558,45.5,3154,854,156,290,53.8,62,154,40.3,10,26,38.5,3,2.1,1.9,+0.9,18,18,8,0,23,Matches
259,260,Luke Garbutt,eng ENG,DF,Blackpool,28,1993,15.2,585,925,63.2,11330,4897,255,295,86.4,232,339,68.4,89,245,36.3,0,2.0,2.0,-2.0,19,51,9,6,52,Matches
260,261,Gary Gardner,eng ENG,MF,Birmingham City,29,1992,30.7,712,1035,68.8,14399,4486,289,399,72.4,290,370,78.4,119,211,56.4,0,1.6,1.9,-1.6,20,123,19,8,85,Matches
261,262,Taylor Gardner-Hickman,eng ENG,"MF,DF",West Brom,19,2001,15.1,461,645,71.5,8530,2103,208,257,80.9,176,222,79.3,66,132,50.0,0,1.0,1.1,-1.0,14,25,12,9,27,Matches
262,263,James Garner,eng ENG,MF,Nott'ham Forest,20,2001,36.7,1197,1615,74.1,22486,7074,484,559,86.6,495,612,80.9,179,352,50.9,8,7.9,5.5,+0.1,83,131,31,3,111,Matches
263,264,Paulo Gazzaniga,ar ARG,GK,Fulham,29,1992,13.0,340,425,80.0,8138,5333,99,100,99.0,162,165,98.2,77,158,48.7,0,0.0,0.0,0.0,0,3,0,0,0,Matches
264,265,Morgan Gibbs-White,eng ENG,"MF,FW",Sheffield Utd,21,2000,31.8,1005,1430,70.3,14912,4479,575,737,78.0,298,407,73.2,76,132,57.6,9,10.1,9.0,-1.1,55,111,78,18,142,Matches
265,266,Matthew Godden,eng ENG,FW,Coventry City,30,1991,17.5,193,312,61.9,2758,911,115,158,72.8,50,91,54.9,14,26,53.8,2,2.2,1.5,-0.2,19,16,15,4,29,Matches
266,267,Claudio Gomes,fr FRA,MF,Barnsley,21,2000,28.1,805,1009,79.8,13472,4423,376,436,86.2,333,392,84.9,68,109,62.4,1,2.0,1.7,-1.0,18,106,16,1,94,Matches
267,268,Charlie Goode,eng ENG,DF,Sheffield Utd,25,1995,1.0,38,62,61.3,730,313,20,25,80.0,13,23,56.5,4,11,36.4,0,0.0,0.0,0.0,0,1,0,0,0,Matches
268,269,Kyron Gordon,eng ENG,DF,Sheffield Utd,19,2002,3.8,127,200,63.5,2261,1306,66,85,77.6,43,67,64.2,17,34,50.0,0,0.1,0.1,-0.1,1,17,2,1,12,Matches
269,270,Nico Gordon,eng ENG,DF,Birmingham City,19,2002,10.8,221,304,72.7,4305,1907,84,105,80.0,112,128,87.5,23,49,46.9,0,0.2,0.1,-0.2,3,23,2,0,18,Matches
270,271,Lewis Grabban,eng ENG,FW,Nott'ham Forest,33,1988,22.8,362,493,73.4,5222,1035,221,269,82.2,100,128,78.1,25,50,50.0,4,3.2,2.1,+0.8,25,28,11,1,28,Matches
271,272,Jordan Graham,eng ENG,DF,Birmingham City,26,1995,17.7,480,767,62.6,9287,3844,223,254,87.8,158,229,69.0,92,245,37.6,3,2.9,3.0,+0.1,31,37,27,23,29,Matches
272,273,Jorge Grant,eng ENG,"MF,FW",P'borough Utd,26,1994,19.3,669,840,79.6,11655,3279,323,372,86.8,243,294,82.7,82,134,61.2,2,1.8,2.0,+0.2,16,72,9,2,69,Matches
273,274,Karlan Grant,eng ENG,"FW,MF",West Brom,23,1997,37.6,692,1049,66.0,9903,2363,391,497,78.7,211,298,70.8,39,111,35.1,6,6.7,5.1,-0.7,48,45,34,11,63,Matches
274,275,Andre Gray,jm JAM,FW,QPR,30,1991,13.6,99,180,55.0,1369,306,53,90,58.9,32,55,58.2,5,9,55.6,1,1.7,0.9,-0.7,9,9,3,1,14,Matches
275,276,Jacob Greaves,eng ENG,DF,Hull City,20,2000,46.0,1794,2320,77.3,33730,13557,713,811,87.9,863,1013,85.2,189,416,45.4,0,1.3,1.7,-1.3,7,158,9,2,111,Matches
276,277,Matt Grimes,eng ENG,MF,Swansea City,26,1995,46.0,4160,4655,89.4,62924,17303,2281,2377,96.0,1460,1584,92.2,234,430,54.4,2,4.5,5.6,-2.5,46,393,34,3,255,Matches
277,278,Daniel Grimshaw,eng ENG,GK,Blackpool,23,1998,25.2,670,1058,63.3,22339,17326,128,128,100.0,229,238,96.2,313,675,46.4,1,0.2,0.1,+0.8,2,28,1,0,0,Matches
278,279,Adlène Guedioura,dz ALG,MF,Sheffield Utd,35,1985,0.3,29,31,93.5,518,135,17,17,100.0,9,10,90.0,3,3,100.0,0,0.1,0.0,-0.1,1,3,1,0,1,Matches
279,280,Viktor Gyökeres,se SWE,FW,Coventry City,23,1998,39.9,627,905,69.3,7887,1623,423,525,80.6,138,203,68.0,23,41,56.1,5,8.0,5.1,-3.0,69,34,43,3,76,Matches
280,281,Alen Halilović,hr CRO,"FW,MF",Reading,25,1996,7.7,212,273,77.7,4018,1082,88,98,89.8,72,89,80.9,43,70,61.4,2,1.4,1.1,+0.6,7,17,10,3,23,Matches
281,282,George Hall,eng ENG,"FW,MF",Birmingham City,17,2004,1.3,22,30,73.3,319,92,13,14,92.9,6,9,66.7,2,4,50.0,0,0.1,0.1,-0.1,1,1,0,0,2,Matches
282,283,Grant Hall,eng ENG,DF,Middlesbrough,29,1991,8.0,136,228,59.6,2768,1165,41,68,60.3,71,100,71.0,20,46,43.5,0,0.1,0.1,-0.1,1,12,0,0,9,Matches
283,284,Aapo Halme,fi FIN,DF,Barnsley,23,1998,2.3,67,99,67.7,1159,379,26,32,81.3,33,39,84.6,4,20,20.0,0,0.1,0.0,-0.1,1,5,0,0,4,Matches
284,285,Ben Hamer,eng ENG,GK,Swansea City,33,1987,21.0,729,952,76.6,16179,11872,228,230,99.1,341,348,98.0,151,354,42.7,0,0.0,0.0,0.0,0,9,1,0,0,Matches
285,286,Gustavo Hamer,nl NED,MF,Coventry City,24,1997,34.5,1501,2068,72.6,28904,11632,640,780,82.1,583,732,79.6,240,466,51.5,10,8.6,7.3,+1.4,61,233,43,1,241,Matches
286,287,CJ Hamilton,ie IRL,MF,Blackpool,26,1995,16.3,193,333,58.0,2792,718,116,156,74.4,57,94,60.6,9,28,32.1,4,3.6,2.8,+0.4,20,9,11,6,17,Matches
287,288,Ethan Hamilton,sct SCO,MF,P'borough Utd,22,1998,0.7,23,29,79.3,298,53,16,16,100.0,5,8,62.5,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
288,289,Mark Harris,wls WAL,"FW,MF",Cardiff City,22,1998,17.1,239,316,75.6,3135,496,160,183,87.4,57,79,72.2,12,22,54.5,1,1.7,0.6,-0.7,18,14,2,0,9,Matches
289,290,Taylor Harwood-Bellis,eng ENG,DF,Stoke City,19,2002,21.8,1163,1451,80.2,23001,9493,373,430,86.7,647,732,88.4,135,262,51.5,1,0.4,0.5,+0.6,2,77,2,1,79,Matches
290,291,Jan Paul van Hecke,nl NED,DF,Blackburn,21,2000,29.4,909,1181,77.0,19120,7994,280,360,77.8,453,533,85.0,161,247,65.2,1,1.0,0.4,0.0,9,74,4,1,61,Matches
291,292,Michael Hector,jm JAM,DF,Fulham,29,1992,4.0,349,429,81.4,7834,2478,64,71,90.1,231,266,86.8,51,80,63.8,0,0.1,0.1,-0.1,2,17,0,0,13,Matches
292,293,Ryan Hedges,wls WAL,"FW,MF",Blackburn,26,1995,4.5,94,125,75.2,1283,287,54,64,84.4,24,32,75.0,7,13,53.8,1,0.6,0.5,+0.4,6,7,5,1,12,Matches
293,294,Michał Helik,pl POL,DF,Barnsley,25,1995,37.7,1076,1582,68.0,21665,9502,331,452,73.2,606,796,76.1,125,277,45.1,1,1.5,0.7,-0.5,11,62,3,0,76,Matches
294,295,Jordan Helliwell,eng ENG,"MF,DF",Barnsley,19,2001,1.2,20,29,69.0,300,112,13,16,81.3,6,7,85.7,1,4,25.0,0,0.1,0.0,-0.1,2,2,0,0,1,Matches
295,296,Jeff Hendrick,ie IRL,MF,QPR,29,1992,7.3,297,381,78.0,4802,1603,147,169,87.0,113,133,85.0,23,47,48.9,0,0.7,0.8,-0.7,9,30,11,0,33,Matches
296,297,Onel Hernández,cu CUB,"FW,DF",Middlesbrough,28,1993,8.7,141,200,70.5,2083,477,89,106,84.0,40,59,67.8,7,14,50.0,0,2.2,1.5,-2.2,15,8,5,2,12,Matches
297,298,Onel Hernández,cu CUB,"FW,MF",Birmingham City,28,1993,20.7,283,409,69.2,4220,794,175,219,79.9,87,115,75.7,17,40,42.5,3,3.2,2.0,-0.2,24,13,9,1,15,Matches
298,299,Scott High,sct SCO,MF,Huddersfield,20,2001,16.8,573,708,80.9,10441,3089,273,319,85.6,219,254,86.2,71,102,69.6,1,0.6,0.6,+0.4,10,81,6,1,58,Matches
299,300,James Hill,eng ENG,DF,Bournemouth,19,2002,0.0,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
300,301,Josh Hinds,eng ENG,FW,Hull City,18,2003,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
301,302,Scott Hogan,ie IRL,FW,Birmingham City,29,1992,25.4,207,308,67.2,2726,224,125,164,76.2,67,92,72.8,4,11,36.4,1,1.1,1.0,-0.1,11,4,3,0,7,Matches
302,303,Jonathan Hogg,eng ENG,"MF,DF",Huddersfield,32,1988,28.1,1283,1511,84.9,22842,7094,570,643,88.6,557,615,90.6,127,183,69.4,1,1.6,0.6,-0.6,16,124,4,0,78,Matches
303,304,Junior Hoilett,ca CAN,"FW,MF",Reading,31,1990,19.2,419,591,70.9,6273,2060,248,277,89.5,119,175,68.0,36,87,41.4,2,3.7,3.1,-1.7,29,31,23,12,47,Matches
304,305,Duane Holmes,us USA,"FW,MF",Huddersfield,26,1994,25.1,697,917,76.0,10407,2278,378,429,88.1,236,317,74.4,42,78,53.8,0,2.4,2.0,-2.4,30,60,24,5,55,Matches
305,306,Tom Holmes,eng ENG,DF,Reading,21,2000,27.1,929,1227,75.7,18314,7474,343,382,89.8,465,560,83.0,111,249,44.6,0,1.0,1.5,-1.0,6,28,6,1,38,Matches
306,307,William Hondermarck,ie IRL,"DF,MF",Barnsley,20,2000,3.6,87,103,84.5,1207,404,58,60,96.7,23,29,79.3,4,7,57.1,0,0.1,0.1,-0.1,3,5,3,0,9,Matches
307,308,George Honeyman,eng ENG,MF,Hull City,26,1994,33.2,936,1391,67.3,14688,4888,474,566,83.7,321,436,73.6,85,261,32.6,4,6.4,5.8,-2.4,51,96,43,13,107,Matches
308,309,Ethan Horvath,us USA,GK,Nott'ham Forest,26,1995,6.0,174,231,75.3,4185,2798,34,34,100.0,96,97,99.0,42,98,42.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
309,310,Conor Hourihane,ie IRL,MF,Sheffield Utd,30,1991,16.0,729,965,75.5,12752,4266,356,399,89.2,270,338,79.9,85,183,46.4,4,4.8,3.5,-0.8,38,95,24,6,69,Matches
310,311,Ryan Howley,wls WAL,MF,Coventry City,17,2003,0.1,6,8,75.0,85,1,3,4,75.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
311,312,Jonny Howson,eng ENG,MF,Middlesbrough,33,1988,43.8,1539,2131,72.2,28729,9323,612,710,86.2,711,902,78.8,182,421,43.2,4,4.1,4.3,-0.1,44,211,29,2,154,Matches
312,313,Tom Huddlestone,eng ENG,"MF,DF",Hull City,34,1986,4.3,139,198,70.2,2968,1050,40,51,78.4,71,89,79.8,26,49,53.1,0,0.7,0.4,-0.7,4,16,4,0,19,Matches
313,314,Andrew Hughes,wls WAL,DF,Preston,29,1992,38.9,1429,1992,71.7,26106,10669,613,707,86.7,630,812,77.6,156,367,42.5,0,0.7,1.0,-0.7,11,144,17,6,101,Matches
314,315,Jordan Hugill,eng ENG,FW,West Brom,29,1992,11.2,145,228,63.6,1853,310,92,129,71.3,36,60,60.0,6,10,60.0,0,0.4,0.4,-0.4,6,13,4,0,11,Matches
315,316,Jordan Hugill,eng ENG,FW,Cardiff City,29,1992,15.6,163,289,56.4,1990,295,112,174,64.4,36,69,52.2,5,12,41.7,1,1.1,0.3,-0.1,12,11,1,0,10,Matches
316,317,Paul Huntington,eng ENG,DF,Preston,33,1987,0.1,3,5,60.0,41,0,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
317,318,James Husband,eng ENG,DF,Blackpool,27,1994,28.0,1107,1679,65.9,21813,8655,381,495,77.0,576,758,76.0,138,348,39.7,1,1.5,1.3,-0.5,18,79,15,4,74,Matches
318,319,Isaac Hutchinson,eng ENG,MF,Derby County,21,2000,0.0,1,2,50.0,24,16,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,1,0,Matches
319,320,Shaun Hutchinson,eng ENG,DF,Millwall,30,1990,27.7,1015,1474,68.9,21790,9331,311,413,75.3,501,659,76.0,195,359,54.3,1,1.1,0.6,-0.1,10,76,6,1,72,Matches
320,321,Dominic Hyam,sct SCO,DF,Coventry City,25,1995,41.7,1970,2497,78.9,37357,14857,719,832,86.4,1000,1189,84.1,229,404,56.7,0,0.9,0.8,-0.9,9,191,1,0,160,Matches
321,322,Danny Hylton,eng ENG,"FW,MF",Luton Town,32,1989,6.6,61,118,51.7,837,202,38,51,74.5,17,33,51.5,2,9,22.2,0,0.1,0.3,-0.1,1,5,1,0,6,Matches
322,323,Zeno Ibsen Rossi,eng ENG,DF,Bournemouth,20,2000,3.0,230,247,93.1,4599,1296,54,57,94.7,160,165,97.0,16,23,69.6,1,0.2,0.1,+0.8,1,5,0,0,7,Matches
323,324,Duncan Idehen,eng ENG,DF,Bristol City,19,2002,0.4,17,23,73.9,350,106,3,5,60.0,13,15,86.7,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
324,325,Uche Ikpeazu,ug UGA,"FW,DF",Cardiff City,26,1995,2.8,39,60,65.0,508,72,28,34,82.4,4,10,40.0,3,5,60.0,0,0.1,0.1,-0.1,2,3,2,1,1,Matches
325,326,Uche Ikpeazu,ug UGA,FW,Middlesbrough,26,1995,7.2,65,127,51.2,852,184,37,59,62.7,17,40,42.5,4,7,57.1,1,0.8,0.3,+0.2,7,8,2,0,6,Matches
326,327,Tom Ince,eng ENG,"MF,DF",Stoke City,29,1992,5.0,143,178,80.3,2168,696,87,98,88.8,45,53,84.9,10,15,66.7,0,0.3,0.3,-0.3,7,13,8,2,17,Matches
327,328,Tom Ince,eng ENG,"FW,MF",Reading,29,1992,14.8,293,443,66.1,4914,1558,155,188,82.4,85,120,70.8,39,89,43.8,1,2.1,1.9,-1.1,18,22,13,5,27,Matches
328,329,Matt Ingram,eng ENG,GK,Hull City,27,1993,28.7,556,888,62.6,16862,12853,117,119,98.3,221,225,98.2,212,531,39.9,0,0.0,0.1,0.0,0,18,0,0,0,Matches
329,330,Matt Ingram,eng ENG,GK,Luton Town,27,1993,2.0,37,63,58.7,1073,817,4,4,100.0,21,22,95.5,11,35,31.4,0,0.0,0.0,0.0,0,1,0,0,0,Matches
330,331,Harvey Isted,eng ENG,GK,Luton Town,24,1997,1.5,21,60,35.0,1068,888,1,1,100.0,3,3,100.0,17,55,30.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
331,332,Daniel Iversen,dk DEN,GK,Preston,24,1997,45.9,946,1602,59.1,30368,24033,190,191,99.5,351,360,97.5,396,1030,38.4,0,0.0,0.2,0.0,2,49,4,0,1,Matches
332,333,Ricky Jade-Jones,eng ENG,"FW,MF",P'borough Utd,20,2001,7.4,51,89,57.3,833,205,18,28,64.3,21,35,60.0,6,10,60.0,2,1.3,1.1,+0.7,10,0,7,6,1,Matches
333,334,Phil Jagielka,eng ENG,DF,Stoke City,38,1982,19.7,1005,1219,82.4,19048,6146,326,367,88.8,579,639,90.6,86,180,47.8,0,1.4,0.5,-1.4,8,32,2,0,24,Matches
334,335,Phil Jagielka,eng ENG,DF,Derby County,38,1982,20.0,876,1090,80.4,16694,6043,355,386,92.0,406,453,89.6,104,224,46.4,0,0.4,0.6,-0.4,5,45,4,0,36,Matches
335,336,Karl Jakob Hein,ee EST,GK,Reading,19,2002,5.0,77,155,49.7,2396,1737,10,10,100.0,36,39,92.3,30,105,28.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
336,337,Jordan James,wls WAL,MF,Birmingham City,17,2004,13.1,203,293,69.3,3246,1035,101,126,80.2,75,97,77.3,16,40,40.0,2,1.0,0.3,+1.0,5,25,7,0,31,Matches
337,338,Matty James,eng ENG,MF,Bristol City,30,1991,30.9,1018,1354,75.2,18786,6690,427,498,85.7,397,478,83.1,145,288,50.3,3,4.9,4.4,-1.9,61,89,17,4,83,Matches
338,339,Reece James,eng ENG,"DF,MF",Blackpool,27,1993,14.0,437,665,65.7,7682,3231,207,243,85.2,176,265,66.4,48,133,36.1,0,0.5,0.6,-0.5,8,53,12,5,37,Matches
339,340,Saikou Janneh,eng ENG,MF,Bristol City,20,2001,0.2,6,7,85.7,113,20,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
340,341,William Jarvis,eng ENG,"MF,FW",Hull City,18,2002,0.2,2,4,50.0,17,13,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
341,342,Zach Jeacock,eng ENG,GK,Birmingham City,20,2001,2.0,23,56,41.1,1222,1136,1,1,100.0,3,3,100.0,19,52,36.5,0,0.0,0.0,0.0,0,9,1,0,0,Matches
342,343,Daniel Jebbison,eng ENG,"FW,MF",Sheffield Utd,18,2003,2.2,22,38,57.9,218,78,14,23,60.9,4,6,66.7,0,1,0.0,0,0.1,0.1,-0.1,1,0,2,0,3,Matches
343,344,Cameron Jerome,eng ENG,FW,Luton Town,34,1986,15.0,148,298,49.7,1958,479,85,150,56.7,51,101,50.5,4,12,33.3,5,2.3,1.2,+2.7,19,14,2,0,16,Matches
344,345,Lucas João,pt POR,FW,Reading,27,1993,21.0,266,362,73.5,3223,553,172,215,80.0,66,87,75.9,6,10,60.0,3,1.7,1.1,+1.3,13,16,8,0,16,Matches
345,346,Eiran Joe Cashin,ie IRL,DF,Derby County,19,2001,14.1,788,916,86.0,14643,4325,287,314,91.4,419,452,92.7,72,130,55.4,0,0.0,0.1,0.0,0,25,1,0,19,Matches
346,347,Stefan Johansen,no NOR,MF,QPR,30,1991,30.6,1406,1730,81.3,24486,8574,642,700,91.7,551,648,85.0,149,280,53.2,5,4.8,5.5,+0.2,56,136,38,4,151,Matches
347,348,Ryan John Giles,eng ENG,"DF,MF",Cardiff City,21,2000,19.6,415,727,57.1,7873,3314,203,257,79.0,129,223,57.8,75,179,41.9,9,7.7,6.5,+1.3,50,23,33,31,25,Matches
348,349,Ryan John Giles,eng ENG,"DF,FW",Blackburn,21,2000,7.8,197,340,57.9,3391,1239,105,117,89.7,60,106,56.6,29,86,33.7,1,1.6,1.7,-0.6,16,15,12,9,17,Matches
349,350,Tyreece John-Jules,eng ENG,"FW,MF",Blackpool,20,2001,6.6,51,103,49.5,773,210,29,49,59.2,17,33,51.5,4,9,44.4,0,0.4,0.1,-0.4,5,4,2,0,6,Matches
350,351,Bradley Johnson,eng ENG,MF,Blackburn,34,1987,10.2,240,355,67.6,4739,1774,91,123,74.0,108,144,75.0,39,70,55.7,0,0.4,0.2,-0.4,5,34,3,0,29,Matches
351,352,Brennan Johnson,wls WAL,"FW,MF",Nott'ham Forest,20,2001,43.3,569,855,66.5,8000,2009,351,442,79.4,166,263,63.1,26,60,43.3,10,8.7,6.6,+1.3,59,37,38,13,55,Matches
352,353,Daniel Johnson,jm JAM,MF,Preston,28,1992,35.3,1120,1469,76.2,17031,5885,634,725,87.4,361,489,73.8,79,161,49.1,5,6.2,5.2,-1.2,60,127,69,17,147,Matches
353,354,Sam Johnstone,eng ENG,GK,West Brom,28,1993,36.0,815,1347,60.5,29748,22327,74,76,97.4,258,267,96.6,482,995,48.4,1,0.3,0.2,+0.7,4,44,2,0,1,Matches
354,355,Alfie Jones,eng ENG,DF,Hull City,23,1997,20.2,846,1055,80.2,15970,6676,323,366,88.3,424,486,87.2,87,169,51.5,0,0.1,0.2,-0.1,2,56,3,0,44,Matches
355,356,Callum Jones,wls WAL,MF,Hull City,20,2001,0.0,1,2,50.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
356,357,Isaiah Jones,eng ENG,DF,Middlesbrough,22,1999,36.3,984,1316,74.8,14081,4438,597,698,85.5,316,420,75.2,42,97,43.3,9,7.7,6.3,+1.3,45,51,50,16,82,Matches
357,358,Jodi Jones,mt MLT,"MF,DF",Coventry City,23,1997,1.1,68,85,80.0,1196,378,36,38,94.7,24,30,80.0,8,13,61.5,1,0.3,0.2,+0.7,5,6,5,1,8,Matches
358,359,Kyle Joseph,sct SCO,"FW,DF",Swansea City,19,2001,1.3,13,24,54.2,148,50,5,8,62.5,5,6,83.3,0,3,0.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches
359,360,Kamil Jóźwiak,pl POL,"FW,MF",Derby County,23,1998,10.7,212,287,73.9,2514,538,142,164,86.6,46,73,63.0,4,8,50.0,1,1.1,1.0,-0.1,10,10,8,1,10,Matches
360,361,Mads Juel Andersen,dk DEN,DF,Barnsley,23,1997,28.0,887,1317,67.4,17592,8135,308,397,77.6,467,595,78.5,100,280,35.7,1,0.3,0.3,+0.7,3,63,1,0,66,Matches
361,362,Lukas Jutkiewicz,eng ENG,FW,Birmingham City,32,1989,19.0,212,440,48.2,3045,1018,125,229,54.6,68,134,50.7,10,23,43.5,1,4.2,3.1,-3.2,23,34,19,2,39,Matches
362,363,Osman Kakay,sl SLE,DF,QPR,23,1997,5.7,199,277,71.8,3189,1099,107,121,88.4,79,106,74.5,10,38,26.3,0,0.3,0.3,-0.3,3,9,5,4,7,Matches
363,364,Tomáš Kalas,cz CZE,DF,Bristol City,28,1993,34.1,1014,1472,68.9,20303,8009,362,440,82.3,479,645,74.3,158,343,46.1,1,1.2,1.3,-0.2,9,52,5,3,54,Matches
364,365,Aboubakar Kamara,mr MTN,FW,Fulham,26,1995,0.0,1,3,33.3,19,0,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
365,366,Thomas Kaminski,be BEL,GK,Blackburn,28,1992,43.6,803,1444,55.6,25118,19949,167,167,100.0,299,311,96.1,328,956,34.3,1,0.2,0.3,+0.8,1,37,1,0,1,Matches
366,367,Todd Kane,eng ENG,DF,Coventry City,27,1993,23.6,1011,1483,68.2,16812,6301,552,633,87.2,314,454,69.2,113,295,38.3,4,6.3,6.3,-2.3,49,46,39,28,57,Matches
367,368,Idris Kanu,sl SLE,"MF,DF",P'borough Utd,21,1999,1.3,23,28,82.1,296,54,15,17,88.2,7,8,87.5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
368,369,Colin Kazim-Richards,tr TUR,FW,Derby County,34,1986,10.1,133,214,62.1,1766,351,85,117,72.6,34,62,54.8,5,14,35.7,1,0.5,0.5,+0.5,5,9,5,0,10,Matches
369,370,Neeskens Kebano,cd COD,FW,Fulham,29,1992,30.2,652,915,71.3,9203,2112,394,457,86.2,209,293,71.3,28,75,37.3,6,4.8,4.7,+1.2,42,26,45,13,61,Matches
370,371,Liam Kelly,sct SCO,MF,Coventry City,31,1990,9.2,404,512,78.9,6803,1892,202,237,85.2,151,178,84.8,40,63,63.5,1,0.6,0.6,+0.4,7,39,6,0,32,Matches
371,372,Lloyd Kelly,eng ENG,DF,Bournemouth,22,1998,40.3,2421,2976,81.4,51834,18006,595,692,86.0,1474,1618,91.1,339,611,55.5,1,1.2,1.6,-0.2,7,184,11,3,116,Matches
372,373,Charlie Kelman,us USA,FW,QPR,19,2001,0.1,3,4,75.0,29,16,3,4,75.0,0,0,,0,0,,0,0.2,0.0,-0.2,1,0,0,0,0,Matches
373,374,Frankie Kent,eng ENG,DF,P'borough Utd,25,1995,32.0,1114,1491,74.7,23380,9528,350,401,87.3,592,721,82.1,164,340,48.2,0,0.4,0.3,-0.4,4,63,6,1,58,Matches
374,375,Richard Keogh,ie IRL,DF,Blackpool,34,1986,24.6,853,1010,84.5,16048,5354,304,338,89.9,470,528,89.0,75,127,59.1,1,0.7,0.4,+0.3,4,31,3,0,45,Matches
375,376,Reda Khadra,de GER,"FW,MF",Blackburn,20,2001,16.2,188,335,56.1,2514,778,127,161,78.9,38,72,52.8,11,64,17.2,2,1.4,1.5,+0.6,15,15,7,1,17,Matches
376,377,Maikel Kieftenbeld,nl NED,MF,Millwall,31,1990,20.2,505,676,74.7,8500,2466,234,289,81.0,214,272,78.7,45,75,60.0,0,0.5,0.5,-0.5,9,60,5,1,54,Matches
377,378,Gavin Kilkenny,ie IRL,MF,Bournemouth,21,2000,12.2,588,670,87.8,10059,2015,282,302,93.4,220,243,90.5,63,84,75.0,0,0.7,1.1,-0.7,8,49,5,0,40,Matches
378,379,Andy King,wls WAL,MF,Bristol City,32,1988,8.3,259,339,76.4,4450,1092,122,143,85.3,101,127,79.5,29,48,60.4,2,0.5,0.3,+1.5,2,23,1,1,17,Matches
379,380,Eli King,wls WAL,MF,Cardiff City,18,2002,1.9,46,62,74.2,629,147,26,30,86.7,18,21,85.7,1,8,12.5,1,1.0,0.6,0.0,2,7,0,0,3,Matches
380,381,Peter Kioso,cd COD,"DF,FW",Luton Town,22,1998,8.4,162,289,56.1,3101,1531,62,89,69.7,71,119,59.7,26,62,41.9,0,0.6,0.4,-0.6,7,14,0,0,16,Matches
381,382,Cédric Kipré,ci CIV,DF,West Brom,24,1996,13.5,412,567,72.7,7995,3104,142,183,77.6,219,268,81.7,46,96,47.9,0,1.2,0.5,-1.2,6,41,7,4,38,Matches
382,383,Charlie Kirk,eng ENG,MF,Blackpool,23,1997,6.2,151,213,70.9,2684,846,70,77,90.9,51,68,75.0,23,44,52.3,3,1.8,2.9,+1.2,16,6,12,8,12,Matches
383,384,Liam Kitching,eng ENG,DF,Barnsley,21,1999,29.2,782,1299,60.2,15284,8115,309,400,77.3,349,492,70.9,108,333,32.4,1,0.9,1.0,+0.1,15,100,8,1,88,Matches
384,385,Timm Klose,ch SUI,DF,Bristol City,33,1988,17.3,673,860,78.3,13893,5266,216,249,86.7,342,403,84.9,107,185,57.8,0,0.1,0.1,-0.1,2,30,4,0,36,Matches
385,386,Jason Knight,ie IRL,"MF,FW",Derby County,20,2001,30.6,775,1046,74.1,11389,2337,451,528,85.4,234,302,77.5,53,113,46.9,3,2.7,2.7,+0.3,25,60,16,10,53,Matches
386,387,Josh Knight,eng ENG,DF,P'borough Utd,23,1997,30.6,1102,1477,74.6,21809,8248,417,488,85.5,508,629,80.8,155,293,52.9,1,1.1,1.1,-0.1,13,84,11,3,83,Matches
387,388,Anthony Knockaert,fr FRA,"FW,MF",Fulham,29,1991,0.4,22,29,75.9,321,105,17,18,94.4,3,8,37.5,2,3,66.7,0,0.1,0.1,-0.1,1,1,3,1,3,Matches
388,389,Williams Kokolo,fr FRA,DF,Middlesbrough,21,2000,0.1,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
389,390,Ateef Konaté,fr FRA,FW,Nott'ham Forest,20,2001,0.1,1,2,50.0,11,7,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
