,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
282,283,Aleksandar Kolarov,rs SRB,DF,Inter,35,1985,0.5,0,1,0,0.0,2.14,0.00,0.00,,37.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
283,284,Teun Koopmeiners,nl NED,MF,Atalanta,23,1998,23.6,4,28,9,32.1,1.19,0.38,0.14,0.44,23.9,3,0,0,2.1,2.1,0.08,+1.9,+1.9,Matches
284,285,Kalidou Koulibaly,sn SEN,DF,Napoli,30,1991,26.7,3,10,7,70.0,0.37,0.26,0.30,0.43,14.9,0,0,0,1.4,1.4,0.14,+1.6,+1.6,Matches
285,286,Christos Kourfalidis,gr GRE,"MF,FW",Cagliari,18,2002,0.2,0,1,1,100.0,5.00,5.00,0.00,0.00,8.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
286,287,Viktor Kovalenko,ua UKR,MF,Spezia,25,1996,14.7,1,8,2,25.0,0.54,0.14,0.13,0.50,24.2,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
287,288,Julian Kristoffersen,no NOR,FW,Salernitana,24,1997,0.1,0,1,0,0.0,12.86,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
288,289,Rade Krunić,ba BIH,"MF,FW",Milan,27,1993,15.7,0,10,2,20.0,0.64,0.13,0.00,0.00,16.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
289,290,Dejan Kulusevski,se SWE,"FW,MF",Juventus,21,2000,8.6,1,18,6,33.3,2.10,0.70,0.06,0.17,15.1,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
290,291,Marash Kumbulla,al ALB,DF,Roma,21,2000,11.4,0,7,3,42.9,0.61,0.26,0.00,0.00,6.7,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
291,292,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,25,1996,21.9,0,30,10,33.3,1.37,0.46,0.00,0.00,23.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches
292,293,Andrea La Mantia,it ITA,"FW,MF",Empoli,30,1991,5.4,2,17,3,17.6,3.14,0.55,0.12,0.67,11.1,0,0,0,1.8,1.8,0.11,+0.2,+0.2,Matches
293,294,Sam Lammers,nl NED,"FW,MF",Atalanta,24,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
294,295,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,28,1992,13.2,2,41,16,39.0,3.12,1.22,0.05,0.13,16.7,0,0,0,4.2,4.2,0.10,-2.2,-2.2,Matches
295,296,Darko Lazović,rs SRB,DF,Hellas Verona,30,1990,30.7,1,46,10,21.7,1.50,0.33,0.02,0.10,17.9,1,0,0,4.2,4.2,0.09,-3.2,-3.2,Matches
296,297,Manuel Lazzari,it ITA,DF,Lazio,27,1993,18.5,3,12,6,50.0,0.65,0.32,0.25,0.50,21.2,0,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches
297,298,Patrick Leal,us USA,FW,Venezia,18,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
298,299,Rafael Leão,pt POR,FW,Milan,22,1999,28.9,11,97,38,39.2,3.35,1.31,0.11,0.29,19.0,0,0,0,10.6,10.6,0.11,+0.4,+0.4,Matches
299,300,Lucas Leiva,br BRA,MF,Lazio,34,1987,18.9,0,3,0,0.0,0.16,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
300,301,Luca Lezzerini,it ITA,GK,Venezia,26,1995,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
301,302,Ben Lhassine Kone,ci CIV,MF,Torino,21,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
302,303,Matthijs de Ligt,nl NED,DF,Juventus,21,1999,29.7,3,20,10,50.0,0.67,0.34,0.15,0.30,13.4,0,0,0,1.9,1.9,0.09,+1.1,+1.1,Matches
303,304,Anderson Lima,br BRA,MF,Lazio,21,1999,0.7,0,1,0,0.0,1.38,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
304,305,Karol Linetty,pl POL,"MF,FW",Torino,26,1995,10.0,0,13,2,15.4,1.31,0.20,0.00,0.00,19.6,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
305,306,Stanislav Lobotka,sk SVK,MF,Napoli,26,1994,18.7,1,2,1,50.0,0.11,0.05,0.50,1.00,25.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
306,307,Manuel Locatelli,it ITA,MF,Juventus,23,1998,24.0,3,21,3,14.3,0.87,0.12,0.14,1.00,19.0,0,0,0,2.5,2.5,0.12,+0.5,+0.5,Matches
307,308,Maxime Lopez,fr FRA,MF,Sassuolo,23,1997,32.6,2,16,6,37.5,0.49,0.18,0.13,0.33,22.6,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
308,309,Matteo Lovato,it ITA,DF,Atalanta,21,2000,3.4,0,1,0,0.0,0.30,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
309,310,Matteo Lovato,it ITA,DF,Cagliari,21,2000,13.8,0,6,1,16.7,0.44,0.07,0.00,0.00,14.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
310,311,Hirving Lozano,mx MEX,FW,Napoli,26,1995,17.9,5,50,19,38.0,2.79,1.06,0.10,0.26,16.9,0,0,0,7.0,6.8,0.14,-2.0,-1.8,Matches
311,312,José Luis Palomino,ar ARG,DF,Atalanta,31,1990,29.7,1,14,3,21.4,0.47,0.10,0.07,0.33,8.5,0,0,0,2.3,2.3,0.16,-1.3,-1.3,Matches
312,313,Saša Lukić,rs SRB,MF,Torino,24,1996,33.1,5,29,7,24.1,0.88,0.21,0.07,0.29,24.7,4,3,3,5.2,2.8,0.10,-0.2,-0.8,Matches
313,314,Sebastiano Luperto,it ITA,DF,Empoli,24,1996,21.8,0,9,3,33.3,0.41,0.14,0.00,0.00,14.8,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
314,315,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,27,1993,20.2,1,22,7,31.8,1.09,0.35,0.05,0.14,22.9,6,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
315,316,Niki Mäenpää,fi FIN,GK,Venezia,36,1985,16.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
316,317,Giulio Maggiore,it ITA,MF,Spezia,23,1998,31.3,2,42,8,19.0,1.34,0.26,0.05,0.25,20.9,0,0,0,4.4,4.3,0.10,-2.4,-2.3,Matches
317,318,Francesco Magnanelli,it ITA,MF,Sassuolo,36,1984,3.0,0,2,0,0.0,0.66,0.00,0.00,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
318,319,Giangiacomo Magnani,it ITA,DF,Hellas Verona,25,1995,5.9,0,5,1,20.0,0.85,0.17,0.00,0.00,7.8,0,0,0,0.9,0.9,0.17,-0.9,-0.9,Matches
319,320,Giangiacomo Magnani,it ITA,DF,Sampdoria,25,1995,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
320,321,Mike Maignan,fr FRA,GK,Milan,26,1995,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
321,322,Ainsley Maitland-Niles,eng ENG,DF,Roma,23,1997,5.4,0,3,2,66.7,0.55,0.37,0.00,0.00,18.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
322,323,Jean-Victor Makengo,fr FRA,MF,Udinese,23,1998,26.1,1,32,10,31.3,1.23,0.38,0.03,0.10,21.2,0,0,0,3.0,3.0,0.09,-2.0,-2.0,Matches
323,324,Nikola Maksimović,rs SRB,DF,Genoa,29,1991,12.4,0,3,0,0.0,0.24,0.00,0.00,,8.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
324,325,Kévin Malcuit,ma MAR,"DF,MF",Napoli,30,1991,3.2,0,1,0,0.0,0.31,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
325,326,Daniel Maldini,it ITA,MF,Milan,19,2001,1.6,1,3,1,33.3,1.82,0.61,0.33,1.00,13.4,0,0,0,0.3,0.3,0.12,+0.7,+0.7,Matches
326,327,Youssef Maleh,it ITA,MF,Fiorentina,22,1998,11.3,2,21,5,23.8,1.85,0.44,0.10,0.40,18.5,0,0,0,2.7,2.7,0.13,-0.7,-0.7,Matches
327,328,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,28,1993,17.7,6,57,17,29.8,3.22,0.96,0.11,0.35,22.0,7,0,0,3.8,3.8,0.07,+2.2,+2.2,Matches
328,329,Rey Manaj,al ALB,FW,Spezia,24,1997,19.6,5,51,14,27.5,2.60,0.71,0.06,0.21,18.4,6,2,3,7.9,5.5,0.11,-2.9,-2.5,Matches
329,330,Gianluca Mancini,it ITA,DF,Roma,25,1996,32.0,0,24,6,25.0,0.75,0.19,0.00,0.00,11.2,0,0,0,3.0,2.9,0.12,-3.0,-2.9,Matches
330,331,Leonardo Mancuso,it ITA,FW,Empoli,29,1992,4.7,1,12,5,41.7,2.54,1.06,0.08,0.20,14.3,0,0,0,1.9,1.9,0.16,-0.9,-0.9,Matches
331,332,Rolando Mandragora,it ITA,MF,Torino,24,1997,14.7,0,23,5,21.7,1.57,0.34,0.00,0.00,24.5,3,0,0,1.7,1.7,0.07,-1.7,-1.7,Matches
332,333,Kostas Manolas,gr GRE,DF,Napoli,30,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
333,334,Riccardo Marchizza,it ITA,DF,Empoli,23,1998,15.0,0,8,1,12.5,0.53,0.07,0.00,0.00,21.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
334,335,Gian Marco Ferrari,it ITA,DF,Sassuolo,29,1992,34.7,1,25,10,40.0,0.72,0.29,0.04,0.10,12.0,0,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches
335,336,Davide Marfella,it ITA,GK,Napoli,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,337,Pablo Marí,es ESP,DF,Udinese,27,1993,14.9,2,10,5,50.0,0.67,0.34,0.20,0.40,11.5,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches
337,338,Răzvan Marin,ro ROU,MF,Cagliari,25,1996,31.3,0,41,7,17.1,1.31,0.22,0.00,0.00,24.8,9,0,0,2.3,2.3,0.06,-2.3,-2.3,Matches
338,339,Lautaro Martínez,ar ARG,FW,Inter,23,1997,25.4,21,112,47,42.0,4.42,1.85,0.16,0.38,13.8,0,3,6,21.2,17.0,0.15,-0.2,+1.0,Matches
339,340,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,25,1996,15.9,1,16,4,25.0,1.01,0.25,0.06,0.25,12.1,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
340,341,Adam Marušić,me MNE,DF,Lazio,28,1992,30.2,1,8,3,37.5,0.26,0.10,0.13,0.33,25.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
341,342,Andrea Masiello,it ITA,DF,Genoa,35,1986,5.7,0,2,0,0.0,0.35,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
342,343,Aleš Matějů,cz CZE,DF,Venezia,25,1996,8.1,0,2,2,100.0,0.25,0.25,0.00,0.00,11.2,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
343,344,Borja Mayoral,es ESP,"FW,DF",Roma,24,1997,1.1,0,1,0,0.0,0.94,0.00,0.00,,14.3,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches
344,345,Pasquale Mazzocchi,it ITA,DF,Venezia,26,1995,13.8,0,6,0,0.0,0.43,0.00,0.00,,22.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
345,346,Pasquale Mazzocchi,it ITA,DF,Salernitana,26,1995,14.1,0,5,2,40.0,0.35,0.14,0.00,0.00,23.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
346,347,Ibrahima Mbaye,sn SEN,DF,Bologna,26,1994,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
347,348,Weston McKennie,us USA,MF,Juventus,22,1998,15.2,3,23,5,21.7,1.51,0.33,0.13,0.60,16.5,0,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
348,349,Gary Medel,cl CHI,DF,Bologna,33,1987,31.4,0,2,0,0.0,0.06,0.00,0.00,,11.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
349,350,Filippo Melegoni,it ITA,"MF,FW",Genoa,22,1999,10.9,1,13,7,53.8,1.19,0.64,0.08,0.14,22.1,1,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
350,351,Arthur Melo,br BRA,MF,Juventus,24,1996,10.7,0,2,0,0.0,0.19,0.00,0.00,,19.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
351,352,Alex Meret,it ITA,GK,Napoli,24,1997,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
352,353,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,24,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
353,354,Dries Mertens,be BEL,"FW,MF",Napoli,34,1987,15.4,11,44,19,43.2,2.86,1.24,0.23,0.53,18.4,4,1,1,5.0,4.2,0.10,+6.0,+5.8,Matches
354,355,Junior Messias,br BRA,"FW,MF",Milan,30,1991,15.9,5,44,17,38.6,2.77,1.07,0.11,0.29,18.0,0,0,0,3.7,3.7,0.09,+1.3,+1.3,Matches
355,356,Kingsley Michael,ng NGA,MF,Bologna,21,1999,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,35.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
356,357,Valentin Mihaila,ro ROU,"MF,FW",Atalanta,21,2000,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,20.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
357,358,Mikael,br BRA,"FW,MF",Salernitana,22,1999,1.0,0,3,0,0.0,3.10,0.00,0.00,,17.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
358,359,Hilmir Mikaelsson,is ISL,FW,Venezia,17,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
359,360,Nikola Milenković,rs SRB,DF,Fiorentina,23,1997,32.5,1,23,9,39.1,0.71,0.28,0.04,0.11,16.3,0,0,0,2.3,2.3,0.10,-1.3,-1.3,Matches
360,361,Sergej Milinković-Savić,rs SRB,MF,Lazio,26,1995,34.4,11,75,31,41.3,2.18,0.90,0.15,0.35,17.5,7,0,0,7.5,7.5,0.10,+3.5,+3.5,Matches
361,362,Vanja Milinković-Savić,rs SRB,GK,Torino,24,1997,27.0,0,1,0,0.0,0.04,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
362,363,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25,1995,8.6,2,14,4,28.6,1.63,0.47,0.14,0.50,18.1,0,0,0,1.6,1.6,0.11,+0.4,+0.4,Matches
363,364,Fabio Miretti,it ITA,MF,Juventus,17,2003,3.6,0,2,0,0.0,0.56,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
364,365,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,32,1989,27.7,5,55,16,29.1,1.98,0.58,0.09,0.31,21.5,0,0,0,4.7,4.7,0.09,+0.3,+0.3,Matches
365,366,Marco Modolo,it ITA,DF,Venezia,32,1989,4.4,0,1,1,100.0,0.23,0.23,0.00,0.00,8.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
366,367,Nahuel Molina,ar ARG,DF,Udinese,23,1998,29.3,7,44,16,36.4,1.50,0.55,0.16,0.44,20.5,2,0,0,4.2,4.2,0.10,+2.8,+2.8,Matches
367,368,Cristian Molinaro,it ITA,DF,Venezia,38,1983,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
368,369,Lorenzo Montipò,it ITA,GK,Hellas Verona,25,1996,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
369,370,Álvaro Morata,es ESP,FW,Juventus,28,1992,25.6,9,60,24,40.0,2.35,0.94,0.13,0.33,13.1,1,1,1,9.6,8.8,0.15,-0.6,-0.8,Matches
370,371,Raúl Moro,es ESP,FW,Lazio,18,2002,2.2,0,2,1,50.0,0.90,0.45,0.00,0.00,13.6,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
371,372,Andrei Motoc,ro ROU,DF,Salernitana,19,2002,1.0,0,1,0,0.0,1.00,0.00,0.00,,24.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
372,373,Lys Mousset,fr FRA,"MF,FW",Salernitana,25,1996,1.8,0,2,1,50.0,1.13,0.56,0.00,0.00,21.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
373,374,Samuel Mráz,sk SVK,FW,Spezia,24,1997,0.6,0,1,0,0.0,1.67,0.00,0.00,,31.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
374,375,Mert Müldür,tr TUR,DF,Sassuolo,22,1999,22.7,0,9,4,44.4,0.40,0.18,0.00,0.00,22.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
375,376,Luis Muriel,co COL,"FW,MF",Atalanta,30,1991,17.1,9,55,16,29.1,3.22,0.94,0.13,0.44,18.8,5,2,2,8.1,6.6,0.12,+0.9,+0.4,Matches
376,377,Vedat Muriqi,xk KVX,FW,Lazio,27,1994,2.4,0,4,2,50.0,1.67,0.84,0.00,0.00,15.5,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
377,378,Nicola Murru,it ITA,DF,Sampdoria,26,1994,10.9,1,3,1,33.3,0.27,0.09,0.33,1.00,16.4,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
378,379,Juan Musso,ar ARG,GK,Atalanta,27,1994,32.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
379,380,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,24,1997,16.3,1,21,4,19.0,1.28,0.24,0.05,0.25,18.8,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
380,381,Nahitan Nández,uy URU,"MF,DF",Cagliari,25,1995,16.9,0,20,2,10.0,1.18,0.12,0.00,0.00,20.5,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
381,382,Nani,pt POR,"MF,FW",Venezia,34,1986,3.2,0,3,0,0.0,0.94,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
382,383,Matija Nastasić,rs SRB,DF,Fiorentina,28,1993,2.4,0,1,1,100.0,0.41,0.41,0.00,0.00,7.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
383,384,Ilija Nestorovski,mk MKD,FW,Udinese,31,1990,2.1,1,5,1,20.0,2.39,0.48,0.20,1.00,13.6,0,0,0,0.7,0.7,0.15,+0.3,+0.3,Matches
384,385,Aurélien Nguiamba,fr FRA,MF,Spezia,22,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,386,Dimitris Nikolaou,gr GRE,DF,Spezia,22,1998,36.0,0,3,0,0.0,0.08,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
386,387,Jean-Pierre Nsame,cm CMR,FW,Venezia,28,1993,2.7,0,5,0,0.0,1.84,0.00,0.00,,10.0,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
387,388,Bram Nuytinck,nl NED,DF,Udinese,31,1990,22.6,1,10,3,30.0,0.44,0.13,0.10,0.33,8.9,0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches
388,389,Simeon Nwankwo,ng NGA,FW,Salernitana,29,1992,9.4,1,20,6,30.0,2.14,0.64,0.05,0.17,10.9,0,0,0,3.7,3.7,0.18,-2.7,-2.7,Matches
389,390,M'Bala Nzola,ao ANG,FW,Spezia,24,1996,11.9,2,22,13,59.1,1.85,1.10,0.09,0.15,14.0,0,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
390,391,Adam Obert,sk SVK,"DF,MF",Cagliari,18,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
391,392,Joel Obi,ng NGA,"MF,DF",Salernitana,30,1991,12.7,0,10,2,20.0,0.79,0.16,0.00,0.00,10.7,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
392,393,Brain Oddei,it ITA,FW,Sassuolo,18,2002,0.1,0,1,0,0.0,11.25,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
393,394,Álvaro Odriozola,es ESP,DF,Fiorentina,25,1995,19.3,1,4,2,50.0,0.21,0.10,0.25,0.50,11.9,0,0,0,1.0,1.0,0.26,0.0,0.0,Matches
394,395,Stefano Okaka,it ITA,FW,Udinese,31,1989,0.2,0,1,0,0.0,4.09,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
395,396,David Okereke,ng NGA,"FW,MF",Venezia,23,1997,22.8,7,40,19,47.5,1.75,0.83,0.18,0.37,15.6,0,0,0,5.2,5.2,0.13,+1.8,+1.8,Matches
396,397,Christian Oliva,uy URU,MF,Cagliari,25,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
397,398,Sérgio Oliveira,pt POR,MF,Roma,29,1992,9.9,2,11,5,45.5,1.11,0.50,0.09,0.20,25.2,2,1,1,1.4,0.7,0.06,+0.6,+0.3,Matches
398,399,Riccardo Orsolini,it ITA,"FW,MF",Bologna,24,1997,19.8,6,51,16,31.4,2.57,0.81,0.08,0.25,18.8,5,2,2,7.2,5.6,0.11,-1.2,-1.6,Matches
399,400,Victor Osimhen,ng NGA,FW,Napoli,22,1998,22.0,14,91,29,31.9,4.13,1.32,0.15,0.48,14.2,0,0,0,13.7,13.7,0.15,+0.3,+0.3,Matches
400,401,David Ospina,co COL,GK,Napoli,32,1988,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
401,402,Adam Ounas,dz ALG,"MF,FW",Napoli,24,1996,3.6,0,13,2,15.4,3.59,0.55,0.00,0.00,18.7,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
402,403,Daniele Padelli,it ITA,GK,Udinese,35,1985,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
403,404,Simone Pafundi,it ITA,FW,Udinese,15,2006,0.3,0,1,1,100.0,3.91,3.91,0.00,0.00,21.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
404,405,Martin Palumbo,no NOR,FW,Juventus,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
405,406,Goran Pandev,mk MKD,"FW,MF",Genoa,38,1983,9.4,0,6,3,50.0,0.64,0.32,0.00,0.00,16.2,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
406,407,Ivor Pandur,hr CRO,GK,Hellas Verona,21,2000,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
407,408,Fabiano Parisi,it ITA,DF,Empoli,20,2000,16.4,0,16,4,25.0,0.97,0.24,0.00,0.00,21.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
408,409,Mario Pašalić,hr CRO,"MF,FW",Atalanta,26,1995,22.2,13,49,20,40.8,2.20,0.90,0.27,0.65,11.9,0,0,0,9.1,9.1,0.19,+3.9,+3.9,Matches
409,410,Patric,es ESP,DF,Lazio,28,1993,18.3,1,6,2,33.3,0.33,0.11,0.17,0.50,9.2,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
410,411,Rui Patrício,pt POR,GK,Roma,33,1988,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
411,412,Leonardo Pavoletti,it ITA,FW,Cagliari,32,1988,16.9,5,36,11,30.6,2.13,0.65,0.14,0.45,10.6,0,0,0,6.2,6.2,0.17,-1.2,-1.2,Matches
412,413,Pedro,es ESP,FW,Lazio,34,1987,22.6,9,36,20,55.6,1.59,0.89,0.25,0.45,17.1,0,0,0,5.2,5.2,0.15,+3.8,+3.8,Matches
413,414,João Pedro,it ITA,FW,Cagliari,29,1992,36.9,13,87,34,39.1,2.36,0.92,0.11,0.29,15.4,2,3,4,13.4,10.4,0.12,-0.4,-0.4,Matches
414,415,Gianluca Pegolo,it ITA,GK,Sassuolo,40,1981,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
415,416,Pietro Pellegri,it ITA,FW,Torino,20,2001,2.4,1,5,2,40.0,2.08,0.83,0.20,0.50,15.7,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Matches
416,417,Pietro Pellegri,it ITA,FW,Milan,20,2001,1.5,0,3,1,33.3,2.06,0.69,0.00,0.00,16.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
417,418,Lorenzo Pellegrini,it ITA,MF,Roma,25,1996,25.4,9,89,28,31.5,3.50,1.10,0.08,0.25,19.8,11,2,3,10.1,7.6,0.09,-1.1,-0.6,Matches
418,419,Luca Pellegrini,it ITA,DF,Juventus,22,1999,12.3,0,6,1,16.7,0.49,0.08,0.00,0.00,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
419,420,Federico Peluso,it ITA,DF,Sassuolo,37,1984,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420,421,Gastón Pereiro,uy URU,"FW,MF",Cagliari,26,1995,10.8,4,21,9,42.9,1.94,0.83,0.19,0.44,21.6,0,0,0,1.7,1.7,0.08,+2.3,+2.3,Matches
421,422,Dor Peretz,il ISR,MF,Venezia,26,1995,6.5,0,5,0,0.0,0.77,0.00,0.00,,18.3,0,0,0,1.0,1.0,0.19,-1.0,-1.0,Matches
422,423,Roberto Pereyra,ar ARG,"MF,FW",Udinese,30,1991,19.9,3,28,6,21.4,1.40,0.30,0.07,0.33,17.2,1,1,2,5.4,3.8,0.14,-2.4,-1.8,Matches
423,424,Carles Pérez,es ESP,"MF,FW",Roma,23,1998,6.2,1,27,8,29.6,4.39,1.30,0.04,0.13,21.8,1,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches
424,425,Nehuén Pérez,ar ARG,DF,Udinese,21,2000,18.8,0,10,1,10.0,0.53,0.05,0.00,0.00,10.5,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
425,426,Mattia Perin,it ITA,GK,Juventus,28,1992,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
426,427,Ivan Perišić,hr CRO,DF,Inter,32,1989,31.3,8,43,16,37.2,1.37,0.51,0.16,0.44,15.7,0,1,1,5.1,4.3,0.10,+2.9,+2.7,Matches
