,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
156,157,Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,10.6,463,5,41,193,239,41,463,28,55,50.9,42,38,352,69,Matches
157,158,Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,19.1,1237,53,377,679,199,41,1237,16,21,76.2,23,11,838,40,Matches
158,159,Liam van Gelderen,nl NED,DF,Ajax,20,2001,0.6,47,4,19,16,12,3,47,2,3,66.7,1,0,17,1,Matches
159,160,Tristan van Gilst,nl NED,FW,Zwolle,18,2003,0.2,5,0,1,3,1,0,5,0,0,,1,2,4,0,Matches
160,161,Marco van Ginkel,nl NED,MF,PSV Eindhoven,28,1992,11.0,753,20,124,454,180,37,753,8,14,57.1,20,7,544,40,Matches
161,162,Paul Gladon,nl NED,FW,Fortuna Sittard,29,1992,6.7,218,6,11,105,103,40,217,2,5,40.0,20,11,170,31,Matches
162,163,Hilary Gong,ng NGA,"DF,FW",Vitesse,22,1998,0.7,24,0,1,10,14,5,24,4,6,66.7,6,0,14,4,Matches
163,164,Jay Gorter,nl NED,GK,Ajax,21,2000,1.0,34,32,34,0,0,0,34,0,0,,0,0,20,0,Matches
164,165,Mario Götze,de GER,MF,PSV Eindhoven,29,1992,24.6,1804,9,189,832,790,102,1804,26,54,48.1,75,42,1434,173,Matches
165,166,Kenzo Goudmijn,nl NED,"MF,FW",Sparta R'dam,19,2001,2.1,113,1,14,61,39,4,113,2,5,40.0,2,1,72,4,Matches
166,167,Ryan Gravenberch,nl NED,MF,Ajax,19,2002,24.5,1868,37,237,926,732,94,1868,64,95,67.4,66,26,1346,114,Matches
167,168,Adrian Grbić,at AUT,"FW,MF",Vitesse,24,1996,8.4,211,11,23,101,90,27,211,1,1,100.0,14,5,136,29,Matches
168,169,Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,2.7,166,2,52,71,44,5,166,7,13,53.8,4,2,73,9,Matches
169,170,Maxim Gullit,nl NED,DF,Cambuur,20,2001,1.3,57,11,39,15,3,0,57,2,2,100.0,0,0,27,0,Matches
170,171,Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,15.0,805,11,123,383,311,43,802,10,21,47.6,27,12,482,78,Matches
171,172,Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,18.4,1202,191,668,483,57,23,1202,2,3,66.7,10,2,698,5,Matches
